Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
26/04/2019,15,2970,2419,2127,3111,2167,2073,160,293,955,198,27,188,-1,711,1486,1662,541,516,979,551,1080,3186,534,2107,1148,1067,264,1565,-1,784,302,undefined,201,145,1413,416,188,1255,322,473,411,176,126,-1,-1,161,2051,559,302,379,225,754,261,-1,541,594,1255,227,3147
26/04/2019,16,2959,2702,2236,3081,2350,2932,293,355,2134,429,35,242,-1,1029,1463,1533,618,857,1023,495,1179,3570,627,3146,1248,918,248,1694,-1,836,342,undefined,398,184,1778,537,206,1664,350,497,309,249,139,-1,-1,105,2036,417,183,400,208,816,165,-1,506,1186,1664,211,3327
26/04/2019,17,3459,2300,2753,3267,3005,3734,624,409,2214,546,49,247,-1,1333,1790,1520,912,1119,1198,728,1439,4088,775,3704,1190,735,197,2117,-1,1011,356,undefined,403,215,2230,625,203,2016,475,615,455,304,187,-1,-1,182,1972,302,171,460,151,856,290,-1,660,1412,2016,197,3887
26/04/2019,18,2668,1526,2848,2684,2482,2301,645,260,861,270,26,253,-1,724,1624,935,571,458,1477,1059,1304,3415,443,2114,978,711,175,2040,-1,1119,468,undefined,210,142,1862,419,227,1175,261,420,345,207,102,-1,-1,163,1670,250,139,550,162,699,206,-1,649,444,1175,53,3162
26/04/2019,19,2316,1069,2472,2002,1868,1631,468,163,330,124,26,182,-1,575,1449,578,265,174,1445,1030,1188,2586,305,1303,855,613,173,1619,-1,1012,544,undefined,134,132,1553,356,259,778,209,292,174,161,103,-1,-1,79,1238,258,126,553,141,672,165,-1,510,189,778,32,2264
26/04/2019,20,1493,756,2321,1898,1308,1278,359,132,154,103,22,190,-1,424,1208,413,198,117,1317,862,1015,2058,173,853,479,458,127,506,-1,1098,495,undefined,94,102,1187,260,226,537,98,197,126,126,72,-1,-1,62,957,170,98,429,99,527,112,-1,395,115,537,22,1865
26/04/2019,21,981,447,2268,1500,1536,1153,293,90,112,59,39,163,-1,471,1049,323,154,75,1016,769,943,1867,170,843,458,415,77,845,-1,951,451,undefined,79,63,955,327,176,427,122,133,85,78,50,-1,-1,63,864,118,108,324,91,562,100,-1,345,69,427,33,1603
26/04/2019,22,488,330,1735,1188,1683,1183,122,66,98,55,33,127,-1,471,801,313,209,89,811,828,854,1692,198,708,366,334,90,1446,-1,936,352,undefined,127,73,937,388,106,444,78,387,88,63,30,-1,-1,40,657,108,91,272,104,454,98,-1,244,81,444,22,1523
26/04/2019,23,297,199,1295,1059,641,856,50,38,70,44,18,64,-1,403,434,193,105,108,550,461,862,1240,109,507,199,260,49,326,-1,718,264,undefined,47,80,467,442,75,333,62,102,50,48,27,-1,-1,36,399,89,110,100,85,305,63,-1,136,53,333,6,1133
27/04/2019,0,179,104,745,477,396,465,15,7,27,24,10,35,-1,251,240,89,34,27,297,395,580,674,62,245,107,162,34,95,-1,501,185,undefined,27,23,244,279,47,195,41,27,25,18,15,-1,-1,7,333,37,77,52,53,221,47,-1,75,31,195,4,557
27/04/2019,1,105,93,486,382,211,323,7,13,9,1,4,24,-1,146,162,42,27,20,187,191,498,458,40,168,68,144,14,73,-1,401,68,undefined,7,10,178,237,9,125,29,38,22,3,4,-1,-1,5,258,29,58,12,21,169,50,-1,67,16,125,12,521
27/04/2019,2,83,62,284,239,109,177,11,9,12,1,-1,11,-1,126,82,49,21,7,129,113,278,381,25,67,123,93,17,65,-1,252,18,undefined,17,6,81,284,18,69,6,11,8,4,4,-1,-1,1,176,17,57,3,25,141,16,-1,29,8,69,1,303
27/04/2019,3,40,64,302,153,92,114,2,5,6,11,-1,8,-1,81,75,32,31,4,167,179,290,274,18,37,63,87,10,51,-1,311,23,undefined,15,5,54,192,6,60,7,14,12,11,7,-1,-1,2,97,21,60,6,6,94,28,-1,52,9,60,-1,201
27/04/2019,4,20,37,144,84,78,120,4,8,10,1,2,8,-1,75,44,28,5,8,57,100,225,158,12,41,33,61,2,44,-1,130,24,undefined,3,3,27,85,3,31,15,7,2,1,4,-1,-1,1,86,5,22,15,12,34,10,-1,29,8,31,2,109
27/04/2019,5,27,25,74,72,70,87,7,14,15,4,-1,4,-1,33,24,17,26,9,18,51,121,116,18,98,34,70,8,47,-1,77,14,undefined,9,5,49,21,17,62,8,21,8,4,3,-1,-1,-1,51,14,37,10,6,36,7,-1,22,5,62,3,136
27/04/2019,6,49,31,74,104,142,162,24,33,46,9,4,21,-1,78,33,32,46,13,15,25,56,160,43,228,69,103,30,71,-1,48,30,undefined,31,29,126,22,1,103,22,40,11,7,6,-1,-1,6,94,51,43,7,11,12,10,-1,22,36,103,1,186
27/04/2019,7,117,90,172,202,234,323,61,58,59,27,15,63,-1,143,93,93,63,43,51,85,76,323,51,506,210,241,57,139,-1,71,51,undefined,32,34,251,60,15,202,29,26,19,9,7,-1,-1,24,141,144,69,28,37,39,18,-1,33,53,202,18,298
27/04/2019,8,295,254,286,456,484,531,107,116,152,49,37,127,-1,222,169,247,130,67,113,58,134,982,123,754,768,370,129,326,-1,169,106,undefined,53,46,448,99,82,383,80,184,54,49,44,-1,-1,18,331,205,111,96,85,147,51,-1,121,115,383,58,688
27/04/2019,9,761,544,515,933,871,838,148,141,154,59,41,157,-1,323,252,580,168,90,268,103,230,1423,217,1039,925,786,296,591,-1,261,119,undefined,100,102,776,175,94,530,159,184,112,86,53,-1,-1,19,656,457,279,251,171,317,78,-1,228,135,530,109,1174
27/04/2019,10,1542,1173,855,1458,1273,1258,197,233,150,68,58,275,-1,543,510,785,214,117,435,242,420,1745,217,1363,1122,1129,355,811,-1,397,221,undefined,68,125,1082,178,161,753,175,208,143,111,47,-1,-1,11,1031,660,417,329,222,475,103,-1,328,200,753,149,1723
27/04/2019,11,2431,1719,1262,2262,2129,1441,353,248,143,63,69,340,-1,584,808,1036,269,161,790,420,619,2084,272,1348,1308,1455,449,1427,-1,577,261,undefined,111,129,1608,171,215,901,164,306,158,64,57,-1,-1,15,1515,796,552,470,256,582,111,-1,400,240,901,194,2386
27/04/2019,12,3060,2314,2044,2877,2860,1686,696,296,126,96,91,435,-1,746,1204,1227,314,170,1238,730,868,2658,220,1309,1508,1867,477,2123,-1,715,370,undefined,131,120,1791,239,278,952,135,373,197,78,72,-1,-1,54,1778,926,656,595,276,596,127,-1,487,371,952,286,2914
27/04/2019,13,3477,2376,2411,3082,2888,1791,1066,253,196,78,74,337,-1,689,1552,1393,289,210,1392,744,1157,2835,244,1378,1373,1919,438,2503,-1,882,354,undefined,103,144,1689,176,276,925,149,488,280,88,78,-1,-1,131,2078,808,670,516,298,836,124,-1,593,438,925,278,3111
27/04/2019,14,3737,2634,2515,3274,2601,1829,1186,305,147,100,101,486,-1,823,1654,1368,310,217,1350,635,1067,3104,265,1373,1522,1691,492,1723,-1,815,383,undefined,67,159,1853,196,201,995,133,295,214,85,59,-1,-1,129,2102,783,524,594,317,711,143,-1,549,772,995,262,3041
27/04/2019,15,3644,2606,2558,3218,3056,1941,919,362,203,127,117,782,-1,752,1662,1343,318,177,1238,514,1208,3069,270,1861,1517,1287,307,1992,-1,802,305,undefined,115,183,2157,210,226,1340,137,301,229,68,78,-1,-1,116,1921,669,319,551,285,741,136,-1,474,3539,1340,223,3238
27/04/2019,16,3542,2484,2721,3154,2989,1763,960,328,188,77,100,505,-1,693,1803,1170,285,191,1256,573,1044,3043,233,1653,1633,755,243,2277,-1,759,384,undefined,85,141,1851,226,250,1134,145,316,188,100,81,-1,-1,113,1881,395,179,644,182,679,169,-1,462,3119,1134,222,3200
27/04/2019,17,3177,1879,2627,2928,2596,1795,929,208,160,95,103,379,-1,749,1709,826,395,139,1423,852,1283,2962,293,1366,1312,649,194,1599,-1,1019,439,undefined,93,115,1978,179,232,907,203,342,209,142,101,-1,-1,168,1746,268,115,610,197,720,184,-1,566,474,907,143,2769
27/04/2019,18,2391,1109,2818,2099,2433,1608,912,197,163,106,85,406,-1,641,1515,531,340,161,1576,1096,1289,2547,219,1239,1107,670,157,1521,-1,1127,526,undefined,109,160,2002,157,227,792,145,379,155,146,77,-1,-1,129,1411,223,105,529,209,680,195,-1,519,1359,792,26,2358
27/04/2019,19,1908,655,2897,2097,2006,1334,1015,282,180,208,100,727,-1,492,1504,473,306,106,1509,1202,1286,2219,319,1664,605,597,143,1623,-1,1198,758,undefined,90,132,1980,197,361,1761,91,277,121,92,46,-1,-1,98,1322,229,130,683,133,600,220,-1,493,5508,1761,11,2226
27/04/2019,20,1029,452,2725,1773,1636,1361,711,111,90,80,79,351,-1,492,1428,335,223,83,1334,1182,1171,2038,209,769,467,527,128,438,-1,1102,726,undefined,62,97,1686,219,381,682,63,147,110,85,50,-1,-1,63,1018,167,90,619,150,572,197,-1,343,408,682,19,1878
27/04/2019,21,672,359,2366,1464,1730,1000,466,90,89,65,74,270,-1,449,1161,327,136,75,1193,1040,1076,1748,167,694,408,426,94,730,-1,1040,891,undefined,44,63,1272,185,411,544,124,192,96,69,39,-1,-1,52,812,141,104,509,111,503,108,-1,285,131,544,21,1637
27/04/2019,22,509,266,1882,1337,1942,1212,103,67,51,49,56,194,-1,436,781,243,194,100,938,1673,1023,1539,170,739,334,340,63,1478,-1,973,620,undefined,66,63,1440,305,253,377,68,380,58,56,41,-1,-1,38,700,94,91,294,96,458,110,-1,246,104,377,22,1494
27/04/2019,23,306,226,1345,808,839,947,40,61,53,46,28,153,-1,449,449,175,106,52,639,1379,864,1246,114,628,377,269,66,276,-1,797,393,undefined,30,62,773,269,102,335,61,109,63,48,40,-1,-1,31,551,76,103,135,69,426,50,-1,157,61,335,10,1080
28/04/2019,0,202,177,1016,851,470,588,32,24,25,18,21,76,-1,293,303,123,46,32,492,885,682,733,65,307,174,200,29,115,-1,622,196,undefined,22,60,450,271,59,201,19,51,19,17,20,-1,-1,21,433,56,73,63,40,364,42,-1,122,37,201,6,906
28/04/2019,1,181,144,841,468,325,353,15,15,28,17,2,38,-1,186,237,78,24,29,314,342,653,568,82,198,150,164,24,84,-1,529,124,undefined,32,28,207,247,16,149,28,39,13,16,18,-1,-1,17,280,32,65,25,22,300,45,-1,100,18,149,5,643
28/04/2019,2,95,116,567,317,169,252,12,7,20,12,4,24,-1,167,95,73,21,18,213,262,409,550,66,146,60,120,11,50,-1,442,57,undefined,15,8,117,185,16,105,3,13,13,8,3,-1,-1,18,176,15,70,17,30,215,15,-1,63,20,105,6,417
28/04/2019,3,125,146,430,191,156,206,4,3,39,21,-1,12,-1,147,90,42,18,7,201,162,437,450,29,133,71,109,19,56,-1,267,18,undefined,3,6,75,153,5,48,11,9,9,7,6,-1,-1,-1,152,31,67,8,32,170,11,-1,35,13,48,7,345
28/04/2019,4,85,53,173,105,52,165,7,14,20,3,-1,3,-1,124,41,41,14,9,63,94,329,219,47,71,47,70,10,19,-1,212,9,undefined,4,4,58,43,4,47,10,16,19,4,1,-1,-1,4,77,13,17,10,10,75,15,-1,32,10,47,1,135
28/04/2019,5,38,23,109,118,90,151,9,8,17,1,1,3,-1,105,38,24,3,6,37,80,153,251,36,106,26,66,14,43,-1,236,19,undefined,11,18,58,35,12,36,10,18,9,1,1,-1,-1,2,75,23,27,9,-1,30,11,-1,13,7,36,3,179
28/04/2019,6,54,36,124,132,116,147,14,16,32,7,12,24,-1,86,55,26,26,7,25,21,117,252,43,150,52,88,35,107,-1,105,16,undefined,21,19,80,30,3,106,23,11,6,8,7,-1,-1,1,81,39,24,6,5,36,33,-1,16,11,106,-1,241
28/04/2019,7,70,67,185,206,219,241,47,57,35,21,12,39,-1,115,84,79,54,16,46,53,85,403,45,357,84,147,40,210,-1,95,34,undefined,30,23,234,35,9,141,37,25,29,15,16,-1,-1,14,180,93,58,17,27,39,14,-1,53,29,141,17,297
28/04/2019,8,168,112,234,283,331,401,65,82,84,26,28,103,-1,173,113,141,89,35,75,36,98,555,68,563,211,344,97,236,-1,109,62,undefined,56,38,458,68,39,268,87,50,68,66,73,-1,-1,24,254,158,118,46,51,116,36,-1,102,103,268,34,474
28/04/2019,9,467,300,350,616,548,602,128,145,108,35,36,146,-1,190,202,292,114,75,126,140,200,1092,159,782,318,616,186,393,-1,211,121,undefined,77,61,584,78,73,397,120,114,105,78,61,-1,-1,58,517,305,173,149,147,247,69,-1,139,124,397,55,770
28/04/2019,10,975,747,704,1093,1023,875,136,149,105,65,32,162,-1,388,375,644,262,122,306,258,281,1336,206,1117,460,992,272,848,2,308,168,undefined,78,72,722,120,84,629,126,227,68,70,39,-1,-1,78,744,435,280,281,155,315,100,-1,265,241,629,97,1358
28/04/2019,11,1782,1201,1109,1673,1602,1083,336,169,114,63,62,274,-1,425,683,732,233,132,589,383,434,1786,215,1064,675,1272,372,1330,-1,366,247,undefined,73,109,1085,133,176,683,152,188,144,109,105,-1,-1,100,1018,586,432,404,259,382,102,-1,386,177,683,176,1812
28/04/2019,12,2305,1582,1764,2148,2023,1267,600,215,145,74,88,317,-1,526,1167,1024,294,150,1101,645,660,2012,198,1046,1050,1646,407,1659,-1,601,361,undefined,84,111,1296,165,241,724,108,300,243,114,132,-1,-1,145,1414,824,538,500,315,545,120,-1,424,136,724,171,2227
28/04/2019,13,2834,1930,2125,2473,2050,1365,789,197,116,71,79,285,-1,468,1239,1002,239,128,1250,739,977,2299,160,1020,976,1771,427,1868,-1,795,301,undefined,70,98,1506,152,317,713,120,462,289,144,118,-1,-1,140,1567,798,537,608,377,769,155,-1,489,111,713,185,2495
28/04/2019,14,3044,2113,2108,2660,2632,1384,758,215,108,55,95,360,-1,575,1508,1059,230,165,1202,531,1064,2458,219,1205,1501,1630,387,2377,-1,734,391,undefined,72,128,1547,154,245,740,88,179,217,171,85,-1,-1,124,1676,821,526,555,256,610,144,-1,467,140,740,246,2644
28/04/2019,15,2982,1850,2139,2417,2203,1572,699,225,144,63,96,324,-1,728,1445,970,241,149,1097,537,921,2574,178,1141,1530,1299,362,1760,-1,702,430,undefined,83,121,1533,165,259,734,64,184,200,142,111,-1,-1,104,1692,760,491,615,243,601,167,-1,458,107,734,215,2338
28/04/2019,16,2794,1817,2186,2411,2080,1446,687,242,123,76,89,311,-1,573,1465,820,262,101,1167,413,906,2463,208,1106,1271,814,219,1535,-1,642,468,undefined,92,149,1522,148,155,630,78,271,164,136,92,-1,-1,120,1503,605,223,515,254,583,161,-1,364,124,630,221,2342
28/04/2019,17,2385,1301,2200,2043,2294,1370,710,227,136,89,86,312,-1,624,1569,558,252,128,1252,652,923,2673,174,1019,1285,635,164,1742,-1,720,506,undefined,72,125,1605,139,219,637,100,219,246,207,142,-1,-1,130,1465,292,144,466,184,591,188,-1,424,126,637,124,2168
28/04/2019,18,1794,820,2076,1652,1405,1237,528,151,127,97,87,346,-1,566,1274,434,228,109,1272,752,900,2300,203,1046,646,521,174,737,-1,728,464,undefined,64,99,1241,142,279,557,84,249,154,177,110,-1,-1,84,1135,224,108,427,145,369,184,-1,343,101,557,20,1784
28/04/2019,19,1093,416,2046,1241,1185,875,428,107,76,53,49,276,-1,316,1182,280,160,71,1153,623,880,1947,182,768,294,531,100,482,-1,712,472,undefined,52,73,1084,108,235,466,62,142,131,98,64,-1,-1,73,968,157,149,315,131,392,199,-1,358,89,466,26,1343
28/04/2019,20,559,260,1729,941,909,893,351,62,68,54,48,290,-1,335,900,261,127,50,865,487,776,1687,139,709,283,516,103,320,-1,709,426,undefined,38,80,909,90,198,371,47,66,81,109,62,-1,-1,56,632,179,122,222,117,296,156,-1,247,42,371,17,1170
28/04/2019,21,360,191,1196,595,575,776,131,51,65,52,51,179,-1,300,581,196,110,43,588,393,582,1211,123,475,232,404,108,222,-1,495,397,undefined,15,38,618,62,135,329,41,66,72,92,45,-1,-1,69,460,148,117,231,114,266,100,-1,225,77,329,18,762
28/04/2019,22,282,117,827,421,444,575,28,49,53,28,16,84,-1,220,345,83,89,66,369,253,491,1014,97,414,152,276,50,143,-1,371,226,undefined,39,43,415,54,66,266,53,267,76,67,50,-1,-1,36,310,67,74,77,73,115,84,-1,139,50,266,14,561
28/04/2019,23,87,58,515,249,239,364,24,33,24,32,9,49,-1,174,168,45,24,18,193,115,312,701,48,237,116,193,16,84,-1,333,114,undefined,5,16,191,33,32,184,17,43,49,51,22,-1,-1,23,184,30,77,42,36,74,49,-1,94,32,184,9,314
29/04/2019,0,72,33,315,113,96,177,18,10,25,13,10,37,-1,50,82,13,5,12,102,74,185,313,39,152,29,124,15,40,-1,163,56,undefined,8,4,108,15,15,92,12,16,30,20,16,-1,-1,37,151,25,55,17,41,42,34,-1,32,23,92,6,132
29/04/2019,1,40,22,195,65,73,53,10,3,8,6,5,12,-1,30,45,24,9,5,43,14,82,114,12,30,40,74,14,40,-1,173,30,undefined,3,6,61,12,10,60,7,9,4,2,2,-1,-1,4,80,24,28,14,18,36,15,-1,46,6,60,5,59
29/04/2019,2,16,18,78,25,50,24,3,2,2,2,-1,3,-1,13,22,11,9,-1,36,17,73,54,9,14,15,46,8,29,-1,56,21,undefined,3,2,33,9,4,35,23,5,7,2,-1,-1,-1,4,31,8,17,7,7,35,6,-1,19,7,35,-1,52
29/04/2019,3,20,7,36,24,39,57,2,4,3,1,1,4,-1,7,13,35,6,5,28,25,89,53,15,26,24,35,7,31,-1,54,5,undefined,1,-1,14,10,3,10,6,6,3,2,2,-1,-1,-1,30,8,31,-1,3,22,2,-1,8,3,10,2,28
29/04/2019,4,8,24,41,24,53,52,3,7,7,2,1,1,-1,31,11,6,8,4,17,20,41,43,6,28,12,27,2,52,-1,31,12,undefined,16,5,15,12,7,20,12,14,8,4,2,-1,-1,2,26,8,13,6,6,8,6,-1,6,7,20,3,42
29/04/2019,5,34,17,92,80,151,230,31,46,108,30,4,15,-1,105,28,28,85,32,19,18,48,160,58,319,84,41,15,86,-1,30,24,undefined,20,21,106,31,8,103,13,22,27,50,42,-1,-1,12,79,17,9,9,15,14,17,-1,15,109,103,2,142
29/04/2019,6,113,58,175,221,470,911,112,130,596,90,18,80,-1,270,84,179,245,197,48,20,113,686,243,1126,253,87,24,392,-1,97,46,undefined,104,40,599,77,10,382,110,91,57,40,31,-1,-1,24,190,49,27,20,32,60,29,-1,59,502,382,15,455
29/04/2019,7,366,226,339,502,1170,1914,436,464,2268,345,60,209,-1,727,280,429,807,780,117,72,133,1435,672,2402,604,253,73,979,77,160,91,undefined,208,105,1109,256,42,1276,288,279,193,204,80,-1,-1,59,473,117,45,69,64,254,143,-1,122,2093,1276,161,942
29/04/2019,8,884,525,891,1092,2331,4262,708,583,4473,585,106,391,-1,1577,743,915,2064,1795,278,150,350,2856,1460,4507,863,542,164,1965,9,319,169,undefined,611,262,2449,692,120,2541,838,896,515,526,187,-1,-1,200,1068,264,84,178,171,755,340,-1,420,4352,2541,547,2060
29/04/2019,9,898,610,764,1143,1430,2117,232,305,2718,466,43,203,-1,728,768,860,1347,1016,276,149,373,1996,810,2848,536,534,108,1031,14,300,182,undefined,533,207,1201,588,120,1625,688,820,536,703,242,-1,-1,261,968,212,66,211,161,585,294,-1,411,2671,1625,423,1665
29/04/2019,10,1210,885,1061,1515,1148,1024,101,142,807,264,23,125,-1,330,742,1173,729,454,411,206,460,1787,457,1767,404,536,99,836,16,382,195,undefined,241,147,819,563,138,891,513,722,564,545,182,-1,-1,191,966,222,103,301,180,479,290,-1,378,818,891,539,1972
29/04/2019,11,1857,1443,1267,1988,1352,1127,97,214,792,245,78,188,-1,408,966,1272,742,424,687,164,201,1943,462,1732,601,677,115,975,58,1140,188,undefined,284,119,1009,520,138,1045,515,836,883,636,284,-1,-1,203,1100,257,125,356,169,533,327,-1,436,545,1045,652,2145
29/04/2019,12,2996,2474,2223,3088,1791,1946,264,655,1630,498,137,411,-1,591,1567,2069,1609,573,1021,60,32,2914,1060,2451,935,1127,179,1228,76,2204,312,undefined,377,327,2005,955,313,1633,1365,1305,919,442,263,-1,-1,359,1909,355,242,398,263,980,358,-1,730,1675,1633,714,2620
29/04/2019,13,3427,2785,2270,3369,2215,1956,272,570,1380,417,136,357,-1,974,1732,2168,1656,697,1233,699,14,3146,1058,2464,919,1162,175,1438,29,988,314,undefined,345,338,2381,1060,331,1756,1285,1112,1062,848,318,-1,-1,550,1967,329,239,448,247,1063,493,-1,788,1315,1756,446,3028
29/04/2019,14,2928,2035,1998,2677,1895,1679,157,278,861,256,109,272,-1,610,1605,1518,834,544,989,518,22,2998,620,2000,1140,742,153,1204,39,707,260,undefined,250,236,1586,730,190,1213,518,760,748,769,250,-1,-1,328,1724,260,156,407,206,793,469,-1,575,722,1213,696,2702
29/04/2019,15,2810,1925,2163,2620,2047,2081,192,266,1349,391,40,230,-1,692,1572,1168,732,566,907,478,15,3222,567,2520,1145,725,161,1407,2,619,254,undefined,262,187,1550,511,184,1276,413,632,827,794,293,-1,-1,285,1699,261,124,345,221,766,498,-1,556,809,1276,423,2844
29/04/2019,16,2779,1958,2234,2701,2811,2981,329,426,3338,601,92,341,-1,1199,1847,1172,766,1127,853,398,9,3708,896,3938,1175,714,179,2031,-1,643,302,undefined,449,229,1875,647,192,2011,610,583,820,923,288,-1,-1,310,1801,268,133,357,200,854,497,-1,601,1903,2011,584,3175
29/04/2019,17,2996,1892,2672,3104,3602,4998,673,750,4540,927,116,500,-1,1896,2361,1299,1382,1933,1183,494,22,4983,1264,5042,1365,797,240,2731,-1,888,333,undefined,626,390,2973,759,206,2620,733,658,988,1078,452,-1,-1,349,2198,314,139,507,199,902,680,-1,823,2914,2620,334,3730
29/04/2019,18,2321,1106,2456,2216,2120,2706,384,410,1812,379,89,320,-1,1066,1870,771,664,778,1167,625,5,3659,612,2814,902,779,208,1438,-1,772,306,undefined,253,166,1947,479,231,1246,308,333,725,812,292,-1,-1,221,1567,293,143,438,211,566,523,-1,611,909,1246,67,2627
29/04/2019,19,1187,439,2138,1480,1113,1473,139,166,467,134,58,251,-1,530,1266,512,231,231,1070,595,36,2419,265,1382,412,651,130,626,-1,590,333,undefined,98,93,1107,229,165,626,117,211,362,474,189,-1,-1,219,996,168,107,300,146,457,300,-1,330,248,626,47,1712
29/04/2019,20,611,273,1847,984,803,982,53,99,198,92,49,206,-1,342,965,312,174,97,790,417,8,1934,206,796,235,522,98,442,-1,504,276,undefined,71,84,793,156,177,407,95,158,426,360,133,-1,-1,163,646,144,106,299,130,363,331,-1,292,142,407,23,1334
29/04/2019,21,434,179,1267,801,591,831,36,70,107,47,49,202,-1,290,763,262,101,75,625,469,12,1525,173,670,239,515,101,263,1,453,260,undefined,54,44,693,117,131,309,81,80,206,209,98,-1,-1,124,557,155,87,192,102,271,210,-1,209,92,309,20,993
29/04/2019,22,279,125,844,496,409,648,18,53,88,19,34,99,-1,244,368,176,96,72,360,273,27,1115,89,455,122,261,73,192,-1,313,159,undefined,39,45,316,74,42,287,40,69,106,119,42,-1,-1,82,370,82,95,140,81,119,105,-1,125,71,287,14,644
29/04/2019,23,120,48,427,225,169,399,5,19,47,12,20,43,-1,181,214,36,52,36,165,100,153,615,52,251,78,156,29,79,-1,229,109,undefined,25,18,189,31,21,157,31,31,61,46,24,-1,-1,38,148,44,99,40,64,63,58,-1,58,32,157,10,334
30/04/2019,0,61,43,243,101,115,132,2,5,14,4,-1,18,-1,65,68,38,22,8,83,54,117,289,23,96,41,111,23,54,-1,89,43,undefined,7,6,83,13,10,67,13,17,21,26,14,-1,-1,5,127,24,52,16,41,52,30,-1,44,19,67,5,160
30/04/2019,1,22,21,108,50,67,40,1,3,7,5,3,10,-1,17,45,9,15,16,37,34,62,142,9,19,26,79,18,28,-1,69,19,undefined,3,4,50,9,8,36,2,8,10,5,5,-1,-1,4,75,12,43,7,9,29,19,-1,23,17,36,4,60
30/04/2019,2,20,13,57,27,51,25,6,2,4,1,2,5,-1,10,18,6,8,8,20,26,48,104,16,15,27,48,4,20,-1,37,9,undefined,1,1,19,4,3,27,-1,7,2,-1,-1,-1,-1,3,38,6,41,2,4,14,6,-1,14,5,27,3,34
30/04/2019,3,18,15,28,21,40,30,4,2,5,-1,-1,6,-1,8,24,18,15,3,22,21,36,73,5,22,26,45,3,36,-1,21,1,undefined,3,1,13,1,2,5,4,5,1,-1,-1,-1,-1,-1,27,5,29,1,15,6,10,-1,8,1,5,4,41
30/04/2019,4,11,17,32,25,46,50,3,4,6,1,-1,1,-1,28,6,6,4,1,15,18,43,79,9,25,16,34,3,62,-1,30,16,undefined,8,4,19,3,9,21,2,7,11,5,4,-1,-1,1,22,4,13,13,10,6,6,-1,8,5,21,1,46
30/04/2019,5,41,29,88,96,179,230,48,46,96,22,6,14,-1,99,31,41,88,42,17,22,32,164,60,338,63,79,25,96,-1,32,13,undefined,25,29,133,19,11,116,10,18,22,68,54,-1,-1,3,78,20,20,5,11,15,20,-1,15,65,116,4,163
30/04/2019,6,117,65,196,266,521,1053,176,144,624,90,22,82,-1,351,82,227,220,178,48,21,106,701,258,1132,251,157,41,474,-1,84,31,undefined,84,34,730,97,9,391,131,97,45,36,33,-1,-1,32,169,69,36,21,55,66,28,-1,48,422,391,20,450
30/04/2019,7,465,277,412,592,1349,2077,481,456,2342,383,66,256,-1,857,338,571,918,791,151,99,208,1721,803,2591,625,375,110,1180,34,139,87,undefined,256,154,1289,292,42,1329,346,308,163,145,92,-1,-1,81,549,176,129,98,103,219,109,-1,136,1587,1329,111,1158
30/04/2019,8,1062,671,856,1270,2483,4253,750,630,4616,642,104,387,-1,1624,840,929,2120,1851,305,155,382,3145,1606,4680,960,725,175,2211,-1,320,152,undefined,646,314,2476,778,116,2501,827,894,893,672,253,-1,-1,219,1186,343,182,167,217,793,896,-1,450,3093,2501,584,2256
30/04/2019,9,1015,646,815,1184,1452,2193,277,310,2746,437,43,245,-1,729,708,1004,1316,1026,211,174,394,2286,955,2934,502,797,189,1222,-1,282,151,undefined,485,233,1237,609,137,1596,680,720,614,806,218,-1,-1,132,1057,311,220,206,178,653,338,-1,377,1926,1596,352,1809
30/04/2019,10,1425,932,1066,1615,1373,1248,130,199,917,328,35,233,-1,389,845,1048,853,522,411,229,516,1888,559,1630,425,932,170,1027,-1,329,227,undefined,264,208,1045,559,156,1121,486,734,583,549,202,-1,-1,144,983,388,194,254,197,525,312,-1,384,934,1121,561,1921
30/04/2019,11,2037,1343,1520,2112,1644,1385,119,226,793,275,47,182,-1,531,1018,1340,767,424,635,354,770,2333,648,1633,521,1202,215,1222,-1,673,229,undefined,209,206,1154,551,188,1057,522,717,966,358,214,-1,-1,211,1201,447,324,279,216,659,365,-1,481,723,1057,685,2251
