Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
09/05/2018,15,2673,2027,2324,2860,1769,1956,342,254,1183,366,47,235,-1,-1,1936,1310,-1,554,912,453,844,2682,583,2395,879,626,155,1387,545,702,279,undefined,279,187,1977,470,187,-1,373,533,861,837,288,1429,3415,256,1736,249,166,354,198,765
09/05/2018,16,2934,2095,2338,2960,2154,2588,7342,404,2727,633,48,257,-1,-1,1870,1327,-1,1040,893,436,896,3003,754,3748,974,751,184,1647,567,720,276,undefined,460,236,2604,546,144,-1,438,486,837,989,304,1603,3709,291,2151,268,180,370,186,727
09/05/2018,17,3283,2081,2887,3399,3284,4583,8940,680,3779,815,71,326,-1,-1,2466,1320,-1,1765,1065,586,1171,3698,1248,5129,1250,787,218,2446,871,860,360,undefined,594,323,4136,854,206,-1,676,573,1139,1137,435,1973,4750,333,2571,395,256,518,219,982
09/05/2018,18,2589,1335,2787,2661,2800,2671,9880,355,1407,433,85,344,-1,-1,2111,861,-1,784,1160,775,1190,3037,670,2842,901,775,258,2291,625,931,401,undefined,334,177,2971,515,218,-1,404,461,757,831,325,1719,3511,287,1868,440,214,519,181,668
09/05/2018,19,1428,657,2359,1662,1400,1454,10060,149,509,174,91,253,-1,-1,1643,425,-1,276,1091,777,1019,1906,303,1345,389,601,173,1179,330,883,541,undefined,119,125,1815,291,191,-1,192,296,512,641,195,1047,2253,176,1186,288,180,462,141,546
09/05/2018,20,739,406,1874,1144,942,1011,9456,126,251,122,46,211,-1,-1,1302,306,-1,158,967,576,743,1552,244,890,323,522,122,443,262,623,382,undefined,72,74,1480,206,220,-1,102,165,350,334,187,899,1623,123,879,212,170,267,146,423
09/05/2018,21,495,279,1462,910,1095,1045,9156,75,115,55,30,114,-1,-1,908,248,-1,89,758,489,551,1365,167,719,255,392,127,634,162,549,448,undefined,80,64,1227,177,177,-1,90,120,276,331,148,716,1407,82,641,192,125,261,107,317
09/05/2018,22,297,109,804,536,779,669,5452,46,76,46,8,25,-1,-1,417,129,-1,62,364,286,415,872,186,469,182,239,51,717,97,406,172,undefined,48,44,575,74,60,-1,117,78,119,110,44,331,846,53,293,72,62,165,65,139
09/05/2018,23,112,78,362,200,199,318,1680,11,21,7,4,12,-1,-1,126,74,-1,28,158,97,202,481,137,279,82,120,23,81,60,223,115,undefined,27,45,230,44,27,-1,26,56,58,82,24,124,498,62,132,34,34,32,56,67
10/05/2018,0,89,25,195,92,81,105,2793,9,16,6,7,3,-1,-1,57,24,-1,11,68,58,174,136,36,128,14,89,14,57,20,140,39,undefined,8,11,108,22,19,-1,16,14,54,25,12,56,207,10,76,21,20,27,17,29
10/05/2018,1,66,41,83,41,51,31,3675,4,8,2,-1,3,-1,-1,35,14,-1,6,36,75,123,95,18,34,11,80,9,31,10,102,6,undefined,10,10,40,7,4,-1,7,3,82,35,20,33,62,7,50,10,19,20,4,18
10/05/2018,2,20,26,57,21,28,37,2803,3,4,4,1,1,-1,-1,29,16,-1,8,28,53,62,53,3,42,13,51,5,13,3,72,1,undefined,3,4,30,18,1,-1,8,10,18,22,25,24,31,1,38,6,21,3,12,23
10/05/2018,3,12,14,40,15,41,9,1488,-1,6,-1,1,2,-1,-1,18,9,-1,1,23,38,36,57,14,10,7,38,3,40,5,58,3,undefined,5,4,15,5,1,-1,-1,5,13,2,2,16,32,-1,19,9,11,-1,9,2
10/05/2018,4,15,7,31,32,60,36,2517,2,7,2,1,1,-1,-1,8,17,-1,3,14,28,26,51,8,19,17,29,2,58,5,26,13,undefined,8,11,19,4,6,-1,10,8,18,3,3,22,68,5,35,3,6,8,5,4
10/05/2018,5,29,20,76,71,111,254,2678,44,135,21,5,19,-1,-1,27,26,-1,33,24,47,50,171,52,296,76,56,12,109,48,27,22,undefined,10,26,197,25,12,-1,13,18,9,10,10,66,199,6,71,26,20,13,8,18
10/05/2018,6,140,92,150,220,429,992,4825,116,774,98,14,78,-1,-1,79,173,-1,190,41,25,94,673,254,1085,240,139,47,500,145,62,47,undefined,154,135,1000,72,4,-1,104,98,48,36,32,121,489,39,243,63,62,19,40,55
10/05/2018,7,378,261,426,475,1099,1805,4524,322,2307,365,36,202,-1,-1,348,584,-1,802,93,55,202,1428,729,2583,541,312,89,1145,294,142,102,undefined,263,205,1654,190,54,-1,323,314,178,203,86,526,1246,72,614,123,99,67,57,222
10/05/2018,8,975,663,967,1120,2132,4275,1006,525,4223,655,64,331,-1,-1,792,1189,-1,1763,223,156,424,2887,1532,4654,852,671,201,2083,572,353,164,undefined,621,270,3484,687,121,-1,797,882,489,680,191,957,2499,295,1326,313,194,175,109,745
10/05/2018,9,1114,683,874,1215,1387,2473,1116,269,2441,471,25,176,-1,-1,688,1049,-1,982,195,173,409,2071,1080,3014,628,727,191,1385,324,290,205,undefined,485,226,2244,503,127,-1,658,747,653,771,199,736,2116,307,1112,271,267,215,137,605
10/05/2018,10,1465,979,1154,1589,935,1226,3567,181,946,267,33,153,-1,-1,787,1181,-1,547,396,315,529,1709,564,1764,429,924,197,1021,347,339,213,undefined,268,217,1368,453,210,-1,470,649,915,575,208,812,2347,332,1043,372,351,336,176,500
10/05/2018,11,1903,1366,1403,1981,1207,1314,5684,202,726,265,33,167,-1,-1,961,1375,-1,438,593,406,714,1788,519,1599,446,1070,192,1037,450,500,214,undefined,201,176,1723,529,186,-1,500,582,1040,552,208,977,2427,275,1361,337,443,363,191,541
10/05/2018,12,3161,2520,2198,2949,1541,2132,3961,607,1442,545,83,349,-1,-1,1626,2294,-1,574,1039,675,1498,2507,976,2508,712,1579,285,1451,526,939,344,undefined,318,238,2571,883,296,-1,1206,940,1351,647,254,1830,3079,409,2114,470,581,427,287,1041
10/05/2018,13,3141,2578,1940,2884,1420,1985,5485,325,1223,409,26,107,-1,-1,1410,2214,-1,533,895,520,1205,2406,781,2284,674,1384,263,1314,489,861,406,undefined,318,241,2173,749,344,-1,997,882,1412,729,214,1549,3232,462,1698,388,455,391,236,948
10/05/2018,14,2736,2038,1980,2454,1371,1641,1649,234,921,283,32,138,-1,-1,1595,1599,-1,557,938,485,1103,2288,551,1879,738,903,214,1318,449,719,393,undefined,262,200,1685,546,235,-1,480,536,978,841,256,1378,2929,311,1803,437,392,373,174,806
10/05/2018,15,2766,1985,1992,2504,1515,2042,1367,259,1374,333,28,202,-1,-1,1588,1394,-1,503,724,389,881,2510,584,2446,895,715,231,1331,395,661,230,undefined,277,213,1869,526,190,-1,386,492,1023,868,291,1341,3142,218,1547,358,250,332,148,701
10/05/2018,16,2706,1941,2009,2598,1866,2862,4848,361,2847,588,35,178,-1,-1,1787,1349,-1,1034,758,383,889,3044,859,3659,907,598,171,1582,480,711,223,undefined,447,223,2499,607,156,-1,509,493,939,949,292,1456,3461,325,1781,233,146,334,144,694
10/05/2018,17,3112,2058,2144,2931,2841,4741,2835,559,3481,728,40,197,-1,-1,2049,1497,-1,1726,1050,486,1133,3755,1351,5182,1188,690,187,2431,533,965,324,undefined,705,254,3758,852,244,-1,883,690,837,952,363,1616,4238,313,1995,287,177,462,141,823
10/05/2018,18,2441,1375,2205,2338,2330,2552,400,320,1493,376,39,197,-1,-1,1722,940,-1,892,1140,577,953,2738,706,2831,965,601,232,2272,366,910,285,undefined,358,234,2569,566,176,-1,495,382,654,928,315,1193,3357,235,1582,287,83,521,142,646
10/05/2018,19,1527,841,1777,1513,1167,1218,154,123,437,200,16,113,-1,-1,1201,482,-1,273,1053,660,922,1864,358,1472,378,520,110,1807,231,820,293,undefined,91,65,1280,276,196,-1,238,202,391,486,200,821,1883,146,916,169,109,411,129,471
10/05/2018,20,946,532,1558,1193,627,943,105,72,241,97,23,102,-1,-1,945,344,-1,132,883,519,731,1333,216,941,157,385,88,407,103,683,331,undefined,69,67,997,223,144,-1,122,149,304,329,105,730,1547,100,706,128,94,333,66,351
10/05/2018,21,631,286,1430,803,1110,844,52,67,95,56,17,94,-1,-1,764,261,-1,91,689,452,644,1190,195,728,206,365,90,1226,147,548,352,undefined,57,59,854,233,91,-1,173,105,211,353,103,617,1307,61,751,125,85,282,88,314
10/05/2018,22,312,181,862,519,1161,746,102,45,101,65,10,69,-1,-1,420,156,-1,94,450,312,569,1065,154,635,877,281,65,1141,83,392,172,undefined,51,82,808,131,65,-1,137,90,176,146,58,432,1014,43,404,78,86,144,55,159
10/05/2018,23,169,95,488,295,293,425,18,10,61,23,7,37,-1,-1,214,77,-1,45,248,284,397,576,105,355,111,172,26,191,26,323,68,undefined,26,17,312,86,17,-1,58,64,58,76,24,234,607,30,202,52,81,35,36,103
11/05/2018,0,73,72,225,150,135,152,28,14,16,7,9,11,-1,-1,87,51,-1,12,153,147,247,189,20,144,50,130,18,82,21,143,27,undefined,4,8,110,49,9,-1,22,28,44,11,12,93,247,13,155,14,55,11,14,37
11/05/2018,1,48,48,164,121,70,59,17,5,17,1,2,13,-1,-1,38,15,-1,3,51,111,226,125,30,51,44,112,12,59,23,142,23,undefined,5,4,57,16,12,-1,13,8,11,4,7,19,140,2,100,22,47,4,10,43
11/05/2018,2,38,20,81,53,27,45,2,1,17,9,-1,4,-1,-1,18,13,-1,5,16,70,154,72,14,37,21,55,6,22,5,100,3,undefined,6,-1,41,28,5,-1,5,5,11,3,3,16,72,-1,32,6,33,2,14,16
11/05/2018,3,24,15,68,40,37,24,3,-1,1,4,-1,-1,-1,-1,14,10,-1,2,30,30,95,72,16,11,12,32,2,47,6,51,8,undefined,-1,-1,31,13,6,-1,9,-1,8,6,2,9,51,1,20,9,29,7,9,9
11/05/2018,4,25,30,52,38,45,48,12,4,6,3,1,-1,-1,-1,14,16,-1,4,29,10,42,62,17,46,13,25,4,63,8,35,10,undefined,6,6,49,4,9,-1,12,4,10,1,2,19,91,5,20,11,14,1,16,5
11/05/2018,5,21,23,59,60,83,233,18,21,109,17,3,6,-1,-1,15,41,-1,26,18,17,47,134,42,263,60,55,12,67,16,35,17,undefined,14,20,136,20,11,-1,17,21,8,2,2,38,181,7,69,13,22,4,10,9
11/05/2018,6,96,64,144,178,405,833,127,100,705,83,9,36,-1,-1,100,125,-1,177,38,15,88,491,204,1037,152,140,46,416,78,54,25,undefined,72,51,793,80,12,-1,78,90,56,23,25,116,489,23,210,53,58,14,53,46
11/05/2018,7,344,234,358,454,887,1621,734,224,1973,319,24,122,-1,-1,275,372,-1,696,68,50,198,1238,638,2261,421,268,82,740,165,144,80,undefined,235,89,1387,178,36,-1,285,243,119,109,66,416,1241,58,515,115,101,70,39,197
11/05/2018,8,784,606,780,1066,1701,3706,543,422,3518,543,21,197,-1,-1,709,882,-1,1797,169,131,269,2339,1234,4418,651,498,184,1547,343,337,120,undefined,610,145,3291,616,108,-1,692,788,424,404,135,746,2666,253,933,255,152,162,123,566
11/05/2018,9,996,771,901,1294,1381,2125,233,248,2202,334,6,105,-1,-1,707,1038,-1,973,193,135,334,1660,768,2918,477,599,178,1128,262,302,168,undefined,398,155,1977,470,145,-1,665,589,546,542,183,714,2232,358,948,278,194,196,102,535
11/05/2018,10,1405,1057,1053,1495,819,1073,224,109,825,218,7,83,-1,-1,720,1068,-1,487,332,265,390,1433,491,1654,370,714,232,718,223,403,178,undefined,204,136,1140,234,138,-1,422,461,563,514,187,753,2073,233,987,235,320,296,119,397
11/05/2018,11,1913,1542,1309,1947,992,1282,318,138,661,221,9,49,-1,-1,799,1417,-1,380,488,270,530,1576,409,1716,390,769,171,824,238,470,252,undefined,176,149,1245,339,155,-1,455,568,660,558,178,857,2322,272,1071,334,276,349,149,486
11/05/2018,12,2314,2153,1454,2321,979,1601,166,160,988,270,4,58,-1,-1,1150,1768,-1,524,893,495,1030,2010,496,2105,299,910,238,979,228,707,474,undefined,217,89,1523,738,242,-1,918,760,786,432,150,1022,2534,373,1190,349,245,386,151,664
11/05/2018,13,2334,2150,1553,2379,958,1376,139,121,859,251,2,21,-1,-1,1185,1621,-1,435,914,390,925,1866,451,2271,302,902,155,839,151,674,375,undefined,184,99,1371,724,204,-1,192,734,681,504,149,1088,2663,332,1242,278,312,349,154,636
11/05/2018,14,2323,1695,1622,2133,1013,1350,134,111,908,256,6,53,-1,-1,1215,1446,-1,460,676,361,697,1932,394,1791,411,798,161,916,164,540,403,undefined,179,136,1388,434,166,-1,-1,443,606,544,171,1033,2386,280,1302,310,278,398,156,579
11/05/2018,15,2511,1808,1884,2169,1360,1649,222,152,1224,249,4,40,-1,-1,1464,1287,-1,538,792,342,697,2227,409,2326,593,738,174,999,108,550,302,undefined,202,118,1520,507,173,-1,-1,429,660,665,175,1147,2880,208,1483,308,271,325,150,618
11/05/2018,16,2509,1903,1903,2509,1404,2381,204,274,2663,455,11,47,-1,-1,1555,1248,-1,1003,781,313,752,2616,627,3690,635,559,165,1226,143,593,187,undefined,530,165,2118,564,140,-1,-1,512,567,615,171,1194,3384,270,1462,278,170,362,152,607
11/05/2018,17,3214,2081,2393,2844,2404,3736,561,425,2839,581,20,128,-1,-1,2128,1364,-1,1445,1052,538,1025,3540,1012,4665,734,578,232,1750,230,1028,273,undefined,636,294,3376,854,202,-1,-1,686,733,678,223,1590,4069,269,1896,290,127,462,125,816
11/05/2018,18,2761,1525,2549,2500,2073,2192,998,207,1368,281,28,167,-1,-1,1711,1019,-1,616,1336,711,1089,2795,575,2746,642,657,184,1683,168,1133,304,undefined,410,274,2451,518,203,-1,-1,373,459,379,142,1393,3439,165,1699,248,102,533,126,692
11/05/2018,19,1860,988,2082,2093,1353,1335,1189,120,450,160,33,113,-1,-1,1307,565,-1,262,1352,911,1084,1915,269,1345,425,472,91,1284,145,1073,349,undefined,294,165,1755,374,203,-1,-1,283,278,240,95,1025,2378,75,1253,149,83,506,113,619
11/05/2018,20,1509,828,1977,1805,824,1000,153,70,171,117,30,101,-1,-1,1324,412,-1,129,1171,1192,1018,1583,187,874,315,470,108,320,70,1128,431,undefined,87,100,1440,308,295,-1,-1,170,210,155,81,1069,1927,47,1076,163,125,465,101,580
11/05/2018,21,950,409,2073,1576,865,986,85,58,160,85,45,147,-1,-1,1161,351,-1,92,1074,802,871,1521,201,832,353,395,60,376,72,888,470,undefined,84,104,1186,305,222,-1,-1,164,203,162,72,1005,1859,39,1037,117,112,362,100,511
11/05/2018,22,619,340,1601,1200,1678,1099,2234,45,156,45,32,101,-1,-1,808,311,-1,123,939,690,808,1424,217,704,246,358,64,1121,131,813,394,undefined,389,274,1775,376,150,-1,-1,180,118,112,58,766,1974,30,805,97,116,266,65,407
11/05/2018,23,403,245,1329,1348,548,783,230,29,98,39,13,84,-1,-1,474,219,-1,78,686,560,729,1011,147,631,176,271,61,213,44,662,354,undefined,101,115,966,352,68,-1,-1,158,93,70,36,616,1673,25,561,100,117,128,41,404
12/05/2018,0,249,145,748,626,420,472,61,21,61,41,10,49,-1,-1,261,101,76,55,495,393,638,619,71,318,105,197,44,110,47,504,140,undefined,47,48,540,270,40,-1,-1,49,43,30,20,427,1033,8,303,46,97,40,38,285
12/05/2018,1,164,103,481,371,256,328,45,9,15,15,6,18,-1,-1,195,88,38,22,356,288,403,510,55,178,64,141,20,62,24,445,66,undefined,19,27,284,167,14,-1,-1,23,22,15,9,383,670,6,237,38,86,34,15,204
12/05/2018,2,78,74,313,297,213,299,9,4,20,13,4,10,-1,-1,79,52,26,21,159,158,422,301,41,86,47,152,19,51,23,285,35,undefined,27,31,169,180,11,-1,-1,15,15,7,8,229,666,-1,194,23,42,9,16,109
12/05/2018,3,85,66,232,159,114,159,14,6,11,8,2,10,-1,-1,71,43,31,17,88,108,255,263,41,65,17,120,15,43,17,242,27,undefined,7,7,49,116,6,-1,-1,20,9,8,5,145,316,1,91,29,60,4,11,56
12/05/2018,4,72,21,149,78,137,150,30,1,9,6,2,11,-1,-1,57,22,19,3,73,73,173,164,25,44,17,72,8,33,11,134,8,undefined,12,2,36,61,-1,-1,-1,11,4,2,-1,81,171,-1,61,13,26,6,24,38
12/05/2018,5,51,33,100,103,79,133,15,3,27,7,-1,4,-1,-1,36,31,15,6,45,75,146,119,23,107,12,63,9,46,16,72,19,undefined,15,24,84,18,17,-1,-1,8,5,2,1,53,240,1,56,24,32,18,27,21
12/05/2018,6,40,21,93,110,121,266,45,29,136,10,1,19,-1,-1,43,51,48,31,24,33,106,261,65,337,75,124,24,95,51,66,7,undefined,29,62,218,23,-1,-1,-1,28,26,8,9,75,313,8,84,50,61,5,27,28
12/05/2018,7,103,99,173,181,178,336,100,40,91,26,13,33,-1,-1,84,129,75,39,67,77,111,450,71,460,108,227,47,91,99,58,56,undefined,51,74,407,42,9,-1,-1,49,24,20,16,129,468,23,162,103,111,37,55,80
12/05/2018,8,374,212,298,470,412,518,138,107,153,51,19,71,-1,-1,168,267,147,76,114,75,132,781,138,729,197,426,139,320,175,136,95,undefined,100,72,667,139,65,-1,-1,124,62,57,46,271,865,63,395,210,184,97,67,225
12/05/2018,9,891,616,513,971,734,840,288,121,130,84,37,204,-1,-1,336,593,184,107,241,187,265,1287,201,988,447,785,222,534,296,197,153,undefined,142,130,1134,154,70,-1,-1,218,164,122,89,454,1522,66,830,367,358,272,122,354
12/05/2018,10,1665,1291,966,1662,1380,1194,371,208,220,79,42,293,-1,-1,650,1046,235,125,416,280,446,1731,247,1247,723,1195,451,1184,460,349,207,undefined,155,138,1644,213,149,-1,-1,273,162,144,72,787,2273,114,1190,585,627,419,204,523
12/05/2018,11,2772,1907,1358,2412,1907,1621,563,260,150,81,44,271,-1,-1,1022,1274,308,162,812,562,655,2333,275,1396,918,1555,489,1573,774,355,278,undefined,152,236,2061,234,195,-1,-1,298,231,175,117,1139,3026,96,1742,728,753,624,216,570
12/05/2018,12,3450,2472,2117,3133,2831,1891,990,221,169,74,82,313,-1,-1,1491,1533,314,170,1291,713,1086,2388,275,1378,1128,1792,475,2647,841,690,718,undefined,223,264,2602,298,245,-1,-1,317,259,217,148,1641,3616,143,2104,778,811,703,315,844
12/05/2018,13,3683,2692,2458,3578,3154,1725,2260,264,192,129,95,283,-1,-1,1850,1538,466,208,1484,901,1138,2576,241,1386,1198,1959,522,2572,1011,928,896,undefined,261,290,2745,223,290,-1,-1,348,355,227,166,1926,4083,154,2351,880,844,706,309,920
12/05/2018,14,3941,2893,2632,3550,2232,1878,853,230,244,118,92,326,-1,-1,1953,1610,308,168,1372,847,1130,2623,240,1460,1455,1706,430,1673,738,952,531,undefined,168,266,2533,257,234,-1,-1,336,341,199,142,1849,3828,128,2351,781,725,815,264,915
12/05/2018,15,3938,3111,2765,3481,2848,1985,625,227,136,104,58,201,-1,-1,2147,1439,344,170,1287,891,1184,2730,260,1373,1463,1333,345,2305,759,891,412,undefined,137,158,2556,285,248,-1,-1,273,262,176,153,1893,3922,96,2300,696,499,750,227,794
12/05/2018,16,3645,2767,2517,3322,3154,1862,824,239,139,119,50,228,-1,-1,1936,1296,324,170,1350,1033,1149,2622,201,1468,1363,736,223,2339,659,949,363,undefined,247,212,2691,240,255,-1,-1,290,245,189,164,1966,3882,119,2182,380,253,633,176,856
12/05/2018,17,3183,2143,2767,3360,2881,2061,3921,217,217,146,95,371,-1,-1,2044,1080,496,145,1453,1052,1278,2614,366,1633,1331,639,212,1884,708,1182,500,undefined,398,535,3440,261,303,-1,11,321,250,243,161,1816,3872,94,2095,319,140,569,151,807
12/05/2018,18,2738,1438,2501,2616,2491,1828,362,259,188,119,73,563,-1,-1,1734,613,341,105,1576,1259,1346,2272,310,1560,979,626,188,1466,304,1290,643,undefined,174,174,3075,228,436,-1,202,324,210,181,123,1501,3147,126,1679,247,135,747,139,719
12/05/2018,19,1816,713,2624,2331,2378,1444,139,131,112,107,93,350,-1,-1,1488,497,265,92,1564,1486,1447,1801,208,1144,412,569,145,1651,258,1300,780,undefined,114,115,2801,248,518,-1,171,205,167,170,93,1479,2681,72,1387,194,84,714,106,585
12/05/2018,20,991,491,2228,1722,1309,1160,117,72,69,71,44,141,-1,-1,1287,362,244,72,1410,1089,1065,1581,218,776,286,408,88,567,205,1013,758,undefined,106,140,2066,255,485,-1,148,183,159,145,69,1101,1930,37,1025,136,118,581,84,533
12/05/2018,21,607,348,1641,1297,1631,1080,131,43,49,84,27,75,-1,-1,896,303,180,42,1000,735,888,1360,186,695,234,420,111,1346,139,968,813,undefined,46,109,1659,210,436,-1,114,184,118,107,53,885,1832,44,743,114,100,482,90,366
12/05/2018,22,522,359,1246,916,849,965,48,166,103,140,29,334,-1,-1,633,262,155,53,865,771,796,1166,229,971,223,265,62,563,117,854,631,undefined,65,80,1321,409,230,-1,73,140,68,81,47,695,1513,50,540,97,93,324,67,377
12/05/2018,23,287,196,1174,960,506,750,33,27,38,59,30,58,-1,-1,358,169,98,48,434,561,822,822,148,668,156,243,69,191,78,690,323,undefined,63,86,760,312,137,-1,63,136,69,70,30,492,1364,29,424,83,71,121,52,318
13/05/2018,0,187,123,781,565,341,505,32,21,22,29,10,44,-1,-1,240,171,55,14,399,341,598,544,61,385,112,185,50,85,31,477,271,undefined,28,43,523,380,40,-1,23,55,62,42,29,401,951,15,348,42,53,36,31,298
13/05/2018,1,193,144,538,361,247,388,20,7,29,13,6,26,-1,-1,153,84,21,24,286,271,539,495,43,218,79,161,39,45,29,491,97,undefined,25,31,347,330,11,-1,29,53,35,19,17,308,791,7,219,40,37,12,35,301
13/05/2018,2,121,75,420,285,215,282,23,7,13,15,-1,11,-1,-1,147,68,19,13,189,173,485,336,47,120,31,132,13,66,30,342,50,undefined,10,18,179,200,15,-1,19,21,10,8,5,197,547,-1,164,23,36,9,21,183
13/05/2018,3,129,88,291,233,114,207,19,3,21,19,3,20,-1,-1,95,57,7,6,198,190,506,328,42,78,26,92,15,50,24,262,46,undefined,4,10,109,177,5,-1,7,15,15,13,14,143,461,5,130,9,27,5,12,127
13/05/2018,4,53,61,125,155,124,114,22,-1,19,4,-1,3,-1,-1,41,51,16,3,92,96,258,236,31,109,27,105,6,45,27,174,38,undefined,12,9,77,74,8,-1,4,9,2,3,-1,73,300,4,107,14,27,10,22,47
13/05/2018,5,30,31,122,119,97,146,28,6,20,13,5,2,-1,-1,46,18,17,4,49,91,127,166,37,105,30,75,15,52,99,99,1,undefined,1,6,79,32,9,-1,12,6,-1,1,-1,67,287,1,86,23,17,11,13,29
13/05/2018,6,45,29,99,149,147,185,142,16,31,6,5,17,-1,-1,36,49,24,16,41,66,102,241,29,153,47,63,16,277,811,65,7,undefined,35,35,291,13,1,-1,12,15,14,10,9,120,380,1,113,29,30,6,11,26
13/05/2018,7,89,56,153,162,215,233,225,43,44,27,10,39,-1,-1,61,68,49,16,25,33,84,377,66,363,91,140,28,609,1171,66,27,undefined,51,53,389,40,10,-1,22,26,19,27,18,154,373,14,168,65,85,22,28,51
13/05/2018,8,200,138,294,363,594,658,484,83,91,62,21,111,-1,-1,164,162,117,43,100,59,115,659,116,576,150,348,69,1782,3090,107,74,undefined,72,120,1184,87,49,-1,89,38,43,53,41,274,845,15,276,124,158,69,54,99
13/05/2018,9,711,449,482,697,1115,821,578,131,111,78,41,231,-1,-1,304,446,135,54,168,116,200,1043,191,860,310,710,210,2079,3652,205,124,undefined,111,170,1557,115,87,-1,160,127,101,99,75,394,1257,40,647,266,373,162,130,241
13/05/2018,10,1442,948,898,1266,1791,1278,562,202,110,86,99,403,-1,-1,613,728,198,96,377,342,459,1517,221,997,619,1139,334,2001,2719,374,219,undefined,155,133,2103,185,141,-1,143,199,133,129,68,810,1872,91,995,617,522,368,194,347
13/05/2018,11,2209,1522,1283,2030,2556,1656,749,237,138,111,132,657,-1,-1,905,1068,280,114,747,784,712,1931,235,1244,961,1375,386,2550,3040,694,591,undefined,161,213,3108,151,244,-1,212,217,192,173,119,1014,2582,96,1341,629,782,562,294,425
13/05/2018,12,2903,1933,1889,2749,2757,1758,790,362,152,104,184,1030,-1,-1,1241,1372,349,125,1245,977,1105,2040,264,1714,1189,1652,414,2343,1338,837,770,undefined,190,281,3130,219,476,-1,115,238,234,187,144,1494,3101,143,1573,756,858,698,274,644
13/05/2018,13,3160,2118,2137,2793,2524,1767,1016,245,133,67,143,674,-1,-1,1514,1189,285,96,1508,1230,1082,2224,208,1211,1348,1722,-1,2287,1045,1057,867,undefined,207,253,3277,148,471,-1,186,266,235,183,145,1609,2985,176,1852,756,801,803,305,643
13/05/2018,14,3390,2404,2189,3030,2433,1898,2174,344,113,57,183,595,-1,-1,1680,1269,298,141,1280,770,1058,2429,184,1066,1438,1650,-1,2160,1095,926,862,undefined,240,312,3852,203,621,-1,166,297,233,199,140,1743,3191,156,1963,837,713,842,328,625
13/05/2018,15,3546,2559,2272,2979,2342,1776,946,359,144,114,179,694,-1,-1,1782,1105,314,113,1269,868,1131,2488,249,1326,1463,1315,-1,2069,1030,902,685,undefined,159,178,3315,167,522,-1,133,215,176,174,130,1750,3222,107,1886,770,546,882,274,581
13/05/2018,16,3496,2175,2101,2782,2190,1747,564,339,193,134,163,729,-1,-1,1830,953,238,107,1236,473,1038,2304,307,1558,1306,827,-1,1699,835,863,654,undefined,144,150,3121,165,452,-1,155,208,205,182,126,1477,3078,92,1890,546,325,870,197,589
13/05/2018,17,2843,1469,2316,2335,1709,1596,763,198,133,80,107,405,-1,-1,1818,614,260,104,1225,674,1140,2201,227,1139,990,573,-1,793,498,917,519,undefined,90,133,2453,120,353,-1,169,137,230,191,142,1389,2513,117,1670,332,195,608,149,516
13/05/2018,18,2090,927,2081,1878,1433,1373,2610,149,151,73,133,362,-1,-1,1392,519,249,111,1294,809,1051,1929,283,1304,789,620,-1,769,500,877,548,undefined,277,338,2815,159,374,-1,127,184,248,216,119,1275,2301,118,1270,227,153,572,199,556
13/05/2018,19,1163,522,1934,1499,1149,1068,154,89,108,54,96,251,-1,-1,1264,289,155,41,1203,839,1037,1624,202,806,240,516,-1,678,198,943,727,undefined,80,91,1747,77,382,-1,101,165,145,145,83,1035,1690,42,1083,146,117,434,151,448
13/05/2018,20,582,299,1532,1037,771,935,77,67,74,46,76,164,-1,-1,987,259,123,35,1067,742,810,1318,176,609,253,435,-1,217,125,644,712,undefined,75,79,1342,84,356,-1,65,127,168,157,88,940,1288,43,723,119,107,396,97,358
13/05/2018,21,419,234,1051,692,559,724,24,43,62,48,49,136,-1,-1,760,194,76,31,738,458,681,1097,126,472,163,328,-1,217,108,462,655,undefined,42,54,943,65,239,-1,68,97,126,107,59,810,965,36,543,85,85,201,66,233
13/05/2018,22,220,114,919,551,429,645,33,38,51,28,48,101,-1,-1,407,107,42,26,507,284,566,957,138,442,109,268,-1,162,62,407,294,undefined,29,58,627,55,95,-1,34,70,94,62,57,594,833,31,404,82,82,87,58,140
