Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
16/09/2018,17,2592,1639,2105,2263,1761,1597,224,212,159,72,85,353,-1,662,1729,614,266,135,1143,568,1055,2205,199,1245,1409,602,208,1113,536,774,419,undefined,78,120,2263,155,210,-1,86,262,271,272,150,1430,2437,129,1541,321,187,528,153,560,184
16/09/2018,18,1908,804,2187,1727,1524,1214,163,183,161,64,97,354,-1,528,1411,469,252,108,1266,805,1113,1877,190,1002,977,504,167,877,280,935,458,undefined,55,72,1863,121,186,-1,69,289,181,202,101,1203,1945,134,1350,198,148,404,144,433,201
16/09/2018,19,1113,474,2063,1369,1136,1028,67,81,106,56,62,218,-1,386,1248,280,107,54,1174,885,1122,1526,174,837,302,501,98,827,195,861,507,undefined,56,72,1458,113,244,-1,51,163,157,140,65,984,1519,78,1005,119,102,342,137,373,131
16/09/2018,20,566,355,1620,995,736,834,60,75,72,36,64,222,-1,363,974,253,157,54,922,609,896,1279,154,601,463,477,82,297,144,634,431,undefined,51,63,1122,107,231,-1,53,137,161,132,97,906,1130,80,799,106,100,277,89,331,105
16/09/2018,21,387,167,1265,690,844,746,58,40,104,52,56,161,-1,263,657,164,88,51,661,521,726,1150,149,480,228,383,58,510,104,506,433,undefined,32,47,912,71,137,-1,37,293,120,74,38,631,830,37,508,87,77,219,65,231,103
16/09/2018,22,190,116,773,470,541,528,44,34,47,38,17,89,-1,200,357,91,79,31,377,228,407,848,81,362,141,286,58,353,68,369,223,undefined,20,39,623,52,54,-1,31,64,81,87,53,303,606,41,302,68,79,63,57,130,83
16/09/2018,23,96,82,431,217,184,380,20,14,35,18,7,45,-1,175,167,31,40,27,216,130,250,542,70,251,84,172,29,96,40,285,110,undefined,17,22,266,32,24,-1,22,23,66,57,20,188,335,23,212,42,50,27,31,98,57
17/09/2018,0,75,39,200,101,85,144,32,5,16,9,11,18,-1,57,69,27,15,6,80,64,193,168,18,112,46,117,10,45,17,180,36,undefined,5,1,90,18,13,-1,16,13,38,11,13,48,155,9,106,14,43,17,16,36,23
17/09/2018,1,43,13,105,51,38,59,6,4,2,2,2,6,-1,22,32,9,2,5,44,36,97,78,15,37,31,55,7,31,9,110,11,undefined,2,2,55,6,5,-1,15,11,17,2,2,26,90,9,55,11,36,1,25,14,21
17/09/2018,2,27,12,65,21,32,25,1,1,3,2,3,9,-1,12,27,7,8,3,48,34,69,63,9,17,27,39,2,24,2,73,5,undefined,1,-1,47,5,1,-1,19,6,13,2,-1,11,54,10,23,5,20,2,6,19,4
17/09/2018,3,22,6,41,23,31,52,3,2,2,1,1,3,-1,6,23,5,9,8,31,24,49,56,10,9,5,38,4,28,2,72,1,undefined,2,2,23,7,2,-1,7,1,-1,1,1,31,25,1,34,2,23,4,9,14,6
17/09/2018,4,40,8,31,25,48,44,6,3,6,3,2,4,-1,27,3,6,17,13,16,18,27,58,24,17,11,34,5,52,3,54,6,undefined,3,5,35,7,6,-1,3,10,5,2,1,10,42,-1,56,3,11,9,-1,6,1
17/09/2018,5,49,28,87,75,118,179,40,35,112,21,3,17,-1,90,29,18,69,25,27,25,56,114,52,244,60,38,4,104,30,54,12,undefined,36,28,125,15,8,-1,22,14,9,4,3,29,206,12,70,11,22,10,9,22,2
17/09/2018,6,118,68,175,171,360,538,111,124,591,89,13,65,-1,210,95,101,206,162,71,52,85,545,217,840,279,66,22,402,141,78,38,undefined,71,53,541,65,8,-1,56,60,50,34,21,147,398,27,198,34,31,28,35,48,32
17/09/2018,7,358,215,396,487,1156,1675,347,363,2350,418,38,187,-1,672,346,409,830,741,169,100,163,1448,735,2330,606,233,87,1201,329,165,83,undefined,287,155,1619,225,45,-1,280,258,147,132,58,441,1321,87,507,121,73,75,72,229,138
17/09/2018,8,937,685,934,1103,2436,3789,598,580,4564,662,78,344,-1,1502,775,937,2146,1805,233,211,354,2755,1550,4203,948,568,230,2341,638,341,158,undefined,626,279,3607,722,96,-1,734,864,499,538,191,988,2540,246,1381,289,72,152,173,775,355
17/09/2018,9,1076,871,1022,1193,1493,1951,333,267,2385,419,35,237,-1,765,855,821,1248,881,281,214,413,1867,834,2578,513,606,178,1284,496,265,192,undefined,425,217,2036,565,107,-1,625,620,654,644,230,778,2213,294,1035,298,94,219,135,589,348
17/09/2018,10,1373,1217,1206,1643,1765,1233,223,194,779,254,37,166,-1,420,895,1053,737,497,465,361,538,1776,525,1597,402,555,131,1267,342,438,139,undefined,236,208,1600,427,92,-1,377,650,656,544,234,922,2230,191,997,264,137,272,206,477,301
17/09/2018,11,1885,1868,1745,2093,1637,1298,348,213,758,259,72,145,-1,446,1098,1314,828,381,658,509,825,2031,504,1587,563,646,127,1240,562,616,153,undefined,209,189,1644,510,119,-1,343,555,931,689,245,1064,2730,274,1334,276,189,283,169,678,294
17/09/2018,12,3366,3007,2325,3233,1920,2022,780,751,1578,497,104,476,-1,764,1787,2072,1676,591,1152,799,1364,2886,1064,2452,942,1094,162,1523,872,1015,287,undefined,345,454,3449,1119,256,-1,1026,889,1008,731,231,2127,3438,421,1972,352,261,381,233,925,418
17/09/2018,13,3607,3270,2520,3354,1991,2123,661,605,1439,427,115,439,-1,750,1972,2114,1648,739,1191,799,1503,3177,1006,2438,1037,1092,239,1733,942,1085,364,undefined,325,452,3363,933,293,-1,1016,761,1120,696,265,2281,3636,481,2471,345,304,397,223,1029,485
17/09/2018,14,3083,2147,2163,2801,1910,1889,523,304,959,288,49,247,-1,671,1681,1479,789,532,952,479,1061,2897,591,1879,841,716,167,1502,540,739,277,undefined,250,227,2448,633,201,-1,442,668,828,489,244,1780,3281,267,1871,258,151,351,171,850,331
17/09/2018,15,2731,1937,2191,2762,1829,1763,311,268,1267,278,41,188,-1,609,1713,1199,641,508,903,483,945,2842,574,2184,892,697,204,1548,673,689,230,undefined,241,208,2248,499,188,-1,308,535,860,603,245,1674,3311,264,1631,304,132,335,179,647,389
17/09/2018,16,2689,2000,2266,2751,2297,2670,411,408,2994,600,62,292,-1,973,1907,1194,691,953,1015,437,1059,3161,771,3723,1114,635,179,2089,639,620,244,undefined,465,220,2606,550,187,-1,380,514,743,804,296,1649,3407,292,1906,256,165,383,153,636,475
17/09/2018,17,3194,1837,2587,3067,3417,4550,731,670,4181,843,71,395,-1,1841,2290,1320,1179,1766,1064,511,1249,4211,1183,4919,1369,790,233,2975,1085,871,324,undefined,570,366,4282,742,239,-1,637,613,994,913,366,2098,4165,315,2448,298,171,442,234,830,576
17/09/2018,18,2556,1214,2538,2317,2661,2600,438,399,1809,376,106,337,-1,1076,1884,763,627,830,1262,595,1371,3215,570,2801,988,704,187,2590,669,888,420,undefined,303,204,2982,392,223,-1,367,456,733,775,258,1546,3094,257,1642,226,154,461,166,631,457
17/09/2018,19,1310,633,2205,1492,1296,1392,160,165,530,168,59,219,-1,438,1351,387,255,204,1120,663,1058,2116,294,1290,436,600,165,1223,244,752,373,undefined,105,92,1657,204,193,-1,129,223,377,452,189,974,1856,188,1247,194,115,355,102,500,245
17/09/2018,20,749,338,1776,1078,1203,1140,116,100,255,77,70,187,-1,341,1083,343,194,106,757,526,848,1780,230,873,300,418,103,874,165,623,342,undefined,76,73,1229,152,188,-1,118,236,248,310,129,935,1495,114,864,104,99,320,79,456,198
17/09/2018,21,475,230,1251,804,816,879,57,48,157,62,32,119,-1,314,709,264,136,75,649,460,647,1211,183,683,348,397,79,636,130,499,199,undefined,44,76,919,161,138,-1,131,66,275,285,101,603,1106,85,494,93,104,206,87,206,158
17/09/2018,22,280,135,797,401,1030,615,44,30,103,32,28,78,-1,255,449,97,76,61,365,249,422,861,103,458,205,269,45,1653,96,298,144,undefined,48,61,662,45,55,-1,44,52,144,110,63,312,638,65,292,66,79,116,37,120,91
17/09/2018,23,138,61,436,299,296,373,19,18,61,19,7,22,-1,171,169,106,27,31,172,95,276,494,43,247,102,153,33,236,31,149,109,undefined,17,27,284,32,27,-1,24,41,63,63,17,169,406,46,200,34,61,59,27,52,52
18/09/2018,0,68,46,203,82,97,121,11,16,12,11,2,11,-1,54,70,12,21,8,101,71,130,167,17,87,73,105,23,76,15,89,40,undefined,8,9,137,13,12,-1,7,26,58,24,14,50,154,15,83,20,47,22,16,32,29
18/09/2018,1,33,19,86,53,71,32,13,-1,14,7,-1,7,-1,10,48,7,18,-1,71,49,88,99,8,18,38,74,10,42,9,83,4,undefined,9,7,44,11,5,-1,1,5,11,4,3,35,76,9,36,10,28,4,7,15,22
18/09/2018,2,25,14,74,19,35,25,10,7,2,4,1,5,-1,11,18,2,9,6,33,36,31,73,11,23,13,36,12,14,10,30,5,undefined,6,3,43,9,1,-1,-1,1,9,4,4,19,46,2,29,17,9,3,3,11,5
18/09/2018,3,11,4,41,21,41,26,2,-1,5,2,-1,-1,-1,6,21,2,10,3,21,24,60,57,4,26,6,35,3,36,-1,19,5,undefined,8,2,30,12,2,-1,2,2,1,-1,-1,17,39,1,30,3,23,2,3,4,1
18/09/2018,4,25,13,26,29,31,41,9,5,5,7,2,5,-1,25,15,4,13,6,9,54,27,62,6,29,22,18,3,59,8,56,6,undefined,5,3,25,1,6,-1,23,8,11,2,2,21,53,2,31,2,20,3,-1,2,5
18/09/2018,5,46,24,115,85,119,230,34,49,132,21,3,18,-1,80,40,46,68,35,14,27,41,204,53,311,107,83,4,101,55,27,6,undefined,28,25,217,29,8,-1,13,15,17,13,4,45,225,5,63,16,27,25,4,11,10
18/09/2018,6,151,83,202,203,475,980,126,161,759,117,11,84,-1,291,92,276,235,200,28,26,81,942,262,1024,322,156,36,466,142,52,44,undefined,100,107,1111,72,14,-1,95,112,54,54,48,140,601,31,248,66,50,24,32,60,65
18/09/2018,7,404,237,504,550,1187,1917,352,378,2581,459,52,214,-1,759,380,574,850,793,113,82,178,1688,800,2422,680,365,105,1196,341,193,92,undefined,310,200,1958,239,36,-1,386,296,173,154,55,542,1421,92,553,144,121,69,62,246,185
18/09/2018,8,1021,651,967,1105,2512,4030,585,519,4989,755,65,304,-1,1572,862,1066,2143,1836,268,203,385,2896,1608,4338,1046,788,211,2684,631,383,154,undefined,652,332,3756,749,132,-1,839,912,569,590,187,1032,2857,290,1204,338,203,122,137,802,341
18/09/2018,9,1123,735,946,1206,1325,2008,288,241,2369,491,22,227,-1,727,833,974,1226,954,184,142,372,2032,808,2503,647,730,178,1321,353,316,143,undefined,456,193,2280,589,70,-1,539,671,602,653,201,900,2215,333,993,299,253,187,121,644,354
18/09/2018,10,1400,992,1127,1432,1303,1280,409,165,884,289,33,103,-1,453,837,1061,792,501,364,239,480,1793,542,1747,545,909,247,1122,261,440,132,undefined,221,177,1728,461,128,-1,460,607,634,552,176,857,2209,245,1010,459,277,236,179,491,247
18/09/2018,11,1964,1346,1535,1974,1434,1170,360,179,822,331,38,160,-1,392,1207,1239,649,375,627,374,683,1954,481,1580,633,1179,230,1230,334,571,187,undefined,197,182,1725,509,134,-1,372,568,881,579,185,1092,2385,279,1281,343,387,213,191,558,282
18/09/2018,12,3229,2564,2457,2976,1752,2017,410,598,1572,542,141,385,-1,597,1702,1924,1496,638,1118,744,1338,2748,937,2555,875,1568,324,1582,813,1102,456,undefined,304,325,3297,1017,284,-1,1076,913,984,511,201,1964,3127,433,1996,567,569,371,292,966,388
18/09/2018,13,3446,2682,2421,3223,1919,2128,430,492,1434,480,82,298,-1,594,1813,2044,1629,685,1126,705,1326,2822,920,2312,926,1717,317,1537,709,1058,379,undefined,374,347,2949,1003,297,-1,1093,997,991,537,296,2235,3496,428,2282,545,585,391,260,1091,375
18/09/2018,14,2789,1987,2130,2732,1667,1741,181,205,914,328,43,196,-1,561,1631,1537,807,554,911,523,935,2427,567,1827,919,1007,232,1272,496,811,482,undefined,266,200,2125,697,246,-1,452,637,732,567,245,1729,3236,290,1807,412,316,344,195,862,291
18/09/2018,15,2541,1805,2042,2542,1777,1920,195,198,1406,349,20,105,-1,591,1414,1341,677,544,721,463,881,2545,510,2389,867,696,193,1300,410,649,244,undefined,253,177,2128,524,208,-1,348,567,886,568,244,1494,3234,315,1507,305,178,335,165,681,349
18/09/2018,16,2392,1688,1841,2551,1928,2622,239,309,3067,695,23,158,-1,887,1613,1182,698,1035,670,329,861,2853,661,3821,854,652,191,1603,322,643,317,undefined,413,185,2662,585,156,-1,410,601,755,872,254,1293,3635,283,1410,274,136,308,154,745,341
18/09/2018,17,3226,1905,2560,3139,3312,4354,595,643,4078,821,68,250,-1,1833,2214,1471,1187,1710,947,559,1219,4057,1157,4944,1337,816,282,2736,911,814,333,undefined,635,354,4148,779,218,-1,622,678,976,944,363,1908,4274,441,2281,318,188,376,200,837,693
18/09/2018,18,2492,1304,2657,2425,2442,2744,499,380,1764,406,59,314,-1,1057,1821,786,603,814,1133,645,1258,3171,576,2682,1049,725,206,2380,542,948,383,undefined,288,233,3105,446,269,-1,354,347,689,806,300,1484,3309,313,1716,255,165,451,207,610,435
18/09/2018,19,1319,600,2234,1706,1465,1463,251,170,577,170,56,174,-1,488,1434,412,266,273,1058,581,1046,2151,301,1324,490,614,127,1660,290,835,333,undefined,116,141,1797,323,272,-1,120,221,394,441,191,1091,2026,198,1232,172,161,305,122,487,306
18/09/2018,20,692,279,1951,1124,1402,1066,100,67,259,111,38,158,-1,363,1035,320,198,132,875,491,787,1355,206,865,293,549,130,1493,211,668,368,undefined,79,73,1582,175,165,-1,78,198,274,283,134,984,1514,151,818,175,130,320,138,337,203
18/09/2018,21,358,241,1124,661,1038,854,43,45,137,79,11,45,-1,216,577,206,172,76,505,375,561,1040,156,676,176,423,78,989,102,480,200,undefined,36,56,1043,201,200,-1,111,128,216,194,97,568,1061,90,453,123,100,197,108,211,122
18/09/2018,22,200,142,706,413,757,686,52,33,94,46,18,43,-1,244,377,127,108,63,283,224,468,871,113,424,235,235,53,719,76,328,161,undefined,59,46,662,86,102,-1,68,60,111,97,42,304,719,62,321,72,41,93,56,170,82
18/09/2018,23,99,69,498,325,259,445,118,14,44,10,4,7,-1,172,177,79,54,26,212,114,320,636,59,281,72,172,28,136,195,274,101,undefined,23,44,386,67,88,-1,26,34,81,68,22,237,645,48,162,36,48,47,32,73,46
19/09/2018,0,27,45,289,93,100,167,19,7,16,11,11,12,-1,46,82,40,10,4,170,62,190,234,34,103,46,134,16,62,32,175,29,undefined,20,13,166,25,11,-1,22,14,40,18,13,74,157,12,106,28,53,5,17,44,32
19/09/2018,1,41,27,142,73,56,51,11,3,9,3,1,1,-1,13,36,28,11,5,77,45,109,122,27,34,28,77,10,26,12,99,6,undefined,6,5,86,9,14,-1,3,8,14,4,6,39,113,3,55,12,39,1,14,32,16
19/09/2018,2,20,13,71,39,33,53,6,1,8,4,-1,3,-1,20,40,6,16,10,39,46,70,76,10,24,36,54,1,19,7,64,11,undefined,4,8,34,12,4,-1,3,5,4,-1,3,10,47,3,30,6,34,1,6,24,2
19/09/2018,3,30,25,53,14,39,10,12,-1,6,3,1,1,-1,1,17,3,21,7,29,39,39,51,8,35,11,37,6,27,5,53,5,undefined,5,1,20,8,-1,-1,-1,6,3,-1,-1,21,60,4,53,8,18,3,8,12,6
19/09/2018,4,9,13,50,20,58,25,13,3,9,7,1,4,-1,24,14,5,14,-1,38,36,55,35,9,47,46,40,11,46,10,54,3,undefined,3,4,35,9,6,-1,10,6,9,3,3,20,52,-1,28,6,17,3,10,9,4
19/09/2018,5,46,27,77,91,110,222,44,42,122,16,2,13,-1,87,41,41,71,30,39,36,25,153,46,297,69,54,8,83,53,37,14,undefined,6,25,210,26,10,-1,30,19,11,7,6,43,228,10,91,9,23,9,11,24,7
19/09/2018,6,131,108,195,215,510,1000,190,142,759,109,16,81,-1,295,78,237,227,179,54,31,101,705,258,1082,323,148,29,437,154,66,34,undefined,98,53,1068,71,17,-1,114,111,92,58,41,149,547,35,228,59,41,20,39,48,65
19/09/2018,7,388,206,381,494,1156,1909,385,349,2433,370,40,220,-1,697,324,509,819,726,92,123,164,1513,772,2370,752,271,95,1125,320,170,77,undefined,285,171,1812,246,50,-1,328,285,165,134,60,517,1476,89,617,129,64,73,57,211,136
19/09/2018,8,1073,658,980,1200,2253,3671,620,559,4673,651,66,380,-1,1492,839,1059,2114,1791,260,199,405,2723,1583,4078,1250,538,196,2224,584,363,154,undefined,629,319,3467,711,82,-1,846,861,573,605,210,999,2691,253,1185,286,138,132,128,752,362
19/09/2018,9,1179,699,878,1185,1424,1837,386,291,2418,440,14,182,-1,715,1076,878,1213,945,257,195,397,1911,828,2643,796,566,212,1413,450,333,135,undefined,439,228,1981,588,102,-1,568,653,798,718,231,845,2292,299,995,285,131,164,122,525,334
19/09/2018,10,1575,1114,1259,1610,1233,1224,271,183,913,288,39,175,-1,459,885,1141,743,549,381,314,496,1735,574,1656,493,583,180,953,330,418,163,undefined,254,187,1457,481,130,-1,466,649,676,585,216,964,2067,234,981,328,185,258,133,509,281
19/09/2018,11,2144,1494,1445,1866,1508,1221,489,219,832,265,44,225,-1,631,960,1212,786,413,579,489,655,1796,519,1571,643,740,163,1403,520,606,216,undefined,271,167,1775,549,149,-1,421,661,856,739,292,1150,2584,307,1128,290,238,264,143,574,407
19/09/2018,12,3398,2616,2538,2876,2127,1878,759,627,2306,572,157,435,-1,590,1671,1897,1574,665,978,780,1388,2624,1004,2546,930,1186,254,1540,752,1175,303,undefined,362,387,3073,1060,287,-1,1055,1144,938,856,271,2023,3318,337,2063,441,329,410,233,938,443
19/09/2018,13,3520,2873,2500,3054,1939,1966,568,539,1460,432,107,354,-1,728,1893,2034,1557,689,637,765,1490,2741,953,2443,892,1058,215,1766,746,1179,404,undefined,333,385,2853,1000,297,-1,955,853,1001,810,234,2197,3528,448,2290,352,299,434,250,1025,445
19/09/2018,14,2864,1981,2209,2804,1728,1737,473,239,924,283,37,167,-1,526,1663,1573,882,523,800,474,1010,2526,634,1998,836,752,174,1412,524,790,280,undefined,251,182,2001,723,205,-1,469,608,820,599,156,1673,3122,318,1759,246,215,401,228,803,368
19/09/2018,15,2774,1852,2187,2681,1799,1868,354,235,1446,254,44,223,-1,591,1702,1287,759,610,776,548,884,2675,559,2213,1089,660,173,1397,512,673,248,undefined,273,191,2067,492,172,-1,275,682,982,449,266,1580,3219,303,1693,268,168,295,155,757,440
19/09/2018,16,2689,1946,2121,2660,2016,2587,356,353,2862,589,40,194,-1,937,1697,1269,676,1019,828,376,884,2925,770,3830,1092,657,224,1784,459,787,250,undefined,415,188,2457,545,149,-1,394,503,825,505,211,1479,3483,300,1718,325,214,306,219,720,427
19/09/2018,17,3332,2011,2664,3019,3286,4429,579,672,4070,707,88,326,-1,1703,2192,1411,1170,1628,932,588,1267,4073,1308,4859,1565,1015,326,2880,936,893,339,undefined,588,326,4039,819,185,-1,569,750,1097,799,345,1843,4257,350,2355,619,427,394,263,823,665
19/09/2018,18,2571,1403,2524,2514,2370,2686,478,426,1793,435,87,348,-1,1034,1982,850,663,755,1182,758,1308,3175,602,2855,1301,1242,331,2222,615,985,380,undefined,293,182,3190,478,230,-1,351,556,760,675,224,1645,3380,338,1808,665,628,410,297,699,425
19/09/2018,19,1426,581,2261,1735,1735,1459,177,232,663,167,97,321,-1,525,1398,483,339,301,1178,730,1121,2104,322,1462,659,1248,224,2072,362,823,353,undefined,160,128,1890,239,157,-1,144,375,430,495,186,1180,2222,206,1258,629,701,337,255,477,301
19/09/2018,20,716,363,1969,1175,989,1093,120,154,380,99,54,202,-1,394,1165,308,177,143,890,502,907,1646,189,960,457,1058,199,574,194,670,361,undefined,125,108,1328,218,186,-1,95,244,373,316,140,968,1564,174,928,397,673,293,222,419,243
19/09/2018,21,461,271,1381,886,1255,949,96,62,196,67,57,202,-1,271,698,235,129,93,715,458,699,1434,171,749,435,692,123,1212,158,591,245,undefined,90,90,1191,193,140,-1,65,120,244,238,83,728,1285,134,551,281,487,218,126,273,164
19/09/2018,22,244,156,894,548,1041,775,48,47,114,62,11,63,-1,277,466,167,118,79,487,354,584,1050,125,397,394,429,85,1032,109,421,210,undefined,64,46,795,118,109,-1,83,311,156,138,61,491,819,70,377,175,167,105,83,147,109
19/09/2018,23,146,67,431,285,280,460,26,26,58,21,19,33,-1,202,214,127,48,38,172,144,309,653,64,285,537,187,39,143,49,261,122,undefined,34,36,377,61,26,-1,54,48,166,154,83,195,573,48,176,58,68,42,35,87,73
20/09/2018,0,68,79,239,139,134,201,10,13,24,16,3,20,-1,84,99,52,22,6,97,61,185,197,15,131,61,132,21,69,15,153,38,undefined,18,11,173,28,7,-1,12,31,91,71,38,98,199,11,97,28,56,14,24,35,26
20/09/2018,1,42,24,123,65,110,70,9,3,13,7,1,16,-1,25,50,23,8,-1,97,50,117,142,13,20,48,64,13,39,17,138,33,undefined,6,2,86,27,8,-1,2,16,121,88,72,51,76,8,52,11,26,14,13,36,20
20/09/2018,2,21,19,63,26,27,30,11,3,6,2,-1,8,-1,16,23,17,17,6,44,44,77,61,4,36,30,70,7,16,7,59,5,undefined,-1,1,48,9,5,-1,10,1,9,9,7,14,49,3,34,6,19,7,4,24,11
20/09/2018,3,21,13,48,15,40,31,15,1,4,2,1,1,-1,12,23,13,17,9,24,55,50,78,7,15,21,60,2,42,6,58,8,undefined,11,10,29,9,2,-1,5,3,10,3,2,22,36,-1,49,5,36,4,4,5,9
20/09/2018,4,19,15,46,28,64,43,16,6,7,3,1,5,-1,29,19,7,12,4,26,19,36,49,5,16,17,50,1,73,6,82,1,undefined,5,6,28,11,7,-1,4,10,9,4,3,26,99,1,24,11,28,-1,1,6,5
20/09/2018,5,27,25,89,94,108,233,34,51,107,13,3,19,-1,90,41,140,80,31,22,16,60,168,54,323,89,76,14,101,36,31,11,undefined,27,22,196,19,8,-1,25,19,7,7,6,36,210,6,90,16,13,6,11,10,28
20/09/2018,6,144,90,219,188,467,983,149,162,746,106,17,83,-1,274,101,320,232,183,30,33,84,676,239,1043,302,186,40,487,161,45,45,undefined,103,116,1038,69,21,-1,66,126,60,51,34,149,499,36,248,59,76,20,37,50,81
20/09/2018,7,413,254,414,473,1083,1832,378,384,2377,389,48,244,-1,656,321,624,772,725,99,108,160,1463,743,2412,697,380,115,1194,329,190,88,undefined,275,142,1863,237,36,-1,328,307,166,124,76,443,1396,94,526,150,146,68,78,262,130
20/09/2018,8,926,610,969,1095,2323,3961,540,558,4509,636,54,323,-1,1570,867,1312,2175,1801,233,218,355,2703,1488,4090,1098,716,232,2447,621,363,121,undefined,637,320,3658,758,86,-1,753,880,540,608,211,1097,2906,280,1135,290,181,159,193,767,373
20/09/2018,9,1026,732,928,1170,1573,2119,300,326,2655,519,25,190,-1,716,786,1092,1347,970,204,260,385,1897,857,2841,662,800,235,1571,408,294,172,undefined,476,216,2111,518,98,-1,635,664,620,677,218,847,2326,306,997,334,229,204,146,570,284
20/09/2018,10,1465,1054,1217,1503,1279,1340,206,208,913,272,50,222,-1,484,837,1294,755,490,414,341,449,1675,501,1745,576,919,183,1053,352,405,144,undefined,265,192,1500,480,86,-1,427,544,709,464,185,866,2292,236,1006,409,344,168,153,506,296
20/09/2018,11,1973,1478,1768,2007,1604,1507,302,235,852,285,80,237,-1,575,1069,1623,711,454,674,437,637,1938,542,1597,650,1310,248,1422,565,669,195,undefined,223,185,1708,527,184,-1,438,483,849,561,205,1136,2691,286,1404,477,463,279,173,593,344
20/09/2018,12,3343,2722,2591,3194,1932,2173,658,737,1814,547,150,460,-1,650,1823,2397,1779,612,1143,769,1413,2720,1063,2616,999,1763,311,1672,782,1189,275,undefined,382,294,3366,1205,285,-1,1062,941,960,831,281,2006,3534,472,2144,529,610,359,288,982,461
20/09/2018,13,3617,3270,2506,3318,2224,2453,659,600,1523,522,104,477,-1,721,1873,2339,1676,673,1152,729,1493,3065,1021,2394,1059,1719,306,1858,879,1018,321,undefined,380,364,3630,961,268,-1,1116,909,1165,845,293,2286,3832,451,2335,615,704,411,354,1099,487
20/09/2018,14,3022,2284,2240,3026,2044,2020,411,292,1033,307,85,287,-1,653,1806,2002,840,523,1075,468,1062,2920,619,2077,960,1201,270,1487,735,744,307,undefined,303,222,2488,744,210,-1,466,596,744,507,277,1889,3410,357,1786,453,432,304,244,810,382
20/09/2018,15,2963,2110,2388,2798,1925,2087,389,288,1480,315,63,240,-1,686,1871,1563,742,555,920,488,1070,2846,574,2392,1168,752,191,1556,670,779,232,undefined,298,206,2389,588,203,-1,376,524,867,554,285,1679,3486,246,1790,394,218,302,209,753,406
20/09/2018,16,2928,2077,2342,2785,2462,2881,393,429,3102,607,63,214,-1,1058,1925,1352,779,992,938,398,1074,3180,784,3962,1276,683,209,1983,722,678,225,undefined,456,260,2914,577,190,-1,481,450,833,825,277,1732,3766,278,2012,327,200,355,170,749,524
20/09/2018,17,3736,2421,3024,3266,3347,4653,647,622,4013,788,81,398,-1,1818,2447,1493,1256,1677,1194,626,1499,4111,1095,4908,1517,828,267,2686,1139,1075,328,undefined,587,370,4298,823,246,-1,610,698,1041,868,361,2165,4440,319,2709,283,215,455,189,943,655
20/09/2018,18,3189,1824,2782,2908,2754,2848,548,392,1870,373,131,435,-1,1063,2124,1337,717,798,1389,770,1364,3175,652,2821,1059,776,263,2068,725,1169,465,undefined,275,250,3381,477,210,-1,345,473,700,766,277,1909,3600,236,2086,314,162,522,196,746,451
20/09/2018,19,2188,1037,2281,2553,1732,1654,227,198,635,193,76,245,-1,557,1523,595,348,312,1352,857,1011,2314,271,1519,460,658,150,1861,402,1018,347,undefined,137,107,2053,293,187,-1,158,359,426,405,170,1224,2425,150,1546,205,120,435,143,668,285
20/09/2018,20,1535,769,2060,1998,1099,1257,123,93,259,98,66,224,-1,437,1431,413,261,191,1278,706,1012,2101,214,976,313,575,164,691,295,850,405,undefined,95,101,1620,270,175,-1,92,242,372,381,155,1238,2086,128,1184,200,120,361,124,447,241
20/09/2018,21,861,420,1810,1241,1272,1019,129,97,196,73,66,205,-1,341,1097,344,197,110,987,512,779,1576,181,820,264,438,99,962,179,770,373,undefined,52,61,1324,232,206,-1,93,170,194,238,106,983,1558,92,910,140,115,280,102,411,176
20/09/2018,22,406,253,1157,703,1119,866,159,68,110,69,33,130,-1,277,614,185,153,95,551,474,726,1235,129,648,270,347,80,919,117,510,241,undefined,92,94,962,165,85,-1,95,321,119,127,74,592,1076,68,541,118,68,202,51,233,75
20/09/2018,23,211,134,688,818,352,472,28,49,67,30,14,36,-1,227,282,117,88,31,288,809,537,668,104,336,159,239,44,168,68,386,148,undefined,21,23,481,97,47,-1,49,78,105,99,35,280,815,31,301,53,58,47,43,124,81
