Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North)
05/01/2019,0,130,112,296,360,479,419,23,26,27,14,4,25,-1,185,151,62,49,7,243,252,441,-1,76,202,107,148,45,179,38,415,172,undefined,27,22,474,190,37,205,38,82,85,5,4,252,-1,15,301,50,47,30,34,257,13,-1,72,-1,205
05/01/2019,1,131,73,223,253,289,264,25,5,20,8,2,20,-1,128,150,49,26,12,195,252,385,-1,40,100,90,114,19,103,48,321,84,undefined,7,23,251,166,30,112,15,28,45,5,7,220,-1,1,195,25,44,12,39,152,7,-1,54,-1,112
05/01/2019,2,66,43,147,216,167,168,9,4,14,9,1,7,-1,88,58,28,16,10,120,89,194,-1,29,72,32,87,14,66,16,298,24,undefined,5,6,127,115,11,95,15,12,34,1,1,141,-1,7,123,25,56,10,24,126,8,-1,36,-1,95
05/01/2019,3,40,27,93,162,183,135,19,3,5,2,-1,2,-1,50,58,34,25,8,79,93,203,-1,19,61,16,73,13,78,16,188,20,undefined,10,3,75,139,5,23,8,11,28,-1,2,115,-1,-1,84,17,34,8,18,50,4,-1,22,-1,23
05/01/2019,4,26,33,58,66,132,92,26,4,9,2,-1,5,-1,57,36,12,24,6,60,60,93,-1,13,71,15,49,9,43,14,116,16,undefined,5,3,50,67,3,28,3,11,22,-1,1,53,-1,-1,67,8,17,5,11,15,4,-1,3,-1,28
05/01/2019,5,26,23,30,63,135,78,12,7,10,1,4,8,-1,45,28,25,31,9,21,115,62,-1,25,86,28,50,9,122,21,60,23,undefined,7,10,71,17,14,43,8,14,35,2,1,55,-1,-1,58,14,32,9,6,20,4,-1,5,-1,43
05/01/2019,6,41,99,30,66,223,189,56,21,36,4,18,30,-1,84,16,26,42,23,14,34,64,-1,41,173,46,96,21,181,39,49,16,undefined,23,8,162,21,4,107,15,27,54,1,3,71,-1,4,64,57,47,15,20,23,9,-1,9,-1,107
05/01/2019,7,111,77,141,194,346,259,142,65,40,18,16,61,-1,93,80,84,51,24,57,79,91,-1,70,327,131,195,49,362,101,63,13,undefined,34,20,399,36,9,191,34,42,60,4,6,129,-1,13,105,104,59,29,36,53,26,-1,31,-1,191
05/01/2019,8,285,197,164,335,657,464,125,92,78,53,26,86,-1,178,153,211,125,48,70,64,86,-1,111,484,158,361,109,488,173,87,34,undefined,44,20,657,77,49,221,114,64,101,10,13,232,-1,14,267,136,142,64,52,140,22,-1,62,-1,221
05/01/2019,9,596,440,258,665,1021,747,160,124,110,54,25,120,-1,257,231,392,158,69,132,132,199,-1,177,742,300,691,162,813,215,226,57,undefined,76,62,997,104,78,357,169,125,85,15,21,350,-1,34,534,282,204,205,156,271,54,-1,188,-1,357
05/01/2019,10,1247,988,446,1337,1762,1045,322,183,107,66,44,232,-1,476,446,707,210,114,362,222,305,-1,208,1016,533,1039,282,1432,496,301,96,undefined,109,66,1537,148,93,660,151,159,109,19,22,574,-1,42,977,441,354,332,228,367,55,-1,223,-1,660
05/01/2019,11,1931,1653,624,1941,2380,1224,275,141,102,56,71,213,-1,455,642,1122,337,129,551,467,563,-1,208,1140,563,1296,420,2022,586,483,131,undefined,103,103,1795,114,151,694,144,245,100,41,42,887,-1,51,1225,622,405,380,209,433,69,-1,341,-1,694
05/01/2019,12,2732,2145,749,2349,2577,1333,223,197,108,53,45,212,-1,369,761,1225,177,113,852,617,705,-1,201,986,690,1583,418,2639,491,683,182,undefined,80,89,1811,132,154,655,150,212,111,66,39,965,-1,47,1379,887,488,544,223,649,63,-1,501,-1,655
05/01/2019,13,2969,2288,1116,2698,3341,1380,286,174,118,64,55,337,-1,532,1199,1343,215,189,1132,866,939,-1,154,1091,1047,1640,429,3543,805,799,245,undefined,74,133,2353,179,234,729,142,211,72,69,56,1474,-1,50,1694,835,594,601,302,758,102,-1,471,-1,729
05/01/2019,14,3121,2686,1370,2912,3361,1688,417,195,131,61,87,379,-1,617,1344,1321,299,136,1144,664,1118,-1,237,1066,1375,1652,430,3118,1025,819,378,undefined,72,135,2793,179,293,707,179,186,145,51,46,1630,-1,54,2015,828,609,647,247,794,98,-1,432,-1,707
05/01/2019,15,3346,2810,1483,3166,3379,1868,460,224,109,62,118,429,-1,779,1524,1457,303,171,1139,600,1193,-1,294,1131,1226,1362,304,3125,1075,852,447,undefined,112,147,3111,185,276,735,148,189,149,71,70,1945,-1,48,2055,771,530,660,296,749,107,-1,412,-1,735
05/01/2019,16,3426,2884,1347,2946,3982,1977,578,215,148,79,186,494,-1,665,1428,1249,380,159,1202,535,1192,-1,284,1224,1579,772,237,3779,1384,874,433,undefined,121,163,3701,203,310,781,139,189,121,63,60,1873,-1,67,2044,469,271,663,169,672,106,-1,429,-1,781
05/01/2019,17,3258,2445,1351,2895,3713,1865,517,254,162,84,173,563,-1,642,1390,1073,325,160,1149,618,1320,-1,272,1251,1553,573,185,2874,1280,830,543,undefined,127,207,3869,202,258,751,114,212,120,83,59,1783,-1,52,1930,314,165,673,124,739,117,-1,376,-1,751
05/01/2019,18,2829,1680,1337,2325,3357,1847,447,217,181,110,174,555,-1,779,1317,689,304,106,1328,852,1255,-1,199,1001,1366,592,168,2379,948,991,714,undefined,137,166,3848,170,303,690,152,226,85,38,40,1459,-1,49,1677,261,150,733,147,572,118,-1,449,-1,690
05/01/2019,19,2177,1157,1466,2015,2694,1628,334,192,121,73,159,592,-1,587,1278,438,284,66,1360,988,1338,-1,186,811,807,588,160,2255,773,998,761,undefined,140,193,3780,163,483,519,243,210,75,26,44,1436,-1,36,1654,206,99,741,126,605,72,-1,417,-1,519
05/01/2019,20,1380,701,1336,1625,2442,1533,264,158,79,46,201,658,-1,547,984,403,235,85,1258,888,1304,-1,213,721,729,492,133,1199,562,984,881,undefined,143,135,3563,201,611,457,119,172,59,37,26,1459,-1,38,1075,185,136,669,124,506,72,-1,389,-1,457
05/01/2019,21,757,387,1163,1334,2068,1507,185,110,108,64,129,511,-1,713,866,311,181,91,1008,871,1128,-1,169,574,841,428,109,1059,376,895,893,undefined,86,143,3165,126,546,421,115,217,80,19,24,1174,-1,22,722,154,121,587,85,453,84,-1,262,-1,421
05/01/2019,22,651,303,945,1125,2269,1317,155,82,83,52,88,379,-1,611,672,248,151,59,834,778,926,-1,177,620,586,330,115,1400,372,996,894,undefined,69,113,2755,250,411,402,102,166,33,10,12,850,-1,17,646,138,97,456,81,438,65,-1,266,-1,402
05/01/2019,23,335,203,627,702,1359,1000,69,59,81,40,52,180,-1,423,337,190,77,58,504,736,700,-1,110,518,365,244,66,555,177,726,560,undefined,59,78,1540,317,218,305,74,131,38,13,12,561,-1,14,504,80,94,173,74,465,42,-1,174,-1,305
06/01/2019,0,239,129,472,480,713,559,67,31,26,17,12,100,-1,269,194,127,63,41,351,350,458,-1,96,263,179,137,28,267,98,579,302,undefined,19,35,859,281,73,189,27,58,9,5,3,299,-1,12,319,53,81,61,43,344,26,-1,103,-1,189
06/01/2019,1,127,105,230,336,354,345,17,10,20,21,5,32,-1,150,128,76,26,11,233,181,536,-1,38,125,101,128,27,114,36,424,124,undefined,13,24,342,219,44,103,34,28,21,-1,1,227,-1,4,234,58,60,8,36,229,13,-1,37,-1,103
06/01/2019,2,100,80,175,243,252,191,29,7,20,18,10,17,-1,104,185,59,21,19,132,127,321,-1,37,91,60,76,24,229,34,268,57,undefined,7,14,169,198,19,79,18,23,38,4,2,159,-1,2,158,21,39,4,26,183,8,-1,34,-1,79
06/01/2019,3,80,41,201,192,213,171,12,2,14,11,1,5,-1,114,77,52,15,3,101,131,294,-1,29,67,27,93,14,129,19,235,22,undefined,5,12,87,89,8,53,23,5,24,1,-1,121,-1,3,160,17,48,-1,20,105,21,-1,26,-1,53
06/01/2019,4,32,27,76,118,185,160,18,2,18,5,-1,9,-1,122,32,21,26,4,42,78,151,-1,30,75,24,57,4,105,17,98,9,undefined,7,4,87,42,7,44,25,10,4,3,-1,53,-1,1,109,14,34,12,6,34,2,-1,10,-1,44
06/01/2019,5,36,30,39,98,142,145,21,5,13,5,1,5,-1,87,29,44,17,7,34,74,128,-1,27,79,22,36,6,132,21,207,18,undefined,14,10,79,29,5,58,7,7,7,2,4,62,-1,2,78,13,37,4,8,36,1,-1,7,-1,58
06/01/2019,6,29,40,44,145,209,158,49,24,26,7,14,23,-1,107,49,42,30,22,15,73,50,-1,42,181,47,72,26,196,38,88,9,undefined,41,27,163,14,9,102,18,14,15,2,2,74,-1,2,140,26,41,25,17,42,22,-1,13,-1,102
06/01/2019,7,81,59,100,172,307,272,141,62,47,19,18,61,-1,95,59,77,40,19,26,50,77,-1,63,291,97,151,33,472,98,59,17,undefined,36,17,409,18,11,138,23,24,26,8,5,120,-1,10,177,82,41,24,44,47,18,-1,50,-1,138
06/01/2019,8,156,126,157,272,506,432,158,97,76,35,26,124,-1,205,125,117,81,37,71,37,69,-1,75,423,197,269,69,787,160,114,42,undefined,48,23,660,45,29,221,94,51,199,30,36,213,-1,18,270,112,81,55,51,100,32,-1,60,-1,221
06/01/2019,9,463,401,249,619,994,731,255,172,85,48,43,204,-1,303,228,286,127,72,141,125,200,-1,174,568,421,602,141,1226,264,177,113,undefined,89,63,1301,86,39,364,102,91,317,36,23,333,-1,28,545,302,229,123,103,224,53,-1,150,-1,364
06/01/2019,10,1182,827,454,1178,1559,965,407,188,104,75,77,312,-1,412,416,605,197,108,255,296,348,-1,209,950,634,934,293,1909,516,279,126,undefined,104,89,1770,122,72,609,174,152,395,55,31,653,-1,46,905,522,383,316,210,324,75,-1,252,-1,609
06/01/2019,11,1823,1490,669,1754,2612,1337,410,260,106,84,112,463,-1,547,594,788,235,144,547,438,597,-1,247,1025,854,1239,337,2604,719,525,207,undefined,107,104,2398,100,110,622,153,148,267,76,36,855,-1,38,1092,658,572,447,236,375,73,-1,311,-1,622
06/01/2019,12,2453,1967,1027,2479,3122,1470,547,286,123,119,138,488,-1,585,959,1008,256,121,1034,781,758,-1,188,961,1009,1533,458,2988,1100,686,243,undefined,86,94,2842,155,200,615,144,190,261,93,48,1405,-1,46,1498,931,767,545,283,520,110,-1,442,-1,615
06/01/2019,13,2918,2169,1159,2561,3463,1655,636,270,100,63,201,654,-1,584,1244,1116,217,102,1079,613,871,-1,248,959,1193,1700,365,3308,1189,776,340,undefined,125,81,3350,88,238,555,106,170,217,92,66,1472,-1,53,1676,852,742,652,252,573,109,-1,494,-1,555
06/01/2019,14,3029,2548,1275,2870,3821,1945,763,311,110,62,235,625,-1,763,1218,1119,235,117,1102,664,942,-1,233,931,1364,1411,382,3794,1482,807,432,undefined,112,117,3680,141,274,664,104,169,226,90,77,1820,-1,55,1832,784,683,685,272,613,102,-1,429,-1,664
06/01/2019,15,3189,2390,1364,3015,3660,2136,690,271,125,89,211,644,-1,767,1333,1224,307,106,1031,564,1065,-1,244,1035,1602,1353,354,3314,1384,721,637,undefined,88,165,3891,154,269,671,112,185,204,102,67,1729,-1,50,1671,879,473,670,317,619,116,-1,368,-1,671
06/01/2019,16,2982,2290,1192,2660,3296,1940,778,268,105,62,142,568,-1,721,1259,980,236,96,1090,496,975,-1,205,1016,1794,861,234,3188,1350,709,532,undefined,110,193,3790,139,261,662,102,154,126,65,62,1587,-1,57,1608,689,334,575,202,584,107,-1,430,-1,662
06/01/2019,17,2643,1932,1177,2457,3281,1738,520,239,149,64,132,550,-1,611,1419,650,217,119,1004,478,1026,-1,185,1081,1376,532,150,3068,1332,766,606,undefined,77,145,3343,147,216,643,100,117,122,86,59,1434,-1,56,1491,297,160,523,173,624,111,-1,376,-1,643
06/01/2019,18,2220,1361,-1,1967,2214,1630,530,237,152,100,207,581,-1,558,1149,491,188,91,1025,549,1073,-1,217,996,1102,498,132,1513,829,730,668,undefined,85,142,3069,124,283,534,98,131,91,41,31,1303,-1,52,1235,177,113,493,153,441,105,-1,358,-1,534
06/01/2019,19,1575,681,-1,1627,2111,1337,509,162,118,82,192,540,-1,465,1127,379,184,56,1130,661,993,-1,192,721,508,406,132,1146,877,785,714,undefined,87,151,2970,149,347,422,124,119,79,60,77,1252,-1,50,1320,171,115,599,142,456,99,-1,397,-1,422
06/01/2019,20,1020,472,-1,1341,1766,1159,313,132,101,67,148,617,-1,505,890,362,205,70,1002,625,916,-1,147,642,519,525,106,947,532,678,698,undefined,72,100,2584,120,302,417,60,131,50,17,27,1147,-1,39,896,149,151,595,160,374,74,-1,268,-1,417
06/01/2019,21,525,301,-1,1028,1555,1203,125,106,104,57,166,458,-1,446,647,194,105,37,681,499,719,-1,187,674,321,420,72,772,329,566,600,undefined,59,62,2110,101,227,400,90,128,90,18,25,787,-1,36,561,105,101,390,125,296,41,-1,188,-1,400
06/01/2019,22,244,194,-1,614,906,835,78,65,96,39,64,223,-1,339,434,142,58,48,432,274,506,-1,169,409,200,238,53,459,169,388,411,undefined,30,38,1246,73,147,293,47,57,76,12,9,501,-1,15,441,100,86,152,46,184,48,-1,151,-1,293
06/01/2019,23,135,75,-1,287,509,535,103,39,43,19,26,92,-1,254,177,96,41,27,226,123,358,-1,75,289,102,224,39,219,68,317,190,undefined,13,16,509,31,60,216,44,30,63,4,8,246,-1,10,287,55,76,33,43,73,22,-1,59,-1,216
07/01/2019,0,56,47,-1,136,198,207,20,9,15,6,8,45,-1,82,69,34,30,17,151,59,181,-1,30,138,46,143,13,110,61,174,48,undefined,9,7,221,16,15,77,17,16,36,1,2,92,-1,5,138,18,47,12,21,47,16,-1,45,-1,77
07/01/2019,1,35,12,-1,63,72,69,29,5,24,7,8,26,-1,33,50,16,6,3,49,31,122,-1,23,49,15,78,10,33,38,137,17,undefined,5,5,88,12,12,62,12,13,22,1,2,60,-1,6,56,26,52,11,21,31,5,-1,34,-1,62
07/01/2019,2,31,20,-1,32,44,49,1,2,14,2,5,10,-1,28,23,7,13,3,20,45,48,-1,5,32,37,76,10,30,3,88,6,undefined,6,-1,29,7,5,32,2,4,29,1,2,15,-1,2,24,10,32,3,16,24,4,-1,13,-1,32
07/01/2019,3,2,11,-1,24,50,71,3,1,-1,3,1,9,-1,10,15,15,7,6,22,14,31,-1,19,10,13,34,4,51,6,64,6,undefined,1,-1,25,4,2,13,2,6,22,-1,-1,18,-1,-1,31,5,17,2,3,11,2,-1,9,-1,13
07/01/2019,4,15,20,-1,25,90,43,8,6,10,2,-1,4,-1,21,15,5,6,9,18,36,44,-1,12,32,8,24,6,97,9,28,7,undefined,5,7,31,5,9,32,8,6,24,1,3,14,-1,5,27,8,23,5,14,8,4,-1,7,-1,32
07/01/2019,5,20,19,-1,94,260,162,53,32,76,11,6,14,-1,85,18,47,51,30,10,21,38,-1,39,203,51,53,8,228,25,30,11,undefined,12,19,125,22,7,77,25,16,15,3,2,49,-1,8,70,11,18,8,26,10,5,-1,3,-1,77
07/01/2019,6,119,61,-1,177,532,469,174,122,423,55,24,89,-1,211,84,174,177,111,37,19,73,-1,194,675,223,75,29,554,113,53,17,undefined,63,44,500,78,9,304,80,71,47,17,17,128,-1,24,161,38,45,28,31,61,22,-1,31,-1,304
07/01/2019,7,293,233,-1,484,1356,1327,132,349,1780,262,44,199,-1,591,244,349,576,483,96,76,162,-1,615,1985,574,190,64,1442,299,119,58,undefined,145,133,1442,238,45,1037,228,233,103,45,42,431,-1,48,450,112,55,68,53,184,67,-1,119,-1,1037
07/01/2019,8,841,541,-1,970,2785,3196,-1,559,3715,361,62,345,-1,1292,574,770,1631,1312,208,160,309,-1,1245,3850,784,418,141,3108,530,305,108,undefined,391,293,3150,684,81,2321,780,585,329,148,102,888,-1,116,891,205,98,115,91,560,122,-1,303,-1,2321
07/01/2019,9,849,797,-1,1215,2022,1566,-1,230,1688,239,29,207,-1,626,548,813,916,624,129,186,311,-1,688,2263,431,448,104,2026,322,246,113,undefined,363,302,1717,484,107,1286,612,478,371,199,106,771,-1,150,766,179,72,228,116,450,171,-1,294,-1,1286
07/01/2019,10,1406,1162,-1,1683,1751,1076,-1,198,613,190,39,196,-1,437,624,1098,588,356,304,205,474,-1,457,1601,509,497,111,1594,367,372,139,undefined,177,198,1589,378,129,896,398,422,385,195,107,903,-1,75,998,262,147,348,113,418,131,-1,344,-1,896
07/01/2019,11,2110,1768,-1,2242,2193,1374,-1,240,537,170,62,245,-1,478,799,1386,561,362,543,417,725,-1,525,1500,702,646,143,1900,594,515,170,undefined,194,196,2130,401,148,954,362,455,497,223,86,1177,-1,111,1294,329,150,456,158,470,113,-1,328,-1,954
07/01/2019,12,3510,3168,-1,3334,2643,2243,-1,833,1413,383,155,544,-1,750,1330,2079,1674,551,1155,623,1469,-1,1271,2518,1109,1027,200,2343,871,1040,327,undefined,301,284,3594,929,410,1508,977,710,449,333,122,2091,-1,268,2240,387,310,539,254,893,164,-1,688,-1,1508
07/01/2019,13,3771,3446,-1,3829,3159,2303,-1,573,1187,295,184,490,-1,762,1583,2141,1546,638,1173,749,1370,-1,1128,2336,1267,985,177,2618,1083,938,429,undefined,343,218,3683,725,353,1504,975,712,530,331,159,2382,-1,321,2349,390,255,710,285,962,237,-1,726,-1,1504
07/01/2019,14,3138,2952,-1,3347,2902,1838,-1,277,656,156,129,406,-1,587,1366,1729,758,413,952,532,958,-1,591,1704,1102,514,144,2590,851,699,359,undefined,241,196,2978,515,254,1015,413,420,346,219,108,1840,-1,131,1842,291,168,673,180,775,201,-1,530,-1,1015
07/01/2019,15,2877,2493,-1,3133,3339,2015,-1,277,1082,296,104,402,-1,717,1384,1484,637,485,887,423,966,-1,567,2050,1115,552,150,2948,1016,691,329,undefined,238,209,2817,482,284,1074,304,352,365,237,119,1587,-1,120,1726,292,122,565,172,653,190,-1,445,-1,1074
07/01/2019,16,2809,2497,-1,3175,3600,2758,-1,455,2522,563,96,394,-1,1048,1514,1415,611,852,933,433,909,-1,797,3358,1286,555,175,3056,1023,687,325,undefined,371,234,3308,511,218,1689,453,373,438,278,147,1746,-1,136,1988,322,129,514,159,722,225,-1,500,-1,1689
07/01/2019,17,3331,2339,-1,3339,4737,4242,-1,737,3458,778,163,660,-1,1813,1885,1490,1092,1470,1042,482,1201,-1,1167,4748,1519,710,238,4149,1346,848,362,undefined,485,336,4454,640,310,2482,618,553,423,338,234,2182,-1,156,2517,351,153,645,179,850,314,-1,736,-1,2482
07/01/2019,18,2566,1640,-1,2323,2809,2266,-1,439,1090,354,153,733,-1,871,1448,836,561,467,1028,576,1107,-1,546,2493,1036,567,185,2324,873,749,432,undefined,186,210,3205,308,268,1330,263,278,184,207,153,1509,-1,66,1809,276,85,745,151,646,164,-1,542,-1,1330
07/01/2019,19,1439,799,-1,1882,1930,1603,-1,204,344,129,164,551,-1,572,1128,528,267,181,958,557,1008,-1,234,1247,487,503,104,1223,532,750,509,undefined,66,108,2610,235,314,614,130,147,106,119,118,1201,-1,46,1156,193,93,603,125,487,120,-1,399,-1,614
07/01/2019,20,968,499,-1,1313,1521,1251,-1,131,164,74,154,578,-1,469,836,328,279,126,809,466,822,-1,179,834,383,424,93,707,370,636,676,undefined,71,75,2270,182,413,427,120,164,86,77,56,1061,-1,38,839,146,117,523,97,408,69,-1,289,-1,427
07/01/2019,21,513,316,-1,1015,1576,1159,-1,122,99,45,143,379,-1,415,707,329,151,56,600,422,707,-1,174,708,281,389,90,825,219,534,529,undefined,64,77,2127,168,246,416,106,109,87,93,89,702,-1,32,664,100,97,446,89,345,81,-1,206,-1,416
07/01/2019,22,380,165,-1,566,986,870,-1,104,110,83,91,472,-1,347,419,146,88,75,385,241,488,-1,164,826,290,244,58,526,176,338,356,undefined,39,66,1246,62,163,642,62,87,85,46,55,468,-1,15,411,82,84,286,54,228,52,-1,116,-1,642
07/01/2019,23,121,82,-1,275,473,518,-1,44,45,35,27,105,-1,243,181,85,88,16,220,128,302,-1,75,313,98,185,44,273,59,313,159,undefined,20,34,486,35,91,269,29,49,30,17,22,236,-1,11,197,66,56,79,32,103,19,-1,77,-1,269
08/01/2019,0,60,44,-1,131,203,263,-1,7,31,24,13,26,-1,92,106,31,26,2,111,57,206,-1,42,143,36,135,27,75,38,174,86,undefined,23,21,231,9,26,148,27,16,20,4,3,84,-1,12,119,29,55,21,67,37,12,-1,34,-1,148
08/01/2019,1,22,28,-1,67,83,79,-1,6,7,5,3,13,-1,34,58,25,17,7,63,36,109,-1,19,40,48,76,11,28,22,102,27,undefined,9,9,62,5,19,52,4,8,6,-1,-1,29,-1,2,91,13,37,4,25,26,7,-1,23,-1,52
08/01/2019,2,18,13,-1,43,50,42,-1,3,1,1,2,18,-1,18,29,5,2,5,35,16,74,-1,13,43,22,39,3,15,5,43,8,undefined,8,5,33,2,10,50,3,7,11,-1,-1,23,-1,2,47,6,36,2,16,21,8,-1,12,-1,50
08/01/2019,3,13,8,-1,36,49,26,-1,-1,3,6,1,9,-1,11,23,9,5,2,25,35,83,-1,16,17,11,38,1,48,8,56,18,undefined,2,-1,24,6,5,22,5,7,4,1,1,31,-1,-1,21,11,28,3,3,8,1,-1,6,-1,22
08/01/2019,4,8,18,-1,43,76,42,-1,5,9,1,2,9,-1,21,16,10,17,5,18,20,26,-1,2,34,51,16,3,67,3,11,10,undefined,10,3,46,3,6,16,4,7,10,1,1,14,-1,1,31,5,11,5,13,12,2,-1,6,-1,16
08/01/2019,5,10,23,-1,85,213,160,-1,48,85,14,5,15,-1,78,20,28,27,27,17,8,33,-1,30,182,52,77,9,206,25,17,11,undefined,8,24,133,16,12,65,29,18,9,1,2,40,-1,12,85,13,24,13,9,10,6,-1,4,-1,65
08/01/2019,6,122,68,-1,194,542,497,-1,145,476,55,24,94,-1,229,75,123,168,115,41,37,88,-1,215,663,219,111,36,540,106,51,23,undefined,72,61,564,78,6,326,76,78,31,10,23,138,-1,12,186,39,48,29,35,50,18,-1,30,-1,326
08/01/2019,7,281,296,-1,455,1264,1396,-1,401,1803,259,68,217,-1,585,277,382,613,532,92,84,83,-1,605,1915,576,271,74,1462,296,108,46,undefined,200,150,1670,217,42,984,282,218,68,19,33,443,-1,51,446,174,81,77,41,192,48,-1,115,-1,984
08/01/2019,8,815,612,-1,975,2754,3478,-1,584,3508,358,81,399,-1,1295,570,811,1539,1209,147,157,266,-1,1197,3600,819,529,164,2899,619,362,108,undefined,461,317,3634,669,80,2229,726,565,232,119,110,962,-1,112,930,261,152,142,133,536,132,-1,308,-1,2229
08/01/2019,9,888,661,-1,1079,1934,1780,-1,289,2050,280,49,250,-1,656,565,854,1046,659,165,140,235,-1,692,2414,513,654,161,1912,358,264,86,undefined,328,270,2056,503,86,1314,579,468,253,121,98,797,-1,152,835,336,199,223,139,421,146,-1,287,-1,1314
08/01/2019,10,1238,1193,-1,1555,1894,1075,-1,171,674,199,46,224,-1,436,575,918,679,371,265,205,372,-1,465,1547,493,967,234,1681,354,339,115,undefined,272,118,1638,401,116,937,368,429,247,133,69,849,-1,106,1001,396,346,310,140,404,94,-1,299,-1,937
08/01/2019,11,1973,1712,345,2047,2267,1433,-1,248,693,214,46,256,-1,540,613,1287,575,369,435,404,630,-1,521,1491,671,1332,242,2074,537,468,166,undefined,187,131,1908,439,201,1040,378,437,353,203,84,1133,-1,118,1278,597,449,376,249,465,172,-1,389,-1,1040
08/01/2019,12,3476,3188,1332,3355,2786,2175,-1,727,1439,454,177,554,-1,708,1368,2173,1565,544,1211,654,1272,-1,1113,2496,961,1743,313,2590,842,917,251,undefined,326,241,3701,978,299,1458,1043,773,372,290,129,2118,-1,197,2313,749,611,547,302,830,170,-1,617,774,1458
08/01/2019,13,3848,3552,1486,3729,3028,2220,-1,611,1324,327,182,532,-1,607,1582,2244,1550,613,1100,692,1330,-1,1057,2374,1106,1736,371,2655,999,997,317,undefined,352,363,3940,683,364,1499,1081,762,426,339,151,2428,-1,270,2311,752,646,601,270,970,215,-1,749,1527,1499
08/01/2019,14,3468,2575,1237,3102,2955,1959,-1,304,746,171,100,337,-1,613,1211,1766,795,438,1044,464,1008,-1,536,1788,1076,880,215,2665,865,672,346,undefined,254,255,2961,541,224,1067,460,438,282,215,111,1788,-1,147,1933,624,322,389,202,796,158,-1,469,756,1067
08/01/2019,15,2872,2440,1253,3161,3426,2125,520,256,1146,267,92,342,-1,674,1237,1473,654,405,929,417,1062,-1,459,2106,1031,643,153,3232,871,650,296,undefined,225,248,2936,468,177,1150,341,393,394,195,98,1582,-1,115,1873,411,190,470,201,721,181,-1,506,932,1150
08/01/2019,16,2910,2325,1244,3034,3555,2811,623,433,2566,646,85,320,-1,1000,1399,1394,693,863,924,400,1081,-1,728,3273,1159,598,176,3020,1073,739,322,undefined,355,229,3483,468,133,1760,446,287,349,245,105,1774,1,120,2108,314,165,386,157,783,191,-1,516,2182,1760
08/01/2019,17,3299,2147,1586,3302,4826,4413,1005,748,3428,750,122,481,-1,1917,1853,1347,1102,1365,1026,538,1227,-1,1159,4481,1575,624,245,4248,1438,795,345,undefined,456,372,5068,683,187,2373,608,572,402,298,176,2123,-1,165,2584,395,141,480,150,946,307,-1,686,3109,2373
08/01/2019,18,2483,1635,1445,2524,3202,2462,702,413,1093,330,121,487,-1,993,1396,781,520,554,1128,805,1209,-1,490,2184,1134,675,172,2890,882,745,450,undefined,220,191,3830,348,232,1184,338,298,70,172,80,1539,-1,85,1757,253,102,568,169,614,148,-1,500,950,1184
08/01/2019,19,1493,821,1273,1862,2105,1586,405,230,368,134,159,487,-1,544,1233,445,281,162,1101,896,1221,-1,279,1148,538,517,133,1208,612,802,509,undefined,105,127,2742,208,246,563,184,199,-1,107,61,1233,-1,71,1351,177,130,547,140,531,125,-1,415,357,563
08/01/2019,20,914,522,1096,1372,1833,1209,355,165,163,91,179,557,-1,517,824,387,229,104,796,1364,1013,-1,201,790,542,459,127,1262,434,612,674,undefined,111,99,2535,161,312,485,136,152,-1,72,58,1043,-1,59,917,204,96,482,108,520,124,-1,280,226,485
08/01/2019,21,534,321,932,1056,1931,1225,195,100,130,64,170,423,-1,454,606,340,191,85,608,469,790,-1,174,700,388,386,98,1242,329,613,506,undefined,54,91,2313,191,220,374,93,130,-1,35,25,839,-1,33,688,110,90,392,80,388,82,-1,248,130,374
08/01/2019,22,389,182,566,673,1059,932,94,80,101,39,37,198,-1,331,389,165,107,66,432,521,627,-1,87,487,222,246,64,434,145,473,355,undefined,33,68,1334,79,137,336,40,84,-1,17,25,529,-1,24,448,88,115,264,77,233,57,-1,133,91,336
08/01/2019,23,127,102,303,344,646,553,67,24,41,22,17,71,-1,242,183,89,48,39,258,246,383,-1,73,258,157,204,40,281,76,297,183,undefined,25,32,623,39,51,176,57,48,-1,3,11,236,-1,8,228,60,75,52,31,128,33,-1,65,44,176
