Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
27/06/2018,10,1411,970,936,1563,1412,1173,276,182,1041,292,31,170,-1,-1,677,1022,704,442,337,234,512,1633,603,1627,353,536,154,1375,352,421,185,undefined,274,152,1352,497,138,-1,464,579,284,235,93,845,2279,177,1098,203,165,-1,121,441,140
27/06/2018,11,1974,1527,1261,2195,1633,1207,381,181,1009,253,45,171,-1,-1,876,1292,687,389,514,460,678,1838,424,1780,507,672,135,1537,352,662,333,undefined,268,160,1342,505,180,-1,429,760,217,186,121,1118,2720,161,1286,229,207,-1,151,481,160
27/06/2018,12,3296,2800,1943,2860,2104,1795,395,504,1944,536,106,346,-1,-1,1390,1980,1407,517,970,756,1438,2613,905,2503,723,1084,191,2063,616,1055,372,undefined,386,321,2407,1028,335,-1,984,870,415,274,179,1979,3402,317,2101,321,294,-1,270,917,280
27/06/2018,13,3649,2903,2165,3374,2008,2004,285,495,1848,450,140,433,-1,-1,1541,2020,1430,590,1079,777,1565,2688,867,2583,767,1017,166,1844,615,981,682,undefined,441,311,2705,951,517,-1,932,841,732,347,164,2190,3706,257,2435,390,328,-1,187,1018,260
27/06/2018,14,3027,2400,1914,2747,2223,1637,366,262,1236,284,79,301,-1,-1,1513,1551,787,478,940,544,997,2434,492,1865,829,689,153,1756,534,820,329,undefined,301,199,1904,683,254,-1,454,669,350,275,122,1689,3211,158,1765,258,264,-1,186,724,212
27/06/2018,15,3087,2169,2022,2822,2174,1997,206,267,1605,361,43,173,-1,-1,1397,1414,611,506,828,596,996,2561,469,2485,899,576,139,1801,661,793,203,undefined,322,172,1992,641,162,-1,363,490,365,231,135,1568,3230,172,1902,367,185,-1,154,685,242
27/06/2018,16,3177,2072,2275,2748,2222,2592,347,396,3432,540,59,245,-1,-1,1594,1229,692,882,827,448,957,3012,691,3660,988,696,226,1864,465,817,214,undefined,425,188,2420,589,152,-1,444,488,362,342,152,1697,3482,177,2100,526,277,-1,171,702,247
27/06/2018,17,3502,2222,2572,3106,2993,4729,569,610,4727,757,70,344,-1,-1,1822,1388,1140,1454,1009,617,1247,4184,1091,5002,1719,1363,300,2438,730,918,308,undefined,626,298,3990,745,189,-1,648,575,439,466,247,1867,4102,238,2761,1211,673,-1,236,850,358
27/06/2018,18,2798,1322,2343,2431,2058,2702,401,376,2095,438,104,245,-1,-1,1521,856,625,730,1156,621,1237,3051,566,3068,957,1926,379,1707,429,1031,306,undefined,272,193,2776,445,323,-1,368,426,304,453,286,1510,3162,95,2153,1848,1252,-1,274,599,284
27/06/2018,19,1572,573,2173,1633,1224,1562,162,187,717,206,69,199,-1,-1,1185,587,284,256,1037,651,1047,2156,256,1325,352,1924,364,1286,235,840,403,undefined,111,97,1767,287,182,-1,180,269,204,320,225,1126,1959,43,1391,1552,1572,-1,354,479,193
27/06/2018,20,819,359,1824,1161,817,1055,76,137,340,113,56,181,-1,-1,907,313,212,123,809,485,797,1581,184,963,243,1540,288,469,179,737,355,undefined,66,72,1365,235,237,-1,111,115,118,180,110,884,1410,36,919,1019,1079,-1,314,377,156
27/06/2018,21,559,256,1385,831,1083,970,48,67,220,53,82,165,-1,-1,662,246,148,64,613,425,610,1349,171,721,209,1006,211,915,136,559,263,undefined,72,60,1174,251,116,-1,89,127,98,79,72,629,1252,27,701,551,700,-1,230,322,89
27/06/2018,22,330,151,945,588,586,701,29,49,140,60,29,80,-1,-1,419,182,132,70,443,400,508,1005,108,586,149,477,123,319,89,439,203,undefined,64,67,754,105,60,-1,68,299,37,51,44,479,943,31,426,263,280,-1,119,194,76
27/06/2018,23,154,75,483,256,253,441,24,16,48,35,13,24,-1,-1,184,59,61,40,187,187,399,505,48,262,82,157,25,157,37,258,121,undefined,22,19,370,42,21,-1,20,31,39,33,16,201,500,13,184,103,59,-1,29,78,26
28/06/2018,0,62,42,214,125,97,138,8,11,24,9,2,7,-1,-1,74,27,22,7,75,73,186,156,34,103,36,84,27,61,27,134,48,undefined,15,1,180,26,11,-1,17,16,28,9,6,83,242,3,69,44,34,-1,20,30,11
28/06/2018,1,32,29,105,58,42,63,6,-1,20,2,1,4,-1,-1,25,30,12,2,77,55,161,96,20,52,17,48,17,25,18,121,15,undefined,2,10,65,9,6,-1,3,9,19,7,10,46,72,1,67,18,23,-1,11,14,9
28/06/2018,2,41,30,69,32,29,88,5,6,10,5,-1,7,-1,-1,43,15,7,6,53,65,111,66,14,26,13,35,4,17,2,77,7,undefined,6,6,35,22,1,-1,17,9,11,10,2,35,44,3,40,14,10,-1,5,43,15
28/06/2018,3,13,24,61,21,35,23,7,8,7,3,6,2,-1,-1,23,9,10,1,43,34,48,51,4,13,13,24,2,32,2,42,2,undefined,2,4,32,20,1,-1,4,2,5,5,3,6,52,3,32,12,27,-1,4,8,2
28/06/2018,4,19,25,27,29,62,43,19,4,9,4,5,5,-1,-1,9,11,18,3,39,34,41,44,10,13,14,36,3,57,2,25,15,undefined,3,4,21,9,7,-1,10,6,15,2,3,13,66,5,41,5,19,-1,20,9,8
28/06/2018,5,37,21,98,65,121,234,36,57,132,21,2,16,-1,-1,37,35,64,21,19,23,28,132,55,270,82,70,12,88,28,72,15,undefined,16,29,164,23,6,-1,16,25,19,10,3,50,204,6,73,25,28,-1,15,21,11
28/06/2018,6,129,79,184,185,457,913,142,132,1017,87,16,70,-1,-1,86,282,217,151,67,19,95,515,229,1052,198,135,49,402,111,95,29,undefined,79,72,857,78,16,-1,83,85,45,40,22,129,482,28,208,54,54,-1,40,55,73
28/06/2018,7,289,269,309,427,914,1666,452,317,2797,336,37,168,-1,-1,285,506,723,572,65,57,173,1197,649,2260,466,261,107,836,242,162,76,undefined,293,156,1473,218,36,-1,306,299,124,90,66,402,1221,50,508,133,69,-1,37,163,109
28/06/2018,8,776,562,731,956,1723,3724,606,496,5220,634,73,327,-1,-1,581,958,1784,1274,199,164,309,2567,1399,4340,1076,513,290,1513,539,418,124,undefined,698,265,3201,697,109,-1,804,731,280,295,134,862,2395,203,1072,328,140,-1,91,642,186
28/06/2018,9,801,638,668,1105,1249,2313,417,243,3228,392,29,166,-1,-1,599,889,1121,833,197,127,356,1857,913,2897,710,557,127,1055,290,324,163,undefined,407,193,1944,560,90,-1,690,626,289,260,133,726,2144,221,1004,212,236,-1,148,485,168
28/06/2018,10,1159,877,786,1341,1287,1229,566,146,1222,292,48,183,-1,-1,547,916,723,497,295,281,427,1430,532,1706,469,801,139,1060,257,419,138,undefined,216,178,1231,490,98,-1,469,580,229,186,105,784,1950,136,915,246,286,-1,203,458,130
28/06/2018,11,2001,1406,1155,1771,1492,1259,486,147,1126,263,45,150,-1,-1,864,1139,692,372,484,416,666,1827,525,1737,584,950,148,1240,405,575,183,undefined,282,262,1578,545,173,-1,500,549,258,193,118,980,2366,140,1348,315,379,-1,321,495,151
28/06/2018,12,3350,2612,2012,2908,1895,1871,631,629,2178,571,92,362,-1,-1,1335,1932,1433,500,942,706,1517,2623,903,2550,808,1596,259,1532,568,1103,372,undefined,298,237,2584,1071,266,-1,1116,797,472,275,167,1796,3152,291,1842,511,549,-1,266,811,271
28/06/2018,13,3678,2899,2138,3293,1981,2065,731,501,2060,524,86,414,-1,-1,1520,2228,1376,577,1000,766,1456,2854,937,2606,1022,1476,267,1638,731,1103,554,undefined,369,281,2738,966,311,-1,1072,830,480,291,199,1956,3699,255,2253,476,560,-1,260,960,241
28/06/2018,14,3061,2259,1834,2853,2044,1852,371,286,1341,350,100,229,-1,-1,1355,1559,836,472,846,488,1017,2528,583,2061,852,948,210,1801,491,797,302,undefined,302,217,1928,699,197,-1,526,619,285,272,135,1533,3285,192,1738,396,348,-1,205,729,180
28/06/2018,15,2980,2159,1884,2756,1942,2033,293,246,1833,420,98,265,-1,-1,1535,1397,728,480,849,440,888,2684,540,2395,936,739,188,1553,436,747,194,undefined,244,171,1951,563,147,-1,406,494,269,211,111,1534,3231,171,1797,324,249,-1,156,734,219
28/06/2018,16,3075,2204,2155,2959,2238,2872,395,413,3418,732,49,279,-1,-1,1644,1319,697,871,832,422,1009,3119,769,3706,1766,619,192,1919,552,719,247,undefined,407,195,2587,624,166,-1,450,507,369,352,232,1597,3558,151,2018,278,158,-1,122,752,229
28/06/2018,17,3544,2290,2356,3270,3234,4691,543,648,4798,938,90,499,-1,-1,1993,1452,1213,1448,1092,644,1199,3961,1131,5609,1407,634,223,2484,668,1081,280,undefined,623,296,3953,876,212,-1,628,641,423,451,210,2037,4510,236,2491,305,118,-1,159,921,344
28/06/2018,18,2862,1646,2208,2608,1978,2766,390,427,2527,538,82,676,-1,-1,1627,908,721,698,1036,766,1264,3011,663,4162,968,572,168,1647,378,1017,302,undefined,283,200,2733,490,205,-1,355,495,277,345,151,1484,3220,107,1759,237,136,-1,145,692,195
28/06/2018,19,1931,954,1921,1717,1306,1402,222,206,858,216,52,298,-1,-1,1285,480,326,277,1034,705,1056,2079,266,1834,415,445,138,1338,229,976,262,undefined,112,99,1912,302,181,-1,197,287,155,306,137,998,2158,64,1223,191,98,-1,139,551,150
28/06/2018,20,1334,659,1735,1261,947,1071,109,89,375,127,56,191,-1,-1,939,369,255,149,897,551,829,1588,168,914,305,371,92,457,184,879,326,undefined,83,95,1219,162,194,-1,80,145,86,116,70,849,1643,32,977,153,81,-1,96,436,118
28/06/2018,21,918,329,1692,971,1223,923,57,72,212,86,35,116,-1,-1,728,272,140,94,720,402,789,1353,171,984,189,380,96,1009,128,624,268,undefined,72,97,1045,230,151,-1,74,125,67,104,50,779,1419,37,879,117,99,-1,97,372,66
28/06/2018,22,624,273,1093,629,700,864,48,190,582,302,77,538,-1,-1,436,263,158,72,478,487,642,1133,342,2061,301,231,47,340,93,516,211,undefined,72,76,935,167,53,-1,87,315,61,58,53,566,1024,20,455,78,72,-1,36,243,79
28/06/2018,23,230,113,651,396,408,515,38,25,77,48,9,35,-1,-1,196,92,87,53,296,287,500,748,152,469,98,135,37,125,59,334,144,undefined,42,77,487,97,28,-1,39,52,25,13,9,341,924,15,218,43,44,-1,45,120,28
29/06/2018,0,106,67,296,199,137,197,14,16,40,13,12,14,-1,-1,82,53,35,25,122,162,307,285,64,229,65,101,13,58,22,207,56,undefined,9,26,183,46,14,-1,32,29,29,22,11,97,314,5,132,21,50,-1,21,60,13
29/06/2018,1,73,49,108,97,74,132,7,2,35,3,8,16,-1,-1,44,27,31,4,77,62,171,176,41,56,37,83,6,30,28,154,21,undefined,15,16,124,51,9,-1,6,20,6,3,5,50,156,5,82,9,47,-1,14,53,12
29/06/2018,2,69,29,141,70,59,61,5,7,23,8,4,5,-1,-1,37,27,25,9,39,53,132,118,23,71,37,61,18,36,16,105,7,undefined,10,18,54,27,4,-1,8,16,20,18,9,60,108,-1,63,23,18,-1,2,31,19
29/06/2018,3,64,30,108,52,59,61,17,4,17,16,1,5,-1,-1,31,28,9,8,32,71,132,82,23,48,20,27,5,51,7,61,5,undefined,4,11,45,30,5,-1,4,12,12,5,3,30,118,-1,46,19,15,-1,4,4,2
29/06/2018,4,49,12,46,65,72,62,29,2,15,18,-1,4,-1,-1,25,15,17,3,32,43,82,100,27,45,35,40,9,67,6,75,15,undefined,2,6,53,17,-1,-1,10,10,13,4,5,37,105,7,54,12,15,-1,4,32,6
29/06/2018,5,28,6,127,71,121,208,20,47,156,14,2,17,-1,-1,38,27,58,27,20,18,55,140,57,322,71,81,7,106,25,67,19,undefined,28,26,168,38,20,-1,21,23,13,5,2,59,182,6,68,22,44,-1,18,23,13
29/06/2018,6,116,67,196,192,419,816,137,99,1003,98,11,51,-1,-1,76,161,203,150,36,25,89,534,201,1003,162,200,29,366,106,63,26,undefined,83,54,851,81,14,-1,46,101,40,36,15,139,529,25,197,54,68,-1,30,27,54
29/06/2018,7,295,257,317,400,916,1528,279,277,2719,335,43,167,-1,-1,289,429,711,571,67,96,178,1335,638,2307,395,304,68,806,233,160,67,undefined,226,134,1364,209,44,-1,301,249,103,81,55,422,1218,43,683,115,77,-1,49,148,115
29/06/2018,8,819,563,768,937,1723,3554,485,436,4822,556,66,294,-1,-1,609,832,1718,1306,178,167,283,2420,1302,4295,671,551,234,1511,414,350,111,undefined,541,236,3181,608,105,-1,752,657,225,230,149,872,2157,161,1116,310,96,-1,100,572,169
29/06/2018,9,1073,704,611,1054,1252,2114,305,252,3078,440,56,244,-1,-1,557,879,1101,855,215,157,341,1894,908,3082,529,594,140,1097,351,289,137,undefined,443,223,1933,488,124,-1,698,561,317,351,160,708,1996,170,957,235,242,-1,106,503,187
29/06/2018,10,1449,1045,890,1515,1272,1321,235,185,1120,261,65,242,-1,-1,578,1118,716,449,361,300,456,1647,546,1774,583,792,195,1102,272,348,123,undefined,241,187,1542,506,95,-1,454,417,263,187,117,742,2164,150,1045,294,373,-1,143,414,138
29/06/2018,11,2160,1506,1204,2097,1679,1579,300,221,1167,224,90,285,-1,-1,698,1356,651,381,577,492,633,1953,525,1814,756,1023,207,1525,358,572,151,undefined,213,180,1752,665,157,-1,463,459,283,178,95,1032,2656,146,1383,378,447,-1,201,581,178
29/06/2018,12,3512,2768,1989,3064,1969,1954,480,641,2629,558,120,347,-1,-1,1341,1986,1363,520,1004,934,1686,2393,908,2672,992,1629,236,1767,516,1245,272,undefined,389,285,2885,1158,261,-1,1172,800,418,288,144,1845,3286,289,2120,522,567,-1,245,928,306
29/06/2018,13,4069,2920,2210,3401,2110,2075,387,515,2103,649,141,320,-1,-1,1554,1979,1312,490,1109,803,1595,2734,899,2596,1075,1582,235,1880,490,1174,315,undefined,350,327,2807,1095,308,-1,1272,765,516,301,176,2213,3507,271,2402,561,618,-1,295,1069,317
29/06/2018,14,3288,2420,1867,2950,2216,2003,383,307,1394,343,111,382,-1,-1,1469,1750,767,418,961,603,1156,2493,528,2149,1046,1076,211,1818,511,871,282,undefined,289,185,2280,622,243,-1,544,499,336,253,135,1694,3408,171,2038,522,425,-1,205,765,234
29/06/2018,15,3270,2381,2026,3043,2130,2249,490,301,1755,316,155,416,-1,-1,1510,1620,609,487,978,502,964,2748,555,2543,1272,1021,213,1791,525,783,241,undefined,285,232,2417,610,215,-1,476,482,277,221,103,1718,3495,123,2037,389,326,-1,207,750,253
29/06/2018,16,3532,2313,2344,3108,2634,2800,368,484,3350,565,218,581,-1,-1,1803,1458,759,784,1033,542,1059,3223,741,3724,1411,802,221,2025,572,973,258,undefined,443,259,2761,687,182,-1,510,536,430,373,184,1976,3914,126,2381,401,243,-1,161,781,259
29/06/2018,17,4203,2547,2791,3584,3704,4303,528,649,4077,841,515,1539,-1,-1,2228,1722,1108,1248,1217,734,1378,3914,991,4591,1603,640,241,2732,600,1224,352,undefined,558,342,4090,952,232,-1,713,676,378,351,236,2322,4668,155,2795,310,207,-1,135,999,390
29/06/2018,18,3508,1959,2663,3010,2668,2885,363,479,1977,580,1106,3241,-1,-1,1745,1160,700,644,1460,1016,1361,2923,594,3358,1237,603,215,2181,464,1302,389,undefined,221,178,3223,708,294,-1,510,548,171,220,142,1931,3839,80,1957,293,151,-1,137,895,182
29/06/2018,19,2728,1255,2451,2233,1810,1880,330,352,856,382,1561,3746,-1,-1,1312,699,342,278,1421,1187,1373,2291,377,2109,892,582,145,1377,300,1417,581,undefined,112,114,2639,526,233,-1,279,340,169,160,79,1364,2648,23,1609,210,105,-1,108,790,177
29/06/2018,20,1983,1049,2027,1826,1870,1472,99,171,493,261,1474,3774,-1,-1,1340,470,216,145,1365,1087,1349,1977,236,1252,613,459,112,1567,247,1243,578,undefined,81,105,1991,352,257,-1,157,189,97,100,63,1286,2342,38,1282,178,104,-1,93,591,123
29/06/2018,21,1350,528,2139,1729,1424,1540,229,172,350,317,953,2692,-1,-1,1229,304,156,116,1141,916,1183,1808,221,1109,596,395,98,841,186,1077,654,undefined,102,101,1911,434,252,-1,171,180,81,92,61,1231,2092,21,1145,170,126,-1,83,557,122
29/06/2018,22,714,433,1840,1285,1434,1445,135,285,317,248,255,1222,-1,-1,833,299,194,140,956,805,1111,1470,321,1436,394,296,81,912,171,1082,415,undefined,102,121,1610,438,154,-1,173,336,58,63,41,1058,1932,20,687,122,104,-1,63,475,102
29/06/2018,23,458,244,1395,1124,789,1005,60,69,201,123,67,197,-1,-1,510,266,131,83,609,556,928,1255,197,754,323,255,45,297,134,847,282,undefined,63,46,1095,507,65,-1,73,126,30,25,6,726,1394,30,599,85,51,-1,51,392,61
30/06/2018,0,195,180,915,1289,417,606,32,23,76,24,29,48,-1,-1,275,163,65,28,380,309,612,712,94,339,162,163,45,125,68,602,220,undefined,28,31,604,383,26,-1,38,61,18,21,21,452,975,7,386,49,58,-1,24,302,35
30/06/2018,1,154,99,564,749,293,420,31,14,46,13,9,12,-1,-1,209,96,27,10,312,174,459,448,61,206,155,112,19,75,34,454,84,undefined,20,8,348,296,20,-1,25,22,6,4,6,254,773,3,266,29,48,-1,10,221,4
30/06/2018,2,95,63,282,714,179,272,14,3,19,2,2,13,-1,-1,104,41,26,23,138,100,343,234,52,134,56,102,15,51,22,325,60,undefined,18,16,160,256,4,-1,15,17,4,2,2,208,557,-1,163,20,24,-1,9,114,9
30/06/2018,3,76,57,292,921,120,159,10,8,16,7,4,10,-1,-1,55,41,11,8,130,85,303,212,18,74,43,65,11,41,20,281,15,undefined,10,26,69,198,8,-1,16,11,3,3,3,124,358,8,121,20,11,-1,6,94,9
30/06/2018,4,65,57,122,198,51,107,33,1,16,12,3,5,-1,-1,39,47,13,9,42,50,181,144,31,63,22,61,8,28,14,120,14,undefined,10,8,50,51,-1,-1,6,3,10,3,5,91,241,1,74,16,21,-1,12,21,13
30/06/2018,5,57,19,118,87,77,77,5,7,37,5,6,6,-1,-1,61,27,28,6,29,56,170,131,34,119,32,89,14,45,14,104,15,undefined,6,22,59,26,5,-1,8,11,19,4,4,59,193,1,65,21,35,-1,9,18,7
30/06/2018,6,43,31,104,109,113,188,22,29,143,8,3,27,-1,-1,28,118,56,13,36,44,75,206,49,326,58,120,12,77,33,84,8,undefined,30,44,195,33,13,-1,23,23,12,10,7,68,328,4,65,63,88,-1,27,12,17
30/06/2018,7,100,74,180,191,136,296,82,40,100,30,17,43,-1,-1,89,153,71,20,69,37,103,308,82,579,160,198,42,97,67,85,15,undefined,37,28,325,51,15,-1,37,38,22,14,8,155,495,12,135,90,73,-1,54,41,36
30/06/2018,8,292,213,281,392,325,492,75,66,141,70,19,91,-1,-1,162,223,109,26,93,57,113,700,136,698,163,304,105,230,93,152,52,undefined,58,55,511,66,32,-1,65,66,47,35,29,187,791,26,309,162,114,-1,72,84,41
30/06/2018,9,704,536,437,841,775,705,188,99,204,76,29,147,-1,-1,229,76,196,34,217,122,185,1009,213,963,417,620,160,607,168,257,123,undefined,57,65,852,138,63,-1,130,103,74,73,49,385,1298,41,562,245,297,-1,137,216,85
30/06/2018,10,1395,1163,835,1369,1167,1053,320,174,322,76,51,269,-1,-1,430,48,238,94,387,254,356,1398,303,1234,740,1040,241,939,216,406,152,undefined,116,88,1229,182,101,-1,203,164,90,112,71,624,1933,36,1056,453,482,-1,176,337,80
30/06/2018,11,2327,1621,1169,2059,1769,1419,588,180,321,73,36,202,-1,-1,737,61,268,134,638,446,523,1658,278,1360,852,1366,282,1551,350,568,172,undefined,132,161,1699,218,145,-1,161,242,95,99,89,836,2644,62,1195,603,580,-1,180,518,107
30/06/2018,12,2998,2147,1694,2662,2358,1350,1318,238,245,102,50,281,-1,-1,1010,58,284,165,957,575,798,1969,236,1453,1122,1437,357,2305,503,786,230,undefined,178,139,1982,183,172,-1,232,318,135,157,95,1275,3192,87,1527,701,622,-1,220,657,122
30/06/2018,13,3482,2573,1942,2864,2505,1468,1242,260,217,124,87,298,-1,-1,1397,45,305,209,1433,728,976,2140,257,1308,1402,1678,392,2628,716,996,247,undefined,182,174,2191,225,218,-1,207,535,177,280,184,1590,3247,63,2019,847,604,-1,245,700,142
30/06/2018,14,3807,2729,2288,2973,2648,1677,582,262,249,92,96,364,-1,-1,1651,20,285,137,1346,636,1043,2223,255,1325,1609,1452,352,2479,666,876,315,undefined,124,169,2576,197,244,-1,169,238,125,136,88,1840,3389,66,2170,691,620,-1,276,697,160
30/06/2018,15,3960,2888,2222,2995,3032,1813,586,274,187,67,93,317,-1,-1,1568,187,310,160,1179,635,1158,2370,263,1486,1421,1066,298,2930,676,890,327,undefined,104,129,2451,170,252,-1,159,284,128,146,86,1782,3483,46,2057,644,410,-1,181,692,121
30/06/2018,16,3885,2682,2099,3062,2787,1819,2202,265,250,97,216,684,-1,-1,1625,1240,355,184,1156,678,1196,2634,348,1540,1422,660,197,2150,778,978,329,undefined,206,292,2850,237,233,-1,199,438,118,200,122,1944,3670,52,1892,363,215,-1,182,732,108
30/06/2018,17,3416,2222,2205,2771,2512,1864,639,373,270,153,696,1722,-1,-1,1748,945,450,164,1259,785,1086,2557,368,1554,1241,525,187,1747,568,1070,426,undefined,190,231,2925,227,254,-1,268,325,148,204,109,1682,3341,60,1972,276,164,-1,115,760,149
30/06/2018,18,2788,1247,2369,2120,2172,1704,361,329,364,235,1325,3668,-1,-1,1387,582,379,118,1403,1009,1290,2157,291,1274,1247,481,148,1641,268,1086,573,undefined,148,138,2808,185,299,-1,247,333,110,69,66,1445,2669,36,1555,218,91,-1,92,538,104
30/06/2018,19,2084,750,2559,1830,2077,1477,116,185,271,270,2332,5513,-1,-1,1376,415,284,149,1474,1135,1402,2039,275,1005,673,483,141,1653,284,1268,699,undefined,150,151,2698,228,443,-1,168,376,98,72,43,1510,2382,25,1620,238,106,-1,120,645,111
30/06/2018,20,1028,526,2183,1502,1484,1291,92,158,194,275,2348,5167,-1,-1,1174,329,272,66,1387,1086,1209,1740,197,771,605,435,122,753,212,982,745,undefined,76,121,2286,211,429,-1,121,192,70,44,29,1137,1931,27,988,166,104,-1,83,466,107
30/06/2018,21,662,358,1957,1323,1420,1130,232,201,222,354,1196,3770,-1,-1,942,293,153,68,1027,870,1021,1573,232,742,459,306,108,945,223,1006,655,undefined,41,99,1925,201,304,-1,132,144,80,67,33,1035,1618,25,801,136,67,-1,131,441,110
30/06/2018,22,570,351,1501,1067,1621,1150,37,87,124,198,410,1513,-1,-1,707,249,201,102,901,862,1110,1299,238,951,439,312,79,1190,175,976,591,undefined,57,73,1854,426,228,-1,161,373,42,18,11,991,1669,24,670,118,87,-1,91,443,58
30/06/2018,23,348,241,1178,856,852,897,53,51,84,71,93,258,-1,-1,468,181,153,65,595,607,892,1021,136,612,372,249,63,359,126,830,373,undefined,59,111,1253,372,77,-1,56,143,20,19,15,627,1130,14,483,98,82,-1,37,465,54
