Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
09/07/2018,13,4096,3516,2529,3969,2706,2268,1168,559,1666,402,131,374,-1,-1,1889,2376,1328,580,1474,1024,1692,3084,915,2514,1142,988,181,2364,1037,1057,494,undefined,311,328,3670,901,331,-1,986,766,708,346,225,2415,4051,276,2584,329,299,-1,245,1154,261
09/07/2018,14,3485,2820,2359,3577,2585,2021,838,299,1092,280,109,322,-1,-1,1875,1853,707,406,1212,707,1177,2867,558,2060,1106,685,186,2191,825,852,356,undefined,185,218,2884,670,278,-1,527,534,380,182,139,2088,3791,164,2182,280,168,-1,201,927,181
09/07/2018,15,3432,2788,2419,3322,2539,2197,709,257,1456,308,98,310,-1,-1,1937,1625,652,423,1134,547,1110,2991,536,2336,1267,581,113,2112,816,809,303,undefined,261,219,2784,657,227,-1,343,425,425,265,145,1841,3646,147,2129,206,117,-1,192,823,255
09/07/2018,16,3430,2465,2339,3184,2798,2850,568,417,3448,537,84,347,-1,-1,1890,1484,644,934,1107,512,1130,3490,779,3635,1178,563,146,2191,806,815,332,undefined,438,249,3064,766,194,-1,380,390,382,341,180,1786,3912,158,2357,216,129,-1,153,897,263
09/07/2018,17,3307,2061,2610,3312,3091,4691,1008,643,4857,803,72,396,-1,-1,2119,1487,1178,1614,1102,641,1271,4243,1246,4974,1464,769,255,2379,906,975,384,undefined,610,354,4365,837,266,-1,594,539,459,390,274,2001,4303,182,2620,260,161,-1,152,880,409
09/07/2018,18,2583,1293,2397,2323,1991,2661,453,372,2019,400,79,281,-1,-1,1592,837,642,697,1331,751,1252,3267,621,2967,918,577,203,1292,466,991,530,undefined,258,164,3160,452,305,-1,298,297,229,224,181,1473,2918,132,1766,244,98,-1,144,579,215
09/07/2018,19,1471,579,2095,1686,1137,1441,208,165,554,146,74,266,-1,-1,1365,420,285,193,1152,840,1034,2091,300,1439,375,560,129,688,254,886,401,undefined,85,100,1960,374,229,-1,151,159,127,144,85,1209,1966,76,1285,206,118,-1,97,400,135
09/07/2018,20,709,358,1690,1184,914,1108,109,88,253,128,50,171,-1,-1,985,231,255,91,863,569,811,1603,260,924,246,384,94,465,162,636,373,undefined,64,52,1528,362,169,-1,59,99,128,107,46,929,1460,58,802,137,87,-1,122,354,107
09/07/2018,21,535,220,1114,869,770,974,66,50,142,66,53,123,-1,-1,599,277,126,66,631,422,656,1153,187,762,218,297,70,444,122,522,243,undefined,56,58,1191,407,114,-1,80,97,107,65,44,674,1072,37,588,86,71,-1,72,240,79
09/07/2018,22,224,113,701,489,417,585,35,34,94,25,20,57,-1,-1,427,129,81,45,372,310,455,716,145,524,136,215,47,146,74,387,206,undefined,39,44,568,228,48,-1,42,64,46,45,34,405,638,25,287,53,68,-1,40,127,41
09/07/2018,23,131,51,366,228,233,384,37,18,35,11,17,38,-1,-1,116,55,53,35,152,112,322,454,56,290,67,133,22,81,30,196,91,undefined,31,20,344,33,45,-1,64,25,27,11,8,186,426,10,150,34,51,-1,17,50,37
10/07/2018,0,62,29,151,80,71,130,15,12,28,2,5,23,-1,-1,71,35,16,6,92,49,162,149,38,119,32,96,13,38,24,132,69,undefined,8,1,117,15,9,-1,29,15,13,2,9,75,151,2,103,18,47,-1,14,33,7
10/07/2018,1,56,23,128,76,75,59,1,13,14,3,1,4,-1,-1,42,14,3,1,45,32,104,104,13,30,21,43,8,14,10,50,16,undefined,2,4,72,6,12,-1,1,6,9,4,3,46,108,1,43,8,8,-1,12,26,13
10/07/2018,2,14,17,37,23,49,91,14,6,3,6,1,2,-1,-1,25,4,6,2,26,19,55,56,11,11,8,29,2,12,11,51,7,undefined,-1,2,39,7,1,-1,7,3,3,-1,1,29,41,3,19,5,18,-1,12,4,4
10/07/2018,3,13,6,42,30,36,120,8,2,5,2,-1,1,-1,-1,13,7,11,1,26,35,54,44,2,11,4,32,3,32,-1,44,-1,undefined,1,3,24,4,-1,-1,7,1,2,1,-1,13,25,2,35,8,6,-1,5,7,4
10/07/2018,4,11,21,37,24,54,72,16,-1,6,10,1,12,-1,-1,12,5,9,3,17,22,102,34,12,13,10,44,5,61,4,34,7,undefined,11,6,38,6,6,-1,6,10,11,5,3,21,64,3,39,5,14,-1,3,4,9
10/07/2018,5,30,22,114,71,119,228,35,45,197,18,2,9,-1,-1,41,45,69,33,25,11,46,144,47,296,79,90,12,85,35,36,21,undefined,11,28,180,37,8,-1,31,19,22,11,2,35,191,3,93,19,27,-1,7,10,9
10/07/2018,6,145,82,178,236,402,867,139,144,1044,98,7,61,-1,-1,78,159,205,147,22,46,74,513,227,997,171,160,40,385,135,62,23,undefined,66,43,867,82,4,-1,82,68,59,37,18,135,505,52,239,57,64,-1,46,53,80
10/07/2018,7,329,234,358,483,911,1628,390,315,2852,319,39,165,-1,-1,323,409,715,650,110,80,135,1242,702,2380,481,311,83,873,289,109,71,undefined,262,131,1483,231,45,-1,276,230,121,91,59,412,1250,68,523,137,103,-1,52,195,141
10/07/2018,8,889,574,641,932,1738,4054,596,520,5204,621,44,309,-1,-1,671,1016,1812,1556,162,140,283,2529,1347,4531,957,530,169,1591,505,448,170,undefined,571,243,3328,723,110,-1,730,807,292,285,158,871,2390,217,1148,263,155,-1,117,600,146
10/07/2018,9,1058,674,699,1115,1317,2050,349,249,2926,428,27,204,-1,-1,634,1047,1128,759,195,138,348,1786,877,2863,490,696,182,1108,313,311,152,undefined,396,191,1906,604,83,-1,685,615,338,288,171,670,1964,301,972,272,209,-1,160,440,184
10/07/2018,10,1464,987,951,1498,1612,1340,498,171,1153,188,40,193,-1,-1,673,873,740,488,362,238,455,1519,572,2035,435,929,155,1355,390,464,157,undefined,241,163,1542,439,126,-1,448,595,279,194,109,841,2263,150,1058,291,337,-1,175,449,125
10/07/2018,11,2008,1715,1420,2333,2180,1427,535,242,1007,277,71,245,-1,-1,962,158,669,353,629,399,644,1975,550,1823,606,1214,216,1923,439,522,176,undefined,181,178,1815,463,141,-1,332,445,340,221,140,1170,2935,197,1368,440,371,-1,191,513,200
10/07/2018,12,3390,2755,2188,3480,2517,2104,757,625,2058,507,162,474,-1,-1,1631,866,1380,516,1213,835,1436,2650,960,2684,886,1681,248,2226,788,1098,336,undefined,288,308,3330,1081,357,-1,1087,905,491,307,163,2144,3857,347,2103,582,560,-1,314,875,266
10/07/2018,13,4029,3147,2496,3705,2603,2341,1197,516,1814,413,138,406,-1,-1,1844,660,1296,601,1252,793,1549,3119,988,2565,1039,1768,318,2345,873,1056,363,undefined,324,372,3522,978,355,-1,1065,801,558,421,205,2363,4042,254,2480,595,618,-1,295,996,257
10/07/2018,14,3345,2605,2398,3450,2585,1929,933,269,1239,243,81,275,-1,-1,1953,435,740,428,1009,784,1118,2695,618,2146,982,1203,220,2182,827,824,273,undefined,248,216,2900,622,269,-1,458,561,386,232,136,1975,4001,177,2187,438,446,-1,243,825,221
10/07/2018,15,3312,2544,2549,3264,2575,2134,635,244,1737,329,79,354,-1,-1,2005,880,599,496,1015,605,998,2925,632,2367,1168,813,208,2111,715,785,281,undefined,231,187,2551,611,209,-1,347,459,533,290,160,1987,3941,161,2122,356,215,-1,175,646,284
10/07/2018,16,3426,2364,2473,3352,2686,3067,489,415,3601,621,60,332,-1,-1,2094,1612,682,885,1051,451,1120,3386,826,3884,1235,656,180,2217,606,792,270,undefined,452,247,2950,592,228,-1,431,417,355,279,154,2079,4022,147,2170,302,189,-1,177,878,246
10/07/2018,17,3523,2244,2695,3458,3546,4732,806,681,4868,782,86,407,-1,-1,2210,1582,1175,1583,1220,685,1314,4121,1197,5133,1512,698,233,2533,905,1074,387,undefined,612,368,4605,804,287,-1,708,588,503,489,312,2394,4721,204,2578,332,148,-1,202,926,387
10/07/2018,18,2629,1422,2697,2633,2469,2841,498,392,2108,446,94,397,-1,-1,1773,923,662,813,1348,911,1327,3200,680,2928,877,668,184,1729,592,937,423,undefined,294,226,3374,536,237,-1,336,458,223,251,164,1668,3587,121,1961,251,126,-1,141,591,227
10/07/2018,19,1542,646,2257,1827,1962,1557,197,174,639,197,61,295,-1,-1,1413,433,289,288,1209,838,1157,2212,384,1402,403,484,174,1505,359,879,454,undefined,116,108,2325,305,235,-1,178,303,159,195,116,1344,2193,64,1402,234,79,-1,106,503,148
10/07/2018,20,781,395,1855,1282,1115,1129,110,103,293,125,48,233,-1,-1,1104,322,226,124,994,650,895,1521,276,930,282,356,95,602,226,785,465,undefined,107,79,1636,190,158,-1,98,114,115,98,82,1184,1627,43,920,136,89,-1,85,411,110
10/07/2018,21,534,209,1394,932,982,935,64,63,172,72,40,155,-1,-1,714,271,128,54,609,537,634,1320,226,800,239,355,91,636,134,623,365,undefined,77,83,1171,207,187,-1,117,133,68,76,39,671,1235,39,635,128,62,-1,114,345,106
10/07/2018,22,291,126,774,560,1335,687,60,36,101,44,49,147,-1,-1,406,126,144,81,384,304,546,1000,187,529,157,232,75,905,118,420,208,undefined,64,48,732,69,84,-1,51,349,54,38,27,457,1003,32,338,116,87,-1,38,183,88
10/07/2018,23,169,69,514,318,287,462,25,30,51,26,4,30,-1,-1,188,87,77,34,172,164,322,609,89,317,80,162,27,134,60,243,134,undefined,14,25,335,42,29,-1,31,28,23,14,6,184,496,10,211,47,42,-1,25,59,50
11/07/2018,0,68,37,200,129,115,125,10,2,26,6,1,20,-1,-1,90,34,25,9,108,54,193,133,41,138,33,78,17,42,12,139,50,undefined,8,1,94,11,14,-1,24,19,15,7,2,87,221,11,109,18,38,-1,24,43,38
11/07/2018,1,41,21,99,71,60,46,15,-1,17,8,1,5,-1,-1,47,28,11,-1,59,52,127,81,36,46,16,57,16,30,21,116,13,undefined,3,7,70,8,15,-1,12,7,6,2,2,58,139,6,43,15,16,-1,13,23,6
11/07/2018,2,18,13,64,34,67,54,24,2,6,1,-1,5,-1,-1,32,8,13,2,43,29,68,106,13,32,11,53,18,22,14,93,1,undefined,1,3,51,7,8,-1,1,1,11,4,4,17,73,-1,40,24,23,-1,7,14,2
11/07/2018,3,19,10,64,52,51,23,10,1,5,5,-1,2,-1,-1,11,16,11,2,17,48,68,58,11,18,11,38,7,35,14,38,6,undefined,1,4,23,1,6,-1,2,15,3,2,1,19,64,-1,31,5,15,-1,7,5,18
11/07/2018,4,11,26,42,45,70,45,12,2,7,6,1,1,-1,-1,12,6,5,3,16,41,74,67,11,9,6,44,6,63,3,17,15,undefined,5,3,27,6,6,-1,10,3,14,4,2,27,45,10,38,5,25,-1,5,5,3
11/07/2018,5,29,33,95,72,115,237,29,35,190,18,3,2,-1,-1,36,53,55,37,16,28,63,159,47,307,67,32,13,115,38,41,16,undefined,16,29,196,20,6,-1,18,19,7,4,2,36,223,11,98,21,26,-1,14,12,8
11/07/2018,6,129,72,204,195,387,906,167,125,1109,79,13,63,-1,-1,83,156,188,110,46,43,96,514,211,1061,261,142,41,372,111,77,26,undefined,89,79,842,64,9,-1,92,107,54,49,47,143,598,16,200,80,70,-1,46,48,74
11/07/2018,7,324,229,360,448,882,1619,307,291,3130,338,37,177,-1,-1,347,496,705,613,110,92,201,1283,704,2331,454,202,78,902,264,175,58,undefined,262,155,1395,215,38,-1,283,249,105,87,85,422,1208,53,523,105,66,-1,76,186,91
11/07/2018,8,806,590,643,887,1746,3751,563,483,5873,625,49,301,-1,-1,624,1073,1848,1600,258,138,344,2424,1344,4286,785,464,158,1638,522,366,173,undefined,579,264,3247,737,130,-1,722,720,258,307,211,875,2263,181,1137,258,106,-1,142,606,131
11/07/2018,9,1056,658,699,1132,1384,2047,258,253,2954,416,43,196,-1,-1,644,927,1058,745,200,161,386,2030,893,2630,586,1024,224,1296,330,393,160,undefined,402,204,1997,499,129,-1,640,566,333,286,123,688,2123,215,1596,368,157,-1,169,510,183
11/07/2018,10,1381,1075,1028,1696,1738,1256,401,196,1190,253,25,172,-1,-1,717,1037,566,409,453,230,545,1778,513,1896,505,1015,284,1536,321,504,184,undefined,256,177,1376,518,184,-1,424,532,262,258,178,853,2688,140,1191,414,181,-1,118,470,182
11/07/2018,11,2379,1979,1653,2349,2273,1474,585,224,1015,288,44,242,-1,-1,1206,1429,616,362,731,459,835,2143,535,1765,664,848,208,2155,588,667,200,undefined,212,234,1828,471,180,-1,482,538,418,264,150,1197,2964,205,1990,351,232,-1,147,636,355
11/07/2018,12,3614,2939,2398,3599,2581,2006,899,566,2221,563,112,362,-1,-1,1587,2177,1382,483,1200,838,1456,2714,895,2707,974,1156,222,2555,814,1066,389,undefined,334,268,2950,952,411,-1,1164,938,520,318,181,2125,4011,282,2595,428,289,-1,237,1023,358
11/07/2018,13,4105,3317,2642,3855,2587,2134,893,499,1984,513,143,320,-1,-1,1937,2200,1305,563,1325,876,1682,3025,876,2623,1083,1085,225,2391,911,1148,385,undefined,297,306,3059,882,303,-1,1007,852,532,334,204,2167,4024,279,2550,397,252,-1,259,1095,269
11/07/2018,14,3459,2679,2445,3534,2693,1997,832,237,1640,260,71,262,-1,-1,1834,1938,683,450,1161,614,1121,2697,615,2060,918,655,156,2472,794,894,378,undefined,241,208,2512,662,263,-1,481,538,360,270,103,1782,4087,204,2093,304,217,-1,197,702,204
11/07/2018,15,3287,2632,2301,3389,2954,2276,554,255,1998,313,48,212,-1,-1,1833,1697,621,503,1038,605,993,2869,622,2514,1024,694,170,2429,590,797,324,undefined,215,153,2406,630,192,-1,355,474,456,344,185,1745,4273,164,2061,334,182,-1,183,693,292
11/07/2018,16,3190,2296,2240,3045,2541,2842,429,343,3471,550,47,240,-1,-1,1849,1539,578,906,865,505,894,3186,791,3909,1177,834,219,2010,496,774,226,undefined,405,214,2614,666,179,-1,457,430,379,287,113,1723,3953,197,2090,521,295,-1,231,783,226
11/07/2018,17,3393,2181,2516,3430,3141,4579,578,585,4618,766,65,294,-1,-1,2142,1468,1100,1561,1109,632,1269,4075,1126,4999,1394,1644,307,2446,771,1120,372,undefined,527,307,4090,829,234,-1,641,555,485,456,273,2056,4440,220,2800,1596,819,-1,299,907,359
11/07/2018,18,2640,1378,2470,2534,2174,2832,327,358,2110,378,89,343,-1,-1,1712,990,728,757,1446,814,1320,3354,714,2884,971,2471,473,1657,498,1039,445,undefined,324,213,3125,669,251,-1,351,443,251,256,159,1723,3320,105,2270,2375,1695,-1,441,717,230
11/07/2018,19,1614,709,2329,1852,1751,1636,170,146,688,211,59,240,-1,-1,1476,587,315,248,1338,899,1135,2307,332,1471,330,2657,578,1427,326,937,499,undefined,133,120,2066,311,195,-1,205,329,162,164,90,1332,2377,104,1608,2235,2167,-1,564,547,174
11/07/2018,20,873,412,2075,1420,1159,1205,117,113,259,106,62,232,-1,-1,1101,314,196,127,1042,728,974,1750,295,1007,278,1908,452,821,237,843,495,undefined,87,73,1590,237,180,-1,108,172,97,100,63,1012,2237,77,1015,1531,1354,-1,361,566,134
11/07/2018,21,563,280,1531,993,914,1053,96,67,175,96,83,206,-1,-1,721,297,125,84,736,501,767,1463,238,800,211,1131,255,557,120,634,384,undefined,57,73,1211,301,151,-1,65,120,99,56,48,763,1732,53,794,757,825,-1,225,367,122
11/07/2018,22,309,187,922,566,1076,796,29,52,133,47,46,107,-1,-1,413,172,146,78,400,362,601,991,160,588,246,610,91,958,147,422,285,undefined,75,70,858,177,57,-1,85,319,103,63,48,496,1284,24,476,235,306,-1,149,182,77
11/07/2018,23,106,53,471,271,349,489,23,16,83,16,17,55,-1,-1,182,68,41,29,227,148,328,626,85,316,116,167,49,207,58,252,129,undefined,26,33,412,71,23,-1,31,43,30,14,9,245,634,12,290,85,86,-1,40,80,38
12/07/2018,0,52,31,194,129,130,193,17,6,24,8,1,14,-1,-1,83,31,32,3,123,61,197,178,36,149,51,111,22,61,14,171,50,undefined,11,11,171,29,10,-1,13,29,24,7,2,101,239,3,144,31,45,-1,20,42,6
12/07/2018,1,48,27,157,64,50,156,5,6,7,8,3,6,-1,-1,29,19,16,4,49,43,111,138,38,50,15,98,14,28,15,98,21,undefined,7,12,60,22,3,-1,2,20,12,4,5,58,103,1,56,16,50,-1,21,21,21
12/07/2018,2,34,25,75,38,62,160,24,2,9,3,1,12,-1,-1,13,13,23,2,43,43,110,82,15,56,14,77,2,18,13,63,16,undefined,7,4,63,27,2,-1,6,11,6,-1,-1,23,63,-1,48,5,34,-1,14,17,8
12/07/2018,3,30,34,43,31,42,519,6,2,18,8,1,3,-1,-1,12,20,9,6,26,22,101,92,16,13,9,31,-1,48,2,49,14,undefined,2,6,48,11,2,-1,6,58,6,3,2,17,55,1,55,6,13,-1,4,9,15
12/07/2018,4,17,8,45,26,77,265,5,2,8,3,4,5,-1,-1,7,4,8,5,14,28,57,29,24,12,5,34,4,62,3,29,10,undefined,5,6,36,8,8,-1,5,24,12,4,2,15,90,2,41,3,45,-1,9,9,6
12/07/2018,5,33,17,108,87,132,212,44,42,184,21,3,8,-1,-1,26,27,54,32,16,21,41,127,44,311,69,55,14,112,29,27,17,undefined,14,28,176,23,10,-1,17,31,12,4,1,46,232,5,99,20,79,-1,14,22,6
12/07/2018,6,169,84,194,188,394,924,105,118,1044,75,6,52,-1,-1,103,186,173,153,39,26,121,570,221,941,155,145,40,348,89,58,18,undefined,65,47,855,98,9,-1,119,127,53,40,18,125,464,18,216,52,102,-1,52,44,58
12/07/2018,7,364,229,344,437,889,1674,301,289,2896,326,29,146,-1,-1,324,530,643,579,106,86,209,1263,646,2070,512,329,92,848,250,142,67,undefined,214,118,1449,235,42,-1,269,209,117,89,60,436,1150,93,510,135,110,-1,70,163,96
12/07/2018,8,851,521,690,876,1716,3676,592,426,5637,657,41,262,-1,-1,645,927,1805,1527,183,169,307,2390,1374,3979,759,663,190,1651,525,379,142,undefined,555,253,3191,685,113,-1,725,698,324,272,172,867,2281,202,1135,260,179,-1,133,592,164
12/07/2018,9,1006,660,736,1097,1463,2060,277,266,3112,432,20,197,-1,-1,625,923,1118,811,191,168,374,1777,924,2745,496,680,184,1399,319,300,173,undefined,380,170,1983,509,100,-1,730,518,338,395,285,746,2046,237,1002,271,195,-1,116,507,195
12/07/2018,10,1493,1080,963,1686,1762,1288,470,237,1081,248,41,152,-1,-1,709,1099,661,488,370,194,447,1583,603,1779,548,902,201,1595,412,398,136,undefined,223,191,1647,497,155,-1,433,494,278,191,128,889,2369,140,1168,279,362,-1,162,450,161
12/07/2018,11,2174,1790,1403,2425,2343,1402,625,239,1073,241,48,273,-1,-1,988,1408,654,447,625,427,714,1884,594,1711,635,1278,231,2114,673,567,202,undefined,226,197,1870,507,151,-1,407,525,457,226,135,1135,3084,139,1461,459,421,-1,234,572,228
12/07/2018,12,3423,2850,2387,3416,2608,2276,759,601,2256,510,117,497,-1,-1,1610,2097,1448,584,1164,912,1583,2675,990,2599,995,1701,346,2369,795,1099,345,undefined,353,339,3289,1065,343,-1,1092,874,532,304,159,2068,3851,324,2250,626,659,-1,268,979,277
12/07/2018,13,4018,3227,2571,4011,2847,2295,862,581,1982,431,152,533,-1,-1,1785,2142,1433,622,1327,887,1665,2992,942,2547,1097,1771,354,2684,1001,1135,391,undefined,329,317,3694,1007,390,-1,1071,859,630,493,426,2298,4306,304,2594,715,652,-1,335,1104,292
12/07/2018,14,3608,2860,2471,3693,2797,2101,793,290,1321,265,112,443,-1,-1,1819,1853,829,484,1147,748,1242,2854,694,2116,1060,1272,260,2485,939,810,355,undefined,256,220,2993,687,231,-1,505,592,486,242,147,2007,3954,171,2238,551,424,-1,291,817,249
12/07/2018,15,3617,2723,2455,3579,2795,2148,715,321,1771,337,106,291,-1,-1,1989,1686,612,490,1117,603,1125,2916,682,2554,1085,861,212,2308,781,754,369,undefined,229,194,2662,647,255,-1,371,364,467,355,238,1934,4251,175,2179,388,255,-1,202,814,300
12/07/2018,16,3603,2531,2585,3293,2892,2997,693,380,3488,611,97,334,-1,-1,2015,1564,693,905,1146,549,1185,3391,861,4014,1304,682,166,2447,668,810,288,undefined,430,225,2967,709,172,-1,401,499,413,313,181,1959,4042,180,2321,268,210,-1,158,740,268
12/07/2018,17,3685,2513,2779,3692,3481,4747,775,625,4565,803,101,392,-1,-1,2171,1698,1147,1556,1236,792,1373,4187,1157,4959,1445,889,281,2467,864,1108,352,undefined,578,354,4472,840,279,-1,641,603,483,391,246,2254,4713,248,2739,364,195,-1,191,941,347
12/07/2018,18,3047,1757,2720,2871,2181,2808,568,380,2082,428,80,326,-1,-1,1875,989,771,763,1414,955,1290,3229,746,2965,1087,632,198,1257,537,1119,472,undefined,309,221,3457,565,295,-1,341,550,297,239,198,1818,3724,110,2197,293,110,-1,173,717,195
12/07/2018,19,2126,1003,2139,2026,1433,1559,197,147,756,152,86,232,-1,-1,1338,572,327,245,1278,886,1178,2350,340,1529,436,527,146,873,260,1028,484,undefined,130,130,2251,380,258,-1,177,228,186,157,111,1299,2325,91,1373,237,91,-1,116,617,173
12/07/2018,20,1515,665,1876,1819,1044,1415,142,93,362,160,72,219,-1,-1,1217,363,265,129,1068,830,946,1924,264,960,357,391,90,461,208,863,447,undefined,73,100,1809,189,259,-1,130,213,149,140,101,1169,1865,37,1173,134,79,-1,116,493,139
12/07/2018,21,987,360,1748,1652,936,1252,97,74,215,95,45,180,-1,-1,806,358,187,96,898,670,781,1594,199,868,235,353,105,398,172,782,397,undefined,61,96,1588,227,224,-1,120,272,70,71,61,996,1714,47,1022,150,87,-1,97,435,89
12/07/2018,22,393,165,1173,1017,737,861,56,70,167,60,45,118,-1,-1,427,232,175,70,491,448,638,1163,147,591,182,231,54,418,85,470,240,undefined,67,103,927,126,99,-1,71,122,67,41,37,595,1102,34,420,72,72,-1,53,270,89
12/07/2018,23,218,86,701,440,267,473,38,14,64,23,10,33,-1,-1,255,67,86,48,265,584,404,798,46,384,135,166,59,117,66,342,141,undefined,25,23,465,103,50,-1,20,89,26,15,9,286,602,9,289,87,47,-1,30,121,33
13/07/2018,0,114,46,311,486,130,173,22,60,35,9,10,12,-1,87,137,50,25,10,146,161,260,327,47,213,34,124,11,46,19,215,61,undefined,18,28,197,72,14,-1,11,36,16,9,8,122,339,18,184,27,36,-1,21,64,23
13/07/2018,1,69,21,190,280,79,102,19,4,25,6,2,5,-1,38,43,43,23,12,79,68,210,138,41,55,19,103,14,36,21,129,34,undefined,9,15,108,36,6,-1,12,21,15,6,4,83,175,1,123,10,35,-1,18,26,9
13/07/2018,2,41,19,108,65,43,40,4,6,10,14,-1,8,-1,12,28,12,19,3,38,31,225,85,30,41,13,95,11,21,6,68,8,undefined,7,9,41,22,4,-1,13,8,16,4,4,47,70,1,40,15,19,-1,13,35,4
13/07/2018,3,26,34,72,50,44,28,5,-1,9,3,4,5,-1,12,8,18,10,-1,40,66,136,79,31,22,10,51,2,41,11,56,5,undefined,9,14,71,14,5,-1,1,4,7,4,2,40,85,-1,51,5,16,-1,8,7,4
13/07/2018,4,34,15,54,60,75,61,5,2,9,6,2,6,-1,35,12,14,22,5,11,42,105,80,16,43,16,28,7,58,11,40,20,undefined,12,3,73,18,7,-1,6,6,15,3,2,38,114,2,46,4,8,-1,8,9,5
13/07/2018,5,38,34,124,95,126,218,39,35,146,15,3,13,-1,87,52,30,68,28,39,16,69,164,54,298,59,92,7,100,27,34,27,undefined,17,31,175,28,10,-1,14,22,19,7,7,58,232,12,69,14,27,-1,23,18,8
13/07/2018,6,120,80,186,216,350,847,135,136,1021,70,9,74,-1,244,87,158,182,126,35,16,66,624,224,953,188,172,36,363,112,80,24,undefined,82,40,721,75,5,-1,49,80,49,34,16,132,442,24,199,45,58,-1,46,65,50
13/07/2018,7,308,241,357,428,783,1551,349,290,2699,268,38,136,-1,539,308,417,703,550,101,57,191,1220,600,2091,334,409,99,779,224,119,78,undefined,212,99,1367,211,40,-1,246,217,116,84,47,418,1177,63,478,121,122,-1,65,168,120
13/07/2018,8,882,560,724,968,1704,3533,572,436,5354,520,49,286,-1,1324,645,883,1755,1346,205,145,319,2431,1347,4123,555,625,186,1647,499,421,143,undefined,529,233,3079,595,139,-1,703,639,369,354,176,817,2211,193,1135,273,196,-1,143,542,147
13/07/2018,9,1131,749,722,1125,1555,2092,447,224,2965,376,28,202,-1,731,607,1033,1196,760,212,186,395,1851,794,2628,464,792,168,1451,385,289,182,undefined,401,255,2061,447,82,-1,672,550,365,331,132,799,2006,215,1039,301,282,-1,143,508,191
13/07/2018,10,1679,1074,1146,1751,1679,1507,458,191,1193,202,41,200,-1,496,731,1087,722,434,390,285,498,1811,616,1903,520,1065,211,1608,389,415,160,undefined,185,230,1709,478,178,-1,434,525,307,265,172,916,2517,159,1186,347,374,-1,201,457,185
13/07/2018,11,2469,1756,1598,2534,2448,1664,783,307,1080,257,66,236,-1,591,984,1396,659,427,672,420,759,1955,584,1943,826,1313,253,2294,644,635,246,undefined,201,241,2199,493,204,-1,444,549,516,348,128,1217,2965,186,1594,473,520,-1,170,623,202
13/07/2018,12,3712,3203,2666,3701,2841,2568,907,678,2558,619,122,477,-1,800,1686,2242,1578,567,1310,969,1758,2906,1057,2896,1180,1965,390,2607,866,1180,383,undefined,434,353,3825,1188,372,-1,1083,1024,624,474,210,2181,3813,244,2464,667,684,-1,291,1003,381
13/07/2018,13,4319,3483,2963,3950,2909,2408,998,673,2297,510,113,472,-1,719,2136,2423,1484,591,1449,956,1841,3056,1134,2816,1319,1971,357,2624,998,1278,470,undefined,419,379,3847,1120,409,-1,1124,987,744,529,263,2411,4297,312,2862,696,768,-1,306,1132,381
13/07/2018,14,3787,3146,2602,3899,2917,2396,848,372,1577,258,126,363,-1,518,1888,1948,833,553,1240,682,1289,3065,763,2382,1245,1413,292,2509,828,940,415,undefined,322,315,3661,638,317,-1,491,605,485,372,145,2105,4130,179,2488,643,500,-1,315,946,276
13/07/2018,15,4004,3004,2622,3711,2924,2723,846,337,1699,325,114,395,-1,-1,1992,1851,699,533,1200,625,1219,3201,655,2479,1362,1336,302,2384,832,995,364,undefined,335,272,3525,579,270,-1,328,541,461,416,219,2137,4160,163,2539,488,422,-1,315,842,310
13/07/2018,16,3958,2930,2734,3772,3289,3154,795,484,3318,574,114,526,-1,-1,2195,1789,827,844,1183,606,1217,3610,956,3846,1489,966,239,2534,850,949,300,undefined,524,287,3487,643,228,-1,519,552,440,355,219,2122,4383,178,2678,454,280,-1,222,967,304
13/07/2018,17,4662,2895,3106,3949,4121,4679,874,690,4151,764,165,660,-1,-1,2553,1844,1131,1270,1518,817,1429,4289,1150,4822,1680,913,289,2949,984,1393,423,undefined,524,431,4959,965,304,-1,678,791,441,540,313,2610,4960,218,3086,386,176,-1,210,1139,419
