Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North)
04/10/2018,23,249,125,-1,394,478,658,29,31,62,67,11,58,-1,273,268,106,93,46,302,641,454,860,68,404,149,261,35,257,50,371,127,undefined,36,40,555,124,45,199,37,35,75,52,17,316,113,59,262,50,85,50,32,151,82,-1,80,125,199
05/10/2018,0,89,88,-1,175,225,263,29,20,27,12,8,27,-1,102,130,106,17,17,178,163,319,327,39,119,68,172,15,80,32,243,54,undefined,21,12,198,52,14,88,27,17,34,10,9,152,79,15,162,24,68,11,30,98,35,-1,42,27,88
05/10/2018,1,70,35,-1,123,100,121,8,4,14,5,2,4,-1,26,66,75,19,9,86,108,252,188,29,70,20,127,14,63,19,174,19,undefined,5,1,115,42,12,49,11,16,12,9,6,73,-1,7,110,14,62,7,13,34,33,-1,20,10,49
05/10/2018,2,27,25,-1,69,99,63,15,3,11,5,-1,5,-1,35,35,20,8,10,60,81,103,136,19,45,37,78,5,45,16,100,10,undefined,-1,3,95,31,4,46,19,12,9,7,7,40,-1,-1,65,12,44,1,9,43,15,-1,33,15,46
05/10/2018,3,24,23,-1,55,65,38,13,3,17,4,-1,3,-1,6,35,16,9,4,60,76,121,89,17,27,23,77,9,43,5,41,14,undefined,4,7,39,19,4,43,4,5,3,1,-1,37,-1,-1,51,10,30,3,17,11,10,-1,14,4,43
05/10/2018,4,27,13,-1,41,61,58,20,4,8,-1,1,-1,-1,38,6,16,17,10,31,67,122,68,13,21,18,40,7,37,11,25,7,undefined,3,14,42,12,9,20,19,11,11,3,4,44,-1,-1,38,9,11,3,3,17,8,-1,12,6,20
05/10/2018,5,50,37,-1,84,139,240,53,42,93,13,8,19,-1,99,26,41,67,41,15,43,80,190,52,317,98,92,12,130,38,34,20,undefined,19,23,219,32,14,89,24,18,20,4,3,48,-1,4,89,22,30,7,12,25,4,-1,27,79,89
05/10/2018,6,165,79,-1,248,432,929,155,139,638,106,23,86,-1,282,92,127,243,168,42,28,95,758,248,1036,313,180,34,439,143,75,44,undefined,85,55,992,59,12,357,65,90,46,28,22,179,-1,34,242,74,68,32,56,57,56,-1,62,537,357
05/10/2018,7,411,239,-1,545,1017,1662,334,356,2150,403,50,217,-1,635,335,419,748,677,121,116,198,1347,677,2287,691,360,133,1087,323,189,81,undefined,271,137,1731,215,48,1199,304,254,132,110,57,446,-1,92,581,179,119,100,64,193,127,-1,149,1950,1199
05/10/2018,8,1006,666,-1,1128,2019,3817,547,475,3581,636,57,342,-1,1379,824,949,1877,1561,268,215,382,2580,1451,3943,919,690,236,2203,658,410,176,undefined,550,255,3566,602,127,2215,722,766,450,431,181,1011,-1,257,1162,335,203,186,159,506,320,-1,413,4234,2215
05/10/2018,9,1270,961,-1,1161,1732,2106,288,281,2182,460,49,270,-1,777,759,1121,1300,922,239,246,503,1923,994,2584,628,799,213,1478,438,393,179,undefined,390,213,2483,546,111,1639,653,698,590,658,212,936,-1,278,1090,337,266,253,177,533,469,-1,389,2755,1639
05/10/2018,10,1893,1538,-1,1547,1977,1466,341,217,772,266,53,220,-1,634,842,1337,777,485,427,273,614,2017,642,1935,745,961,251,1624,573,453,257,undefined,254,236,2055,521,172,1205,460,494,612,544,190,1015,-1,239,1242,378,413,350,236,556,340,-1,524,1301,1205
05/10/2018,11,2845,2311,-1,2644,2632,1836,585,285,830,249,79,341,-1,677,1149,1671,854,520,792,491,984,2349,636,1903,1014,1364,264,2113,924,683,225,undefined,255,237,2624,632,205,1258,485,569,775,660,243,1687,-1,262,1769,463,646,406,258,622,441,-1,576,1075,1258
05/10/2018,12,4239,3589,-1,3823,3255,2738,774,665,1712,627,163,583,-1,916,2043,2378,1743,684,1523,919,1795,3109,1319,2967,1330,2083,370,2518,1153,1376,415,undefined,394,341,4633,1300,335,1917,1134,1005,887,783,214,2188,-1,408,2687,756,973,547,362,1043,523,-1,996,2761,1917
05/10/2018,13,4575,4021,-1,4174,3410,2985,872,648,1581,512,185,658,-1,882,2221,2633,1806,710,1446,922,1865,3453,1376,2789,1462,1900,364,2872,1453,1331,527,undefined,419,419,4672,1197,352,1922,1011,1041,980,809,285,2787,-1,470,2981,694,771,629,347,1190,523,-1,1042,2383,1922
05/10/2018,14,3969,3162,-1,3820,3168,2591,762,324,929,260,115,404,-1,813,2054,2129,942,584,1242,652,1323,3262,747,2151,1441,1384,300,2914,1243,914,453,undefined,223,276,4046,755,278,1409,573,674,857,566,262,2388,-1,303,2344,555,498,521,263,780,496,-1,735,1318,1409
05/10/2018,15,3767,2878,-1,3691,3315,2819,845,322,1271,297,94,402,-1,869,2173,1781,800,586,1214,626,1224,3432,755,2700,1429,1263,328,2820,1286,877,410,undefined,319,282,3888,610,245,1472,368,536,804,425,302,2131,-1,283,2306,523,454,444,225,737,393,-1,653,1379,1472
05/10/2018,16,3958,2787,-1,3629,3577,3640,768,550,2685,385,103,365,-1,1264,2118,1680,877,986,1167,560,1345,3669,859,3815,1736,985,299,2697,1358,950,461,undefined,433,356,4287,680,278,2095,536,618,780,449,306,2238,-1,218,2416,496,283,548,216,837,485,-1,735,2617,2095
05/10/2018,17,4469,3050,-1,4217,4955,4949,992,679,3020,591,99,435,-1,1835,2559,1948,1195,1415,1561,900,1694,4383,1140,4360,1936,862,298,3428,1557,1297,474,undefined,564,406,5925,968,328,2688,629,755,947,524,313,2640,-1,299,3160,386,214,601,236,1025,688,-1,938,3201,2688
05/10/2018,18,3969,2320,-1,3732,4309,3689,1190,495,1570,447,110,459,-1,1294,2446,1328,701,708,1836,1250,1912,3566,600,2713,1677,806,221,3157,1084,1450,588,undefined,359,300,4995,671,350,1668,448,533,624,404,233,2476,-1,208,2481,338,202,716,225,1023,444,-1,802,1341,1668
05/10/2018,19,2999,1700,-1,2956,3263,2354,836,316,595,235,110,410,-1,780,1926,809,383,263,1975,1420,1806,2810,403,1644,1245,819,175,2951,863,1499,715,undefined,227,276,3796,481,423,1013,305,348,292,297,155,1939,-1,115,1806,246,177,709,204,922,305,-1,708,599,1013
05/10/2018,20,2254,1273,-1,2437,2632,1950,263,175,270,130,85,333,-1,775,1767,625,297,166,1765,1517,1765,2445,333,1270,934,630,155,1688,1768,1517,808,undefined,127,148,3120,454,473,735,145,230,245,184,109,1729,-1,63,1722,249,142,626,167,761,233,-1,522,352,735
05/10/2018,21,1321,703,-1,1951,2298,1744,203,156,225,132,93,243,-1,696,1553,422,213,122,1432,1107,1416,2154,335,1110,779,597,153,1462,376,1324,829,undefined,79,133,2700,546,383,640,161,254,228,157,98,1509,-1,87,1439,174,140,424,117,737,218,-1,491,293,640
05/10/2018,22,686,428,-1,1408,2512,1609,1719,102,169,81,31,122,-1,612,957,287,187,137,1120,867,1198,1671,194,832,405,423,111,2125,363,1141,716,undefined,137,303,2199,459,276,528,152,180,147,178,72,1107,-1,62,884,152,146,279,109,566,140,-1,310,217,528
05/10/2018,23,418,302,-1,965,1101,1193,433,88,118,65,20,108,-1,461,682,271,166,91,695,625,917,1375,178,600,433,339,78,481,180,909,484,undefined,60,115,1550,470,110,376,72,130,100,136,71,845,-1,60,636,107,117,98,79,454,70,-1,206,154,376
06/10/2018,0,265,179,-1,736,637,631,70,30,36,27,18,47,-1,267,297,126,68,33,434,404,728,784,81,336,273,286,60,248,108,621,201,undefined,45,63,671,367,18,170,39,60,55,78,62,417,-1,20,378,72,132,47,49,280,54,-1,135,108,170
06/10/2018,1,117,121,-1,451,269,374,56,11,41,10,2,22,-1,177,209,50,39,18,349,202,562,537,80,192,147,163,27,53,68,489,112,undefined,28,20,331,253,14,117,26,48,23,18,13,314,-1,11,244,34,109,17,26,188,25,-1,107,34,117
06/10/2018,2,112,80,-1,232,246,270,30,9,27,9,11,15,-1,119,104,53,24,19,168,196,343,408,42,115,80,122,24,95,34,303,28,undefined,13,22,255,216,14,112,22,12,16,9,7,198,-1,10,159,34,68,21,29,129,16,-1,67,32,112
06/10/2018,3,70,75,-1,178,134,196,10,7,28,5,7,13,-1,74,77,28,13,19,126,120,314,264,18,69,35,153,16,77,16,221,9,undefined,12,11,92,177,6,66,13,17,17,13,8,119,-1,2,155,21,47,9,20,77,11,-1,37,18,66
06/10/2018,4,53,34,-1,123,81,191,23,1,17,3,-1,7,-1,74,64,13,24,7,96,91,194,197,28,51,25,90,11,33,24,128,18,undefined,9,7,86,77,5,42,8,19,8,3,2,76,-1,4,71,14,26,1,10,32,9,-1,12,7,42
06/10/2018,5,36,39,-1,89,68,126,20,12,24,2,4,8,-1,73,33,27,50,16,24,66,130,153,27,94,25,80,3,55,22,97,6,undefined,6,14,77,43,1,52,14,19,4,5,7,33,-1,4,55,5,24,6,11,21,3,-1,11,23,52
06/10/2018,6,46,47,-1,99,119,300,61,35,80,11,7,35,-1,122,46,98,60,38,37,66,98,251,41,295,90,153,32,104,80,73,26,undefined,30,37,343,33,10,121,32,32,14,11,11,83,-1,9,136,48,70,18,17,22,48,-1,33,66,121
06/10/2018,7,93,83,-1,218,255,411,140,102,96,51,34,116,-1,177,114,123,86,67,77,74,89,461,85,514,253,302,89,218,137,112,36,undefined,50,40,682,66,18,212,60,85,42,33,21,155,-1,36,270,132,141,36,58,65,71,-1,87,110,212
06/10/2018,8,444,315,-1,472,600,601,391,172,154,90,19,174,-1,295,212,24,186,92,143,130,181,938,189,810,645,513,177,480,292,105,87,undefined,77,77,987,117,93,413,144,166,74,127,102,335,-1,72,449,264,227,83,91,193,86,-1,192,207,413
06/10/2018,9,991,810,-1,960,1194,1080,373,209,193,114,57,278,-1,425,374,19,316,149,209,178,328,1404,267,1082,981,922,297,843,413,140,173,undefined,106,138,1715,240,103,618,232,197,113,137,98,575,-1,97,940,468,527,251,165,387,142,-1,346,210,618
06/10/2018,10,1970,1536,-1,1491,2040,1432,641,301,216,157,67,290,-1,535,717,104,275,153,480,283,519,1887,301,1464,1257,1293,406,1663,761,261,237,undefined,166,162,2347,225,201,869,244,278,126,130,102,962,-1,145,1459,639,703,343,293,480,182,-1,387,320,869
06/10/2018,11,2870,2305,-1,2325,2864,1737,699,376,256,131,108,431,-1,645,1017,82,300,179,786,511,763,2362,324,1416,1502,1714,454,2059,1061,389,296,undefined,120,216,3120,292,242,1005,196,321,154,208,134,1468,-1,159,1929,882,967,494,295,624,202,-1,622,367,1005
06/10/2018,12,3539,2705,-1,3094,3377,2212,759,380,228,140,115,480,-1,816,1214,968,341,177,1375,814,1034,2628,288,1621,1720,2010,481,2486,1203,689,362,undefined,188,240,3593,305,248,979,138,405,229,254,111,1838,-1,171,2231,949,1044,538,336,753,237,-1,666,383,979
06/10/2018,13,3950,2962,-1,3507,4018,2310,818,287,194,138,141,507,-1,822,1824,1385,331,242,1623,829,1172,2817,314,1475,2045,2021,474,3161,1462,807,392,undefined,204,224,4088,264,274,909,201,327,322,283,213,2031,-1,165,2473,936,768,663,365,783,231,-1,787,419,909
06/10/2018,14,4059,3302,-1,3634,3919,2589,948,328,212,114,191,651,-1,884,1969,13,357,282,1458,750,1315,3008,312,1443,1930,1827,463,3105,1335,747,513,undefined,198,302,4214,263,337,877,166,366,295,203,148,2145,-1,165,2413,755,695,564,336,696,288,-1,683,472,877
06/10/2018,15,4081,3081,-1,3530,4026,2628,1299,337,189,71,131,582,-1,969,1897,1207,369,265,1268,655,1311,3118,291,1359,2053,1373,347,3372,1572,729,674,undefined,242,350,4683,252,229,881,183,275,206,157,122,2117,-1,120,2399,631,503,564,257,665,199,-1,544,373,881
06/10/2018,16,3850,2962,-1,3495,3745,2543,1877,382,153,67,147,563,-1,1006,2063,1319,405,265,1318,585,1342,3139,278,1554,1816,852,273,2549,1625,745,659,undefined,317,407,4792,250,265,860,249,337,249,149,195,2260,-1,154,2079,435,266,608,221,681,221,-1,486,353,860
06/10/2018,17,3465,2429,-1,3106,3710,2448,2692,301,210,94,133,539,-1,1167,2100,995,438,259,1577,653,1384,3024,279,1652,1742,709,191,2276,1546,879,585,undefined,423,417,4937,256,275,941,204,420,314,207,166,2151,-1,173,1969,265,218,548,171,685,284,-1,522,446,941
06/10/2018,18,2691,1399,-1,2357,3820,2244,2017,267,210,106,224,590,-1,956,1794,652,349,216,1560,914,1331,2532,302,1740,1546,669,230,2633,1152,1149,658,undefined,395,274,4380,232,397,1066,213,431,252,189,130,1778,-1,145,1740,259,146,565,170,662,237,-1,568,389,1066
06/10/2018,19,2283,860,-1,2051,3251,1914,834,156,138,126,155,439,-1,731,1823,492,263,136,1813,1210,1353,2160,261,938,736,618,165,3015,628,1204,853,undefined,176,228,3562,186,520,697,175,255,148,135,74,1462,-1,89,1715,235,124,661,138,605,185,-1,577,277,697
06/10/2018,20,1177,572,-1,1850,2399,1453,301,138,134,112,106,438,-1,533,1547,434,245,127,1545,1050,1366,1821,201,672,606,538,127,1628,427,1042,997,undefined,95,115,3224,244,582,511,121,242,186,138,50,1612,-1,72,1200,163,93,623,115,617,168,-1,432,190,511
06/10/2018,21,902,454,-1,1429,2550,1432,249,123,79,80,134,388,-1,534,1328,216,206,73,1275,876,1023,1542,183,643,555,476,103,1996,436,1032,1187,undefined,59,85,2671,265,488,369,141,194,143,130,66,1361,-1,50,894,148,126,487,124,567,130,-1,353,183,369
06/10/2018,22,586,293,-1,1119,2490,1301,594,53,92,106,66,273,-1,540,866,287,114,95,950,834,1098,1369,171,627,509,365,103,1444,311,939,776,undefined,104,130,2175,306,402,398,108,189,104,86,39,982,-1,68,597,101,145,277,76,446,120,-1,319,155,398
06/10/2018,23,392,401,-1,1533,2371,1411,5896,87,79,71,65,185,-1,732,599,358,430,174,778,776,1063,1855,253,876,708,375,72,912,758,926,436,undefined,842,1528,3990,475,188,331,123,281,67,70,42,991,-1,26,649,99,119,151,63,446,66,-1,259,180,331
07/10/2018,0,330,200,-1,691,943,890,331,52,70,37,44,149,-1,395,285,125,81,103,398,415,830,1206,190,591,354,303,59,309,210,692,257,undefined,93,120,1188,493,77,231,66,94,43,22,19,517,-1,8,474,83,130,33,65,433,64,-1,144,92,231
07/10/2018,1,156,147,-1,439,395,555,56,16,41,12,7,31,-1,229,145,69,16,35,336,238,637,650,85,231,210,232,45,126,59,502,202,undefined,26,33,517,361,29,143,38,40,20,16,14,285,-1,11,268,45,109,14,31,259,33,-1,105,33,143
07/10/2018,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,undefined,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
07/10/2018,3,159,6,-1,27,318,511,43,3,1,8,5,10,-1,241,28,103,3,1,242,260,684,555,81,161,19,174,19,64,41,557,116,undefined,28,31,278,405,19,92,34,23,10,7,4,328,-1,-1,194,22,109,6,23,232,18,-1,94,13,92
07/10/2018,4,80,42,-1,143,169,365,19,10,14,4,5,13,-1,196,51,45,31,13,149,144,355,350,67,118,38,81,16,58,81,215,52,undefined,13,8,118,197,13,71,23,16,8,2,1,129,-1,-1,116,27,58,12,7,89,16,-1,39,20,71
07/10/2018,5,83,45,-1,182,99,211,43,20,13,3,2,7,-1,125,58,27,20,3,63,113,190,304,38,123,46,84,10,48,77,316,26,undefined,12,24,142,61,15,55,18,17,6,2,2,84,-1,2,83,18,34,4,17,93,11,-1,16,18,55
07/10/2018,6,62,36,-1,191,139,299,68,28,31,11,12,22,-1,162,41,38,25,11,16,78,157,342,42,192,77,89,29,95,183,134,10,undefined,33,23,166,21,9,66,24,16,6,2,1,87,-1,2,100,30,57,8,12,27,15,-1,29,26,66
07/10/2018,7,47,66,-1,154,216,284,78,77,52,27,19,63,-1,141,96,64,44,23,58,80,108,382,72,348,126,163,46,194,202,83,27,undefined,27,21,351,39,8,167,17,26,21,12,9,118,-1,2,141,60,77,12,34,55,23,-1,38,43,167
07/10/2018,8,156,115,-1,253,348,481,292,137,138,43,23,133,-1,172,108,96,84,57,46,57,132,590,111,560,392,302,94,520,325,136,51,undefined,68,45,759,75,33,222,66,48,42,43,21,197,-1,43,253,143,124,57,73,99,64,-1,116,105,222
07/10/2018,9,556,287,-1,521,679,661,392,163,127,69,32,223,-1,258,227,339,141,86,126,144,188,942,178,710,582,596,198,778,744,196,127,undefined,109,94,1138,139,92,429,130,92,67,86,50,307,-1,48,586,241,298,83,120,169,83,-1,191,172,429
07/10/2018,10,1097,756,-1,887,1549,1052,463,225,119,115,77,338,-1,415,466,832,212,114,311,267,381,1232,372,1159,837,1045,286,1853,614,410,199,undefined,74,116,1843,152,117,674,148,133,93,124,62,722,-1,101,949,395,494,227,185,341,120,-1,305,333,674
07/10/2018,11,1965,1441,-1,1340,2272,1341,1193,254,133,144,115,520,-1,582,782,897,252,127,728,396,518,1638,272,1091,1090,1288,347,2481,1644,440,294,undefined,147,167,2443,213,228,666,224,194,105,148,83,1038,-1,110,1279,562,572,362,251,448,164,-1,445,301,666
07/10/2018,12,2697,1881,-1,2243,3163,1821,682,288,161,109,142,549,-1,571,1057,1132,281,152,1199,598,801,2002,232,1174,1500,1736,512,2538,1183,698,349,undefined,102,167,3341,231,274,729,147,198,201,206,101,1355,-1,133,1710,775,795,493,333,601,130,-1,618,345,729
07/10/2018,13,3159,2012,-1,2652,3312,1874,824,343,143,91,183,649,-1,630,1289,1172,311,121,1377,719,991,2415,249,1180,1788,1905,425,2825,1318,827,361,undefined,134,162,3730,199,296,769,142,233,264,230,90,1680,-1,176,1914,778,809,499,383,606,183,-1,611,289,769
07/10/2018,14,3471,2267,-1,2866,3391,2105,738,319,147,51,187,659,-1,718,1465,1128,283,167,1288,702,1057,2399,197,1164,1672,1870,470,3096,1432,846,693,undefined,97,175,3974,203,311,679,110,163,296,237,100,1684,-1,132,1956,849,746,540,305,564,230,-1,494,306,679
07/10/2018,15,3293,2311,-1,2748,3174,2165,736,288,144,50,213,693,-1,743,1638,1079,267,126,1159,570,932,2378,225,1106,1732,1538,362,2854,1382,830,734,undefined,103,161,3879,162,319,701,99,220,242,194,104,1752,-1,109,1693,766,630,667,306,571,191,-1,447,235,701
07/10/2018,16,3018,2289,-1,2731,3023,2116,680,300,138,54,173,614,-1,827,1640,1034,248,111,1128,505,1007,2332,235,1216,1615,962,314,2346,1125,863,636,undefined,129,148,3619,315,202,736,107,227,229,201,83,1731,-1,124,1823,633,349,530,246,652,206,-1,462,289,736
07/10/2018,17,2774,1768,-1,2491,2659,1734,540,308,204,91,175,563,-1,657,1667,751,230,104,1161,536,1104,2373,226,1119,1241,611,206,1898,1034,749,549,undefined,126,144,3056,173,230,707,93,198,263,215,83,1673,-1,146,1767,328,194,460,200,599,220,-1,531,296,707
07/10/2018,18,2207,1185,-1,1960,2288,1554,393,211,177,87,148,581,-1,606,1506,553,227,111,1320,704,1078,2017,212,995,973,589,157,1547,760,851,677,undefined,67,136,2862,171,327,667,125,153,232,153,79,1454,-1,138,1413,230,192,474,196,440,213,-1,479,269,667
07/10/2018,19,1778,796,-1,1613,1931,1358,333,149,156,75,117,466,-1,463,1521,352,176,66,1390,929,1145,1855,212,762,513,600,118,1353,538,928,749,undefined,75,125,2421,127,304,515,98,126,213,85,54,1214,-1,80,1371,213,139,390,194,459,178,-1,428,172,515
07/10/2018,20,876,399,-1,1394,1719,1156,214,90,102,73,94,426,-1,467,1126,295,135,79,1270,772,939,1581,184,658,409,553,112,1058,246,797,744,undefined,78,79,2042,141,320,440,82,125,170,85,64,1269,-1,71,926,140,118,361,120,425,127,-1,358,146,440
07/10/2018,21,587,260,-1,1070,1289,1000,111,110,101,65,61,214,-1,288,888,252,153,46,913,621,880,1360,149,622,313,429,93,857,201,636,593,undefined,42,48,1560,103,216,399,93,95,159,92,71,956,-1,73,611,129,80,261,101,254,131,-1,222,166,399
07/10/2018,22,324,193,-1,611,949,834,488,47,77,42,58,156,-1,310,565,114,66,57,565,579,692,1103,124,382,172,359,65,519,156,545,386,undefined,39,88,951,89,119,284,70,60,102,72,34,535,-1,43,445,99,101,111,66,176,138,-1,158,118,284
07/10/2018,23,142,97,-1,282,280,441,105,25,52,24,24,71,-1,193,261,66,42,23,317,185,419,877,64,226,57,272,44,87,54,336,137,undefined,23,31,434,23,37,149,19,40,69,55,28,232,-1,30,276,64,82,30,63,71,69,-1,93,56,149
08/10/2018,0,78,49,-1,142,152,218,9,15,18,14,14,53,-1,86,109,25,14,14,147,86,233,237,38,122,56,157,13,59,24,213,63,undefined,23,16,166,22,9,114,40,15,36,3,8,101,-1,12,130,18,56,23,21,52,38,-1,41,17,114
08/10/2018,1,47,26,-1,61,82,146,26,11,20,9,7,13,-1,29,52,6,10,8,90,208,174,126,12,35,45,115,11,30,14,187,22,undefined,6,5,115,10,8,43,14,18,14,4,4,66,-1,5,72,14,53,5,10,38,21,-1,24,13,43
08/10/2018,2,49,15,-1,32,45,140,20,7,11,-1,1,6,-1,18,36,7,7,7,45,217,152,65,6,24,44,49,3,19,13,113,12,undefined,11,2,48,15,5,49,3,24,9,2,-1,68,-1,2,45,3,34,2,7,22,9,-1,24,4,49
08/10/2018,3,9,11,-1,22,31,33,14,1,9,4,4,7,-1,8,22,14,3,-1,27,33,64,83,7,21,15,48,4,29,2,71,12,undefined,-1,2,29,14,5,12,3,4,4,2,2,29,-1,3,27,6,26,5,4,11,2,-1,9,2,12
08/10/2018,4,7,21,-1,38,52,43,14,4,8,6,2,9,-1,22,11,4,15,7,55,36,20,88,3,25,18,21,5,63,12,36,9,undefined,1,4,37,5,5,19,7,20,11,2,1,21,-1,-1,31,2,14,2,9,6,7,-1,8,9,19
08/10/2018,5,57,26,-1,80,117,220,32,44,130,15,3,21,-1,88,29,34,80,36,14,26,43,128,42,259,79,58,10,117,45,72,12,undefined,26,26,165,20,11,105,21,28,15,7,8,47,-1,5,74,17,15,11,13,30,8,-1,11,114,105
08/10/2018,6,128,75,-1,180,445,903,149,143,643,85,16,98,-1,251,98,140,212,171,42,23,69,640,219,978,200,106,23,438,121,68,18,undefined,59,50,898,68,7,338,66,91,34,24,14,121,-1,16,217,37,48,17,26,53,50,-1,61,567,338
08/10/2018,7,320,223,-1,437,957,1493,348,370,2114,332,37,194,-1,614,309,373,769,636,91,104,160,1334,651,2172,652,202,75,1003,339,170,59,undefined,224,140,1558,212,49,1132,260,234,144,116,51,461,-1,68,476,126,67,58,62,179,124,-1,159,2015,1132
08/10/2018,8,884,530,-1,1059,1990,3742,621,571,4286,618,66,334,-1,1532,716,849,1993,1667,193,171,403,2593,1438,4096,1175,484,161,2319,676,316,158,undefined,592,290,3596,679,94,2243,699,857,422,454,164,893,-1,236,1105,274,85,128,112,563,359,-1,435,4756,2243
08/10/2018,9,1093,599,-1,1100,1305,2223,277,322,2700,458,39,262,-1,759,723,1063,1340,1005,193,202,346,1973,968,2831,609,546,112,1281,370,361,147,undefined,407,208,2316,612,97,1741,618,623,612,693,201,794,-1,282,952,240,131,172,123,522,369,-1,445,3301,1741
08/10/2018,10,1481,1094,-1,1484,1257,1230,209,199,894,271,31,152,-1,394,782,1123,641,492,342,212,463,1653,582,1754,477,585,150,1075,423,336,169,undefined,217,195,1817,483,138,1063,405,579,530,544,188,976,-1,189,1143,244,196,219,139,476,301,-1,499,1267,1063
08/10/2018,11,2080,1455,-1,1677,1529,1299,251,238,767,271,61,187,-1,431,1001,1306,652,452,636,258,657,1892,541,1664,606,717,156,1368,459,547,217,undefined,170,174,1960,433,190,1056,446,541,832,659,230,1165,-1,214,1408,269,201,263,141,591,332,-1,491,947,1056
08/10/2018,12,3620,2883,-1,2929,1993,2186,386,697,1696,507,145,446,-1,626,1713,2064,1825,677,1202,569,1331,2940,1305,2566,955,1121,182,1764,892,1038,297,undefined,331,396,3795,1141,352,1539,1132,948,937,818,310,2090,-1,441,2288,282,283,376,246,832,410,-1,870,2737,1539
08/10/2018,13,3765,3266,-1,3399,2144,2499,493,635,1439,505,160,447,-1,634,1800,2325,1941,799,1272,629,1426,3190,1250,2610,985,1089,256,1832,901,1023,368,undefined,422,473,3778,1102,316,1593,1145,934,1107,868,241,2346,-1,549,2438,348,318,463,258,993,506,-1,1003,2224,1593
08/10/2018,14,3176,2140,-1,2869,2175,1862,344,277,843,327,81,268,-1,577,1630,1700,861,542,1073,426,917,2692,611,1926,849,751,237,1876,631,696,306,undefined,245,210,2533,618,216,1160,464,712,800,705,177,1795,-1,309,1776,274,169,389,219,572,396,-1,642,1167,1160
08/10/2018,15,3064,2218,-1,2913,2238,2191,409,241,1268,289,72,252,-1,675,1745,1633,637,506,1090,418,852,2735,535,2318,925,702,187,2083,821,620,347,undefined,259,209,2661,567,176,1261,351,493,915,719,247,1782,-1,222,1757,267,141,424,149,508,433,-1,610,1387,1261
08/10/2018,16,2907,2008,-1,2843,2685,2906,403,417,2828,383,58,303,-1,961,1920,1323,788,1040,947,402,1076,3309,754,3612,1146,708,195,2469,746,685,327,undefined,357,214,3201,602,176,1799,352,487,798,619,256,1671,-1,290,1890,220,124,358,183,617,536,-1,567,2777,1799
08/10/2018,17,3316,2163,-1,3163,3587,4822,770,675,3844,556,101,437,-1,1859,2372,1237,1196,1894,1154,491,1205,3871,1202,4999,1485,781,210,3102,1182,777,417,undefined,537,367,4889,789,240,2476,645,604,912,552,332,2149,-1,298,2294,287,153,476,220,793,658,-1,784,4137,2476
08/10/2018,18,2680,1489,-1,2595,2563,2792,580,447,1765,390,90,455,-1,1146,1934,747,694,787,1233,577,1138,3301,635,2747,1156,720,190,1852,1106,845,465,undefined,228,237,3442,401,215,1326,304,374,725,377,262,1619,-1,212,1766,259,132,502,193,612,460,-1,582,1732,1326
08/10/2018,19,1335,631,-1,1597,1429,1488,245,190,543,176,34,145,-1,439,1270,428,313,262,1022,563,894,2136,307,1410,426,489,168,851,494,673,471,undefined,92,77,1938,239,187,615,139,258,357,269,139,956,-1,172,1202,204,60,384,162,376,255,-1,314,517,615
08/10/2018,20,655,390,-1,1144,1027,975,75,94,196,78,54,146,-1,280,1126,328,249,142,876,478,737,1480,216,922,201,509,103,563,168,576,382,undefined,47,58,1230,149,186,469,104,225,298,247,98,781,-1,87,764,153,89,303,145,289,186,-1,284,269,469
08/10/2018,21,438,307,-1,808,900,912,52,71,99,65,65,167,-1,292,775,226,123,94,747,369,573,1298,142,671,225,414,81,655,156,482,307,undefined,47,69,1074,159,170,355,66,107,271,260,101,705,-1,118,498,120,115,225,101,255,154,-1,203,197,355
