Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
09/08/2018,12,3074,2435,2423,3157,1750,-1,390,579,1921,545,84,285,-1,620,1755,1969,1635,676,1067,819,1491,2399,956,2609,802,1762,264,1601,557,821,307,undefined,307,307,2645,1009,336,-1,1090,1104,1137,853,294,1853,3341,395,2052,616,491,-1,276,944,417
09/08/2018,13,3481,2840,2424,3407,2033,-1,595,464,1946,509,82,272,-1,652,1924,2233,1474,658,1095,737,1528,2859,915,2457,758,1560,343,1616,664,1042,354,undefined,333,330,2745,974,377,-1,1176,1004,1258,737,314,2211,3620,411,2317,592,517,-1,298,1069,517
09/08/2018,14,2984,2090,2327,2819,1741,-1,364,220,1411,296,46,176,-1,546,1786,1622,914,502,939,461,1023,2490,542,2097,754,1199,235,1517,585,801,299,undefined,258,223,1856,715,234,-1,480,577,976,639,309,1823,3363,305,1740,474,362,-1,191,839,422
09/08/2018,15,2801,1988,2351,2894,1806,-1,352,237,1693,306,34,136,-1,666,1810,1503,725,531,900,621,1003,2619,521,2581,897,838,224,1546,623,832,216,undefined,276,204,1987,574,212,-1,367,471,974,651,272,1688,3386,227,1875,361,201,-1,183,830,501
09/08/2018,16,2882,2143,2406,2990,2114,-1,460,375,3229,577,56,239,-1,959,2082,1430,726,945,941,452,1117,3174,670,3913,1028,780,214,1838,512,785,228,undefined,441,263,2443,562,196,-1,437,503,1031,920,291,1637,3531,312,2097,315,170,-1,159,728,514
09/08/2018,17,3428,2092,2998,3373,3127,-1,691,595,4392,806,70,350,-1,1723,2528,1555,1265,1571,1208,691,1318,4237,1122,5047,1285,791,273,2672,869,1079,370,undefined,630,338,3916,797,254,-1,650,639,1045,1006,384,2148,4605,421,2617,337,163,-1,201,925,671
09/08/2018,18,3129,1619,2856,2843,2477,-1,449,357,2005,454,74,303,-1,1034,2183,1035,753,834,1352,882,1364,3338,548,3031,782,743,245,2011,576,1191,347,undefined,343,225,2981,483,235,-1,401,504,864,848,305,1830,3563,227,2105,329,155,-1,231,704,571
09/08/2018,19,1855,969,2188,1903,1823,-1,258,145,687,200,75,209,-1,532,1625,621,313,277,1279,794,1194,2363,305,1547,345,663,145,1885,299,1021,383,undefined,115,97,2029,250,198,-1,176,309,467,443,212,1321,2328,165,1382,223,142,-1,194,564,378
09/08/2018,20,1487,688,2071,1539,1022,-1,181,110,322,129,37,156,-1,338,1475,417,313,177,1115,692,1052,1757,212,1004,266,575,136,526,232,982,378,undefined,117,102,1520,237,210,-1,125,221,367,322,155,1264,1852,106,1119,194,100,-1,129,545,242
09/08/2018,21,767,332,1739,1088,1027,-1,70,75,198,78,29,103,-1,334,1008,308,153,82,790,635,862,1636,179,847,208,453,115,715,166,661,287,undefined,75,55,1173,229,143,-1,93,175,249,348,106,966,1466,71,987,183,119,-1,95,462,190
09/08/2018,22,332,208,1271,751,1161,-1,47,51,130,84,25,61,-1,319,509,235,157,101,487,461,716,1106,125,702,211,326,70,1157,102,562,216,undefined,88,68,877,153,79,-1,74,250,95,120,59,566,1124,51,517,110,104,-1,62,234,130
09/08/2018,23,203,82,685,343,368,-1,36,30,68,29,13,41,-1,199,226,129,89,68,285,288,472,756,85,371,132,228,50,222,74,347,112,undefined,38,43,431,109,20,-1,48,39,61,70,30,340,699,34,304,65,69,-1,44,117,62
10/08/2018,0,94,58,272,187,129,-1,16,4,30,14,13,21,-1,97,100,68,23,18,156,173,284,298,43,144,36,129,19,92,34,183,44,undefined,17,18,193,50,10,-1,28,14,41,11,8,111,292,9,143,18,24,-1,13,64,35
10/08/2018,1,51,35,180,97,78,-1,13,10,15,1,3,9,-1,23,64,37,11,8,80,79,186,128,11,53,35,95,10,74,34,164,20,undefined,5,11,101,28,6,-1,8,19,10,4,5,84,153,6,119,9,47,-1,15,43,11
10/08/2018,2,37,21,107,69,45,-1,10,4,9,-1,3,11,-1,21,43,27,24,7,42,64,119,114,10,52,12,82,8,27,9,92,10,undefined,-1,5,112,28,17,-1,2,6,7,2,2,52,100,4,58,5,19,-1,27,25,15
10/08/2018,3,42,29,118,59,73,-1,2,-1,10,4,-1,-1,-1,13,19,17,6,1,43,76,120,89,18,28,14,62,2,45,5,70,2,undefined,6,5,63,25,7,-1,3,2,6,5,5,28,67,-1,54,9,32,-1,4,18,8
10/08/2018,4,17,26,48,42,68,-1,9,2,17,3,7,9,-1,47,12,7,12,8,22,49,56,74,10,51,9,37,9,63,11,39,12,undefined,5,4,98,30,8,-1,16,10,9,5,4,28,74,5,34,10,13,-1,4,11,8
10/08/2018,5,34,38,109,83,139,-1,28,34,167,18,5,13,-1,89,51,55,64,38,12,25,51,156,50,285,74,92,6,85,17,31,21,undefined,11,32,240,23,10,-1,25,25,18,9,4,48,186,8,98,13,43,-1,22,24,41
10/08/2018,6,105,66,169,204,397,-1,105,134,897,94,21,68,-1,275,76,169,210,158,30,38,88,613,226,1026,267,153,35,383,99,51,33,undefined,77,56,889,88,12,-1,69,81,49,36,18,148,497,27,227,47,60,-1,47,39,57
10/08/2018,7,369,218,387,461,944,-1,228,261,2535,384,35,121,-1,628,309,424,697,713,79,100,176,1289,631,2204,522,347,71,909,249,135,63,undefined,245,120,1400,217,44,-1,237,268,152,120,70,427,1219,54,513,142,115,-1,67,186,119
10/08/2018,8,983,618,882,949,1782,-1,438,432,4618,682,41,297,-1,1460,731,875,1780,1642,196,143,317,2554,1373,4248,941,681,200,1709,459,356,120,undefined,583,283,3187,619,128,-1,765,730,568,587,249,932,2553,218,1183,285,158,-1,140,586,356
10/08/2018,9,1069,662,941,1132,1251,-1,222,232,2689,488,27,194,-1,756,728,1027,1124,946,218,170,334,1767,849,2804,514,797,146,1221,354,272,134,undefined,422,224,1941,537,107,-1,679,558,682,698,241,869,2201,269,1005,286,256,-1,181,516,360
10/08/2018,10,1492,1189,1230,1545,1352,-1,252,158,921,262,32,161,-1,440,794,1169,723,515,401,267,580,1757,589,1782,542,968,188,1305,414,403,160,undefined,234,210,1539,452,144,-1,462,532,846,694,262,970,2243,277,1223,381,333,-1,186,519,325
10/08/2018,11,2157,1563,1589,2003,1453,-1,249,228,881,314,25,131,-1,498,1115,1309,654,400,744,434,754,1972,445,1688,660,1362,225,1553,484,630,211,undefined,235,195,1769,485,162,-1,416,579,1011,785,252,1085,2496,221,1458,419,446,-1,219,585,438
10/08/2018,12,3629,2558,2837,3025,2066,-1,405,641,2024,624,87,417,-1,743,1854,2202,1469,621,1281,940,1840,2644,1165,2780,1033,1758,353,1859,590,1181,341,undefined,365,324,3209,1314,311,-1,1201,960,1124,819,312,2009,3209,352,2266,710,567,-1,250,1062,484
10/08/2018,13,3882,3074,2808,3414,2463,-1,447,616,1708,601,91,376,-1,690,2015,2184,1410,646,1331,892,1837,3017,1039,2639,1036,1662,292,2408,694,1232,421,undefined,342,391,3260,1101,351,-1,1211,886,1097,796,349,2307,3411,407,2613,685,660,-1,274,1018,450
10/08/2018,14,3275,2229,2336,2964,2075,-1,346,334,1298,340,70,255,-1,709,1896,1803,791,533,1098,573,1148,2683,572,2028,1006,1244,254,1716,737,882,370,undefined,317,233,2645,613,251,-1,532,648,900,776,260,2004,3333,279,2167,529,403,-1,319,865,432
10/08/2018,15,3160,2363,2384,3209,2258,-1,353,278,1691,351,82,266,-1,802,2049,1518,646,528,1054,573,1017,3023,628,2639,1091,1154,232,1812,762,890,281,undefined,267,217,2650,574,204,-1,418,558,951,924,285,1900,3663,280,2092,544,322,-1,193,757,554
10/08/2018,16,3598,2540,2896,3519,3301,-1,463,408,3101,587,87,315,-1,1099,2290,1660,783,880,1136,505,1101,3492,838,3755,1346,999,245,2899,838,891,295,undefined,469,348,3404,687,215,-1,552,603,947,908,365,2190,4199,250,2542,440,294,-1,183,773,538
10/08/2018,17,4386,2750,3474,3875,3821,-1,667,613,3741,845,103,569,-1,1674,2793,1732,1272,1439,1522,714,1561,4298,1098,4768,1566,835,251,2996,1003,1350,409,undefined,575,395,4744,878,281,-1,631,719,1091,1030,412,2581,4985,296,3024,393,205,-1,187,1098,699
10/08/2018,18,3783,1990,3518,3477,3426,-1,507,502,1731,507,128,837,-1,1079,2403,1200,782,718,1925,1177,1655,3491,644,3369,1102,778,290,2533,551,1577,465,undefined,292,230,3909,619,313,-1,486,525,647,653,274,2332,4148,248,2325,355,157,-1,190,1049,494
10/08/2018,19,2968,1372,2896,2708,2801,-1,236,286,668,279,128,903,-1,672,2000,829,469,331,1883,1381,1606,2477,347,2332,971,686,195,2435,501,1403,570,undefined,151,127,2952,435,352,-1,366,353,357,413,212,1806,3226,107,1730,264,203,-1,151,819,353
10/08/2018,20,2282,1082,2741,2164,1732,-1,292,126,295,131,98,303,-1,593,1733,550,326,203,1744,1363,1488,2182,271,1236,639,588,155,923,334,1557,628,undefined,92,114,2550,344,356,-1,237,247,233,245,136,1758,2544,103,1514,271,174,-1,143,725,236
10/08/2018,21,1327,581,2529,1916,2560,-1,304,152,224,82,67,209,-1,561,1517,414,227,111,1417,1172,1277,1995,223,1030,776,570,155,1564,384,1310,694,undefined,111,101,2409,435,369,-1,146,192,208,223,137,1659,2446,74,1368,225,176,-1,140,779,272
10/08/2018,22,888,406,2121,2004,1799,-1,120,243,353,295,99,579,-1,524,992,355,228,151,1168,948,1098,1586,365,1669,548,393,88,1315,235,1182,496,undefined,94,122,1699,476,271,-1,128,383,167,98,59,1185,1859,47,893,136,143,-1,97,508,157
10/08/2018,23,588,297,1464,1614,934,-1,161,68,162,132,26,157,-1,433,655,257,188,108,815,551,839,1256,172,778,409,305,66,399,184,926,365,undefined,97,110,1296,447,115,-1,109,156,60,74,46,830,1513,38,638,123,117,-1,68,438,68
11/08/2018,0,325,153,929,1225,449,-1,69,27,54,38,14,43,-1,319,387,131,80,50,498,446,725,659,73,306,279,283,29,174,71,567,202,undefined,43,39,657,341,47,-1,47,68,38,28,24,492,976,17,391,55,97,-1,33,280,68
11/08/2018,1,174,103,670,853,361,-1,22,22,42,7,2,21,-1,203,207,84,23,34,290,228,560,577,29,201,231,211,30,128,51,407,81,undefined,36,29,423,220,23,-1,27,42,21,13,10,388,750,9,299,52,56,-1,26,227,27
11/08/2018,2,140,106,466,783,235,-1,10,6,21,7,3,16,-1,110,156,43,16,18,232,147,385,389,37,90,60,98,23,80,26,362,29,undefined,16,15,214,196,9,-1,14,25,9,7,4,232,562,4,192,23,48,-1,9,138,18
11/08/2018,3,59,90,396,604,159,-1,10,4,33,21,3,11,-1,63,85,53,16,4,156,96,290,296,17,74,37,129,10,59,13,249,6,undefined,8,8,141,185,8,-1,16,5,11,7,7,152,395,2,154,24,23,-1,11,94,17
11/08/2018,4,54,33,138,481,124,-1,25,3,32,13,5,9,-1,82,54,14,19,6,99,85,205,265,20,60,7,78,20,51,22,150,20,undefined,5,5,136,72,11,-1,14,4,3,3,1,72,313,3,129,13,25,-1,15,66,29
11/08/2018,5,38,40,194,365,74,-1,21,5,39,4,2,2,-1,85,75,31,30,9,54,103,163,174,18,142,30,70,19,89,13,112,5,undefined,9,12,77,27,2,-1,16,15,7,1,1,68,193,2,87,17,22,-1,18,20,5
11/08/2018,6,65,26,89,68,101,-1,24,24,162,7,6,8,-1,90,41,24,65,19,26,46,127,299,45,251,76,101,17,72,26,66,10,undefined,15,15,195,12,4,-1,12,30,23,9,7,54,288,7,75,38,31,-1,53,24,22
11/08/2018,7,100,83,149,152,131,-1,36,32,87,23,2,9,-1,90,77,91,127,40,52,34,86,436,116,473,56,179,48,88,51,110,24,undefined,21,13,326,30,6,-1,39,52,16,4,2,99,308,17,93,94,59,-1,39,25,53
11/08/2018,8,282,216,266,318,288,-1,51,41,114,59,4,22,-1,129,157,238,162,66,71,87,100,795,121,708,236,318,136,195,66,123,49,undefined,58,43,465,100,35,-1,85,211,40,47,31,166,600,75,327,186,126,-1,80,106,66
11/08/2018,9,676,562,499,764,629,-1,105,83,160,49,27,98,-1,271,290,612,190,114,155,136,259,1031,162,944,371,632,202,515,194,268,111,undefined,68,86,904,187,98,-1,178,228,116,123,62,371,1126,72,560,325,290,-1,214,307,94
11/08/2018,10,1481,1172,864,1333,1173,-1,294,137,345,93,42,231,-1,450,538,967,373,175,293,243,421,1489,236,1306,670,1025,310,930,404,355,246,undefined,152,106,1485,233,184,-1,195,269,151,175,119,734,1843,99,1032,528,451,-1,231,457,156
11/08/2018,11,2308,1693,1374,2106,2017,-1,619,189,308,88,70,316,-1,523,906,1152,341,225,703,547,660,1868,238,1617,912,1460,404,1552,642,634,242,undefined,141,177,2066,218,213,-1,209,412,194,138,128,1057,2691,110,1444,687,621,-1,365,567,216
11/08/2018,12,3107,2280,1956,2932,2588,-1,1758,183,255,96,45,210,-1,532,1273,1558,450,282,1097,890,1011,2202,276,1498,977,1724,445,2117,663,795,290,undefined,228,217,2506,343,291,-1,211,414,187,176,146,1473,3715,133,1657,814,666,-1,355,589,157
11/08/2018,13,3614,2498,2537,3114,2850,-1,2121,240,248,100,97,276,-1,626,1732,1340,402,270,1484,915,1177,2371,208,1265,1439,1826,465,2875,911,1047,239,undefined,269,273,2461,206,202,-1,180,578,271,263,128,1855,3744,136,2072,792,698,-1,371,716,169
11/08/2018,14,3675,2616,2482,3054,2536,-1,563,201,306,120,63,323,-1,597,1918,1469,317,237,1334,808,1336,2290,246,1297,1525,1671,443,2062,821,997,314,undefined,154,160,2418,197,225,-1,260,327,224,245,130,1830,3429,121,2268,819,666,-1,346,757,219
11/08/2018,15,3840,2804,2629,3253,2772,-1,679,230,214,112,88,363,-1,720,2118,1477,489,181,1442,786,1275,2700,232,1370,1743,1511,372,2222,963,1079,332,undefined,124,196,2710,236,253,-1,304,318,206,268,145,2127,3578,136,2658,725,538,-1,226,830,172
11/08/2018,16,3332,2614,2088,2918,3599,-1,3991,170,146,104,37,145,-1,612,1744,1324,514,210,1238,647,1117,2575,380,1685,1000,745,213,3432,889,945,352,undefined,319,334,2805,220,214,-1,244,569,241,248,149,1539,3724,117,1570,460,202,-1,202,622,177
11/08/2018,17,3164,2267,2449,2861,2769,-1,1132,234,281,136,55,378,-1,652,1859,977,521,171,1363,930,1419,2628,449,1931,1302,601,214,1858,734,1232,445,undefined,193,253,3192,261,249,-1,195,398,275,256,158,1575,3345,173,1672,292,196,-1,144,687,210
11/08/2018,18,2344,1365,2439,2351,2532,-1,275,193,234,175,73,450,-1,499,1521,631,431,183,1645,1099,1444,1993,357,1859,968,551,230,1767,288,1273,473,undefined,149,133,2669,203,303,-1,208,471,172,154,90,1313,3014,145,1330,341,134,-1,142,587,231
11/08/2018,19,1878,720,2662,1672,1744,-1,117,100,145,131,73,356,-1,389,1514,509,356,123,1733,1323,1416,1824,208,1150,411,568,151,1789,236,1443,551,undefined,100,131,2485,300,416,-1,231,323,158,112,72,1258,1991,70,1476,225,116,-1,213,619,201
11/08/2018,20,868,445,2536,1468,1137,-1,65,81,113,50,76,223,-1,376,1371,420,321,113,1376,1223,1380,1543,194,692,337,504,122,619,169,1230,667,undefined,88,113,1758,224,399,-1,194,143,89,118,63,1427,1870,58,1129,179,125,-1,150,477,149
11/08/2018,21,529,327,1996,1130,1198,-1,101,60,88,68,66,151,-1,343,1066,297,180,79,1093,1019,999,1404,228,725,227,397,116,540,149,1189,563,undefined,79,111,1731,251,337,-1,157,166,119,122,64,1080,1569,48,793,170,89,-1,138,475,165
11/08/2018,22,648,370,1589,925,1454,-1,135,142,133,222,72,535,-1,358,743,289,229,133,934,1084,1075,1382,376,1226,361,339,79,1261,153,1001,496,undefined,76,114,1532,350,239,-1,91,357,67,56,45,877,1425,26,645,97,120,-1,105,486,87
11/08/2018,23,463,245,1165,763,826,-1,136,51,81,67,26,79,-1,338,523,238,149,73,712,1223,868,941,130,659,265,271,53,372,112,941,384,undefined,61,76,1269,381,127,-1,83,159,55,54,32,638,1197,19,532,84,95,-1,79,367,41
12/08/2018,0,188,115,724,580,505,-1,39,29,46,35,36,66,-1,289,315,94,71,40,323,577,703,689,91,367,125,197,62,233,48,660,213,undefined,59,55,845,475,16,-1,32,88,47,45,34,426,998,13,321,62,67,-1,52,389,37
12/08/2018,1,186,132,560,410,338,-1,33,18,27,15,4,21,-1,228,180,59,45,18,337,285,595,497,37,241,1,158,28,71,50,462,77,undefined,12,23,423,324,23,-1,27,32,18,17,18,327,773,6,247,37,81,-1,22,274,14
12/08/2018,2,73,83,438,317,275,-1,18,6,23,18,-1,15,-1,220,185,47,17,17,172,135,440,484,33,132,51,115,24,59,14,343,59,undefined,13,18,257,223,5,-1,18,9,11,10,10,210,592,5,188,24,63,-1,14,174,14
12/08/2018,3,113,95,318,239,168,-1,10,7,20,12,4,30,-1,122,83,41,6,11,104,162,376,337,76,74,28,107,15,58,19,341,51,undefined,15,15,175,326,6,-1,4,13,9,10,4,168,470,5,151,13,45,-1,22,152,24
12/08/2018,4,53,42,120,146,81,-1,31,1,8,3,1,7,-1,79,23,24,22,3,58,117,250,288,36,60,29,80,5,29,15,158,28,undefined,6,8,75,76,12,-1,7,4,4,3,3,67,313,-1,83,11,25,-1,22,30,13
12/08/2018,5,51,36,122,113,131,-1,21,7,12,3,1,5,-1,71,53,30,15,6,41,80,139,235,32,117,33,65,8,55,11,86,12,undefined,9,9,87,49,8,-1,7,23,6,3,2,85,251,-1,63,9,16,-1,9,39,-1
12/08/2018,6,36,40,87,160,88,-1,42,13,37,9,7,11,-1,95,40,38,37,7,12,79,104,271,32,218,49,64,14,123,24,84,8,undefined,26,25,133,18,1,-1,7,15,11,1,1,93,321,1,92,28,30,-1,30,26,10
12/08/2018,7,84,55,162,192,177,-1,68,46,56,38,9,58,-1,140,99,87,59,31,31,61,105,447,77,395,95,173,46,166,73,59,17,undefined,41,26,304,43,10,-1,17,69,16,25,16,144,365,8,189,61,61,-1,29,53,14
12/08/2018,8,197,198,343,337,295,-1,108,69,87,40,26,122,-1,168,198,200,119,60,74,45,194,652,113,590,187,343,92,315,156,135,53,undefined,62,47,610,92,36,-1,116,100,58,103,70,267,612,27,306,118,138,-1,75,89,82
12/08/2018,9,616,475,649,719,805,-1,230,156,149,88,34,288,-1,284,468,440,140,80,128,142,216,1123,211,1049,614,735,227,835,367,251,135,undefined,134,131,1334,136,91,-1,122,173,139,134,88,451,1202,66,719,327,326,-1,143,227,171
12/08/2018,10,1499,1129,1280,1516,1479,-1,426,224,179,99,78,484,-1,463,982,836,325,143,371,317,547,1517,247,1375,1178,1199,380,1536,534,478,180,undefined,161,121,2033,171,128,-1,105,284,177,173,112,877,1992,108,1131,544,497,-1,239,429,194
12/08/2018,11,2172,1746,1839,2150,2325,-1,895,296,172,118,135,685,-1,571,1454,1027,423,175,794,547,839,1863,268,1446,1800,1371,403,2226,755,755,248,undefined,129,126,2706,180,213,-1,222,329,202,193,161,1142,2424,111,1406,707,629,-1,315,518,184
12/08/2018,12,3155,2149,2847,2768,2705,-1,879,351,186,83,174,1029,-1,685,2228,1340,489,176,1388,949,1037,2150,255,1683,1721,1867,528,2422,998,1149,319,undefined,177,152,2946,181,280,-1,152,558,251,233,142,1720,3070,159,1858,834,881,-1,390,781,252
12/08/2018,13,3345,2317,3210,3053,3003,-1,1074,309,189,100,171,714,-1,619,2639,1358,382,174,1814,1168,1309,2349,214,1226,1697,2149,515,2682,1103,1321,407,undefined,126,181,3280,212,264,-1,111,273,281,184,146,2161,3602,144,2136,931,920,-1,403,719,235
12/08/2018,14,3541,2366,3188,3129,3122,-1,2161,253,176,73,164,525,-1,773,2610,1431,350,235,1523,1021,1392,2498,293,1336,1741,1881,508,2942,1185,1213,435,undefined,203,257,3597,256,281,-1,166,277,299,192,170,2219,3691,130,2212,857,749,-1,318,634,211
12/08/2018,15,3752,2481,3100,3089,2748,-1,1180,321,164,109,157,607,-1,819,2727,1352,436,194,1548,1034,1458,2629,292,1411,1534,1705,395,2309,1146,1200,466,undefined,213,239,3112,192,327,-1,135,426,241,175,116,2142,3477,124,2259,765,652,-1,308,632,206
12/08/2018,16,3512,2388,2688,2769,2371,-1,518,280,169,155,96,592,-1,656,2135,1093,296,146,1253,616,1178,2456,312,1736,1264,971,291,2093,660,894,456,undefined,97,66,2542,220,253,-1,135,267,212,226,166,1832,3257,125,1715,573,338,-1,277,585,230
12/08/2018,17,2734,1515,2317,2353,2054,-1,487,207,190,66,74,314,-1,624,2009,666,299,172,1371,700,1055,2312,234,1187,1040,593,212,1687,555,1050,482,undefined,131,79,2102,174,202,-1,106,273,205,232,152,1610,2654,126,1634,332,189,-1,164,606,215
12/08/2018,18,1960,898,2363,1925,1686,-1,3374,181,230,44,61,220,-1,588,1592,578,348,178,1396,910,1168,2123,272,1306,864,571,176,841,559,1116,511,undefined,325,545,2937,119,213,-1,131,382,159,204,129,1495,2396,132,1447,272,122,-1,144,526,201
12/08/2018,19,1070,503,2115,1427,1062,-1,270,93,161,76,63,226,-1,378,1285,358,190,57,1294,821,1113,1624,264,849,319,541,119,439,216,983,509,undefined,60,145,1735,103,276,-1,79,155,143,153,96,1134,1698,85,1119,195,130,-1,123,412,203
12/08/2018,20,654,420,1858,1137,866,-1,64,55,55,46,53,151,-1,324,1036,334,200,78,1062,781,908,1385,150,636,337,406,109,377,151,1032,412,undefined,59,103,1417,116,223,-1,92,182,96,124,63,1137,1288,57,777,131,78,-1,106,311,155
12/08/2018,21,474,249,1394,769,565,-1,30,58,62,23,41,124,-1,308,730,163,169,64,706,533,722,1018,164,510,242,325,78,194,116,622,346,undefined,49,78,977,62,152,-1,86,228,90,85,64,691,992,53,486,112,112,-1,103,226,113
12/08/2018,22,207,167,882,437,424,-1,101,32,58,37,21,93,-1,230,413,121,65,41,413,284,580,785,92,413,207,286,43,158,107,419,207,undefined,32,51,759,52,63,-1,46,60,70,67,44,405,717,24,318,83,65,-1,58,149,87
12/08/2018,23,131,86,483,236,226,-1,18,16,38,23,20,42,-1,168,228,54,63,34,222,113,362,516,60,259,134,175,25,88,39,321,118,undefined,19,37,432,10,33,-1,41,44,63,54,39,211,388,14,193,38,56,-1,43,72,59
13/08/2018,0,72,34,291,94,114,-1,16,4,18,16,4,14,-1,72,77,26,11,10,97,50,179,195,49,96,36,97,12,42,35,206,73,undefined,18,8,161,8,6,-1,19,29,46,12,7,75,198,12,111,21,61,-1,20,41,39
13/08/2018,1,43,13,137,59,53,-1,3,1,13,8,1,4,-1,27,28,32,6,8,75,19,147,103,8,51,22,67,4,8,7,184,6,undefined,5,15,71,9,9,-1,11,7,13,7,4,39,97,4,66,5,29,-1,4,27,16
13/08/2018,2,16,13,75,32,29,-1,17,4,11,-1,-1,2,-1,31,45,14,7,5,55,23,55,79,1,7,10,55,4,8,3,89,13,undefined,1,5,49,4,5,-1,14,9,14,6,6,12,37,1,28,7,30,-1,15,19,11
13/08/2018,3,3,16,40,17,33,-1,7,2,7,2,-1,1,-1,14,19,5,6,1,48,12,60,61,11,12,10,54,1,23,-1,80,4,undefined,3,6,9,4,1,-1,2,15,14,8,7,14,59,3,32,4,28,-1,2,11,9
13/08/2018,4,15,15,55,28,49,-1,14,4,12,5,5,5,-1,37,15,8,18,11,16,9,28,60,3,32,16,32,3,46,17,42,6,undefined,5,6,22,9,5,-1,6,8,22,12,7,25,86,5,22,1,14,-1,5,10,6
13/08/2018,5,29,26,127,88,147,-1,29,35,179,20,3,12,-1,94,51,35,79,37,17,8,31,133,55,326,58,53,12,102,29,34,10,undefined,21,37,189,14,11,-1,97,23,14,8,5,51,239,5,71,21,18,-1,9,16,14
13/08/2018,6,115,89,170,188,428,-1,140,116,947,95,7,44,-1,256,85,127,191,166,25,26,96,565,222,1103,247,122,19,347,102,54,24,undefined,68,34,883,69,8,-1,114,66,44,47,28,107,473,26,188,33,26,-1,37,54,64
13/08/2018,7,312,229,387,495,1005,-1,330,318,2618,355,32,171,-1,607,330,478,759,690,93,58,138,1263,648,2210,501,195,75,812,267,117,81,undefined,202,131,1487,228,34,-1,280,254,141,130,94,408,1237,66,538,98,49,-1,129,232,164
13/08/2018,8,842,523,849,1000,1982,-1,596,488,4938,620,53,296,-1,1433,748,881,1925,1619,225,141,283,2681,1384,4389,796,518,166,1793,541,372,118,undefined,586,316,3514,744,86,-1,764,759,588,641,220,891,2566,285,1131,272,110,-1,148,739,397
13/08/2018,9,1061,679,936,1248,1335,-1,279,277,2738,465,37,208,-1,739,693,874,1167,961,220,192,388,1875,814,3006,462,601,138,1168,345,327,165,undefined,452,216,1920,568,113,-1,668,571,684,739,209,823,1997,316,1086,253,103,-1,143,617,339
13/08/2018,10,1352,1100,1188,1567,1201,-1,311,159,998,246,22,161,-1,548,813,1081,721,471,439,241,536,1572,488,1821,440,597,126,974,343,424,194,undefined,221,158,1285,445,141,-1,441,622,746,645,197,787,2153,192,936,295,179,-1,151,563,411
13/08/2018,11,2012,1500,1473,2111,1458,-1,223,157,829,240,21,128,-1,397,982,1130,616,369,597,388,741,1794,441,1674,541,592,122,1266,375,552,226,undefined,156,167,1522,419,187,-1,356,602,895,636,214,930,2629,225,1165,286,138,-1,149,561,405
13/08/2018,12,3097,2496,2262,3019,1583,-1,339,492,1674,439,90,277,-1,558,1583,1887,1430,571,1057,731,1545,2440,921,2437,823,1047,185,1488,480,1098,275,undefined,299,238,2767,932,338,-1,1068,961,1154,919,320,1889,3162,324,1856,365,251,-1,212,919,426
13/08/2018,13,3269,2740,2349,3212,1872,-1,610,434,1421,375,103,303,-1,538,1756,2083,1368,618,1131,651,1378,2854,781,2376,821,987,173,1743,662,1072,341,undefined,360,337,2647,889,357,-1,1067,879,1319,1077,481,1965,3488,367,1963,302,229,-1,207,1012,574
13/08/2018,14,2733,1942,2162,2933,1810,-1,353,247,1018,303,36,167,-1,526,1710,1659,703,496,901,427,952,2535,541,1981,691,740,155,1415,467,783,231,undefined,231,189,1784,627,215,-1,525,579,957,879,286,1698,3377,219,1550,263,172,-1,192,868,402
13/08/2018,15,2793,1879,2211,2701,1756,-1,204,226,1569,319,36,143,-1,649,1935,1314,682,546,895,491,1009,2767,542,2271,845,655,168,1488,539,811,224,undefined,253,195,1843,520,182,-1,316,554,952,895,308,1545,3120,269,1737,305,172,-1,144,762,451
13/08/2018,16,2773,1768,2327,2747,2231,-1,326,317,3203,563,72,229,-1,945,2016,1299,700,971,946,425,1047,3256,639,3811,935,572,151,2001,616,671,299,undefined,405,186,2310,535,195,-1,468,468,869,941,305,1670,3501,283,2020,240,144,-1,143,795,548
13/08/2018,17,3080,1883,2738,3129,3251,-1,638,648,4397,816,98,460,-1,1699,2421,1341,1315,1777,1105,651,1164,4024,1051,5037,1288,759,196,2724,889,889,325,undefined,588,352,3961,800,199,-1,607,644,1137,980,398,2045,4284,374,2463,298,151,-1,200,807,765
