Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14
24/07/2019,9,921,696,732,1180,1362,2175,219,286,2688,530,41,196,-1,710,736,921,1565,1058,254,164,391,2049,895,2963,-1,652,159,1353,193,247,178,undefined,485,322,1027,564,116,1621,786,585,568,354,179,911,284,976,294,102,280,166,638,233,-1,423,3054,1621,315,1908,901
24/07/2019,10,1262,974,1027,1555,1397,1112,120,161,842,323,58,182,-1,412,816,1111,853,518,372,272,528,1711,567,1809,-1,616,148,1142,218,363,187,undefined,302,253,790,472,121,1193,496,649,523,313,126,854,132,959,236,127,240,208,453,202,-1,403,1074,1193,645,1927,1096
24/07/2019,11,1984,1513,1447,2081,1615,1247,157,219,840,309,46,164,-1,444,1023,1323,812,459,523,433,712,2151,561,1661,-1,748,212,1523,362,575,233,undefined,222,205,914,562,159,1163,512,685,587,374,177,1107,203,1256,363,197,289,168,552,242,-1,463,988,1163,487,2280,1150
24/07/2019,12,3255,2772,2331,3113,2154,2013,313,706,1692,522,121,382,-1,634,1804,2350,1618,642,1240,850,1524,3068,1049,2526,-1,1324,231,1985,627,1170,302,undefined,285,361,1886,1041,313,1796,1343,1127,659,401,205,2133,283,2035,425,302,437,298,1121,357,-1,799,2410,1796,699,2957,1791
24/07/2019,13,3309,2974,2546,3274,1924,2231,328,608,1291,502,97,280,-1,783,1911,2180,1564,676,1164,768,1468,3486,1029,2567,-1,1056,198,1449,578,998,373,undefined,329,394,1964,955,302,1739,1192,1111,716,394,209,2113,299,2181,408,308,355,262,1062,374,-1,829,2044,1739,604,3218,1566
24/07/2019,14,2744,2128,2501,2932,1797,1807,257,296,916,366,86,223,-1,595,1900,1676,869,552,939,630,958,2796,633,2145,-1,830,220,1535,565,779,246,undefined,260,254,1188,697,220,1214,571,686,657,345,187,1731,202,1765,418,202,355,222,872,302,-1,615,1276,1214,638,2978,1770
24/07/2019,15,2954,2097,2273,2943,2196,2146,186,265,1377,348,79,251,-1,708,1778,1605,710,603,930,528,942,3057,598,2615,-1,759,190,1793,444,685,213,undefined,240,174,1138,605,172,1396,428,663,600,319,213,1572,193,1749,389,150,327,186,805,354,-1,592,1249,1396,366,3213,1421
24/07/2019,16,2963,2130,2611,2962,2176,3026,269,367,3130,625,49,268,-1,1047,2070,1336,736,1136,972,628,1054,3727,792,3974,-1,881,244,1806,514,728,222,undefined,252,186,1394,606,155,2043,490,653,512,390,148,1631,144,1976,543,284,347,294,904,335,-1,685,2703,2043,481,3079,1863
24/07/2019,17,3271,2189,3053,3232,3115,4966,547,629,4244,994,112,375,-1,1921,2451,1487,1337,1766,1210,674,1240,4664,1348,5069,-1,1300,328,2396,715,928,326,undefined,309,275,2268,799,234,2629,679,679,515,438,249,2154,246,2545,1229,705,463,337,956,381,-1,876,3969,2629,246,3824,1681
24/07/2019,18,2411,1405,2788,2689,2098,2697,370,384,1867,466,72,394,-1,1041,1829,931,771,792,1267,851,1205,3716,624,2815,-1,1863,357,1462,402,983,435,undefined,269,218,1654,487,278,1413,366,466,280,295,186,1593,129,1925,1649,1141,467,367,745,268,-1,667,1566,1413,61,2880,1410
24/07/2019,19,1396,690,2336,1660,1260,1588,116,204,559,185,69,310,-1,593,1510,476,317,247,1170,706,984,2656,295,1475,-1,1854,358,852,219,788,403,undefined,134,99,1127,322,218,675,163,299,238,193,125,1112,132,1399,1586,1113,433,370,501,220,-1,478,547,675,35,1903,904
24/07/2019,20,728,399,2092,1325,999,1288,91,141,301,99,99,278,-1,458,1284,425,244,106,909,642,872,2101,209,1016,-1,1486,366,429,157,654,353,undefined,78,85,878,269,193,505,87,183,114,92,53,988,69,1011,1212,873,334,252,448,140,-1,385,295,505,41,1555,887
24/07/2019,21,512,285,1629,874,884,984,50,115,151,48,28,174,-1,363,933,307,136,110,694,399,582,1686,229,851,-1,1077,218,445,106,607,318,undefined,63,81,543,152,127,406,72,146,117,96,68,747,74,697,750,512,288,207,403,107,-1,277,192,406,44,1233,517
24/07/2019,22,282,189,995,531,889,805,45,38,109,45,20,98,-1,337,530,208,156,99,394,343,496,1309,116,664,-1,542,148,682,105,408,173,undefined,70,75,415,112,85,272,86,310,69,50,36,540,45,490,293,212,175,151,193,65,-1,155,129,272,12,495,237
24/07/2019,23,112,125,461,220,244,406,23,20,47,13,3,25,-1,182,262,67,56,39,223,120,307,673,69,338,-1,200,45,86,45,253,84,undefined,22,29,194,50,32,204,46,33,36,33,36,280,11,233,75,92,57,31,102,33,-1,52,41,204,15,197,138
25/07/2019,0,41,50,208,123,118,160,12,11,20,8,6,11,-1,92,106,18,21,28,96,71,184,379,27,121,-1,118,25,70,32,112,26,undefined,9,13,92,19,17,62,23,5,17,12,9,105,11,105,30,80,12,59,51,16,-1,44,22,62,9,97,52
25/07/2019,1,30,25,105,42,48,62,-1,3,6,2,1,16,-1,28,40,25,4,9,50,23,89,115,25,76,-1,83,4,20,23,91,16,undefined,7,12,37,15,5,47,6,6,3,4,4,45,1,66,11,60,5,57,32,21,-1,12,11,47,1,33,24
25/07/2019,2,18,19,54,30,22,39,7,3,6,5,1,2,-1,11,14,6,10,6,31,40,68,50,4,8,-1,39,9,18,4,71,13,undefined,2,-1,10,9,2,35,8,5,4,1,2,22,3,37,7,40,7,9,26,4,-1,14,4,35,-1,45,13
25/07/2019,3,5,19,43,12,27,29,-1,2,5,2,2,4,-1,10,14,-1,3,-1,12,14,34,49,4,29,-1,37,3,32,1,44,4,undefined,1,2,23,5,1,6,4,5,9,2,2,19,2,26,3,29,-1,4,18,9,-1,9,5,6,2,46,8
25/07/2019,4,6,17,32,32,62,58,7,4,7,4,-1,2,-1,41,10,19,7,-1,5,15,35,63,6,17,-1,57,5,56,5,19,16,undefined,7,6,20,6,15,13,12,5,4,1,3,19,3,28,5,31,8,3,1,3,-1,8,5,13,-1,34,17
25/07/2019,5,23,18,110,80,106,226,27,40,107,34,2,19,-1,94,44,26,72,22,23,20,43,147,41,302,-1,67,8,95,23,39,15,undefined,27,35,106,29,3,131,38,24,15,2,2,37,4,64,21,31,1,11,30,12,-1,11,96,131,2,140,29
25/07/2019,6,84,70,192,224,379,1035,130,122,590,100,23,63,-1,312,73,198,257,221,53,24,66,714,264,1159,-1,133,35,303,82,83,33,undefined,72,68,687,74,11,413,99,79,30,27,22,159,46,195,60,44,29,31,62,38,-1,87,533,413,11,421,87
25/07/2019,7,307,269,352,521,950,1918,467,333,2374,414,54,179,-1,695,296,455,830,780,114,104,165,1519,717,2479,-1,287,81,849,244,166,62,undefined,218,165,979,234,41,1144,347,261,102,66,43,494,122,496,166,100,69,54,203,83,-1,132,2117,1144,75,1004,367
25/07/2019,8,740,616,685,1089,1941,4039,615,510,4348,708,80,343,-1,1465,740,938,1890,1605,189,185,317,2976,1564,4578,98,671,192,1570,386,389,144,undefined,545,312,2005,741,85,2283,802,804,283,264,140,1029,169,964,335,161,162,154,715,145,-1,390,4677,2283,354,1932,1185
25/07/2019,9,869,659,677,1143,1455,2291,280,276,2860,558,43,248,-1,750,674,1034,1572,1050,245,147,351,1993,947,3195,672,951,166,1152,286,289,140,undefined,419,226,1225,639,131,1781,826,620,345,304,119,862,215,975,308,198,209,174,511,210,-1,398,3192,1781,334,1819,912
25/07/2019,10,1110,1008,928,1522,1291,1229,154,207,912,316,33,147,-1,512,776,1173,921,548,337,256,449,1743,553,1757,895,918,157,1137,304,358,176,undefined,338,228,813,504,133,1170,602,644,464,348,148,852,185,913,316,230,263,173,481,221,-1,448,1226,1170,484,1797,1127
25/07/2019,11,1695,1585,1429,2122,1321,1225,181,208,773,286,67,179,-1,463,1092,1306,865,401,525,412,735,2117,518,1743,790,1131,207,1184,429,527,198,undefined,227,153,906,507,173,1182,580,640,667,475,173,1127,165,1223,534,295,339,191,585,271,-1,498,1016,1182,572,2325,1221
25/07/2019,12,3018,2854,2492,3194,1791,1985,355,677,1551,589,92,352,-1,632,1714,2239,1614,619,1065,772,1362,2895,1058,2634,1121,1876,267,1691,571,944,313,undefined,367,352,2058,1095,250,1920,1443,1020,753,542,234,1996,288,2066,738,524,424,268,1101,358,-1,751,2332,1920,767,2958,2010
25/07/2019,13,3294,2951,2487,3390,1829,2031,416,620,1335,533,101,375,-1,643,1822,2367,1381,617,1028,794,1502,3223,1166,2630,1268,1682,281,1532,582,1011,369,undefined,410,363,1791,978,281,1818,1262,1026,901,703,247,2198,338,2257,705,493,477,294,1093,416,-1,803,2030,1818,648,3087,1590
25/07/2019,14,2694,2138,2360,3081,1903,1890,237,321,919,331,49,245,-1,581,1908,1761,839,574,831,567,1059,2899,647,2304,1165,1218,232,1303,484,766,291,undefined,271,257,1258,718,247,1197,614,708,805,538,235,1801,215,1909,527,313,368,196,865,414,-1,700,1193,1197,730,3046,1705
25/07/2019,15,2942,2279,2390,2990,1911,2192,207,295,1448,397,62,227,-1,719,1882,1574,757,592,931,553,966,3270,716,2801,1358,859,222,1499,423,749,244,undefined,262,247,1292,596,170,1488,415,591,689,541,208,2109,183,1947,440,200,457,177,853,403,-1,572,1339,1488,401,2889,1354
25/07/2019,16,2965,2187,2640,3007,2342,3276,323,437,3116,627,65,256,-1,1087,2154,1451,769,988,873,433,1072,3737,894,3841,1248,795,227,1651,498,756,330,undefined,441,292,1664,712,257,1983,469,558,621,395,188,1832,202,2077,373,179,354,186,935,381,-1,692,2698,1983,528,3200,1693
25/07/2019,17,3463,2250,2925,3430,3249,5156,633,704,4176,875,100,448,-1,1948,2343,1599,1291,1686,1035,594,1315,4820,1268,5049,1513,893,244,2340,696,1006,371,undefined,543,384,2549,862,335,2681,650,748,492,512,251,2182,256,2357,344,149,503,182,1045,467,-1,938,3759,2681,248,3921,1657
25/07/2019,18,2867,1559,2859,2631,2272,2898,423,362,1833,458,74,411,-1,1083,2107,1118,813,826,1302,863,1234,3682,634,2946,1091,834,237,1721,467,1063,458,undefined,316,217,1751,513,195,1608,381,491,238,305,171,1638,132,1847,344,153,596,183,844,246,-1,690,1533,1608,63,3096,1450
25/07/2019,19,1934,1097,2247,1868,1486,1570,413,215,618,200,76,323,-1,564,1558,547,345,270,1184,801,1119,2587,373,1455,398,527,139,1112,237,903,615,undefined,162,141,1212,334,219,732,171,378,205,316,148,1237,175,1229,203,128,452,127,758,206,-1,405,574,732,34,2206,874
25/07/2019,20,1308,712,2086,1556,1172,1302,254,112,265,117,53,217,-1,426,1384,459,254,123,1097,686,984,2187,237,1011,298,532,131,646,201,952,415,undefined,89,106,905,318,271,541,139,184,151,127,67,1205,60,1251,198,138,449,109,495,225,-1,453,314,541,28,1644,863
25/07/2019,21,675,381,1738,1170,975,1139,70,87,156,86,41,188,-1,477,1080,307,136,82,787,527,817,1811,218,936,283,451,114,506,133,817,424,undefined,66,61,768,255,226,478,89,134,92,94,57,1063,55,820,145,163,290,108,363,133,-1,285,201,478,31,1361,503
25/07/2019,22,237,197,1172,622,979,959,629,51,177,39,23,102,-1,410,584,274,197,101,518,480,708,1417,188,688,237,276,112,630,139,499,238,undefined,95,109,536,172,121,391,102,292,61,45,34,689,45,530,142,90,233,69,227,103,-1,171,150,391,5,558,272
25/07/2019,23,119,148,618,352,406,550,120,19,95,20,9,96,-1,208,225,142,91,25,258,247,433,950,82,377,165,186,44,209,92,283,93,undefined,17,40,329,122,24,229,50,68,21,38,26,359,7,286,57,99,80,34,107,41,-1,88,82,229,10,238,146
26/07/2019,0,69,63,327,127,161,199,12,78,34,7,2,28,-1,88,91,63,46,16,176,139,242,361,52,126,51,107,30,63,59,220,62,undefined,17,14,118,95,21,87,24,37,29,17,13,131,16,174,39,61,23,14,62,21,-1,38,28,87,7,150,76
26/07/2019,1,47,39,161,85,88,61,6,17,6,2,4,11,-1,27,66,31,29,5,74,81,184,184,22,64,61,95,11,36,54,133,12,undefined,8,10,42,26,12,89,13,2,11,4,3,118,4,122,17,33,7,9,43,-1,-1,20,9,89,2,79,48
26/07/2019,2,41,26,103,78,53,66,4,14,8,2,-1,6,-1,19,37,43,7,4,59,31,165,156,16,53,57,83,7,34,32,85,23,undefined,4,5,37,16,3,44,2,5,5,1,2,66,2,93,10,47,9,21,42,-1,-1,23,13,44,-1,22,27
26/07/2019,3,40,19,100,63,47,48,5,3,8,4,1,4,-1,14,24,11,9,11,29,101,148,91,20,30,7,57,6,31,32,59,13,undefined,2,2,28,15,14,27,13,4,7,5,4,23,-1,86,6,40,1,8,17,-1,-1,11,5,27,2,43,42
26/07/2019,4,32,36,49,58,80,73,8,5,6,-1,-1,13,-1,56,20,6,12,1,26,50,121,117,6,29,45,50,2,56,4,51,12,undefined,8,8,35,18,10,21,10,3,2,3,4,31,3,47,1,35,5,2,7,-1,-1,10,15,21,-1,45,27
26/07/2019,5,18,33,106,86,144,244,34,30,82,34,1,17,-1,109,45,37,92,37,22,23,66,201,61,362,136,109,14,116,25,45,15,undefined,19,22,136,21,16,124,16,16,14,7,4,48,4,84,18,26,5,22,23,-1,-1,16,78,124,2,178,35
26/07/2019,6,84,72,170,235,384,958,102,88,558,104,11,62,-1,281,78,218,239,201,34,19,78,718,240,1106,204,155,32,332,76,82,32,undefined,84,58,682,62,12,334,126,106,47,24,23,151,28,181,54,61,22,50,56,-1,-1,90,471,334,6,382,97
26/07/2019,7,260,211,366,488,977,1823,245,237,1993,367,43,151,-1,632,337,466,828,686,104,54,165,1360,645,2222,443,338,75,803,188,153,87,undefined,221,147,832,235,43,1107,327,301,89,61,26,472,81,457,154,96,88,71,201,-1,-1,151,1828,1107,54,1031,286
26/07/2019,8,798,648,708,1190,1812,3900,437,469,4128,648,70,264,-1,1270,804,848,1975,1569,170,152,348,2727,1451,4392,1092,777,167,1650,273,383,165,undefined,499,311,1765,656,108,2313,813,740,325,311,132,1012,226,911,285,187,203,175,661,-1,-1,353,4177,2313,304,1989,942
26/07/2019,9,879,755,768,1254,1409,2430,294,270,2681,547,29,181,-1,885,777,1078,1328,1012,197,188,358,2222,953,2980,1217,934,231,1158,286,350,179,undefined,498,288,1160,607,153,1601,768,613,414,351,152,844,239,1065,450,219,256,178,509,-1,-1,361,2892,1601,347,1915,930
26/07/2019,10,1270,1182,1102,1690,1398,1374,198,191,957,288,35,187,-1,538,873,1117,804,574,399,332,513,1979,624,1834,1332,945,199,1031,269,471,166,undefined,264,256,990,567,151,1204,529,573,471,300,144,969,166,1131,451,289,279,191,506,-1,-1,469,1164,1204,528,1976,1033
26/07/2019,11,1866,1742,1521,2223,1690,1365,255,252,803,247,45,186,-1,474,1129,1426,791,445,585,493,714,2233,560,1818,1385,1174,230,1373,417,572,215,undefined,241,219,1177,534,179,1223,530,599,596,368,176,1196,224,1332,575,399,352,189,561,-1,-1,524,954,1223,533,2542,1127
26/07/2019,12,3094,2851,2307,3432,2101,2437,244,564,1569,537,55,314,-1,691,1702,2184,1429,578,1067,920,1568,3089,1032,2663,1717,1914,387,1951,371,1206,329,undefined,342,257,2229,1085,340,1936,1439,1062,557,332,161,1752,292,1805,705,530,502,354,955,-1,-1,855,2352,1936,550,3392,1712
26/07/2019,13,3256,2979,2268,3358,2086,2246,831,433,1410,538,45,313,-1,679,1761,2105,1475,599,1151,913,1633,3176,993,2714,1581,1646,299,1510,383,1107,362,undefined,338,231,1895,1049,364,1935,1294,869,723,407,173,1928,342,2054,632,381,469,287,955,-1,-1,857,2232,1935,350,3149,1645
26/07/2019,14,2855,2330,2445,3143,2008,2157,192,309,967,291,44,241,-1,819,1752,1787,884,570,902,614,1266,2889,731,2580,2276,1205,228,1501,313,848,435,undefined,293,220,1613,635,325,1523,681,710,712,448,177,1660,216,1914,537,320,380,235,843,-1,-1,640,1191,1523,460,3093,1590
26/07/2019,15,3195,2388,2298,3132,2043,2751,224,272,1482,297,27,167,-1,896,1667,1629,743,596,930,659,1004,3213,688,3044,1497,997,229,1714,368,838,330,undefined,314,209,1478,706,236,1583,373,607,672,320,153,1656,242,2025,609,244,392,242,913,-1,-1,712,1306,1583,297,3390,1376
26/07/2019,16,3112,2438,2395,3314,2309,3248,335,451,3028,581,31,184,-1,1077,1848,1563,978,1087,954,577,1224,3497,910,4018,1258,807,240,1708,279,941,292,undefined,505,206,1811,774,203,2176,654,720,595,309,168,1734,210,1946,387,174,321,192,831,-1,-1,665,3088,2176,162,3642,1461
26/07/2019,17,2816,2378,2013,3175,2670,4413,691,477,3107,581,22,127,-1,1243,1900,1653,1437,1639,1305,679,1225,3871,986,5086,930,572,263,2055,219,1128,286,undefined,676,126,2280,943,234,2261,643,1006,470,174,115,1650,258,1750,379,101,478,131,786,-1,-1,813,3245,2261,14,4113,1023
26/07/2019,18,2450,1796,2427,2738,2508,2762,1806,362,1372,281,18,137,-1,973,1665,1136,831,795,1451,936,1370,3271,548,2852,736,445,194,1958,301,1273,361,undefined,694,192,1966,653,203,1456,469,752,240,136,113,1512,94,1479,261,104,534,138,705,-1,-1,665,1344,1456,20,3449,851
26/07/2019,19,1677,1168,1725,1939,1556,1585,1836,174,423,139,9,55,-1,465,1390,669,525,302,1506,849,1130,2163,257,1690,425,367,146,1666,209,1064,367,undefined,456,79,1208,399,184,775,271,479,175,76,78,955,60,983,235,74,499,108,531,-1,-1,470,495,775,14,2039,516
26/07/2019,20,1193,814,1628,1436,870,1191,110,83,242,134,14,125,-1,303,1290,394,259,156,1278,900,1015,1715,252,1088,419,418,122,551,80,1004,472,undefined,81,42,892,279,228,548,166,256,107,58,63,961,46,880,185,89,443,124,530,-1,-1,394,321,548,7,1609,455
26/07/2019,21,805,454,2049,1204,1389,1037,351,74,157,54,9,73,-1,378,1096,331,206,93,1042,781,999,1768,221,960,455,488,96,1137,109,942,441,undefined,84,53,1013,314,214,495,125,238,167,95,82,918,59,981,161,63,373,84,531,-1,-1,353,201,495,14,1523,394
26/07/2019,22,485,347,1619,1278,1710,1154,3980,59,142,70,8,70,-1,499,784,400,371,185,920,768,814,1801,230,1035,256,298,82,1203,455,886,334,undefined,524,365,1541,321,140,519,161,487,83,47,31,801,42,652,107,76,275,96,502,-1,-1,283,228,519,12,1868,308
26/07/2019,23,287,329,1375,877,922,876,490,73,143,39,11,60,-1,383,487,250,169,125,549,506,830,1395,246,680,201,304,84,290,119,767,299,undefined,96,110,1202,347,79,528,79,134,50,28,20,672,25,622,102,75,110,78,431,-1,-1,177,173,528,12,1351,191
27/07/2019,0,143,118,847,506,446,573,59,43,31,8,10,54,-1,309,250,100,55,35,327,274,592,793,78,369,166,183,43,163,40,559,117,undefined,33,41,386,294,31,227,54,63,7,15,16,442,15,265,42,92,35,28,327,-1,-1,132,55,227,10,819,105
27/07/2019,1,124,102,440,398,269,331,20,13,25,14,-1,21,-1,211,199,75,35,22,381,143,460,649,61,260,165,121,23,67,30,517,35,undefined,23,38,243,206,21,110,30,26,13,10,14,298,7,214,25,54,20,16,205,-1,-1,72,17,110,5,619,58
27/07/2019,2,52,72,359,252,149,194,12,7,27,13,4,13,-1,92,130,70,9,15,146,92,302,370,46,66,66,65,18,54,19,288,21,undefined,12,13,143,203,19,74,24,11,6,7,6,234,10,130,20,60,16,12,182,-1,-1,37,12,74,3,381,41
27/07/2019,3,46,69,215,158,117,152,13,2,16,8,1,15,-1,107,72,36,5,10,126,76,261,315,45,61,27,114,10,42,10,254,19,undefined,5,11,58,135,9,49,5,7,6,1,1,145,1,152,15,34,1,7,96,-1,-1,37,14,49,3,253,26
27/07/2019,4,30,49,129,100,102,123,8,6,15,7,1,10,-1,91,74,38,25,7,40,42,163,216,23,89,30,85,12,34,9,200,19,undefined,5,4,34,93,13,38,9,3,4,3,2,75,1,100,7,49,12,18,20,-1,-1,9,17,38,3,192,31
27/07/2019,5,35,28,144,94,100,148,12,14,11,14,7,11,-1,84,57,44,36,19,27,33,137,180,37,121,91,94,12,59,20,68,11,undefined,22,23,59,14,9,68,13,18,3,4,2,62,-1,74,18,41,9,12,21,-1,-1,8,24,68,-1,174,30
27/07/2019,6,51,30,134,80,97,270,33,30,59,14,6,23,-1,105,34,89,66,34,22,29,83,255,57,299,177,153,33,56,25,107,24,undefined,28,23,180,26,4,122,25,38,10,2,2,75,25,84,52,61,11,20,23,-1,-1,32,46,122,7,181,30
27/07/2019,7,100,80,234,195,211,508,161,80,87,27,11,34,-1,177,108,149,104,54,73,45,101,436,108,547,699,271,43,120,50,65,46,undefined,52,36,369,52,19,221,53,74,23,20,20,129,20,187,121,112,46,50,40,-1,-1,88,82,221,33,270,88
27/07/2019,8,326,297,361,451,426,585,360,105,102,51,32,91,-1,225,215,297,163,91,113,69,161,849,194,717,518,776,153,326,149,143,84,undefined,67,66,478,113,80,368,127,113,46,46,34,311,55,372,205,217,88,121,174,-1,-1,172,164,368,64,552,184
27/07/2019,9,716,719,536,975,1161,1023,764,164,136,89,34,198,-1,442,308,632,180,160,177,128,228,1383,300,1103,711,1179,228,987,323,230,113,undefined,98,156,911,168,133,645,191,176,109,101,72,547,66,722,396,366,247,159,244,-1,-1,259,263,645,154,1235,286
27/07/2019,10,1512,1409,995,1683,1840,1447,999,217,199,103,67,312,-1,550,639,1040,249,186,382,284,451,1901,331,1338,1152,1799,369,1559,766,380,211,undefined,174,233,1469,205,162,914,244,306,120,128,85,810,96,1107,649,585,376,218,407,-1,-1,367,287,914,234,1898,472
27/07/2019,11,2403,2105,1535,2478,2634,1776,929,272,228,124,82,370,-1,664,1024,1290,216,279,729,525,677,2308,310,1412,1352,2361,430,2288,804,625,228,undefined,152,224,1674,205,236,1069,200,294,206,142,86,1305,86,1460,879,679,452,289,618,-1,-1,515,304,1069,293,2791,653
27/07/2019,12,2977,2597,2318,3143,3086,1879,1634,305,237,93,101,393,-1,738,1476,1594,363,356,1182,821,1122,2844,317,1573,1497,2647,535,2739,1107,882,339,undefined,280,291,1952,236,258,1144,216,369,222,137,111,1720,116,1827,989,815,629,432,648,-1,-1,608,315,1144,322,3419,808
27/07/2019,13,3345,2702,2796,3593,3397,1954,2750,321,200,89,96,363,-1,762,1762,1777,371,316,1448,1019,1378,3133,270,1344,1731,2857,522,3073,1214,972,329,undefined,210,274,2115,212,364,1006,172,553,269,160,142,2151,165,2310,1200,769,649,387,853,-1,-1,747,348,1006,376,3783,849
27/07/2019,14,3785,2896,2769,3829,3062,2429,1104,336,235,83,123,440,-1,867,1909,1685,366,278,1337,803,1372,3082,325,1566,2022,2809,519,2606,1242,884,470,undefined,145,229,1853,254,342,1021,144,398,319,170,137,2175,99,2208,1109,680,764,332,806,-1,-1,628,443,1021,438,3434,959
27/07/2019,15,3942,2924,2989,3708,3240,2180,845,332,173,110,104,397,-1,782,2166,1627,423,284,1272,823,1282,3419,313,1524,1844,2377,438,2669,1134,1050,495,undefined,118,190,1743,240,284,975,157,338,336,236,148,2291,120,2340,992,492,730,284,779,-1,-1,644,484,975,420,3632,889
27/07/2019,16,3746,2985,3052,3589,3189,2298,806,284,187,123,121,419,-1,766,2198,1572,412,233,1270,709,1339,3230,309,1715,1770,1007,290,2787,939,1017,448,undefined,134,171,1856,231,369,1000,147,392,264,167,133,2221,79,2216,737,279,775,205,785,-1,-1,530,800,1000,335,3443,939
27/07/2019,17,3343,2328,2999,3133,3078,2298,3031,299,232,164,121,536,-1,859,2181,1116,535,200,1499,1039,1446,3474,371,1730,1502,823,286,1825,824,1136,556,undefined,412,495,2424,281,306,1193,232,424,209,178,144,1955,100,2168,639,274,721,174,816,-1,-1,600,1519,1193,178,3339,875
27/07/2019,18,2404,1348,2936,2630,2550,2046,540,253,226,164,81,758,-1,788,1973,727,460,189,1750,1314,1410,2802,311,1777,1208,756,307,1765,403,1288,674,undefined,290,277,2477,270,498,1377,203,423,144,93,77,1663,114,1828,606,158,747,165,671,-1,-1,544,4448,1377,56,2712,771
27/07/2019,19,1881,794,3361,2301,2051,1841,244,188,208,130,78,474,-1,683,1849,606,348,159,1641,1555,1426,2558,302,1089,1805,755,220,1187,272,1458,910,undefined,139,157,2173,276,510,957,150,299,86,45,35,1592,84,1513,535,210,775,173,623,-1,-1,614,3260,957,48,2585,646
27/07/2019,20,985,538,2701,2234,1606,1512,65,96,121,46,85,323,-1,492,1588,381,324,81,1493,1266,1273,2111,265,823,622,602,211,525,234,1175,886,undefined,87,100,1732,273,549,617,117,260,84,85,68,1523,33,1202,387,169,751,129,633,-1,-1,480,457,617,38,1984,543
27/07/2019,21,606,410,2245,1731,1900,1294,206,67,91,58,57,261,-1,522,1242,336,187,78,1166,1066,1210,1938,246,787,478,560,145,1128,219,1286,879,undefined,60,92,1429,321,445,498,112,188,77,49,38,1254,60,897,259,122,503,142,610,-1,-1,367,654,498,28,1761,392
27/07/2019,22,612,301,2007,1318,1610,1155,568,162,113,192,70,511,-1,468,851,397,240,108,1075,940,1010,1599,277,1199,534,394,94,876,225,1026,627,undefined,103,231,1506,378,287,1477,92,382,54,44,40,1055,22,740,136,160,357,83,554,-1,-1,267,5456,1477,16,1577,386
27/07/2019,23,251,288,1521,1388,807,1056,47,48,59,105,32,150,-1,534,509,252,153,68,675,1017,903,1216,218,717,543,314,91,337,131,934,418,undefined,68,102,711,359,139,597,112,118,45,36,26,715,25,588,115,116,156,93,515,-1,-1,277,524,597,11,1240,159
28/07/2019,0,230,165,1014,578,521,811,17,31,37,32,22,92,-1,401,361,173,94,91,438,464,636,837,115,423,222,224,42,169,67,749,280,undefined,43,31,412,313,49,349,43,65,20,35,33,486,8,323,65,76,64,41,458,-1,-1,117,84,349,7,911,114
28/07/2019,1,114,189,623,419,341,457,10,16,44,16,1,28,-1,282,173,130,32,30,387,271,511,732,66,240,141,122,29,74,45,660,122,undefined,22,15,278,340,42,204,24,47,14,14,12,380,6,235,24,76,16,25,324,-1,-1,104,48,204,9,667,113
28/07/2019,2,93,96,426,327,166,309,9,4,24,19,2,20,-1,214,151,54,19,16,203,229,497,506,49,123,89,90,20,70,18,366,43,undefined,14,18,98,197,12,114,44,13,19,12,8,262,2,187,28,58,12,17,231,-1,-1,59,24,114,5,501,37
28/07/2019,3,74,105,362,231,143,238,87,5,26,23,-1,19,-1,175,64,87,19,13,197,141,529,433,27,94,81,118,12,57,50,386,35,undefined,5,5,95,170,27,71,25,11,14,4,5,197,2,155,18,86,14,33,232,-1,-1,44,27,71,4,382,43
28/07/2019,4,60,64,185,115,114,167,58,6,9,17,6,12,-1,137,49,43,24,13,123,70,348,298,30,92,75,89,4,66,34,199,44,undefined,21,13,66,50,10,46,4,1,5,3,3,114,4,105,4,55,11,18,70,-1,-1,36,16,46,4,203,21
