Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
16/03/2019,8,351,321,487,579,149,622,-1,167,162,69,-1,187,-1,-1,288,313,191,111,117,111,176,958,301,979,478,546,129,439,410,163,83,undefined,82,88,829,125,70,332,94,129,-1,58,29,-1,-1,59,444,278,168,97,110,143,64,-1,144,234,332,517,733
16/03/2019,9,883,802,867,1233,275,1029,-1,222,210,112,-1,322,-1,-1,609,568,251,139,171,172,268,1661,568,1632,859,878,225,796,812,304,143,undefined,102,118,1356,154,131,583,187,198,-1,146,84,-1,-1,63,836,479,302,279,198,333,124,-1,245,340,583,895,1417
16/03/2019,10,1692,1380,1159,1795,615,1306,-1,291,243,115,-1,342,-1,-1,867,864,230,188,425,230,353,1978,612,2091,1254,1267,383,1286,1260,438,212,undefined,146,188,1712,197,204,962,228,208,-1,129,90,-1,-1,96,1252,685,376,349,276,400,150,-1,426,471,962,1106,2018
16/03/2019,11,2538,1849,1684,2371,886,1523,-1,354,271,120,-1,315,-1,-1,1329,1153,370,222,796,538,614,2466,658,2122,1429,1586,415,1530,1285,577,217,undefined,157,204,1975,235,280,945,233,213,-1,160,93,-1,-1,101,1730,718,530,473,283,552,173,-1,538,430,945,1289,2722
16/03/2019,12,2903,2290,2496,2887,1111,1885,-1,330,229,91,-1,342,-1,-1,1641,1369,384,201,1270,616,915,2583,666,2117,1549,1930,435,2122,1396,762,343,undefined,185,206,2306,258,286,869,155,300,-1,259,128,-1,-1,146,1827,925,788,491,276,649,256,-1,536,376,869,1454,3096
16/03/2019,13,3481,2264,2880,3252,1342,1931,-1,308,217,115,-1,430,-1,-1,2069,1438,362,246,1349,746,1023,2931,721,1811,1717,1851,391,2571,1651,891,388,undefined,139,257,2427,203,309,863,215,518,-1,272,127,-1,-1,214,1814,868,577,574,336,779,298,-1,730,374,863,1658,3221
16/03/2019,14,3765,2551,3284,3634,1495,2305,-1,350,165,128,-1,395,-1,-1,2311,1327,385,230,1468,599,1100,2974,592,1762,1907,1815,364,2645,1511,843,404,undefined,248,244,2582,265,220,876,155,305,-1,258,149,-1,-1,158,2098,757,540,596,363,783,273,-1,628,394,876,1704,3536
16/03/2019,15,4054,2890,3531,4010,1654,2348,-1,287,182,104,-1,545,-1,-1,2530,1409,316,227,1318,685,1217,3149,517,1956,1921,1392,296,2938,1473,858,470,undefined,145,199,2437,218,217,953,133,289,-1,162,126,-1,-1,99,2001,575,376,603,247,696,252,-1,660,459,953,2044,3777
16/03/2019,16,3880,2705,3368,3731,1621,2320,-1,284,214,80,-1,439,-1,-1,2543,1362,369,223,1340,660,1273,3063,675,2131,1633,895,230,2711,1407,960,582,undefined,112,206,2557,307,278,986,192,338,-1,133,155,-1,-1,112,1940,471,228,672,226,722,216,-1,535,638,986,2013,3654
16/03/2019,17,3656,2196,3201,3029,1651,2252,-1,320,222,85,-1,636,-1,-1,2352,913,413,190,1456,903,1360,2914,511,1847,1707,839,188,2198,1247,1021,477,undefined,169,246,2783,229,262,1015,169,303,-1,99,135,-1,-1,135,1629,297,214,702,203,725,269,-1,565,941,1015,2109,3235
16/03/2019,18,3242,1700,3318,2721,1861,2263,-1,346,277,139,-1,1021,-1,-1,2430,718,451,217,1684,1101,1450,2865,604,2786,1729,680,210,2180,1127,1154,676,undefined,172,210,2751,202,320,1269,206,405,-1,43,98,-1,-1,118,1621,288,127,814,216,614,266,-1,585,1921,1269,2002,3033
16/03/2019,19,2534,1118,3741,2840,1994,2179,-1,298,322,129,-1,1152,-1,-1,2388,619,439,229,1836,1594,1766,2904,579,2577,1144,747,200,2076,964,1290,913,undefined,151,243,3061,279,606,1403,216,331,62,38,80,-1,-1,91,1838,309,163,825,213,731,257,-1,625,3463,1403,2433,3274
16/03/2019,20,1784,714,3589,2462,1912,1959,-1,177,227,109,-1,844,-1,-1,2032,600,408,149,1623,1480,1664,2542,507,1864,946,790,174,1276,736,1459,1221,undefined,163,239,3781,326,760,956,269,275,184,72,80,-1,-1,88,1421,236,131,928,234,767,218,-1,441,770,956,1716,2810
16/03/2019,21,1079,497,2767,1797,1648,1738,-1,179,174,138,-1,681,-1,-1,1536,361,272,114,1346,1212,1434,2435,313,961,1011,559,179,1404,655,1235,1266,undefined,145,162,3001,281,764,714,204,218,122,83,56,-1,-1,53,1018,229,137,659,141,690,194,-1,436,2353,714,1211,2337
16/03/2019,22,1009,491,2415,1414,1305,1702,-1,200,102,161,-1,742,-1,-1,1043,466,239,121,1188,1013,1315,1981,299,1255,878,418,118,908,514,1453,1207,undefined,90,145,2642,374,563,980,187,562,70,52,49,-1,-1,29,837,163,64,526,144,678,116,-1,338,1757,980,1079,1889
16/03/2019,23,556,344,1853,1002,996,1436,-1,96,64,79,-1,333,-1,-1,774,350,165,95,842,1074,1120,1618,244,707,579,347,84,419,362,1086,776,undefined,104,93,1934,442,388,507,80,183,62,50,32,-1,-1,28,587,113,115,292,104,669,96,-1,334,252,507,1367,1446
17/03/2019,0,399,186,1168,782,685,989,-1,53,44,45,-1,105,-1,-1,379,225,72,78,507,555,935,1200,114,410,431,246,38,253,240,766,426,undefined,46,84,1245,357,121,357,63,76,39,29,26,-1,-1,18,453,52,81,88,57,467,51,-1,196,86,357,781,1241
17/03/2019,1,295,199,764,518,279,594,-1,19,44,12,-1,43,-1,-1,397,136,49,46,498,318,869,955,100,258,202,183,60,124,111,690,145,undefined,28,57,639,339,44,228,19,61,19,34,32,-1,-1,5,320,68,66,21,34,492,40,-1,130,29,228,438,797
17/03/2019,2,175,123,677,380,114,345,-1,17,29,27,-1,31,-1,-1,171,78,28,29,235,199,535,620,62,161,114,166,16,86,51,445,46,undefined,22,37,360,199,35,178,12,47,27,18,14,-1,-1,1,204,26,59,11,29,210,32,-1,51,49,178,322,583
17/03/2019,3,143,103,470,255,110,233,-1,12,21,15,-1,26,-1,-1,108,80,22,23,239,126,493,511,72,118,76,141,22,94,47,377,34,undefined,17,24,200,136,30,85,19,11,17,4,2,-1,-1,4,171,30,46,7,31,215,21,-1,62,41,85,230,427
17/03/2019,4,49,80,200,148,62,162,-1,2,18,8,-1,7,-1,-1,63,36,14,2,114,98,286,260,46,76,52,115,18,64,35,160,26,undefined,13,16,74,53,8,62,14,12,11,9,6,-1,-1,-1,100,18,29,13,22,70,24,-1,24,16,62,130,295
17/03/2019,5,32,61,122,127,39,134,-1,9,17,9,-1,12,-1,-1,48,38,43,25,83,74,252,241,70,113,30,51,11,48,19,226,3,undefined,10,18,59,19,11,48,13,12,3,1,1,-1,-1,2,74,15,16,3,14,32,9,-1,30,21,48,70,234
17/03/2019,6,40,30,98,163,52,166,-1,28,29,15,-1,29,-1,-1,39,36,42,25,48,37,89,249,63,244,64,85,14,118,52,119,9,undefined,27,26,144,29,5,88,23,24,8,-1,-1,-1,-1,3,81,25,31,12,17,22,6,-1,36,32,88,100,267
17/03/2019,7,93,68,123,195,55,232,-1,80,62,22,-1,94,-1,-1,113,51,91,37,45,73,95,360,85,516,176,159,30,135,151,105,27,undefined,49,38,377,30,11,146,39,57,24,12,9,-1,-1,6,179,101,60,28,30,46,16,-1,39,60,146,111,331
17/03/2019,8,215,174,328,424,130,533,-1,158,123,78,-1,202,-1,-1,251,151,126,45,67,97,94,665,185,815,336,373,84,313,313,86,59,undefined,115,81,802,95,52,235,73,70,39,38,28,-1,-1,22,407,162,125,51,81,113,62,-1,112,176,235,274,601
17/03/2019,9,635,452,580,748,279,796,-1,234,161,103,-1,301,-1,-1,383,377,156,85,162,223,215,1220,340,1385,666,760,175,694,570,181,117,undefined,103,134,1352,126,107,479,167,142,75,79,62,-1,-1,52,695,386,240,186,143,248,90,-1,230,313,479,564,951
17/03/2019,10,1257,970,976,1452,563,1273,-1,269,184,102,-1,475,-1,-1,773,784,215,156,396,290,364,1628,481,1840,1134,1162,328,1458,747,421,177,undefined,108,162,1983,168,135,709,150,213,105,144,86,-1,-1,92,1101,594,371,326,231,328,155,-1,387,453,709,1319,1707
17/03/2019,11,1915,1585,1322,1759,960,1465,-1,301,186,100,-1,409,-1,-1,1091,1001,345,174,777,475,587,2264,549,2043,1293,1535,346,1955,974,447,219,undefined,126,163,2179,183,214,869,311,288,165,166,107,-1,-1,97,1276,729,570,376,239,474,109,-1,461,386,869,1397,2267
17/03/2019,12,2741,1818,2023,2548,1249,1790,-1,303,185,94,-1,513,-1,-1,1533,1185,424,206,1216,705,831,2469,652,1925,1417,1729,410,2219,1143,712,313,undefined,121,166,2396,229,303,829,132,317,320,222,95,-1,-1,128,1770,937,618,498,316,584,171,-1,549,442,829,1203,2851
17/03/2019,13,3071,1967,2361,2756,1478,1891,-1,305,171,88,-1,485,-1,-1,1893,1183,347,174,1360,724,1006,2740,485,1806,1503,1897,413,2498,1390,859,406,undefined,202,270,2650,158,299,734,145,527,411,230,93,-1,-1,182,1877,900,702,548,399,633,246,-1,586,382,734,1251,3101
17/03/2019,14,3296,2058,2568,2911,1490,1963,-1,284,138,76,-1,505,-1,-1,1871,1187,281,177,1304,611,972,2681,456,1664,1427,1732,386,2612,1298,875,490,undefined,111,162,2717,205,349,772,93,260,258,201,107,-1,-1,124,1762,795,459,552,308,585,224,-1,556,359,772,1445,3202
17/03/2019,15,3395,1962,2569,2780,1494,2011,-1,302,130,63,-1,574,-1,-1,1810,1051,273,150,1215,458,963,2497,420,1542,1481,1308,343,2440,1209,818,595,undefined,114,189,2647,192,201,694,86,264,244,203,120,-1,-1,107,1466,619,343,507,280,594,245,-1,419,296,694,1724,2773
17/03/2019,16,2958,1832,2403,2849,1471,1935,-1,231,119,45,-1,516,-1,-1,1964,942,241,157,1101,520,920,2575,462,1442,1360,990,275,2448,1307,701,782,undefined,90,177,2577,139,244,672,107,263,239,169,117,-1,-1,140,1641,583,370,618,248,549,221,-1,424,359,672,1611,2846
17/03/2019,17,2620,1659,2595,2635,1380,1843,-1,214,138,39,-1,456,-1,-1,1924,716,334,150,1156,869,980,2454,390,1824,1569,649,211,1668,868,810,715,undefined,112,131,2646,198,317,851,120,231,189,130,95,-1,-1,131,1477,355,170,464,186,534,234,-1,495,429,851,1667,2673
17/03/2019,18,2226,1211,2777,2437,1827,1726,-1,255,236,47,-1,629,-1,-1,1885,701,259,125,1255,903,1124,2310,526,2459,1735,641,166,2293,1057,881,729,undefined,119,214,2981,248,298,954,110,355,244,85,106,-1,-1,87,1404,267,186,495,229,550,241,-1,503,422,954,1832,2909
17/03/2019,19,1550,749,2697,2111,1426,1725,-1,185,205,98,-1,619,-1,-1,1740,499,262,113,1250,1053,1165,2467,424,2436,897,750,172,909,682,899,1061,undefined,142,170,2646,209,466,946,125,245,179,53,61,-1,-1,98,1270,234,175,521,263,490,203,-1,423,384,946,2234,2497
17/03/2019,20,1096,441,2259,1543,973,1463,-1,170,121,93,-1,619,-1,-1,1269,407,262,100,1151,1116,983,2128,390,1267,669,677,145,499,435,840,1189,undefined,87,148,2298,179,571,682,119,145,148,33,73,-1,-1,63,873,201,139,548,186,443,149,-1,394,246,682,1558,1789
17/03/2019,21,479,301,1550,1312,743,1229,-1,85,80,62,-1,357,-1,-1,871,343,127,59,787,590,726,1841,254,706,380,507,100,351,336,714,1152,undefined,63,93,1547,152,482,473,59,132,119,25,46,-1,-1,52,661,153,87,345,138,325,98,-1,251,186,473,793,1472
17/03/2019,22,399,209,1159,756,489,861,-1,77,66,37,-1,223,-1,-1,525,267,117,63,570,417,651,1318,158,465,297,359,86,252,258,538,794,undefined,61,59,998,126,325,315,77,365,91,43,60,-1,-1,39,518,99,113,221,87,230,100,-1,141,111,315,768,1218
17/03/2019,23,187,93,632,353,359,625,-1,51,61,19,-1,92,-1,-1,256,106,47,36,269,311,500,871,112,300,355,214,62,116,124,439,254,undefined,73,60,677,80,110,219,35,50,40,33,27,-1,-1,20,309,67,93,58,74,168,56,-1,78,82,219,417,597
18/03/2019,0,93,65,348,249,194,296,-1,13,30,7,-1,50,-1,-1,84,49,22,21,166,124,294,316,50,197,64,153,24,60,73,269,74,undefined,18,42,358,28,14,97,23,21,12,4,8,-1,-1,6,164,28,54,26,38,80,24,-1,50,43,97,245,434
18/03/2019,1,43,35,163,99,54,118,-1,4,13,14,-1,24,-1,-1,64,36,21,11,97,33,180,184,37,69,61,82,20,21,38,208,21,undefined,3,17,250,22,13,25,8,18,8,2,4,-1,-1,1,80,23,38,7,25,27,16,-1,50,26,25,171,130
18/03/2019,2,17,25,89,43,31,52,-1,8,6,4,-1,9,-1,-1,37,9,11,3,46,30,132,113,33,42,36,68,7,15,17,170,21,undefined,5,6,117,8,5,29,6,4,7,5,5,-1,-1,2,57,21,27,3,16,29,14,-1,25,19,29,149,34
18/03/2019,3,23,10,68,36,28,51,-1,1,8,4,-1,4,-1,-1,20,13,7,3,38,34,80,71,57,35,31,57,2,41,9,100,5,undefined,3,5,46,9,3,16,-1,14,7,-1,1,-1,-1,-1,37,5,25,2,23,9,9,-1,13,10,16,83,43
18/03/2019,4,7,22,51,45,31,52,-1,1,12,3,-1,7,-1,-1,36,11,8,5,5,33,46,69,19,46,29,41,12,66,13,67,10,undefined,10,9,34,10,10,19,9,5,11,2,3,-1,-1,3,54,14,23,7,12,13,4,-1,3,9,19,139,78
18/03/2019,5,24,27,90,124,32,243,-1,50,106,28,-1,16,-1,-1,34,37,86,57,12,59,50,135,58,327,80,59,10,78,52,81,21,undefined,26,36,186,24,8,83,34,24,20,3,8,-1,-1,4,87,12,21,7,7,17,4,-1,15,85,83,92,181
18/03/2019,6,147,86,181,192,69,862,-1,147,599,92,-1,105,-1,-1,84,181,224,200,40,24,104,647,234,1167,234,87,24,308,316,95,43,undefined,125,61,909,91,16,409,86,90,53,36,34,-1,-1,26,223,37,48,20,34,65,22,-1,67,557,409,302,478
18/03/2019,7,341,203,402,490,220,1724,-1,460,2242,352,-1,215,-1,-1,349,494,816,799,108,97,186,1419,773,2418,633,251,80,824,755,179,99,undefined,247,141,1423,256,56,1205,338,257,259,181,83,-1,-1,97,572,112,47,67,81,279,169,-1,164,2192,1205,714,968
18/03/2019,8,942,688,870,1185,529,4339,-1,672,4627,633,-1,420,-1,-1,802,910,2168,1799,260,182,402,3035,1519,4844,1455,556,190,1747,1567,290,152,undefined,653,299,3257,759,107,2438,825,725,700,631,207,-1,-1,270,1142,258,88,181,178,827,499,-1,457,4666,2438,2945,1994
18/03/2019,9,1157,711,929,1300,437,2443,-1,356,3025,511,-1,258,-1,-1,833,942,1522,1139,177,254,408,2341,1105,3248,889,1146,143,1242,1132,309,156,undefined,561,258,2065,725,146,1771,789,611,812,869,282,-1,-1,373,1079,251,99,204,178,691,624,-1,474,3291,1771,1866,1781
18/03/2019,10,1640,1270,1208,1727,502,1445,-1,212,962,311,-1,274,-1,-1,989,1183,1040,558,409,261,535,2129,627,2154,603,1324,165,1697,1800,369,205,undefined,225,224,1523,578,194,1156,584,574,693,762,266,-1,-1,255,1191,264,71,299,205,531,346,-1,527,1328,1156,2878,2192
18/03/2019,11,2178,1766,1594,2302,771,1707,-1,239,783,270,-1,322,-1,-1,1147,1365,813,466,672,414,755,2496,628,1835,784,1514,169,1645,1671,534,235,undefined,209,212,1838,561,253,1283,609,580,1160,791,321,-1,-1,319,1410,364,123,362,250,770,445,-1,512,990,1283,3018,2434
18/03/2019,12,3584,2788,2562,3461,961,2396,-1,656,1662,580,-1,490,-1,-1,1942,2195,1894,740,1213,700,1526,3394,1282,2897,1000,2057,188,2427,2277,907,331,undefined,411,442,3182,1218,356,1752,1220,928,1205,1056,354,-1,-1,647,2244,362,219,405,324,1126,497,-1,818,2615,1752,1911,3304
18/03/2019,13,3818,2930,2546,3614,1033,2455,-1,586,1422,539,-1,438,-1,-1,1979,2248,1781,777,1189,677,1302,3720,1087,2695,954,2076,157,2188,1964,941,430,undefined,416,427,3068,1125,358,1838,1180,868,1385,1081,307,-1,-1,634,2315,326,225,431,332,1156,595,-1,980,1979,1838,637,3452
18/03/2019,14,3320,2095,2437,3138,1004,2090,-1,236,865,310,-1,244,-1,-1,1727,1694,936,561,1074,470,984,3129,688,2200,1613,1146,181,2015,2000,659,276,undefined,274,257,1934,754,237,1326,606,527,1072,937,183,-1,-1,388,1777,324,134,365,258,909,519,-1,746,1128,1326,1387,3161
18/03/2019,15,2973,2057,2367,2991,916,2225,-1,272,1288,381,-1,278,-1,-1,1723,1462,788,599,884,409,922,3036,663,2705,864,687,187,1952,1721,682,276,undefined,292,247,1968,592,229,1383,435,492,1036,771,216,-1,-1,450,1752,281,122,407,263,850,554,-1,629,1404,1383,2677,3134
18/03/2019,16,2873,2004,2523,2845,933,3108,-1,399,2952,487,-1,339,-1,-1,2112,1433,868,1099,964,467,931,3621,853,4155,1101,732,198,2353,2004,507,338,undefined,363,321,2318,650,164,2032,480,427,1080,700,238,-1,-1,418,1826,263,138,393,244,823,548,-1,658,2780,2032,1218,3227
18/03/2019,17,3352,1976,3022,3425,1217,4957,-1,794,4027,482,-1,522,-1,-1,2808,1403,1505,1892,1131,602,1160,4314,1212,5399,1541,947,230,2545,2503,708,401,undefined,536,472,3657,824,249,2569,691,491,1184,422,299,-1,-1,373,2329,342,145,490,263,953,598,-1,891,4287,2569,708,4021
18/03/2019,18,2634,1447,3054,2678,1085,3027,-1,477,1917,295,-1,628,-1,-1,2769,896,816,862,1171,705,1170,3714,640,2952,1060,810,233,2108,1953,935,411,undefined,239,220,2908,450,189,1426,368,347,992,131,196,-1,-1,245,1751,310,158,542,252,647,543,-1,664,1741,1426,870,3091
18/03/2019,19,1565,679,2715,1889,845,1697,-1,224,581,189,-1,529,-1,-1,1904,540,363,301,1157,1234,1062,2646,281,1467,547,662,156,1185,1266,861,428,undefined,97,143,2074,303,220,728,183,228,512,82,89,-1,-1,204,1323,218,116,445,174,531,305,-1,472,626,728,752,2064
18/03/2019,20,935,405,2451,1492,769,1353,-1,181,269,96,-1,420,-1,-1,1789,388,275,166,1030,752,933,2403,247,1046,417,609,143,640,847,750,555,undefined,80,155,1741,200,217,571,113,187,526,101,104,-1,-1,117,994,196,121,456,137,526,375,-1,355,372,571,699,1813
18/03/2019,21,635,276,1633,1027,586,1181,-1,92,118,67,-1,303,-1,-1,1029,308,159,100,744,516,702,1673,216,845,364,497,97,1041,1129,636,405,undefined,59,47,1300,179,207,440,75,130,266,100,78,-1,-1,103,559,149,98,307,100,355,224,-1,229,199,440,643,1355
18/03/2019,22,386,188,1100,576,406,849,-1,68,110,33,-1,149,-1,-1,525,181,100,86,464,420,613,1243,130,512,221,318,54,661,614,412,229,undefined,47,60,855,97,121,301,80,88,135,45,34,-1,-1,68,386,87,65,201,97,183,137,-1,112,137,301,309,836
18/03/2019,23,127,73,547,304,222,485,-1,34,57,28,-1,78,-1,-1,214,82,58,42,181,154,300,788,63,272,102,243,43,93,149,263,143,undefined,28,20,475,49,42,174,24,42,70,47,16,-1,-1,24,220,53,75,46,53,70,69,-1,56,77,174,116,423
19/03/2019,0,91,38,192,112,99,193,-1,11,26,4,-1,21,-1,-1,84,40,16,19,100,77,238,279,42,107,40,102,10,54,84,146,22,undefined,12,9,190,34,7,109,11,18,36,15,14,-1,-1,4,125,19,72,15,42,68,29,-1,23,33,109,83,190
19/03/2019,1,50,11,149,42,31,71,-1,2,21,4,-1,11,-1,-1,41,12,16,11,75,36,76,134,27,45,32,90,7,26,43,125,6,undefined,5,8,46,5,8,40,8,10,9,-1,1,-1,-1,8,93,7,36,5,21,26,11,-1,15,21,40,28,74
19/03/2019,2,23,16,75,33,16,35,-1,2,11,7,-1,7,-1,-1,21,9,13,4,32,39,70,100,14,35,28,51,4,13,15,66,7,undefined,3,2,35,8,6,36,3,5,2,-1,-1,-1,-1,1,33,4,27,1,6,23,2,-1,14,8,36,17,40
19/03/2019,3,9,24,42,17,10,25,-1,1,2,1,-1,7,-1,-1,89,12,10,4,30,23,81,93,49,27,49,47,3,40,25,22,-1,undefined,2,5,14,5,3,9,8,7,6,1,-1,-1,-1,-1,39,7,15,-1,13,6,1,-1,7,8,9,23,44
19/03/2019,4,13,11,32,35,21,62,-1,1,4,2,-1,3,-1,-1,9,7,10,4,26,18,48,71,19,53,19,43,4,77,47,17,12,undefined,5,6,30,8,10,11,7,4,8,1,2,-1,-1,-1,58,10,18,5,7,9,4,-1,4,6,11,23,38
19/03/2019,5,58,33,76,85,43,285,-1,59,133,17,-1,21,-1,-1,31,45,80,42,36,30,59,203,47,353,88,79,11,98,77,35,11,undefined,22,33,227,20,12,120,32,26,18,12,10,-1,-1,8,108,14,17,17,10,22,11,-1,13,124,120,35,171
19/03/2019,6,115,82,195,278,81,1006,-1,146,609,83,-1,116,-1,-1,90,257,289,195,49,27,128,823,285,1161,277,163,59,422,365,72,54,undefined,140,62,1001,99,17,438,124,120,58,35,24,-1,-1,23,217,77,44,27,57,70,21,-1,59,657,438,119,508
19/03/2019,7,393,237,372,552,202,2119,-1,510,2464,418,-1,225,-1,-1,364,539,959,834,105,99,176,1515,787,2535,688,625,91,736,965,140,106,undefined,266,140,1655,261,67,1350,336,267,189,230,86,-1,-1,124,584,149,82,110,74,258,130,-1,177,2380,1350,254,1108
19/03/2019,8,898,636,922,1251,533,4531,-1,659,4765,657,-1,432,-1,-1,849,964,2257,1891,252,143,333,2990,1523,4975,1127,1469,196,1602,1740,341,139,undefined,603,310,3270,879,113,2855,857,819,741,796,279,-1,-1,368,1241,349,139,181,201,783,518,-1,455,5110,2855,846,2245
19/03/2019,9,892,667,844,1169,446,2225,-1,329,2864,484,-1,297,-1,-1,837,970,1493,1049,225,209,381,2024,856,3008,595,1554,162,1410,1388,307,176,undefined,462,263,2037,646,104,1674,865,625,840,847,298,-1,-1,447,1020,382,197,191,159,704,518,-1,468,3118,1674,500,1708
19/03/2019,10,1363,1035,1346,1692,425,1438,-1,229,968,263,-1,166,-1,-1,868,1120,840,567,306,240,521,1809,572,1975,397,1735,187,997,977,359,172,undefined,215,158,1156,617,112,1239,586,676,788,661,262,-1,-1,295,1073,446,237,279,220,552,375,-1,434,1382,1239,614,1884
19/03/2019,11,1847,1414,1669,2116,493,1390,-1,221,875,263,-1,246,-1,-1,1248,1471,826,463,596,392,658,2091,924,1814,549,2027,258,995,1162,557,203,undefined,201,164,1627,556,169,1188,616,533,1052,410,281,-1,-1,409,1231,584,306,315,270,686,402,-1,509,1200,1188,297,2144
19/03/2019,12,3210,2783,2670,3361,692,2165,-1,642,1696,480,-1,487,-1,114,1930,2232,1695,671,1144,708,1312,3253,1352,2615,845,2895,276,1691,1669,971,332,undefined,239,308,3153,1117,331,1754,1224,1003,1202,277,278,-1,-1,678,2060,791,557,442,418,1110,494,-1,851,2411,1754,886,3004
19/03/2019,13,3342,2921,2630,3608,769,2330,-1,536,1392,419,-1,447,-1,751,2163,2382,1833,720,1197,726,1311,3394,1039,2571,902,2842,286,1759,1919,880,408,undefined,390,401,2979,1064,357,1747,1225,966,1316,663,258,-1,-1,662,2137,660,551,522,379,1136,667,-1,860,2137,1747,567,3075
19/03/2019,14,2808,2069,2435,2952,747,1770,-1,253,849,300,-1,294,-1,350,1780,1804,1091,569,918,533,1077,3149,610,2078,744,1424,221,1644,1531,681,308,undefined,227,192,1838,697,225,1259,611,682,1028,689,292,-1,-1,443,1608,562,240,422,316,958,534,-1,609,1185,1259,574,2817
19/03/2019,15,2770,1883,2374,2851,789,2394,-1,227,1314,302,-1,251,-1,576,1832,1589,771,614,952,395,1026,3151,683,2807,958,848,177,1999,1652,553,279,undefined,218,176,2101,607,184,1376,510,544,993,433,332,-1,-1,393,1603,413,136,441,232,756,427,-1,615,1393,1376,565,3071
19/03/2019,16,2950,1903,2602,2974,839,3047,-1,457,2839,498,-1,317,-1,837,2416,1447,913,1101,902,472,1114,3844,871,3951,1181,703,199,1948,1748,703,341,undefined,401,190,2389,623,192,2121,502,493,1086,344,392,-1,-1,442,1775,278,142,352,245,903,495,-1,662,2873,2121,704,3291
19/03/2019,17,3189,2030,3158,3362,1266,4989,-1,794,4255,399,-1,464,-1,1530,3040,1471,1460,1836,1036,604,1269,4158,1263,5256,1734,886,232,2973,2546,946,364,undefined,576,311,4029,830,269,2938,715,591,1238,328,394,-1,-1,411,2252,341,142,555,256,1012,758,-1,839,4214,2938,719,4105
19/03/2019,18,2769,1609,3382,2909,1108,3086,-1,524,1855,335,-1,464,-1,829,2654,830,833,873,1253,758,1187,3246,710,3046,1154,860,270,1897,2082,916,389,undefined,229,152,3126,580,276,1587,356,349,883,313,307,-1,-1,291,2118,300,154,600,256,705,557,-1,680,1699,1587,665,3188
19/03/2019,19,1469,748,2782,1951,907,1671,-1,270,584,184,-1,361,-1,467,1846,496,382,323,1218,771,1081,2447,344,1543,519,779,208,1175,849,887,450,undefined,134,116,2220,310,242,790,230,193,453,194,199,-1,-1,210,1483,251,103,463,178,613,343,-1,464,593,790,547,2328
19/03/2019,20,877,420,2340,1328,672,1377,-1,154,288,113,-1,311,-1,379,1418,351,253,169,899,568,839,1937,239,995,430,655,173,985,1329,771,384,undefined,92,78,1490,201,257,579,93,189,432,264,157,-1,-1,145,901,211,116,407,172,505,288,-1,359,340,579,714,1713
19/03/2019,21,480,228,1598,968,598,1138,-1,114,164,75,-1,314,-1,310,936,269,176,100,738,531,615,1653,195,831,368,484,95,365,759,639,320,undefined,70,85,1284,238,171,419,84,121,244,143,81,-1,-1,103,587,115,111,303,106,343,197,-1,222,197,419,562,1384
