Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14
12/08/2019,12,3076,2421,2026,2768,1688,2187,270,610,1414,536,88,370,-1,650,1661,2105,1464,529,948,940,1503,3091,942,2508,-1,1087,200,1454,578,950,319,undefined,260,288,2259,1060,292,1619,-1,973,1148,372,264,1905,381,1967,348,209,460,255,937,433,-1,734,2380,1619,658,-1,1491
12/08/2019,13,3352,2715,2283,3305,1950,2077,521,528,1219,413,92,325,-1,922,1890,2137,1652,621,1071,997,1491,3522,988,2375,-1,1038,172,1629,647,990,380,undefined,292,388,1906,957,259,1630,-1,905,1063,542,351,2219,392,2076,348,213,531,293,1060,515,-1,872,1839,1630,711,-1,1598
12/08/2019,14,2680,1997,2118,2786,1849,1694,124,224,819,292,60,215,-1,595,1560,1612,954,431,849,648,1118,3042,492,2095,-1,707,181,1470,671,704,271,undefined,219,226,981,599,211,1044,-1,562,925,527,246,1626,251,1725,282,135,407,192,848,444,-1,619,1145,1044,708,-1,1757
12/08/2019,15,2589,1865,1989,2857,1975,2082,166,262,1362,321,48,195,-1,771,1787,1510,861,528,820,621,1082,3186,519,2586,-1,671,158,1537,595,684,252,undefined,275,184,1077,495,189,1206,-1,562,948,541,309,1602,285,1842,280,122,392,160,789,491,-1,588,1329,1206,467,-1,1491
12/08/2019,16,2821,1878,2276,2723,2177,2949,234,340,3168,540,50,285,-1,1120,1985,1328,746,1032,816,544,1107,3646,757,3897,-1,570,162,1832,587,631,263,undefined,422,262,1390,573,194,1968,-1,535,884,719,255,1553,254,1927,254,146,330,210,767,488,-1,635,2871,1968,533,-1,1564
12/08/2019,17,3018,1848,2668,3153,3116,4972,527,553,4604,789,103,407,-1,1974,2153,1395,1314,1821,972,720,1381,4798,1245,5338,-1,807,236,2625,800,994,314,undefined,597,376,2133,742,211,2571,-1,621,1080,1006,382,2053,400,2413,326,133,440,218,850,761,-1,779,4279,2571,335,-1,1665
12/08/2019,18,2305,1282,2606,2502,2064,2966,346,337,1859,336,82,389,-1,1131,1946,866,786,807,1109,818,1179,3938,591,2947,-1,773,212,1767,441,967,385,undefined,257,234,1685,386,228,1404,-1,344,713,725,309,1596,312,1798,258,121,479,169,648,491,-1,600,1512,1404,57,-1,1465
12/08/2019,19,1409,566,2323,1460,1103,1375,131,141,546,146,55,217,-1,511,1474,449,274,241,1051,854,977,2639,345,1463,-1,556,119,1042,210,771,329,undefined,111,108,862,267,152,720,-1,181,456,409,166,1057,215,1228,164,94,377,148,479,323,-1,412,487,720,39,-1,934
12/08/2019,20,711,334,2026,1374,886,1090,78,90,206,72,26,176,-1,364,1203,349,340,178,708,696,930,2145,218,959,-1,462,117,472,168,768,325,undefined,65,80,717,167,181,429,-1,192,364,476,133,989,133,854,147,107,319,108,377,261,-1,347,242,429,42,-1,785
12/08/2019,21,484,235,1336,765,1308,812,48,67,112,47,31,136,-1,289,797,223,149,69,454,490,718,1456,173,730,-1,391,99,1162,110,530,302,undefined,65,69,572,130,122,308,-1,87,259,328,100,665,100,488,137,107,266,75,298,255,-1,210,107,308,48,-1,486
12/08/2019,22,223,103,847,435,513,591,17,26,82,31,36,95,-1,244,449,128,91,55,321,287,406,1072,118,506,-1,247,60,297,56,420,197,undefined,31,41,338,75,53,248,-1,62,90,119,70,333,49,377,71,117,177,57,112,100,-1,136,98,248,23,-1,238
12/08/2019,23,121,69,431,257,200,337,4,10,44,8,7,27,-1,174,192,68,84,45,110,128,270,530,53,257,-1,186,46,109,20,215,91,undefined,17,20,158,33,28,153,-1,24,51,45,11,180,14,186,48,77,38,52,44,35,-1,71,33,153,9,-1,139
13/08/2019,0,55,43,155,82,104,140,7,5,25,19,3,17,-1,71,65,24,21,7,62,62,141,174,28,79,-1,132,11,34,9,123,56,undefined,17,4,87,13,19,71,-1,10,28,24,19,92,15,85,18,55,16,20,24,27,-1,18,12,71,8,-1,122
13/08/2019,1,8,15,116,31,46,66,7,14,2,13,-1,16,-1,33,45,7,12,2,20,37,116,110,11,52,-1,74,6,34,12,87,14,undefined,-1,3,29,9,11,31,-1,10,14,5,2,30,3,53,6,48,11,24,20,19,-1,-1,5,31,7,-1,37
13/08/2019,2,3,16,62,33,25,30,2,-1,1,6,10,4,-1,10,28,9,11,3,21,20,47,59,9,19,-1,64,10,18,13,45,3,undefined,2,4,13,4,5,28,-1,6,11,3,1,24,1,36,13,29,-1,4,14,8,-1,4,3,28,2,-1,41
13/08/2019,3,18,9,39,11,32,29,2,4,4,4,4,10,-1,51,32,8,5,4,21,17,40,106,14,17,-1,42,7,29,9,32,12,undefined,3,4,6,3,6,20,-1,3,5,1,-1,13,1,27,3,29,7,10,3,7,-1,11,3,20,3,-1,72
13/08/2019,4,5,21,31,19,48,29,3,1,8,4,5,11,-1,22,12,4,5,-1,12,2,37,69,3,29,-1,30,4,51,9,17,15,undefined,3,5,30,2,9,29,-1,5,2,2,1,13,1,41,4,24,5,3,7,2,-1,7,8,29,3,-1,60
13/08/2019,5,6,25,86,100,128,251,30,30,88,24,5,21,-1,101,50,28,96,37,16,14,39,169,54,339,-1,68,10,98,43,26,26,undefined,14,29,121,12,8,126,-1,36,15,11,7,61,4,76,17,29,2,13,37,10,-1,15,111,126,3,-1,35
13/08/2019,6,103,92,153,184,392,1019,112,85,544,124,15,64,-1,275,85,191,258,209,33,25,94,742,250,1166,-1,162,41,333,77,65,36,undefined,97,70,759,69,8,385,-1,103,68,34,21,152,34,190,39,45,20,48,63,63,-1,103,535,385,14,-1,133
13/08/2019,7,371,251,386,556,974,1910,369,272,2374,372,52,198,-1,745,330,557,879,768,124,124,175,1596,805,2598,-1,324,121,830,216,142,100,undefined,234,133,963,217,48,1238,-1,284,165,169,66,517,99,482,189,87,97,94,255,117,-1,140,2404,1238,86,-1,358
13/08/2019,8,876,549,732,1116,1948,4075,533,414,4531,690,90,365,-1,1484,718,970,2128,1721,169,220,400,2859,1626,5154,-1,697,188,1653,412,431,136,undefined,555,311,1934,780,91,2495,-1,850,618,637,221,935,254,989,318,156,171,170,705,365,-1,419,4908,2495,472,-1,1039
13/08/2019,9,931,638,703,1110,1601,2224,223,219,2933,484,40,233,-1,786,702,885,1492,996,194,287,322,2136,981,3210,-1,787,206,1348,235,267,146,undefined,448,251,1087,627,91,1648,-1,623,633,717,209,764,373,933,357,202,183,157,594,405,-1,327,3227,1648,376,859,891
13/08/2019,10,1224,970,1028,1468,1127,1263,159,177,947,262,46,155,-1,411,978,1022,887,475,290,308,545,1875,520,1889,-1,802,174,982,228,346,208,undefined,197,168,822,561,121,1175,-1,687,622,606,209,780,277,904,466,243,242,171,513,305,-1,424,1136,1175,542,1823,1131
13/08/2019,11,1774,1359,1281,2013,1508,1404,136,182,729,256,46,161,-1,620,1098,1321,737,423,541,506,682,2125,512,1871,-1,1228,217,1163,523,619,216,undefined,189,136,1071,527,174,1047,-1,585,894,713,206,1140,300,1354,554,351,326,234,555,409,-1,484,1037,1047,538,1446,1294
13/08/2019,12,3057,2360,2106,2923,1600,1953,251,575,1454,510,101,340,-1,630,1568,2013,1489,625,778,872,1505,3027,1003,2744,-1,1759,284,1538,597,884,376,undefined,329,346,1821,1147,297,1606,-1,1019,1171,768,258,1941,455,1991,728,524,431,354,950,490,-1,690,2348,1606,831,2723,1764
13/08/2019,13,3349,2663,1988,3092,1757,1983,313,483,1340,422,118,303,-1,608,1698,2061,1564,609,926,906,1387,3177,908,2558,-1,1758,328,1537,626,1004,411,undefined,326,291,1922,1085,266,1618,-1,893,1118,706,284,2034,473,2021,754,469,489,340,1029,515,-1,841,1870,1618,694,2841,1590
13/08/2019,14,2681,2038,2285,2746,1887,1754,124,216,854,335,36,193,-1,576,1682,1516,975,502,786,651,981,2946,639,2220,-1,1275,251,1531,656,727,292,undefined,292,200,1261,704,204,1291,-1,690,923,667,258,1635,370,1724,564,263,371,241,844,468,-1,600,1242,1291,822,2889,1620
13/08/2019,15,2507,1925,2190,2607,1717,2115,170,229,1407,351,75,215,-1,675,1842,1360,856,576,747,583,915,3071,657,2945,-1,814,180,1446,541,737,273,undefined,206,183,1287,552,192,1294,-1,606,997,671,269,1539,286,1880,488,159,410,196,813,475,-1,609,1364,1294,430,2839,1526
13/08/2019,16,2838,1977,2243,2864,2294,3097,218,345,3147,680,63,338,-1,1028,1936,1320,880,1165,773,550,1005,3732,879,3913,-1,745,188,1956,545,717,233,undefined,463,244,1549,686,226,2006,-1,472,838,805,289,1607,286,2161,337,204,376,236,773,510,-1,658,2956,2006,587,1679,1695
13/08/2019,17,3247,2084,2714,3373,3478,5120,580,613,4416,954,124,436,-1,2031,2281,1466,1382,1682,1036,827,1363,4923,1266,5311,-1,908,238,2912,817,926,324,undefined,582,424,2561,811,230,2645,-1,673,1068,952,389,2209,375,2453,387,194,385,236,980,704,-1,847,4167,2645,393,3843,1490
13/08/2019,18,2444,1346,2665,2525,2533,2884,369,369,1990,424,95,409,-1,1089,2077,899,968,856,1225,1061,1185,3866,663,2930,-1,763,211,2535,528,988,323,undefined,294,230,1754,452,236,1511,-1,388,701,844,308,1641,275,1845,289,151,460,181,687,526,-1,602,1680,1511,56,3029,1479
13/08/2019,19,1428,601,2297,1629,1368,1593,128,156,596,178,45,318,-1,599,1605,462,313,284,1138,1113,1027,2784,361,1455,-1,597,141,723,210,821,353,undefined,130,107,1303,235,217,713,-1,207,379,472,204,1163,188,1441,199,138,335,166,633,289,-1,468,564,713,33,1940,1080
13/08/2019,20,757,374,2446,1561,1190,1232,76,106,222,86,41,200,-1,446,1379,473,439,194,743,821,910,2180,238,1061,-1,521,122,744,130,746,315,undefined,75,101,1018,230,160,526,-1,218,290,332,142,1065,125,922,182,173,270,174,429,264,-1,315,287,526,27,1660,845
13/08/2019,21,574,276,1652,900,1526,1059,47,81,131,38,26,152,-1,319,848,287,210,99,581,647,710,1600,181,825,-1,511,120,1566,153,653,332,undefined,51,72,750,171,145,407,-1,126,178,193,84,823,118,629,164,127,272,102,336,178,-1,244,142,407,21,1231,595
13/08/2019,22,274,146,947,583,601,723,27,58,86,44,32,86,-1,290,461,142,211,80,317,366,517,1415,111,533,-1,316,91,355,64,408,209,undefined,74,71,524,79,69,255,-1,88,191,114,51,479,59,414,118,118,175,54,141,110,-1,147,107,255,16,473,265
13/08/2019,23,150,79,517,261,252,365,9,14,56,10,11,38,-1,142,274,82,143,47,125,171,268,649,50,256,-1,169,50,129,24,259,102,undefined,40,19,200,37,24,195,-1,43,55,66,16,281,33,214,72,100,38,58,56,67,-1,115,47,195,10,164,164
14/08/2019,0,83,24,220,86,113,119,7,5,12,3,5,9,-1,64,67,36,32,9,84,68,184,279,41,115,-1,128,15,47,21,112,27,undefined,4,18,84,23,22,76,-1,12,25,10,10,92,10,95,14,79,16,33,40,26,-1,37,15,76,4,58,72
14/08/2019,1,51,22,123,44,86,69,5,7,8,3,1,4,-1,38,47,22,21,10,40,50,129,126,26,35,-1,89,11,32,24,125,8,undefined,6,14,48,7,8,65,-1,12,4,-1,3,56,1,76,17,81,2,23,37,9,-1,18,22,65,2,51,44
14/08/2019,2,27,13,53,23,27,23,6,3,4,4,1,4,-1,15,37,5,9,7,54,23,89,96,36,23,-1,52,5,19,4,33,7,undefined,4,6,23,4,6,28,-1,5,3,-1,-1,21,-1,32,5,40,3,5,14,2,-1,16,12,28,2,18,24
14/08/2019,3,13,14,42,22,62,26,4,-1,5,6,1,2,-1,3,21,4,5,2,27,46,47,66,25,10,-1,29,2,50,10,50,6,undefined,1,7,9,11,11,15,-1,3,2,-1,-1,23,-1,34,6,28,7,6,6,5,-1,3,6,15,-1,9,20
14/08/2019,4,9,5,18,25,47,43,6,2,5,8,5,3,-1,27,10,13,13,5,10,21,34,74,4,36,-1,40,5,44,8,22,16,undefined,4,3,15,2,8,16,-1,6,1,-1,1,13,1,36,5,21,8,3,7,4,-1,9,8,16,2,46,12
14/08/2019,5,33,20,120,79,128,238,29,30,95,37,2,16,-1,98,34,34,101,42,8,18,42,139,65,361,-1,43,8,126,26,22,16,undefined,22,34,121,15,6,128,-1,17,12,8,3,47,6,104,13,15,4,7,49,7,-1,24,105,128,2,165,42
14/08/2019,6,146,63,164,246,371,1060,133,111,522,110,9,42,-1,283,98,142,261,174,39,28,93,774,252,1180,-1,92,31,319,92,85,46,undefined,96,50,746,57,16,409,-1,94,47,38,24,178,46,194,48,30,27,41,54,39,-1,81,598,409,15,490,98
14/08/2019,7,334,253,386,535,996,1932,411,314,2312,359,21,169,-1,695,360,462,868,765,95,117,158,1662,729,2589,-1,359,91,926,221,236,84,undefined,227,135,1033,250,44,1170,-1,272,160,181,69,494,73,607,129,51,105,86,236,113,-1,154,2241,1170,103,1037,278
14/08/2019,8,1044,615,759,1030,1910,3996,644,493,4046,675,51,341,-1,1428,761,957,2025,1481,251,201,444,2818,1549,4624,-1,1288,184,1750,409,399,195,undefined,502,377,1973,742,124,2382,-1,877,548,617,235,1036,271,909,304,119,180,202,717,370,-1,427,4760,2382,488,2091,995
14/08/2019,9,1062,654,839,1215,1430,2218,249,273,3071,550,22,194,-1,830,800,936,1600,1089,178,260,415,2153,966,3183,-1,1126,187,1260,243,227,194,undefined,478,229,1151,603,75,1779,-1,737,657,703,240,767,315,907,362,95,227,215,607,376,-1,419,3369,1779,370,1943,1046
14/08/2019,10,1463,995,1201,1590,1469,1200,153,182,941,341,22,143,-1,398,876,1063,983,577,422,327,525,1753,598,1906,-1,1135,153,1135,377,48,175,undefined,203,194,847,559,100,1116,-1,695,729,725,231,954,297,890,327,149,243,228,463,348,-1,377,1137,1116,737,1985,1287
14/08/2019,11,1955,1457,1410,2051,1675,1258,129,232,765,318,39,196,-1,504,1076,1323,813,381,532,456,661,2081,573,1873,-1,1323,192,1492,442,25,240,undefined,284,296,993,545,205,1181,-1,690,869,702,228,1039,415,1219,385,177,323,185,554,409,-1,374,980,1181,508,2153,1162
14/08/2019,12,3171,2525,2526,3059,2015,2023,275,603,1524,497,103,426,-1,615,1856,2180,1714,628,1042,990,1565,3006,1070,2626,-1,2020,222,2080,600,44,392,undefined,405,372,1978,1184,341,1812,-1,1207,1124,957,280,2006,430,1934,482,248,526,328,998,589,-1,750,2337,1812,803,2801,1822
14/08/2019,13,3650,2832,2534,3234,1993,2153,227,485,1351,469,97,396,-1,820,1797,2146,1558,710,1053,909,1604,3371,981,2484,-1,1954,255,1620,700,40,316,undefined,370,369,1996,1081,298,1821,-1,1211,1076,792,279,2150,490,2138,492,237,456,271,1022,504,-1,797,1960,1821,656,3086,1589
14/08/2019,14,2837,2127,2195,2705,1606,1824,211,268,869,343,50,162,-1,625,1734,1574,997,631,840,658,1022,2872,710,2288,-1,1668,237,1310,624,34,250,undefined,303,253,1099,814,209,1216,-1,668,1012,773,264,1745,365,1735,368,185,364,218,845,483,-1,576,1142,1216,728,2973,1774
14/08/2019,15,2665,1929,2166,2784,2276,2144,178,233,1454,405,39,193,-1,746,1787,1483,1068,685,831,664,1040,3169,629,2767,-1,1559,191,1922,587,647,224,undefined,281,248,1080,595,159,1339,-1,678,930,631,226,1576,284,1693,364,196,368,240,750,479,-1,602,1308,1339,502,3100,1403
14/08/2019,16,3015,2180,2313,2958,2166,2989,231,337,3065,670,59,243,-1,1111,2064,1464,777,1124,720,615,1061,3729,836,3983,-1,1949,202,1815,534,799,263,undefined,426,240,1263,615,173,2019,-1,607,1034,881,258,1639,300,2021,510,246,361,268,797,514,-1,653,2881,2019,577,1624,1784
14/08/2019,17,3400,2035,2893,3383,3185,5018,533,619,4172,915,89,402,-1,1970,2468,1501,1330,1713,997,800,1321,4927,1221,5040,-1,2957,303,2471,759,999,306,undefined,587,369,1949,746,212,2564,-1,728,1093,1021,341,2096,413,2481,1202,636,455,364,908,731,-1,884,4046,2564,377,4017,1908
14/08/2019,18,2719,1500,2749,2604,2155,2849,377,358,1852,422,79,390,-1,1026,1963,981,780,838,1194,1245,1293,3794,643,2885,-1,2874,291,1561,498,1063,396,undefined,346,244,1544,536,217,1499,-1,571,856,850,310,1677,302,1768,1436,1023,604,351,741,632,-1,622,1641,1499,38,2882,1625
14/08/2019,19,1505,739,2660,1604,1282,1696,153,149,519,173,66,292,-1,493,1677,527,308,317,1022,1102,1221,2640,305,1587,-1,2203,351,1128,259,1025,446,undefined,151,155,912,328,216,750,-1,302,350,457,167,1217,193,1431,1345,1063,479,333,618,261,-1,490,625,750,40,1904,1136
14/08/2019,20,912,365,2265,1395,989,1218,93,128,259,123,75,293,-1,399,1405,422,394,189,839,801,1018,2277,262,1008,-1,1508,312,499,218,789,447,undefined,98,102,685,278,163,516,-1,246,424,359,112,1086,145,925,1022,888,401,295,489,322,-1,372,380,516,18,1606,932
14/08/2019,21,558,242,1566,1026,842,1003,75,129,123,63,36,145,-1,269,920,271,153,86,537,612,711,1668,187,978,-1,973,204,453,108,774,403,undefined,70,79,673,178,188,432,-1,110,238,233,110,1081,104,710,632,582,263,264,349,175,-1,283,143,432,26,1305,571
14/08/2019,22,325,129,983,485,721,707,30,48,96,42,13,77,-1,197,533,170,207,92,363,400,604,1314,154,549,-1,520,169,547,83,551,276,undefined,68,58,405,103,111,311,-1,316,114,107,63,581,49,435,347,233,166,98,212,96,-1,158,140,311,11,441,361
14/08/2019,23,158,68,532,235,215,429,10,27,50,21,14,36,-1,175,208,94,72,42,171,155,285,702,64,297,-1,218,42,124,41,291,93,undefined,27,34,152,50,29,178,-1,28,105,105,44,260,30,242,68,103,56,39,122,58,-1,68,55,178,13,193,159
15/08/2019,0,77,33,249,85,132,166,10,10,12,4,9,15,-1,80,97,39,19,20,83,100,158,278,46,119,-1,131,21,46,22,165,42,undefined,8,10,55,36,9,94,-1,9,59,34,18,119,8,142,31,56,31,39,35,25,-1,37,20,94,22,79,64
15/08/2019,1,56,24,119,36,44,55,10,4,3,4,1,7,-1,31,51,22,25,4,44,54,90,99,21,47,-1,83,9,26,3,136,20,undefined,1,1,20,25,8,45,-1,19,45,29,15,46,4,74,7,66,37,19,23,17,-1,19,13,45,70,57,57
15/08/2019,2,23,11,41,28,24,32,1,2,1,2,-1,1,-1,20,19,29,8,6,28,19,61,73,9,30,-1,53,3,22,4,75,8,undefined,4,4,20,4,1,44,-1,5,5,13,8,28,5,33,9,36,9,13,11,3,-1,11,6,44,49,35,33
15/08/2019,3,15,7,38,23,35,47,1,-1,1,1,-1,1,-1,6,21,10,4,4,26,20,74,95,13,22,-1,35,8,38,7,45,10,undefined,-1,2,8,1,12,21,-1,5,7,-1,-1,17,-1,41,3,46,6,6,10,6,-1,4,3,21,6,26,24
15/08/2019,4,21,5,14,31,53,39,9,4,11,2,5,6,-1,31,7,10,4,4,26,17,43,79,1,20,-1,21,1,51,7,23,8,undefined,5,7,11,2,7,25,-1,13,8,5,3,36,2,46,6,39,7,5,5,1,-1,5,10,25,10,46,15
15/08/2019,5,32,12,90,83,125,248,38,35,80,38,3,26,-1,102,38,33,74,40,9,10,79,190,61,389,-1,79,9,142,29,48,14,undefined,20,40,101,13,4,147,-1,36,15,7,2,51,5,95,14,23,5,14,20,11,-1,14,92,147,2,156,26
15/08/2019,6,121,66,164,300,373,1078,113,87,554,111,19,67,-1,291,92,194,266,203,40,37,93,790,261,1212,-1,157,30,337,97,80,40,undefined,73,64,617,78,19,403,-1,92,39,21,17,178,29,222,52,53,21,41,86,47,-1,90,622,403,10,414,106
15/08/2019,7,445,258,394,525,958,1980,354,304,2191,413,53,191,-1,699,318,516,848,741,101,107,205,1710,653,2328,-1,263,89,945,237,202,91,undefined,242,188,833,259,46,1263,-1,285,191,180,66,588,99,606,163,96,87,81,223,152,-1,171,2087,1263,71,1045,330
15/08/2019,8,918,580,795,1074,1881,3846,585,444,4292,736,99,367,-1,1494,743,985,2123,1630,208,239,401,2944,1587,4453,-1,707,216,1829,366,428,164,undefined,580,353,1622,700,105,2365,-1,834,563,674,181,1064,290,1064,351,181,199,177,700,374,-1,421,4635,2365,408,2004,1089
15/08/2019,9,1091,702,752,1199,1423,2298,264,264,2826,636,37,200,-1,764,772,983,1509,1003,190,201,403,2179,949,3095,-1,842,168,1427,352,264,162,undefined,517,219,1162,637,126,1739,-1,629,638,749,177,811,347,1010,339,215,242,157,560,328,-1,399,3384,1739,356,1838,1060
15/08/2019,10,1352,1025,1077,1620,1483,1347,193,160,930,356,42,160,-1,444,782,1091,1014,511,360,327,562,1924,574,1800,-1,979,212,1581,343,36,233,undefined,310,238,877,492,108,1252,-1,553,735,664,198,867,280,1065,466,314,235,219,502,308,-1,335,1093,1252,492,2023,1410
15/08/2019,11,1994,1545,1530,2147,1427,1343,135,199,818,327,48,178,-1,489,1083,1363,800,435,534,474,762,2235,586,1743,-1,1171,279,1591,563,459,182,undefined,223,166,941,513,129,1252,-1,606,851,607,200,1173,317,1468,561,374,307,177,510,418,-1,514,1008,1252,519,2326,1356
15/08/2019,12,3072,2720,2254,3033,2078,2175,312,670,1553,553,115,346,-1,735,1716,2222,1540,632,1043,976,1598,3323,1076,2488,-1,1745,296,1974,684,1050,310,undefined,325,361,2040,961,299,1896,-1,972,1183,360,216,2009,354,2125,707,542,453,334,1042,455,-1,786,2557,1896,817,3009,1848
15/08/2019,13,3513,2952,2356,3465,2227,2170,323,619,1328,456,110,333,-1,676,1916,2136,1602,664,919,974,1592,3395,1004,2627,-1,1718,323,1741,602,1127,336,undefined,381,356,2185,986,334,1776,-1,945,1244,736,334,2308,432,2277,734,537,478,301,1128,582,-1,915,2137,1776,550,3136,1660
15/08/2019,14,3002,2275,2405,2881,2043,1911,199,276,995,332,60,195,-1,595,1761,1781,899,567,828,681,1196,3206,650,2275,-1,1129,264,1668,675,719,268,undefined,307,237,1303,717,172,1231,-1,624,1017,726,270,1701,290,1846,518,292,332,240,877,563,-1,677,1178,1231,774,2907,1770
15/08/2019,15,2993,2146,2175,2888,1946,2399,228,231,1333,389,39,177,-1,854,1875,1572,845,672,817,631,1069,3180,655,2855,-1,863,218,1545,626,727,237,undefined,312,217,1293,589,173,1486,-1,483,904,676,272,1759,290,1876,455,190,366,219,808,485,-1,540,1371,1486,486,3068,1519
15/08/2019,16,3011,2166,2377,2918,2235,3097,263,349,2979,743,75,260,-1,1124,1991,1490,923,1087,846,674,1096,3636,803,4005,-1,836,211,1714,587,755,220,undefined,457,254,1489,692,201,2085,-1,477,907,856,284,1775,332,2006,316,197,380,232,885,569,-1,694,2948,2085,474,3209,1678
15/08/2019,17,3643,2369,2816,3547,3125,4825,561,537,4131,878,88,421,-1,1882,2262,1576,1419,1705,1022,863,1349,4872,1120,5096,-1,867,245,2367,727,1023,381,undefined,578,353,2484,808,235,2563,-1,748,1143,1038,338,2152,397,2466,369,128,468,188,939,717,-1,945,4117,2563,304,4038,1562
15/08/2019,18,2971,1776,2671,2958,2225,2767,319,319,1731,390,53,255,-1,946,1957,1117,954,793,1124,1102,1348,3557,640,2900,-1,730,224,1712,368,1182,422,undefined,370,287,1747,527,265,1540,-1,558,709,745,209,1561,254,1776,270,134,523,151,759,469,-1,663,1624,1540,74,3219,1540
15/08/2019,19,1872,991,2163,2188,1671,1524,129,125,589,172,23,154,-1,526,1379,503,420,260,1035,1017,1113,2550,317,1460,-1,605,109,1568,202,1020,343,undefined,124,119,1054,293,189,829,-1,420,439,432,175,1051,181,1211,156,124,483,113,615,275,-1,496,586,829,31,2125,950
15/08/2019,20,1429,753,2130,1701,902,1250,68,98,210,76,25,105,-1,389,1533,413,383,170,860,825,1041,2122,241,1043,-1,509,109,425,123,900,379,undefined,108,91,779,201,207,590,-1,248,419,493,118,1007,112,1144,141,134,342,111,482,327,-1,402,245,590,27,1795,802
15/08/2019,21,794,364,1986,1328,795,1199,30,64,155,65,37,133,-1,370,1168,364,296,102,732,670,853,1901,214,974,-1,504,115,416,125,834,287,undefined,117,122,728,228,135,415,-1,167,264,285,103,1083,85,877,164,161,311,110,421,221,-1,295,156,415,45,1394,579
15/08/2019,22,482,203,1188,630,1765,789,29,46,127,34,20,74,-1,280,676,202,223,112,597,568,607,1430,167,747,-1,284,69,1394,165,646,193,undefined,59,86,570,154,81,365,-1,323,133,133,70,677,56,504,104,118,191,46,224,138,-1,147,150,365,40,541,347
15/08/2019,23,236,90,689,393,372,505,34,25,58,22,12,44,-1,208,264,134,97,75,280,669,366,868,89,396,-1,173,37,198,46,342,137,undefined,31,40,238,90,42,227,-1,51,42,54,29,375,20,344,56,119,61,26,160,58,-1,85,118,227,48,257,207
16/08/2019,0,120,82,289,181,191,152,14,13,17,10,5,18,-1,80,135,52,50,23,159,242,309,297,64,175,-1,147,24,73,16,250,55,undefined,18,14,151,52,23,118,-1,20,21,14,14,132,21,163,31,50,21,25,94,33,-1,42,30,118,14,93,71
16/08/2019,1,84,36,198,80,52,50,1,11,11,4,-1,13,-1,30,59,28,23,11,62,118,174,169,19,71,-1,85,16,30,13,200,30,undefined,5,3,37,35,6,39,-1,13,14,11,7,125,3,77,20,76,20,22,36,6,-1,39,10,39,21,54,127
16/08/2019,2,64,41,128,79,41,47,4,2,7,1,-1,7,-1,18,32,36,20,4,61,53,208,148,20,31,-1,69,4,32,25,125,16,undefined,9,5,28,12,4,44,-1,3,3,6,3,39,2,73,9,41,3,14,46,9,-1,7,6,44,29,31,65
16/08/2019,3,99,34,110,43,55,51,1,-1,4,3,-1,5,-1,14,37,11,9,4,21,50,174,117,29,118,-1,93,11,42,6,55,13,undefined,1,3,23,17,6,14,-1,8,10,4,1,36,1,50,12,38,8,8,24,5,-1,12,7,14,4,44,59
16/08/2019,4,39,16,62,54,51,62,5,3,7,5,-1,2,-1,38,31,10,18,8,34,70,119,108,85,57,-1,32,5,44,2,55,11,undefined,6,4,30,15,9,31,-1,8,4,1,1,29,2,60,8,14,6,2,13,2,-1,11,9,31,21,68,31
16/08/2019,5,58,29,101,98,113,256,23,27,84,20,3,16,-1,121,41,51,94,38,32,28,54,167,54,362,-1,71,14,83,30,53,16,undefined,19,31,96,26,3,134,-1,28,18,8,6,65,8,105,24,23,2,11,20,10,-1,11,94,134,1,219,40
16/08/2019,6,124,68,159,203,359,998,107,68,500,107,7,45,-1,262,79,116,224,183,53,35,99,749,249,1154,-1,173,35,330,102,75,46,undefined,66,72,576,63,19,357,-1,86,59,38,24,149,47,185,50,59,25,34,51,43,-1,78,562,357,11,386,91
