Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
05/03/2018,9,973,706,1013,1200,1426,2490,337,280,2246,443,47,253,-1,645,854,971,1446,849,190,228,394,1991,890,3011,539,561,149,1398,348,275,137,undefined,436,192,2460,602,131,-1,663,537,870,839,305,803,2280,293,1167,235,160,175,126,548
05/03/2018,10,1488,978,1369,1730,1280,1492,208,190,798,254,35,183,-1,443,928,1234,797,459,370,241,443,1731,654,1905,484,619,119,1128,401,415,188,undefined,295,148,1889,538,135,-1,471,529,957,896,371,904,2360,195,1103,240,218,269,155,421
05/03/2018,11,1884,1573,1672,2048,1645,1488,254,224,634,269,58,220,-1,491,1223,1327,731,392,629,384,603,2068,633,1663,604,707,115,1332,453,555,213,undefined,245,140,1962,555,186,-1,427,524,1146,920,380,1129,2774,203,1470,266,249,340,171,523
05/03/2018,12,3308,2922,2585,3242,2334,2383,702,711,1291,524,113,439,-1,618,1782,2284,1747,571,1278,714,1513,2944,1055,2381,997,1038,151,1736,710,1100,383,undefined,332,307,3693,1065,270,-1,1158,751,1357,1147,372,2083,3578,393,2254,339,302,415,251,969
05/03/2018,13,3235,2995,2640,3333,2387,2389,494,608,1173,438,151,379,-1,715,2170,2310,1582,532,1241,791,1522,3014,1018,2553,956,1066,187,1866,749,1059,352,undefined,399,315,3565,1033,255,-1,1098,743,1447,1280,409,2154,3677,386,2404,312,398,412,238,999
05/03/2018,14,2692,2063,2615,2984,2129,1947,234,226,857,251,50,200,-1,652,2007,1716,826,502,1071,507,1025,2522,505,1909,792,798,150,1661,619,775,283,undefined,298,182,2450,675,254,-1,495,480,1263,1080,282,1619,3486,266,1833,247,253,411,187,763
05/03/2018,15,2763,2011,2387,2956,2135,2285,294,229,1324,329,88,252,-1,655,1934,1445,782,536,964,460,1029,2773,550,2342,980,680,186,1772,586,688,316,undefined,266,232,2348,601,201,-1,333,414,1136,950,369,1485,3451,214,1910,334,234,420,162,679
05/03/2018,16,2757,2030,2660,3040,2573,3229,449,382,2564,501,68,214,-1,1014,2151,1286,831,911,864,426,919,3440,767,3906,1280,751,245,2300,814,718,266,undefined,395,265,2979,561,151,-1,467,418,1247,1139,346,1563,3894,269,2131,327,192,445,190,717
05/03/2018,17,3239,2073,2973,3306,3562,5769,833,723,3661,515,95,365,-1,1812,2763,1393,1410,1743,1099,591,1219,4322,1234,5091,1547,976,314,2934,1139,911,372,undefined,705,360,4667,792,196,-1,603,535,1202,814,585,2063,4548,375,2606,421,200,532,245,894
05/03/2018,18,2459,1467,2591,2439,2553,3093,650,435,1604,280,97,340,-1,929,2187,869,822,753,1198,668,1194,3574,633,3055,1246,864,317,1752,894,910,385,undefined,251,186,3445,423,264,-1,344,298,899,541,369,1544,3221,211,1925,407,196,602,195,557
05/03/2018,19,1405,642,2227,1758,1601,1866,260,251,488,152,82,296,-1,596,1731,513,343,283,1170,755,1195,2290,343,1485,563,569,164,994,494,883,454,undefined,142,118,2217,247,259,-1,157,224,570,367,228,1217,2228,123,1321,240,187,506,181,409
05/03/2018,20,805,437,1950,1307,1282,1369,115,126,230,108,107,346,-1,388,1401,365,296,133,944,586,924,1827,240,1036,331,549,120,722,250,739,473,undefined,71,109,1771,228,247,-1,123,174,440,449,137,1018,1764,78,948,171,131,457,144,338
05/03/2018,21,566,251,1375,971,927,1124,69,76,125,86,67,251,-1,325,912,305,160,67,691,466,677,1511,182,761,243,479,98,422,163,581,384,undefined,83,52,1416,195,198,-1,89,123,245,264,102,749,1300,71,725,147,142,343,120,280
05/03/2018,22,211,155,906,508,515,780,48,38,99,38,37,112,-1,227,398,148,86,54,432,353,506,1127,117,516,140,391,71,202,110,427,210,undefined,64,50,925,107,110,-1,57,78,89,96,52,410,859,47,360,122,172,197,143,183
05/03/2018,23,151,81,463,239,271,479,24,22,45,26,16,64,-1,157,174,66,84,35,220,149,277,641,60,270,101,252,30,131,41,264,126,undefined,25,25,461,53,57,-1,35,28,50,40,16,197,487,26,201,48,77,60,41,76
06/03/2018,0,52,43,161,119,94,156,28,6,17,10,15,32,-1,62,86,32,18,5,126,81,167,199,49,153,20,149,19,59,32,163,40,undefined,19,8,176,26,15,-1,9,17,23,11,10,111,187,5,131,24,66,31,38,42
06/03/2018,1,52,37,98,47,41,59,15,1,5,5,9,11,-1,19,62,13,11,6,53,57,141,124,21,27,37,82,6,23,12,78,30,undefined,-1,5,59,7,4,-1,16,6,12,12,9,31,86,5,80,13,49,12,17,17
06/03/2018,2,43,28,55,24,26,20,10,3,6,5,1,3,-1,10,19,12,4,7,50,37,77,56,11,34,9,50,3,24,9,72,16,undefined,-1,2,28,4,2,-1,3,3,5,4,1,39,50,-1,51,8,22,1,7,21
06/03/2018,3,17,14,31,33,41,24,13,2,1,3,3,7,-1,5,19,15,3,-1,20,58,102,52,4,25,14,41,1,43,11,46,4,undefined,1,2,29,11,4,-1,4,-1,7,1,3,20,26,1,49,9,23,3,11,9
06/03/2018,4,19,8,27,41,54,90,7,5,8,5,4,6,-1,34,8,11,5,3,26,31,37,60,5,31,17,41,1,62,12,30,17,undefined,5,9,36,3,5,-1,9,8,4,1,1,21,69,1,43,5,25,12,2,3
06/03/2018,5,47,19,91,65,126,245,42,44,133,25,5,15,-1,91,41,33,62,38,19,23,49,178,68,234,86,68,5,107,52,32,26,undefined,24,33,232,16,9,-1,23,25,7,3,2,31,187,7,92,15,9,14,11,16
06/03/2018,6,105,86,195,210,467,1053,200,175,802,97,20,76,-1,291,84,135,210,151,28,27,92,717,278,983,339,144,38,499,182,78,42,undefined,126,62,1022,77,6,-1,100,94,35,29,25,156,544,24,218,70,56,39,41,53
06/03/2018,7,372,282,413,518,1260,2495,606,375,2246,404,60,207,-1,726,343,595,816,679,83,99,192,1609,792,2501,754,304,100,1324,463,203,114,undefined,301,228,2009,247,36,-1,350,288,266,233,108,535,1387,73,608,147,102,79,67,200
06/03/2018,8,993,657,1167,1214,2386,4975,942,621,4155,646,74,351,-1,1515,897,1233,1946,1554,211,175,360,2919,1495,4905,1298,766,211,2520,657,359,215,undefined,784,341,4076,701,100,-1,839,841,769,854,297,1026,2895,338,1403,302,199,160,134,731
06/03/2018,9,1097,741,1004,1273,1943,2637,342,260,2283,503,38,219,-1,687,791,1123,1369,860,201,190,447,2092,896,3182,836,750,170,1900,410,327,133,undefined,407,272,2254,645,106,-1,733,550,936,1080,347,813,2351,307,1143,302,222,194,166,551
06/03/2018,10,1422,1171,1215,1532,1524,1450,207,207,761,321,31,140,-1,377,983,1246,762,510,337,303,480,1795,803,1707,591,968,184,1304,385,438,209,undefined,262,209,1591,515,152,-1,480,568,815,912,347,838,2368,243,1057,359,383,258,215,416
06/03/2018,11,2091,1609,1848,1826,1583,1617,406,238,770,224,45,183,-1,427,1293,1504,762,428,639,377,740,1977,624,1605,626,1105,228,1186,534,591,251,undefined,359,267,1906,616,150,-1,436,522,990,979,374,1104,2852,334,1515,424,474,320,188,516
06/03/2018,12,3383,2808,2781,2963,2331,2459,515,662,1593,591,106,422,-1,634,2112,2162,1858,582,1257,688,1470,2988,1221,2575,948,1846,275,2283,680,1059,427,undefined,439,456,3553,1077,337,-1,1204,954,1346,1238,343,2007,3554,445,2245,605,751,470,359,992
06/03/2018,13,3686,3075,2639,3410,2315,2613,453,578,1281,535,142,458,-1,585,2276,2364,1821,698,1402,638,1438,3130,1199,2587,1077,1805,323,2214,801,1157,428,undefined,439,426,3634,1166,341,-1,1259,913,1177,1150,380,2402,3727,381,2373,655,783,445,343,1001
06/03/2018,14,2962,2136,2512,2991,2304,2102,419,264,960,316,63,266,-1,579,2018,1716,900,502,1066,475,1052,2663,601,2034,828,1143,200,1790,663,716,323,undefined,273,254,2430,776,202,-1,628,578,1113,1025,337,1695,3442,360,1794,462,433,437,210,784
06/03/2018,15,2971,2139,2499,2907,2580,2252,372,285,1431,379,67,233,-1,626,1958,1426,699,516,1129,444,972,2515,629,2443,979,759,219,2556,782,777,307,undefined,358,235,2389,564,163,-1,438,523,1190,1079,437,1574,3596,234,1780,373,232,381,171,710
06/03/2018,16,3129,2152,2817,3207,2833,3348,481,372,2833,563,58,268,-1,975,2302,1405,853,973,1009,432,946,3221,942,3896,1130,763,194,2532,703,726,304,undefined,438,317,3025,574,163,-1,441,390,1153,1221,439,1720,4104,306,2052,258,171,374,183,672
06/03/2018,17,3286,2086,2924,3487,4027,5612,875,697,3730,526,84,380,-1,1841,2624,1488,1401,1803,1151,597,1192,4330,1325,4956,1746,860,258,3523,1116,921,400,undefined,628,436,4823,878,222,-1,629,604,1390,1203,569,2118,4888,383,2426,338,159,465,222,837
06/03/2018,18,2750,1474,2744,2748,2771,3521,703,471,1691,364,108,511,-1,1041,2297,983,899,837,1281,710,1199,3399,686,3147,1452,710,249,1891,969,993,398,undefined,286,244,3767,563,224,-1,375,330,887,737,406,1681,3670,233,1915,304,152,514,170,682
06/03/2018,19,1637,776,2561,1943,2032,1947,323,290,578,166,119,430,-1,580,1898,537,481,318,1230,744,1158,2575,328,1467,869,636,213,1623,585,891,483,undefined,182,180,2642,346,244,-1,182,224,641,368,256,1435,2619,179,1364,249,153,440,172,519
06/03/2018,20,1048,518,2265,1544,1974,1629,345,166,290,123,132,493,-1,460,1552,351,296,169,1043,657,941,1944,261,1087,595,544,144,1268,420,916,589,undefined,132,137,2339,330,281,-1,108,178,557,434,263,1155,2071,98,1049,206,137,521,151,460
06/03/2018,21,651,413,1601,1181,1718,1465,158,97,137,82,75,277,-1,438,1014,368,199,104,883,534,789,1620,241,823,581,431,133,1162,242,667,435,undefined,117,99,1896,232,239,-1,134,149,256,213,129,885,1776,64,758,165,117,342,103,290
06/03/2018,22,393,278,1013,644,857,942,96,68,106,50,74,198,-1,270,576,217,174,68,580,383,587,1274,155,554,392,337,117,302,130,488,339,undefined,53,76,1047,130,135,-1,65,112,131,96,70,545,989,38,445,133,96,195,70,181
06/03/2018,23,213,99,548,307,390,673,31,38,56,26,35,89,-1,226,243,100,72,38,298,184,416,776,79,325,193,207,52,164,94,290,168,undefined,27,40,550,74,51,-1,33,62,65,52,33,290,542,14,293,61,73,76,54,106
07/03/2018,0,75,49,314,152,164,194,21,12,25,9,4,23,-1,72,94,40,26,8,146,85,249,262,59,130,43,149,25,76,37,164,67,undefined,10,10,248,26,6,-1,15,21,9,14,11,109,298,7,136,32,50,16,54,43
07/03/2018,1,48,33,109,95,81,91,19,2,1,5,4,17,-1,8,64,23,13,8,93,54,109,136,12,37,42,124,20,23,32,103,15,undefined,2,8,117,6,9,-1,13,9,9,5,6,42,105,3,92,17,36,11,13,37
07/03/2018,2,36,24,74,47,48,26,9,3,3,2,-1,8,-1,-1,31,8,4,4,51,56,74,86,9,38,14,64,9,21,13,70,2,undefined,6,10,62,3,9,-1,15,-1,6,5,3,40,57,-1,32,16,36,1,11,29
07/03/2018,3,12,14,46,54,74,19,9,1,2,13,1,5,-1,-1,19,18,5,-1,33,35,65,72,10,26,11,53,4,54,5,42,2,undefined,5,4,27,8,4,-1,1,2,5,-1,-1,23,68,1,36,2,23,1,7,14
07/03/2018,4,31,18,26,37,50,55,6,8,5,12,-1,2,-1,-1,27,7,13,7,27,24,28,46,9,28,37,24,3,59,7,21,24,undefined,6,5,25,8,4,-1,1,4,10,2,2,17,49,1,26,3,9,13,9,6
07/03/2018,5,40,25,71,65,131,283,37,56,139,22,8,29,-1,-1,23,22,79,28,15,17,58,192,49,241,145,27,10,125,62,32,11,undefined,13,22,222,21,6,-1,18,29,14,9,7,52,213,13,73,23,6,6,11,22
07/03/2018,6,117,68,236,223,504,1116,254,193,797,144,26,121,-1,-1,90,127,197,140,31,27,78,728,283,995,408,118,27,502,187,77,36,undefined,113,68,1072,75,14,-1,101,109,50,31,19,138,539,22,249,47,53,25,32,53
07/03/2018,7,383,263,423,543,1219,2266,503,351,2132,405,50,186,-1,-1,349,501,803,671,88,74,148,1528,778,2384,747,248,77,1207,486,236,79,undefined,306,238,1900,222,55,-1,320,309,222,202,105,488,1348,77,619,106,81,100,53,259
07/03/2018,8,990,679,1310,1324,2031,4271,843,591,3635,584,50,399,-1,-1,761,1009,1641,1240,247,198,324,2864,1386,4141,1281,588,228,2066,620,314,162,undefined,621,338,3519,763,121,-1,783,752,671,696,315,1142,3000,279,1344,255,172,164,118,678
07/03/2018,9,1105,793,1132,1401,1609,2825,407,263,2580,483,44,265,-1,-1,841,979,1626,1004,167,223,348,2156,1045,3177,828,605,148,1627,407,408,157,undefined,555,266,2595,640,151,-1,760,694,936,990,375,925,2570,353,1254,208,173,199,181,648
07/03/2018,10,1587,1037,1367,1788,1447,1615,239,213,944,325,33,180,-1,-1,1050,1303,1026,558,366,231,376,1873,748,1760,626,595,125,1136,393,418,206,undefined,279,257,1981,619,182,-1,585,540,787,832,303,976,2638,323,1154,251,205,255,184,515
07/03/2018,11,2118,1567,1717,1994,1892,1650,307,227,840,309,54,221,-1,-1,1202,1521,896,478,620,319,658,1997,607,1966,615,718,147,1448,448,576,200,undefined,215,190,1954,593,228,-1,435,467,1032,967,353,1308,3078,257,1476,283,290,316,216,609
07/03/2018,12,3671,2814,2888,3253,2251,2485,388,624,1527,533,119,386,-1,-1,2106,2492,1917,719,1172,679,1549,3027,1273,2697,970,1236,216,1917,705,1214,308,undefined,400,375,3953,1201,341,-1,1275,965,1213,1070,289,2226,3910,458,2303,362,458,387,321,1007
07/03/2018,13,3884,3103,3006,3442,2382,2535,432,502,1427,544,120,410,-1,-1,2187,2444,1833,669,1213,693,1396,3075,1147,2716,1047,1195,250,2193,806,1085,351,undefined,408,372,3602,1097,372,-1,1387,997,1250,1277,321,2327,3884,452,2406,430,473,413,273,1043
07/03/2018,14,3105,2298,2739,3004,2207,2250,454,266,1079,374,80,201,-1,-1,2117,1870,957,545,1141,471,933,2575,661,2200,912,818,176,1945,667,777,377,undefined,281,252,2282,787,260,-1,655,626,1125,1113,365,1777,3531,281,2002,288,280,376,247,851
07/03/2018,15,3197,2118,2593,3200,2635,2533,402,269,1589,395,49,230,-1,-1,2076,1564,822,586,1030,430,935,2686,1032,2629,983,798,235,2389,754,810,274,undefined,300,219,2276,586,187,-1,443,615,1039,1074,404,1671,3774,254,1818,431,250,341,189,599
07/03/2018,16,3177,2112,2634,3295,2668,3414,533,400,3121,546,67,237,-1,-1,2275,1512,796,915,1022,399,915,3347,891,3690,1228,865,236,2344,745,716,264,undefined,447,331,3176,638,165,-1,452,487,1117,1226,462,1636,4166,304,2180,472,244,387,267,780
07/03/2018,17,3630,2247,2977,3612,3894,5928,1084,672,4243,531,105,446,-1,-1,2732,1552,1475,1681,1217,534,1206,4438,1348,5081,1617,1244,346,3166,1068,951,349,undefined,555,414,4844,862,186,-1,606,541,1437,1288,566,2211,5005,337,2605,967,428,505,341,902
07/03/2018,18,3032,1851,2979,3081,3029,3713,1068,451,1751,272,123,495,-1,-1,2325,1043,860,859,1313,713,1248,3432,664,3048,1343,1511,352,2109,1229,1003,477,undefined,297,336,3976,519,233,-1,377,405,1016,845,464,1884,4069,303,2169,1219,547,545,352,657
07/03/2018,19,1820,956,2584,2128,2211,2275,952,233,592,212,93,445,-1,-1,1832,633,493,310,1219,788,1072,2463,295,1540,877,1305,330,1861,709,1002,508,undefined,163,259,2772,329,264,-1,200,260,547,354,219,1429,2833,134,1635,1255,680,552,414,529
07/03/2018,20,1057,502,2268,1489,1755,1795,353,164,263,101,188,593,-1,-1,1550,409,353,180,1148,644,893,1837,253,1112,629,1316,287,961,513,830,567,undefined,145,152,2367,251,336,-1,120,202,431,197,165,1278,2200,130,1123,1102,700,486,298,390
07/03/2018,21,774,415,1822,1166,1761,1518,194,167,182,109,84,368,-1,-1,1060,322,205,116,794,553,770,1758,222,969,528,1119,241,1279,340,712,562,undefined,99,114,1909,230,246,-1,130,149,362,285,173,927,1878,81,928,873,601,375,260,349
07/03/2018,22,393,263,1171,772,1134,1094,113,68,127,43,87,214,-1,-1,598,222,165,100,608,440,547,1310,172,609,407,719,146,514,183,514,369,undefined,76,122,1360,119,179,-1,76,128,178,182,120,660,1392,50,483,499,337,228,162,191
07/03/2018,23,237,124,682,456,605,733,1193,59,60,37,29,94,-1,-1,325,123,82,40,281,213,441,843,100,412,316,287,62,226,175,337,167,undefined,76,286,1008,78,76,-1,55,55,89,111,102,360,821,22,303,147,131,74,62,131
08/03/2018,0,94,76,279,182,270,270,27,13,34,15,14,35,-1,-1,95,79,54,28,138,114,229,321,61,190,190,226,43,87,36,171,87,undefined,23,30,308,38,22,-1,29,30,46,31,25,136,351,12,155,81,106,56,25,61
08/03/2018,1,53,23,158,102,98,53,8,5,29,6,2,15,-1,-1,73,22,30,8,84,93,187,142,41,80,39,114,26,45,35,141,38,undefined,11,13,96,28,19,-1,5,5,31,17,13,102,126,7,116,21,44,8,13,26
08/03/2018,2,23,33,103,49,48,59,6,4,5,6,2,3,-1,-1,17,12,13,7,39,49,90,134,7,19,27,69,11,20,12,50,3,undefined,-1,8,82,18,5,-1,7,15,13,7,6,43,84,-1,61,13,52,9,17,21
08/03/2018,3,37,33,53,53,55,31,11,5,3,9,5,10,-1,-1,21,25,23,5,18,57,80,64,12,17,11,74,1,45,5,58,1,undefined,8,2,35,9,3,-1,5,4,9,3,1,31,50,3,44,4,22,-1,16,14
08/03/2018,4,10,26,43,43,52,52,10,5,5,11,1,11,-1,-1,18,11,7,17,34,30,40,62,20,25,24,26,3,74,15,31,27,undefined,7,4,35,3,12,-1,11,5,7,2,-1,27,70,1,24,3,18,11,7,-1
08/03/2018,5,66,22,98,82,126,250,51,47,134,20,2,8,-1,-1,25,27,80,36,17,56,52,195,57,281,127,67,13,124,59,37,10,undefined,25,29,250,32,1,-1,31,24,17,6,7,64,218,11,112,24,29,8,19,18
08/03/2018,6,189,82,204,218,462,1081,179,152,810,104,13,84,-1,-1,87,141,197,176,43,28,84,719,235,964,342,161,41,575,169,66,37,undefined,97,68,1049,113,13,-1,126,101,51,40,23,161,530,23,229,68,70,29,35,55
08/03/2018,7,370,280,397,492,1298,2518,527,371,2437,396,53,238,-1,-1,332,521,905,777,106,93,191,1536,762,2528,746,379,111,1247,401,229,96,undefined,291,203,2066,249,56,-1,352,289,200,224,102,449,1361,66,626,143,116,73,64,236
08/03/2018,8,1138,684,1239,1259,2272,4870,780,572,4282,607,79,333,-1,-1,839,1127,2023,1704,189,175,451,2914,1652,4497,1224,820,214,2349,652,398,136,undefined,676,296,3886,864,138,-1,813,731,770,837,300,1043,2942,300,1417,261,258,183,174,756
08/03/2018,9,1238,862,1013,1404,2027,2829,369,293,2396,441,35,255,-1,-1,788,1141,1339,876,169,214,355,2150,1039,3089,784,939,158,2041,434,292,171,undefined,443,259,2462,647,142,-1,739,624,942,1002,310,860,2659,368,1197,363,239,195,158,602
08/03/2018,10,1692,1274,1469,1883,1780,1614,263,205,1011,316,50,224,-1,-1,946,1338,1107,750,454,244,531,1845,698,1911,687,1072,178,1635,421,420,197,undefined,257,203,1699,567,185,-1,599,634,775,848,290,1028,2707,344,1299,400,376,262,210,471
08/03/2018,11,2260,1612,1713,1912,1988,1637,324,230,938,332,63,278,-1,-1,1340,1474,997,692,748,351,678,2225,663,1778,720,1359,204,1559,502,581,236,undefined,294,258,1818,631,194,-1,705,525,1035,901,307,1319,2844,284,1604,492,455,337,228,577
08/03/2018,12,3598,2809,2646,3227,2386,2720,579,584,1679,559,98,307,-1,-1,2071,2482,1819,793,1375,601,1490,2999,1165,2759,1118,1706,287,2004,767,1180,319,undefined,382,390,3627,1045,335,-1,1198,841,1102,1004,234,2277,3661,399,2399,633,705,416,316,989
08/03/2018,13,4181,3198,2792,3575,2668,2709,463,521,1467,559,109,325,-1,-1,2133,2406,1847,820,1400,615,1421,3091,1207,2838,929,1634,272,2199,735,1177,430,undefined,458,457,3620,1098,339,-1,1157,935,1193,1158,336,2483,4209,457,2440,589,720,447,289,965
08/03/2018,14,3379,2200,2617,3191,2286,2247,426,265,1075,353,59,262,-1,-1,2036,1886,857,611,1135,449,1031,2712,640,2123,934,1129,186,2118,655,817,261,undefined,353,281,2333,848,226,-1,523,574,1103,1052,342,1760,3861,286,1903,440,388,387,275,763
08/03/2018,15,3077,2086,2590,3247,2490,2403,370,244,1482,351,62,194,-1,-1,1868,1688,764,616,1100,360,912,2701,579,2679,983,894,220,2396,589,779,231,undefined,322,243,2547,657,175,-1,472,422,1061,1122,374,1513,3922,265,1856,363,218,365,189,674
08/03/2018,16,3348,2226,2716,3254,2656,3515,460,380,2882,639,85,255,-1,-1,2219,1635,744,1042,1143,338,943,3337,895,3965,1174,775,206,2301,696,741,327,undefined,457,281,3119,701,146,-1,458,506,971,1054,403,1639,4032,310,2159,237,157,351,155,663
08/03/2018,17,3874,2355,3282,3849,4174,5814,850,644,3952,612,115,425,-1,-1,3000,1684,1271,1766,1275,456,1237,4319,1343,4803,1854,844,270,3477,1054,990,409,undefined,554,398,5010,854,146,-1,707,585,1122,1086,535,2299,5012,345,2553,293,171,493,200,885
08/03/2018,18,3366,2052,3758,4088,3958,3595,952,420,1759,245,130,479,-1,-1,3043,1224,918,835,1372,779,1258,3451,705,3375,1354,744,263,3551,1228,1085,404,undefined,300,393,3979,601,244,-1,411,390,923,870,433,2660,4782,305,2278,348,165,538,202,718
08/03/2018,19,2623,1486,2695,2397,2345,2315,1124,254,656,201,134,560,-1,-1,2065,690,479,359,1414,868,1098,2559,402,1913,754,579,213,1640,679,1085,522,undefined,250,259,3122,344,233,-1,241,523,505,275,235,1777,3004,133,1508,263,128,538,147,608
08/03/2018,20,1673,860,2337,1873,1987,1834,466,229,334,170,191,667,-1,-1,1664,474,336,204,1262,791,1026,2075,300,1211,469,611,184,1182,427,1110,704,undefined,154,183,2711,294,282,-1,133,226,420,280,189,1406,2425,83,1268,259,146,507,145,546
08/03/2018,21,1083,501,2202,1527,2322,1582,193,133,207,141,115,427,-1,-1,1310,419,224,144,1029,608,914,1825,200,1178,376,560,175,1474,325,929,581,undefined,94,118,2292,227,288,-1,79,204,330,262,183,1121,2005,73,1101,207,147,410,153,421
08/03/2018,22,547,342,1486,983,1425,1254,129,80,154,82,104,308,-1,-1,789,271,194,112,755,565,751,1445,175,742,237,350,77,831,244,640,432,undefined,98,175,1466,201,175,-1,83,150,125,113,85,919,1562,48,640,121,115,239,68,275
08/03/2018,23,295,198,770,586,885,819,1569,50,81,74,58,161,-1,-1,374,227,135,77,375,715,722,1197,112,552,249,314,65,338,221,536,202,undefined,126,370,1405,146,55,-1,79,75,57,64,38,530,1246,17,405,90,88,70,39,275
09/03/2018,0,163,93,325,287,302,334,39,11,39,28,23,57,-1,-1,148,83,35,15,280,458,350,492,57,269,81,195,44,137,75,353,79,undefined,19,26,394,78,16,-1,30,26,18,22,20,279,508,13,245,46,100,25,24,187
09/03/2018,1,88,55,207,175,169,136,22,12,28,15,10,22,-1,-1,116,70,44,13,165,152,251,282,40,75,47,163,23,45,32,188,47,undefined,7,9,165,34,16,-1,13,19,17,17,10,117,259,3,183,30,42,17,16,33
09/03/2018,2,62,45,149,90,81,62,13,5,12,9,2,9,-1,-1,66,51,13,4,85,199,235,173,39,55,32,111,16,33,22,134,8,undefined,4,3,92,33,13,-1,-1,4,5,7,9,79,153,1,112,20,56,2,27,72
09/03/2018,3,66,36,122,84,65,35,22,4,8,4,2,9,-1,-1,23,28,20,1,44,81,186,123,56,23,28,64,6,62,7,89,4,undefined,7,6,60,24,7,-1,11,9,11,12,9,47,150,1,61,17,49,1,4,38
09/03/2018,4,74,9,61,53,69,64,17,2,7,5,-1,5,-1,-1,21,15,32,6,33,36,79,87,30,37,49,68,10,93,12,57,16,undefined,8,11,51,21,4,-1,2,13,8,-1,3,32,85,1,35,19,26,11,4,3
09/03/2018,5,21,28,68,69,151,271,45,42,91,18,-1,4,-1,-1,10,21,56,35,12,33,42,225,51,193,95,66,17,159,52,30,16,undefined,19,28,208,20,7,-1,29,31,9,6,3,45,212,4,79,23,25,6,11,17
09/03/2018,6,115,82,165,192,405,935,171,144,627,98,21,84,-1,-1,76,85,186,141,29,43,90,697,242,844,240,151,46,436,190,78,40,undefined,76,51,884,93,21,-1,89,77,45,30,23,129,510,27,223,74,81,29,34,45
09/03/2018,7,381,250,401,511,1085,2193,411,344,2108,346,58,242,-1,-1,319,415,773,698,92,74,192,1521,761,2330,510,307,103,1105,477,210,82,undefined,243,139,1804,217,49,-1,295,243,137,139,86,448,1373,99,605,134,127,81,76,173
09/03/2018,8,936,623,1110,1166,2060,4457,756,494,3776,595,65,352,-1,-1,805,991,1780,1650,237,197,338,2778,1441,3970,1044,713,185,2102,615,270,160,undefined,585,338,3709,658,135,-1,798,637,585,644,256,950,2701,285,1250,266,174,170,117,599
09/03/2018,9,1200,968,1028,1398,1693,2558,379,296,2257,425,46,287,-1,-1,824,1070,1437,990,204,266,394,2021,963,2845,883,732,165,1483,522,373,160,undefined,467,278,2502,637,142,-1,740,558,734,795,297,904,2460,257,1308,330,286,234,188,573
09/03/2018,10,1870,1459,1380,1860,1556,1871,318,230,874,330,48,238,-1,-1,984,1306,979,632,452,249,507,2123,690,1743,859,999,203,1099,569,481,270,undefined,280,265,2081,493,238,-1,479,489,607,758,267,1047,2467,189,1252,365,462,289,181,428
09/03/2018,11,2512,1988,1767,2046,1972,1849,393,277,884,307,51,225,-1,-1,1279,1504,743,480,761,335,655,2331,619,1820,1070,1245,200,1480,605,683,211,undefined,214,214,2231,547,223,-1,491,509,961,845,312,1360,3068,228,1698,507,565,291,218,524
09/03/2018,12,3916,3188,2839,3273,2439,3233,744,644,1526,638,120,368,-1,-1,2219,2432,1832,771,1322,695,1646,2926,1201,2757,1138,1754,325,2030,810,1209,304,undefined,360,324,4292,1048,320,-1,1195,857,1033,985,256,2211,3750,316,2494,580,761,519,349,947
09/03/2018,13,4262,3530,2809,3605,2514,3156,682,611,1451,601,137,394,-1,-1,2129,2491,1539,662,1449,683,1671,3145,1207,2996,1335,1775,278,2008,950,1279,426,undefined,354,373,4114,1242,324,-1,1120,908,1042,1193,330,2350,4167,352,2667,547,701,465,328,930
09/03/2018,14,3675,2689,2794,3517,2665,2863,557,448,1306,426,104,295,-1,-1,1804,1887,1035,575,1214,474,1168,2891,751,2581,1473,1376,239,2131,804,917,357,undefined,329,249,3152,903,254,-1,507,528,908,926,296,1788,4011,269,2102,449,565,511,337,745
09/03/2018,15,3618,2797,2637,3381,2712,3131,522,319,1373,393,92,293,-1,-1,1941,1776,723,603,1147,426,1011,2876,703,2699,1385,1197,311,2277,849,819,323,undefined,264,220,2904,673,221,-1,418,525,948,1030,350,1789,3954,251,2103,468,429,410,232,668
