Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
05/02/2018,10,1402,1056,1118,1616,1257,1469,206,155,812,255,33,159,-1,446,770,1295,726,606,379,247,500,1840,599,1769,584,538,107,1023,260,418,181,undefined,264,199,1594,514,168,-1,468,546,453,190,119,894,2295,157,1155,211,193,296,134,443
05/02/2018,11,1920,1482,1272,2044,1523,1390,192,221,664,241,41,210,-1,385,987,1450,654,445,606,401,666,1959,491,1613,638,596,103,1239,449,645,193,undefined,205,182,1680,488,156,-1,357,563,465,235,153,1051,2529,106,1394,263,210,311,152,528
05/02/2018,12,3235,2655,2208,3141,2019,2224,350,658,1326,413,122,423,-1,590,1702,2156,1675,695,1197,632,1319,2790,1184,2292,898,997,157,1865,726,1030,418,undefined,373,377,3371,951,317,-1,1148,955,636,369,189,2086,3437,299,2127,278,305,445,220,896
05/02/2018,13,3552,2898,2315,3493,2240,2299,349,520,1213,433,124,344,-1,550,1704,2396,1660,677,1198,569,1343,3071,1043,2450,933,813,165,2063,763,974,437,undefined,416,459,3370,846,331,-1,1053,886,731,391,206,2379,3896,306,2284,250,309,544,202,928
05/02/2018,14,2868,2135,2048,2965,2093,1954,240,275,800,297,61,188,-1,495,1525,1738,688,488,1048,476,967,2508,592,1902,979,608,120,1727,570,735,287,undefined,286,260,2308,707,224,-1,520,585,575,292,171,1596,3424,179,1765,198,215,416,177,713
05/02/2018,15,2661,1992,2063,2877,2301,2318,249,257,1261,299,60,201,-1,613,1796,1537,743,582,959,360,862,2645,577,2304,1054,553,189,1850,711,714,295,undefined,256,232,2549,553,168,-1,357,583,503,327,194,1635,3604,106,1839,281,212,607,179,620
05/02/2018,16,2588,2087,2266,2926,2422,3059,366,355,2668,641,66,257,-1,896,1857,1301,628,993,1019,413,922,2934,674,3521,1104,589,131,2106,808,696,264,undefined,431,237,2928,520,144,-1,417,478,514,432,259,1507,3753,154,2021,220,221,341,164,614
05/02/2018,17,3022,1944,2442,3084,3646,5217,818,664,3697,815,89,311,-1,1737,2225,1347,1436,1927,1161,460,1053,4151,1117,4828,1373,702,202,3048,1188,799,421,undefined,627,377,4169,772,217,-1,571,595,473,457,282,1826,4492,233,2461,285,174,446,201,745
05/02/2018,18,2548,1434,2125,2459,2524,3197,700,396,1527,383,117,404,-1,977,1713,867,779,873,1145,460,996,3500,636,3023,1046,540,214,1738,959,799,472,undefined,278,226,3255,413,241,-1,350,350,245,277,195,1547,3140,102,1798,279,115,485,149,513
05/02/2018,19,1483,696,1949,1859,1619,1712,272,215,540,143,101,396,-1,491,1394,511,290,266,1052,498,1073,2357,271,1388,510,481,153,1162,526,769,532,undefined,122,153,2441,242,220,-1,185,217,170,155,96,1116,2080,77,1399,221,132,471,151,397
05/02/2018,20,912,470,1623,1516,1401,1280,215,149,254,77,183,479,-1,430,980,352,341,142,902,569,991,1857,207,964,411,393,115,561,378,612,575,undefined,102,134,2076,172,260,-1,74,177,140,95,72,1096,1769,51,950,173,116,488,126,378
05/02/2018,21,607,289,1241,856,1457,1238,136,108,153,68,110,309,-1,328,776,318,199,97,744,456,718,1558,126,704,361,343,77,990,245,503,407,undefined,123,137,1918,165,231,-1,83,154,141,105,110,857,1390,39,696,86,90,318,85,267
05/02/2018,22,367,186,866,544,753,981,77,47,114,36,56,191,-1,286,383,180,113,61,480,277,431,1162,132,493,247,247,54,385,107,396,310,undefined,40,54,1070,104,110,-1,47,116,61,69,88,461,857,20,469,92,74,134,66,170
05/02/2018,23,185,84,392,255,421,560,42,27,53,14,33,92,-1,188,125,135,66,44,189,127,314,593,65,310,117,170,45,126,37,222,121,undefined,33,58,568,46,58,-1,33,82,45,19,12,230,477,8,283,55,45,54,33,82
06/02/2018,0,71,50,193,145,215,237,31,7,35,8,6,30,-1,54,81,58,11,15,145,68,203,200,44,127,42,134,15,76,32,125,37,undefined,12,7,259,40,23,-1,35,28,6,4,3,129,223,5,107,31,37,12,22,32
06/02/2018,1,29,29,98,73,108,59,58,3,18,2,3,6,-1,15,56,29,4,3,68,30,110,120,35,36,15,87,10,18,13,133,15,undefined,8,9,68,10,8,-1,7,17,10,1,4,62,100,3,65,5,32,15,30,26
06/02/2018,2,26,16,71,56,47,38,37,10,5,5,1,6,-1,15,14,9,12,5,43,60,74,77,4,34,19,64,3,26,12,53,6,undefined,2,4,48,3,8,-1,3,2,2,1,1,26,70,-1,37,9,23,11,6,15
06/02/2018,3,23,10,16,28,50,22,20,2,8,3,1,5,-1,17,16,21,2,2,34,27,46,42,15,13,7,50,2,35,11,32,4,undefined,3,-1,35,5,9,-1,6,4,4,-1,-1,25,35,2,40,10,39,-1,5,16
06/02/2018,4,16,11,31,24,73,53,71,4,10,5,1,9,-1,42,14,9,2,3,15,16,32,43,4,38,22,54,4,53,12,32,9,undefined,7,9,27,4,10,-1,24,7,2,-1,-1,21,48,1,38,6,35,6,7,8
06/02/2018,5,56,19,78,95,137,286,103,32,122,26,4,12,-1,94,41,36,56,32,14,27,41,182,62,265,80,58,13,123,57,77,12,undefined,17,62,181,23,8,-1,13,21,12,4,5,41,201,5,64,25,16,17,10,16
06/02/2018,6,134,83,140,200,454,1003,203,154,699,93,16,101,-1,298,74,121,199,155,35,41,70,600,248,905,307,120,38,456,244,60,21,undefined,99,75,1014,67,7,-1,92,81,49,32,23,151,495,9,217,55,58,20,45,71
06/02/2018,7,348,267,373,540,1219,2273,632,356,2159,375,54,236,-1,660,335,489,812,767,96,52,153,1421,718,2234,726,369,80,1174,493,278,74,undefined,284,198,2005,248,43,-1,351,273,113,69,69,470,1361,67,561,145,114,77,69,216
06/02/2018,8,1002,692,969,1164,2204,4744,823,598,3941,600,67,366,-1,1404,880,1110,2000,1800,280,122,343,2925,1576,4618,1137,698,192,2255,673,370,143,undefined,651,352,3964,738,135,-1,795,830,300,262,137,1043,2895,252,1321,251,36,139,131,650
06/02/2018,9,921,665,774,1060,1332,2500,384,262,2084,437,28,209,-1,667,692,1067,1262,1009,226,146,374,2032,890,2724,687,720,165,1271,350,302,149,undefined,362,179,2163,639,90,-1,655,581,298,281,129,839,2229,286,1030,278,3,186,130,553
06/02/2018,10,1316,1015,1022,1335,1224,1343,315,192,758,259,32,147,-1,368,745,1153,684,554,350,204,440,1770,617,1701,498,873,200,997,356,379,154,undefined,235,216,1595,550,130,-1,523,600,271,211,126,803,2359,216,1106,392,19,234,197,453
06/02/2018,11,1985,1450,1351,2031,1479,1423,283,193,751,267,39,152,-1,329,976,1376,684,530,631,223,711,2060,593,1672,584,1047,221,1433,480,589,198,undefined,263,203,1833,553,156,-1,419,508,356,264,102,1052,2553,183,1508,350,372,233,227,460
06/02/2018,12,3362,2793,2102,3277,2000,2327,510,599,1452,481,130,355,-1,628,1638,2308,1619,702,1212,513,1370,2765,1174,2526,908,1585,285,1599,675,1167,405,undefined,407,370,3381,1101,274,-1,1123,963,413,364,186,2060,3740,315,2250,549,663,366,307,943
06/02/2018,13,3606,2959,2251,3345,2068,2290,277,531,1375,481,113,305,-1,537,1800,2435,1685,709,1320,393,1397,2807,1112,2545,964,1525,228,1848,727,1057,356,undefined,401,449,3234,963,319,-1,1106,935,572,412,186,2233,3656,342,2312,482,619,326,300,911
06/02/2018,14,2845,2038,1987,2921,1962,2083,397,213,931,286,88,187,-1,468,1424,1873,753,529,1011,314,1004,2335,603,2120,748,963,170,1657,577,727,302,undefined,258,259,2069,695,231,-1,623,695,415,300,204,1469,3407,189,1846,363,393,354,232,688
06/02/2018,15,2795,2011,2090,2918,2066,2283,388,254,1417,332,46,167,-1,546,1630,1423,624,586,1039,342,911,2527,579,2620,867,563,155,1792,604,668,294,undefined,277,234,2061,568,186,-1,394,538,295,246,118,1407,3378,142,1589,273,219,319,169,589
06/02/2018,16,2903,1992,2288,3007,2490,3036,357,417,2853,617,73,175,-1,845,1804,1420,640,1022,1133,298,812,3146,722,3778,965,680,153,2069,652,702,254,undefined,450,250,2604,617,148,-1,445,477,333,482,170,1605,3725,189,1991,236,181,329,161,631
06/02/2018,17,3347,2048,2471,3172,3810,5177,756,638,3685,877,124,344,-1,1654,2088,1420,1343,1811,1066,387,1026,4161,1151,5013,1365,728,201,3205,877,803,358,undefined,556,403,4271,835,196,-1,652,609,465,486,378,1924,4650,213,2373,281,132,390,157,782
06/02/2018,18,2640,1512,2214,2593,2707,3302,649,396,1575,420,147,433,-1,910,1816,1024,798,788,1238,517,1056,3397,673,3072,1141,638,229,1866,930,916,412,undefined,276,234,3460,535,162,-1,453,334,279,273,216,1666,3459,118,1879,270,137,424,168,528
06/02/2018,19,1681,734,2141,1914,1706,1938,290,263,586,130,106,495,-1,543,1480,488,358,308,1241,641,1059,2454,295,1575,596,505,190,903,688,824,423,undefined,130,169,2518,292,215,-1,188,286,214,264,182,1258,2354,86,1360,197,123,343,183,470
06/02/2018,20,1053,489,1877,1441,1611,1554,235,173,284,116,197,552,-1,421,1167,449,260,154,1094,815,935,1888,189,1127,423,451,133,751,563,759,588,undefined,115,156,2168,209,250,-1,128,206,233,109,91,1138,1956,67,898,182,104,398,122,356
06/02/2018,21,593,352,1462,1144,1661,1418,165,172,173,96,134,466,-1,387,904,351,169,124,888,639,733,1604,127,862,364,397,90,921,410,678,568,undefined,106,127,2110,191,214,-1,70,160,137,73,82,958,1695,37,784,125,88,412,78,299
06/02/2018,22,463,214,896,649,956,971,61,64,130,71,66,276,-1,289,449,209,98,86,563,457,681,1073,144,519,284,280,65,381,214,428,384,undefined,92,112,1173,120,112,-1,121,92,93,53,53,518,1134,13,523,86,74,189,134,169
06/02/2018,23,203,105,475,323,586,658,72,46,78,27,43,121,-1,174,231,106,50,40,317,351,374,576,59,364,190,191,57,213,96,299,209,undefined,46,37,716,63,44,-1,55,63,59,30,16,265,741,5,322,58,56,63,55,122
07/02/2018,0,165,58,249,169,200,247,40,15,19,12,13,48,-1,77,83,68,14,12,119,107,225,255,25,116,55,164,20,89,50,170,83,undefined,9,19,263,25,11,-1,34,22,11,6,6,131,348,4,122,34,25,18,38,45
07/02/2018,1,40,30,148,106,147,28,12,9,16,6,6,17,-1,28,39,22,2,10,76,36,77,129,26,31,21,106,13,41,23,116,37,undefined,4,8,108,14,18,-1,17,7,13,3,3,65,139,-1,104,22,49,6,8,35
07/02/2018,2,20,25,55,45,60,11,43,9,4,1,1,7,-1,7,38,19,6,2,46,43,76,78,9,41,21,55,6,27,10,74,13,undefined,6,2,26,3,3,-1,11,4,3,3,1,25,89,1,42,5,22,6,6,21
07/02/2018,3,29,13,56,33,63,27,23,-1,2,29,1,-1,-1,9,21,17,4,1,25,40,95,53,12,21,5,47,4,35,6,35,8,undefined,2,1,27,18,4,-1,4,3,2,-1,-1,15,65,1,40,7,25,7,6,9
07/02/2018,4,14,11,36,37,55,57,26,1,10,6,-1,7,-1,32,15,7,13,5,25,20,41,70,1,17,36,26,7,59,13,39,10,undefined,7,6,78,6,7,-1,4,6,-1,-1,-1,24,68,-1,44,9,24,6,4,14
07/02/2018,5,34,24,106,90,121,250,42,46,133,24,11,21,-1,92,33,23,60,40,8,32,54,178,57,219,60,34,7,119,60,36,18,undefined,16,57,219,18,8,-1,40,31,8,3,5,60,228,6,85,17,13,9,11,16
07/02/2018,6,141,94,175,178,472,961,323,178,755,84,18,93,-1,302,78,131,164,141,25,32,75,674,260,974,336,95,36,527,251,48,26,undefined,118,90,935,90,7,-1,77,88,56,36,32,135,515,12,229,43,51,20,49,58
07/02/2018,7,431,264,382,515,1200,2153,629,337,2135,402,49,219,-1,641,353,664,778,728,78,52,141,1513,764,2326,685,233,77,1122,443,189,97,undefined,280,174,1952,232,51,-1,309,308,83,76,59,517,1335,55,562,111,84,85,89,207
07/02/2018,8,1003,624,967,1135,1994,4465,811,552,3736,592,55,308,-1,1286,755,1279,1958,1752,236,105,363,2867,1696,4313,941,579,187,2093,579,418,158,undefined,688,346,3778,741,110,-1,783,754,314,350,217,1030,2861,240,1331,239,151,160,128,689
07/02/2018,9,969,840,760,1098,1304,2302,361,279,2051,370,27,206,-1,543,709,1037,1298,974,193,180,345,1928,1020,2727,494,590,133,1175,421,307,111,undefined,401,225,2091,588,134,-1,678,569,323,432,209,787,2236,270,1105,198,155,167,121,543
07/02/2018,10,1283,1122,1024,1370,1358,1361,293,161,783,257,37,152,-1,324,791,1163,676,492,375,204,395,1684,671,1784,430,584,112,958,308,403,223,undefined,197,184,1575,456,194,-1,484,595,367,232,131,897,2289,169,1007,249,228,243,132,387
07/02/2018,11,1857,1460,1229,2041,1879,1368,309,192,735,225,13,111,-1,325,1057,1593,620,454,631,183,578,1812,494,1801,438,658,160,1588,359,471,193,undefined,233,290,1556,475,178,-1,418,530,487,310,103,1099,2589,148,1294,267,194,309,154,503
07/02/2018,12,3059,2500,2055,2979,2093,2032,434,457,1457,513,58,225,-1,390,1423,2464,1434,607,1212,310,1219,2633,1005,2453,546,968,167,2541,458,1017,317,undefined,351,342,3009,1074,324,-1,1110,873,430,343,133,1860,3617,270,1881,303,236,379,225,798
07/02/2018,13,3046,2679,1930,3143,1821,2090,362,335,1266,442,64,142,-1,402,1590,2425,1458,680,1315,291,1177,2851,893,2449,633,996,187,1669,402,905,376,undefined,397,331,2848,915,293,-1,1144,842,504,344,167,1839,3694,298,1951,330,251,353,264,858
07/02/2018,14,2414,1874,1804,2762,1674,2120,431,223,1115,286,28,138,-1,401,1287,1644,756,482,1059,187,930,2299,520,2083,542,754,146,1427,295,646,291,undefined,261,214,2132,749,191,-1,543,585,321,242,128,1311,3435,136,1503,306,212,345,207,706
07/02/2018,15,2507,1655,2006,2726,2356,1803,233,158,1132,373,16,57,-1,428,1284,1558,697,540,1047,144,684,2237,551,2361,595,622,130,2469,308,587,206,undefined,318,260,1711,565,137,-1,371,531,383,358,200,1232,3464,142,1368,275,205,311,131,505
07/02/2018,16,2380,1583,2148,2798,2655,3029,338,293,2708,610,35,105,-1,763,1435,1389,651,984,917,162,817,2871,667,3796,736,717,185,2127,518,628,259,undefined,490,299,2472,584,127,-1,486,409,378,391,136,1271,3772,119,1630,414,124,269,186,572
07/02/2018,17,3058,1800,2317,3052,3725,5088,733,587,3379,770,54,250,-1,1478,1919,1546,1330,1812,1006,181,1031,4142,1049,4678,1082,1009,219,3022,864,782,377,undefined,555,340,4164,827,138,-1,611,568,439,433,236,1631,4450,231,2261,818,327,414,319,727
07/02/2018,18,2330,1263,2099,2500,2762,3091,579,349,1508,487,84,366,-1,763,1591,964,814,835,1210,325,972,3241,616,3023,807,1271,352,2332,1079,880,357,undefined,275,269,3052,468,149,-1,362,339,303,260,176,1513,3476,132,2010,985,462,488,345,567
07/02/2018,19,1708,755,2136,1805,1787,1893,222,197,532,172,103,351,-1,464,1340,617,414,278,1164,593,953,2398,284,1504,489,1275,280,1455,738,854,427,undefined,100,172,2164,349,165,-1,234,86,166,212,199,1222,2275,73,1449,1335,701,407,327,406
07/02/2018,20,1061,468,1868,1431,1656,1497,218,158,244,111,157,592,-1,373,1210,443,330,230,1096,699,769,1921,188,1065,430,1169,243,714,531,679,556,undefined,86,165,2125,195,186,-1,114,58,164,134,69,1091,2062,58,1037,1127,727,322,331,357
07/02/2018,21,637,373,1427,1141,1966,1525,247,160,174,78,112,402,-1,348,817,387,158,104,805,480,728,1651,180,858,354,1033,188,1327,661,649,683,undefined,55,148,1977,212,170,-1,107,35,137,127,71,903,1614,44,823,814,640,377,240,305
07/02/2018,22,466,268,1086,831,2312,1114,157,91,114,67,81,267,-1,315,517,283,106,95,656,383,669,1374,163,576,244,598,162,1515,578,581,479,undefined,54,86,1543,143,117,-1,93,26,149,86,26,802,1381,16,524,512,311,153,151,242
07/02/2018,23,302,148,634,388,642,711,4,42,88,32,51,135,-1,195,250,155,62,54,261,147,364,823,74,346,159,206,54,207,103,368,267,undefined,25,45,680,85,62,-1,28,12,138,42,12,362,697,14,341,124,104,85,68,155
08/02/2018,0,104,68,388,263,331,400,-1,26,25,3,14,33,-1,108,100,78,23,17,170,68,220,329,36,191,86,118,31,98,65,203,91,undefined,17,53,336,38,24,-1,15,30,16,13,8,177,769,4,171,53,66,14,46,60
08/02/2018,1,66,30,150,119,120,91,-1,6,11,3,5,13,-1,32,43,25,14,6,89,43,192,150,26,29,28,134,24,40,36,152,39,undefined,6,12,136,16,8,-1,23,16,11,4,2,93,171,4,95,39,55,11,26,50
08/02/2018,2,26,18,62,56,58,64,-1,2,6,2,4,11,-1,15,24,14,4,4,53,26,101,150,7,38,27,85,4,23,25,84,15,undefined,5,12,66,9,7,-1,3,15,4,6,1,42,88,-1,32,10,38,3,14,19
08/02/2018,3,25,20,48,25,74,34,-1,1,1,-1,-1,6,-1,10,24,22,6,4,31,22,68,58,11,18,8,45,3,56,7,58,10,undefined,3,1,38,9,-1,-1,-1,3,11,9,3,18,42,3,32,6,28,7,9,11
08/02/2018,4,38,7,37,26,77,58,-1,3,17,1,2,3,-1,39,20,11,8,3,30,42,39,60,7,16,24,26,9,41,10,46,14,undefined,15,9,46,11,7,-1,31,10,4,1,-1,26,65,-1,46,6,17,17,6,11
08/02/2018,5,52,31,93,87,148,251,-1,33,137,15,2,24,-1,100,41,29,52,48,44,36,43,200,36,239,86,65,8,146,43,27,16,undefined,24,49,210,24,7,-1,24,31,14,4,3,58,198,9,87,16,21,11,9,18
08/02/2018,6,145,104,163,189,488,950,-1,155,744,87,25,98,-1,298,96,131,180,176,35,12,55,610,208,937,275,144,31,470,152,55,16,undefined,85,85,872,89,9,-1,98,77,51,35,23,143,472,20,195,54,65,15,46,55
08/02/2018,7,384,255,342,488,1213,2185,-1,343,2112,334,50,225,-1,670,350,603,762,773,118,78,141,1367,690,2123,623,302,71,1040,330,137,74,undefined,248,163,1856,238,48,-1,313,266,159,94,69,444,1264,53,569,157,112,78,82,210
08/02/2018,8,910,598,935,1224,1941,4466,788,529,3806,449,61,384,-1,1378,752,1089,1802,1689,273,122,286,2732,1337,4173,895,717,174,1854,591,315,155,undefined,462,296,3609,744,161,-1,764,758,296,213,216,1007,2688,188,1301,215,238,157,132,669
08/02/2018,9,957,732,773,1159,1509,2432,444,271,2295,284,30,242,-1,633,713,1006,1335,1117,213,152,298,1830,863,2777,442,950,181,1375,329,319,149,undefined,418,264,2239,595,144,-1,722,591,330,243,121,843,2283,276,1024,273,235,199,125,519
08/02/2018,10,1282,1088,1122,1702,1551,1346,418,169,891,174,41,139,-1,408,772,1219,751,542,427,209,465,1575,578,1757,480,1207,174,1116,293,382,191,undefined,210,215,1524,526,130,-1,458,551,255,146,79,953,2365,184,1107,354,360,230,180,421
08/02/2018,11,1522,1759,1371,2224,2123,1461,363,215,651,194,52,205,-1,401,1123,1507,747,447,611,325,649,1612,507,1739,575,1563,175,1779,388,545,204,undefined,251,202,1917,549,227,-1,420,532,358,287,82,1182,2779,176,1271,354,408,321,190,534
08/02/2018,12,2609,2858,2171,3128,2621,2361,478,603,1229,401,109,393,-1,556,1729,2309,1603,606,1240,506,1499,2400,1092,2368,782,2064,301,2798,588,1152,356,undefined,362,366,3358,1076,330,-1,1271,957,450,356,93,1941,3585,311,1946,494,619,442,313,996
08/02/2018,13,2761,3066,2286,3430,2089,2414,483,479,1174,417,97,332,-1,552,1941,2626,1518,658,1286,544,1397,2724,1122,2635,817,2054,260,1699,684,967,391,undefined,362,350,3272,976,337,-1,1200,958,541,386,83,2292,3703,290,2114,491,618,459,304,949
08/02/2018,14,1953,2338,1978,2980,2108,2077,339,219,856,293,55,238,-1,561,1555,1860,920,521,1073,379,942,2367,606,1932,703,1034,176,1794,611,735,271,undefined,287,220,2164,679,226,-1,585,634,423,309,93,1688,3499,176,1691,352,445,367,208,670
08/02/2018,15,1723,2368,2135,2935,3047,2469,435,216,1213,437,60,307,-1,648,1748,1530,723,567,1098,362,926,2468,537,2370,851,726,159,2980,629,649,256,undefined,333,178,2228,598,161,-1,412,474,426,365,118,1674,3560,123,1681,378,279,323,165,639
08/02/2018,16,1706,2320,2195,3083,2827,3255,651,337,2547,618,56,276,-1,963,1736,1450,826,1005,937,272,877,3159,726,3637,941,635,148,2333,726,754,288,undefined,504,244,2736,610,168,-1,460,457,370,451,160,1643,3822,158,1951,237,185,337,129,659
08/02/2018,17,2206,2292,2558,3517,3905,5274,1074,711,3303,805,127,427,-1,1678,2370,1576,1373,1870,1156,387,1236,4034,1214,4831,1340,766,192,2941,949,916,381,undefined,646,310,4597,822,243,-1,649,587,463,607,202,2026,4576,205,2627,278,197,433,169,837
08/02/2018,18,1806,1806,2270,2845,3003,3358,907,580,1461,421,100,411,-1,991,1773,1009,749,828,1269,556,1179,3078,684,3022,1058,596,190,2077,948,886,456,undefined,305,204,3607,514,203,-1,372,398,325,295,147,1656,3565,153,1977,255,197,520,173,658
08/02/2018,19,1401,1295,2033,1982,1988,1976,590,327,542,148,87,416,-1,547,1431,643,399,297,1243,543,1054,2184,341,1490,563,428,119,1651,790,966,478,undefined,132,156,2576,328,257,-1,260,274,171,164,87,1244,2560,58,1287,199,145,533,129,521
08/02/2018,20,1168,830,1815,1664,1750,1632,436,260,262,81,147,451,-1,412,1183,412,325,168,1134,555,872,1694,241,1006,365,546,140,831,563,888,552,undefined,121,183,2360,231,298,-1,113,228,291,254,120,1093,2112,65,1146,206,122,546,139,479
08/02/2018,21,844,386,1613,1259,1497,1408,204,167,181,55,98,381,-1,319,891,338,186,82,977,583,786,1558,195,864,378,476,100,597,336,794,563,undefined,79,114,2049,217,221,-1,87,215,99,89,43,912,1741,24,873,139,139,440,88,392
08/02/2018,22,422,252,1149,936,1789,1217,894,347,182,46,76,259,-1,341,573,219,142,98,646,540,550,1254,155,584,377,315,81,1205,308,591,456,undefined,76,139,1711,155,149,-1,72,118,74,57,58,629,1554,11,526,104,81,220,39,271
08/02/2018,23,265,110,801,544,702,785,76,48,72,13,37,123,-1,267,278,125,92,64,378,894,555,785,74,452,150,225,41,368,164,426,212,undefined,35,125,798,132,44,-1,52,59,194,83,162,432,1101,10,362,70,72,71,60,137
09/02/2018,0,141,78,414,274,319,307,26,14,37,15,13,34,-1,108,130,82,26,10,228,576,387,293,73,214,67,175,30,109,65,308,120,undefined,7,33,267,47,25,-1,13,37,11,5,1,155,458,10,221,42,75,26,27,125
09/02/2018,1,116,56,205,198,108,111,18,12,28,3,5,11,-1,17,86,48,11,19,138,173,239,209,52,62,71,112,17,59,32,181,47,undefined,-1,4,172,15,10,-1,17,20,10,5,6,46,256,5,121,24,29,6,4,81
09/02/2018,2,55,55,102,86,71,66,12,3,12,6,4,9,-1,20,46,43,4,5,71,179,241,189,15,54,22,103,12,23,21,157,6,undefined,7,13,78,12,4,-1,7,8,10,7,6,101,111,1,70,14,38,8,10,31
09/02/2018,3,71,24,77,65,74,63,36,1,3,1,1,3,-1,23,32,31,6,4,47,100,125,85,30,17,23,45,5,56,14,80,5,undefined,4,7,58,14,2,-1,22,2,12,3,-1,59,139,1,80,12,24,-1,13,43
09/02/2018,4,59,31,53,53,72,49,21,1,13,5,4,6,-1,39,31,11,7,6,25,73,136,55,24,41,11,31,11,63,28,45,18,undefined,4,14,44,11,9,-1,10,12,6,1,1,58,75,-1,56,9,14,8,6,14
09/02/2018,5,44,24,90,105,174,256,54,51,135,15,4,24,-1,91,33,40,43,26,27,24,60,177,50,262,86,66,8,105,60,32,14,undefined,21,40,195,24,14,-1,18,25,22,5,4,56,240,10,99,30,25,2,5,23
09/02/2018,6,106,79,168,197,427,891,210,153,702,103,14,72,-1,279,79,127,168,162,42,18,107,594,209,819,254,132,39,357,182,52,21,undefined,77,91,846,87,9,-1,82,89,48,27,22,126,477,13,227,88,58,23,24,66
09/02/2018,7,314,251,360,493,1070,1986,454,344,1986,398,49,204,-1,610,279,473,711,636,93,68,130,1286,666,2191,492,315,88,765,392,232,85,undefined,200,136,1646,214,43,-1,291,300,96,59,42,410,1192,76,526,140,141,69,74,166
09/02/2018,8,884,633,968,1106,1832,4472,774,478,3683,537,62,308,-1,1338,681,1104,1817,1600,246,110,294,2576,1408,3970,751,721,161,1696,604,231,136,undefined,544,325,3674,637,132,-1,763,732,319,312,261,933,2579,180,1153,234,170,147,138,606
09/02/2018,9,927,805,909,1194,1347,2499,492,223,2177,357,50,250,-1,735,713,1060,1224,953,232,114,353,1877,919,2673,444,720,157,1025,382,352,161,undefined,304,285,2187,637,117,-1,708,554,428,323,263,831,2272,270,1054,224,277,192,147,574
09/02/2018,10,1342,1164,1381,1731,1110,1504,532,157,845,224,36,190,-1,409,786,1312,697,513,445,175,480,1639,531,1720,408,853,153,892,314,394,200,undefined,181,227,1653,498,145,-1,513,486,311,176,108,874,2204,166,1152,277,291,275,172,475
09/02/2018,11,1888,1723,1536,2176,1637,1490,743,250,822,211,55,201,-1,444,964,1578,757,427,654,251,625,1764,575,1594,591,1053,242,1116,459,583,206,undefined,170,213,1786,521,142,-1,452,576,305,160,117,1094,2548,158,1406,382,456,394,194,610
09/02/2018,12,2966,2838,2510,3259,2175,2314,1191,579,1427,409,91,388,-1,608,1627,2369,1582,575,1205,607,1541,2442,1074,2563,737,1661,276,1506,593,1248,366,undefined,263,280,3424,1014,336,-1,1304,895,461,278,140,2069,3446,288,2181,520,646,512,270,885
09/02/2018,13,3066,3121,2375,3657,2276,2333,1463,548,1343,378,107,395,-1,607,1822,2531,1666,637,1392,575,1566,2653,1054,2765,860,1661,267,1720,779,1111,377,undefined,311,369,3340,1106,325,-1,1133,895,557,399,168,2250,3801,309,2381,520,662,461,300,998
09/02/2018,14,2989,2338,2314,2982,2319,2116,1543,296,978,283,60,275,-1,565,1682,1832,854,563,1155,351,969,2633,734,2064,847,1143,229,2053,691,836,302,undefined,287,262,2323,745,237,-1,634,558,460,326,150,1704,3484,126,1991,377,497,368,221,790
09/02/2018,15,3262,2333,2196,3186,2684,2474,1207,258,1392,295,71,230,-1,668,1949,1685,652,561,1113,355,985,2703,601,2452,958,1043,284,2271,737,780,300,undefined,242,247,2645,637,150,-1,438,496,411,363,284,1675,3740,134,1859,488,410,307,237,657
09/02/2018,16,3387,2651,2791,3441,3185,3579,1275,404,2674,545,96,276,-1,1046,2021,1692,867,976,1153,278,1169,3368,755,3612,1086,888,216,2430,696,881,268,undefined,411,326,3072,620,179,-1,451,561,405,268,166,1724,4061,187,2171,392,263,465,257,731
09/02/2018,17,3978,2740,2800,3871,4275,5306,1796,674,3029,666,112,450,-1,1591,2496,1916,1399,1527,1392,437,1342,4060,1003,4381,1509,728,278,2811,1166,1219,395,undefined,594,427,5043,957,201,-1,640,669,402,256,242,2184,5002,197,2784,310,187,550,194,938
