Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14,380 Elizabeth St,La Trobe St (North)
14/09/2019,6,69,76,110,85,122,295,57,35,53,12,13,29,-1,104,61,101,75,28,15,33,105,291,60,307,-1,121,34,79,61,79,25,undefined,31,40,211,22,11,undefined,28,37,17,10,6,76,3,107,62,51,16,26,20,8,-1,15,36,89,8,213,39,undefined,undefined
14/09/2019,7,102,90,205,218,231,492,106,62,97,40,22,66,-1,154,123,148,63,54,51,49,136,467,38,529,-1,220,51,132,127,95,63,undefined,38,26,440,28,12,undefined,45,49,29,26,15,162,15,188,118,94,52,57,59,31,-1,72,90,224,32,310,97,undefined,undefined
14/09/2019,8,369,200,281,411,538,595,157,126,111,76,40,123,-1,264,195,267,137,88,59,62,137,896,62,772,-1,444,146,420,214,130,94,undefined,80,51,632,123,73,undefined,106,156,84,70,50,248,53,406,262,215,135,71,246,80,-1,125,160,351,86,732,172,undefined,undefined
14/09/2019,9,793,631,524,915,933,972,183,179,154,77,58,194,-1,445,329,565,161,136,173,172,266,1587,213,965,-1,791,279,808,360,237,113,undefined,45,117,916,164,92,undefined,146,186,88,129,67,468,66,672,415,352,232,171,293,77,-1,283,167,476,131,1214,285,undefined,undefined
14/09/2019,10,1499,1273,871,1556,1587,1318,302,252,196,101,61,281,-1,644,671,842,224,158,314,325,488,1859,276,1227,-1,1227,312,1332,662,383,247,undefined,101,127,1130,159,130,undefined,156,182,162,128,80,806,72,1048,615,542,382,222,401,96,-1,421,245,766,138,2023,432,undefined,undefined
14/09/2019,11,2294,1932,1537,2472,2555,1483,466,265,195,105,91,297,-1,604,1208,1228,238,169,676,657,641,2295,308,1378,-1,1429,405,1984,1082,480,235,undefined,127,149,1825,254,180,undefined,151,349,152,141,92,1406,107,1496,740,747,452,231,561,152,-1,544,238,808,249,2888,508,undefined,undefined
14/09/2019,12,3002,2278,2478,3216,1972,2781,485,334,186,122,137,400,-1,692,1968,1338,270,218,1023,943,964,2823,303,1397,-1,1686,479,2806,492,700,319,undefined,104,154,2147,231,273,undefined,143,414,224,188,92,2029,109,1925,845,727,577,302,650,226,-1,626,254,842,307,3429,639,undefined,undefined
14/09/2019,13,3638,2574,2865,3358,125,4032,485,321,172,79,140,453,-1,775,2164,1427,353,242,1266,1070,1139,3590,303,1350,-1,1774,445,3299,94,1008,357,undefined,127,199,2964,283,342,undefined,128,574,255,159,109,2433,127,2362,957,733,539,251,899,163,-1,672,240,864,406,2553,842,undefined,undefined
14/09/2019,14,3607,2672,3076,3705,123,4470,611,320,191,116,167,480,-1,976,2207,1403,310,240,1112,788,1278,3513,288,1441,-1,1655,495,2778,54,881,550,undefined,100,184,3120,229,300,undefined,102,335,314,126,135,2654,130,2263,868,532,576,301,740,263,-1,574,301,793,531,3596,888,undefined,undefined
14/09/2019,15,3865,2792,2775,3352,2900,2914,918,345,213,64,145,496,-1,953,2000,1374,369,204,1178,753,1329,3245,368,1477,-1,1227,366,2620,1486,943,614,undefined,102,235,2929,200,311,undefined,130,281,217,135,141,2265,88,2166,772,423,532,229,766,197,-1,543,258,839,296,3358,838,undefined,undefined
14/09/2019,16,3803,2702,2666,3056,3192,2564,1300,352,179,47,179,561,-1,891,1902,1272,347,172,1076,859,1290,3381,365,1620,-1,768,225,2145,1303,984,465,undefined,184,312,2911,207,287,undefined,154,430,197,177,104,2100,120,2059,415,251,600,226,723,158,-1,562,257,902,253,3329,829,undefined,undefined
14/09/2019,17,3497,2142,2777,2924,2895,2557,723,290,162,95,170,514,-1,923,1922,1097,438,171,1267,912,1406,3440,366,1736,-1,719,223,1699,1132,1062,555,undefined,149,294,2385,248,260,undefined,158,314,255,214,150,1987,147,1988,302,182,683,158,802,259,-1,578,264,894,271,3152,875,undefined,undefined
14/09/2019,18,2897,1515,2927,2712,2763,2381,345,248,182,126,141,487,-1,817,1891,713,363,135,1542,1260,1375,2860,270,1431,-1,693,205,1770,681,1250,653,undefined,100,142,2507,209,319,undefined,203,385,179,167,80,1748,96,1697,313,146,643,171,737,216,-1,551,302,914,80,2784,858,undefined,undefined
14/09/2019,19,2223,730,3071,2286,2518,1786,301,155,96,63,129,431,-1,690,1716,562,308,89,1527,1515,1586,2713,267,1077,-1,687,184,1686,436,1297,823,undefined,77,127,2441,218,481,undefined,122,340,134,131,77,1659,75,1546,234,138,752,141,710,246,-1,526,190,610,22,2530,751,undefined,undefined
14/09/2019,20,1060,527,2690,1731,1778,1591,990,140,95,53,100,363,-1,614,1516,463,267,89,1250,1404,1306,2273,237,810,-1,648,154,730,382,1309,921,undefined,84,221,2504,363,527,undefined,100,224,117,76,42,1569,63,1230,207,117,604,151,718,146,-1,354,145,520,27,2133,589,undefined,undefined
14/09/2019,21,873,345,2314,1294,1647,1310,92,87,88,68,91,240,-1,584,1391,340,166,68,932,987,1206,1820,240,819,-1,510,131,957,239,1185,864,undefined,41,56,1492,297,444,undefined,134,161,91,70,47,1223,53,918,145,116,478,126,704,106,-1,320,120,410,26,1540,578,undefined,undefined
14/09/2019,22,632,375,1953,1450,1973,1206,418,50,81,40,48,177,-1,551,831,376,170,98,842,1082,1179,1608,242,713,-1,369,118,1387,255,1157,760,undefined,100,313,1741,458,310,undefined,65,415,63,61,24,1075,45,719,140,141,301,71,558,121,-1,275,109,488,14,1619,302,undefined,undefined
14/09/2019,23,427,234,1626,892,943,1031,51,32,49,31,24,103,-1,452,577,232,96,64,501,883,830,1232,166,584,-1,309,84,404,91,1055,525,undefined,52,56,750,510,189,undefined,84,158,57,56,31,668,25,536,105,121,148,52,465,79,-1,205,83,337,5,1271,211,undefined,undefined
15/09/2019,0,287,157,949,483,466,542,19,25,34,39,3,42,-1,345,332,182,71,26,328,396,652,737,96,324,-1,198,44,123,57,757,272,undefined,20,31,298,518,69,undefined,39,95,27,26,12,391,16,320,54,103,71,48,423,51,-1,168,63,217,4,842,123,undefined,undefined
15/09/2019,1,117,101,588,385,221,448,6,14,28,8,4,28,-1,258,219,88,39,41,253,250,593,720,79,192,-1,134,36,69,43,634,100,undefined,16,32,178,343,33,undefined,14,25,18,20,13,290,9,230,51,80,7,31,298,27,-1,81,24,112,5,534,90,undefined,undefined
15/09/2019,2,103,86,417,261,130,278,5,7,26,11,6,28,-1,198,132,51,18,18,119,153,445,434,38,100,-1,134,20,69,20,452,60,undefined,5,3,108,310,12,undefined,14,21,20,10,11,211,1,158,21,47,2,21,211,17,-1,80,11,76,15,358,71,undefined,undefined
15/09/2019,3,124,79,327,211,124,197,5,1,14,7,5,12,-1,107,58,43,24,19,86,146,367,406,39,125,-1,102,10,33,9,405,19,undefined,6,11,68,214,13,undefined,5,21,24,9,6,186,6,161,17,26,5,11,271,14,-1,29,19,88,5,339,29,undefined,undefined
