date,street,people_count,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
5/03/2022,Spencer St-Collins St (North),12800,37.8,N,22.2,N,17.3,N,7.1,5,5151000,1.78
4/03/2022,Spencer St-Collins St (North),17338,0,N,32.5,N,18.3,N,16.3,4,5151000,1.78
4/03/2022,Southern Cross Station,5957,0,N,32.5,N,18.3,N,16.3,4,5151000,1.78
4/03/2022,QV Market-Peel St,2260,0,N,32.5,N,18.3,N,16.3,4,5151000,1.78
4/03/2022,Melbourne Central,23630,0,N,32.5,N,18.3,N,16.3,4,5151000,1.78
4/03/2022,Collins Place (North),4380,0,N,32.5,N,18.3,N,16.3,4,5151000,1.78
4/03/2022,Chinatown-Swanston St (North),9148,0,N,32.5,N,18.3,N,16.3,4,5151000,1.78
4/03/2022,Bourke Street Mall (North),18284,0,N,32.5,N,18.3,N,16.3,4,5151000,1.78
3/03/2022,Melbourne Central,21777,0,N,30.5,N,17.5,N,23.4,3,5151000,1.78
3/03/2022,Chinatown-Swanston St (North),8007,0,N,30.5,N,17.5,N,23.4,3,5151000,1.78
3/03/2022,Collins Place (North),4630,0,N,30.5,N,17.5,N,23.4,3,5151000,1.78
3/03/2022,Bourke Street Mall (North),18458,0,N,30.5,N,17.5,N,23.4,3,5151000,1.78
3/03/2022,QV Market-Peel St,2546,0,N,30.5,N,17.5,N,23.4,3,5151000,1.78
3/03/2022,Southern Cross Station,7025,0,N,30.5,N,17.5,N,23.4,3,5151000,1.78
3/03/2022,Spencer St-Collins St (North),16030,0,N,30.5,N,17.5,N,23.4,3,5151000,1.78
2/03/2022,Spencer St-Collins St (North),15196,6,N,29.6,N,19.7,N,16.5,2,5151000,1.78
2/03/2022,Southern Cross Station,7039,6,N,29.6,N,19.7,N,16.5,2,5151000,1.78
2/03/2022,QV Market-Peel St,2525,6,N,29.6,N,19.7,N,16.5,2,5151000,1.78
2/03/2022,Melbourne Central,20526,6,N,29.6,N,19.7,N,16.5,2,5151000,1.78
2/03/2022,Collins Place (North),4356,6,N,29.6,N,19.7,N,16.5,2,5151000,1.78
2/03/2022,Chinatown-Swanston St (North),6944,6,N,29.6,N,19.7,N,16.5,2,5151000,1.78
2/03/2022,Bourke Street Mall (North),15475,6,N,29.6,N,19.7,N,16.5,2,5151000,1.78
1/03/2022,Chinatown-Swanston St (North),6144,0,N,25.8,N,19.8,N,8.2,1,5151000,1.78
1/03/2022,Collins Place (North),4047,0,N,25.8,N,19.8,N,8.2,1,5151000,1.78
1/03/2022,Melbourne Central,18868,0,N,25.8,N,19.8,N,8.2,1,5151000,1.78
1/03/2022,QV Market-Peel St,2114,0,N,25.8,N,19.8,N,8.2,1,5151000,1.78
1/03/2022,Southern Cross Station,6385,0,N,25.8,N,19.8,N,8.2,1,5151000,1.78
1/03/2022,Spencer St-Collins St (North),14888,0,N,25.8,N,19.8,N,8.2,1,5151000,1.78
1/03/2022,Bourke Street Mall (North),13751,0,N,25.8,N,19.8,N,8.2,1,5151000,1.78
28/02/2022,Spencer St-Collins St (North),13437,0,N,23.9,Y,18.9,Y,12.3,0,5151000,1.78
28/02/2022,Southern Cross Station,5248,0,N,23.9,Y,18.9,Y,12.3,0,5151000,1.78
28/02/2022,QV Market-Peel St,1493,0,N,23.9,Y,18.9,Y,12.3,0,5151000,1.78
28/02/2022,Melbourne Central,19168,0,N,23.9,Y,18.9,Y,12.3,0,5151000,1.78
28/02/2022,Collins Place (North),3677,0,N,23.9,Y,18.9,Y,12.3,0,5151000,1.78
28/02/2022,Chinatown-Swanston St (North),6361,0,N,23.9,Y,18.9,Y,12.3,0,5151000,1.78
28/02/2022,Bourke Street Mall (North),13734,0,N,23.9,Y,18.9,Y,12.3,0,5151000,1.78
27/02/2022,Melbourne Central,22366,0,N,25.6,Y,16.3,Y,14,6,5151000,1.78
27/02/2022,Bourke Street Mall (North),19693,0,N,25.6,Y,16.3,Y,14,6,5151000,1.78
27/02/2022,Chinatown-Swanston St (North),9996,0,N,25.6,Y,16.3,Y,14,6,5151000,1.78
27/02/2022,Collins Place (North),1186,0,N,25.6,Y,16.3,Y,14,6,5151000,1.78
27/02/2022,QV Market-Peel St,3214,0,N,25.6,Y,16.3,Y,14,6,5151000,1.78
27/02/2022,Spencer St-Collins St (North),9540,0,N,25.6,Y,16.3,Y,14,6,5151000,1.78
27/02/2022,Southern Cross Station,1374,0,N,25.6,Y,16.3,Y,14,6,5151000,1.78
26/02/2022,Spencer St-Collins St (North),12681,0,N,29.1,Y,18.4,Y,22.6,5,5151000,1.78
26/02/2022,Southern Cross Station,1702,0,N,29.1,Y,18.4,Y,22.6,5,5151000,1.78
26/02/2022,QV Market-Peel St,3678,0,N,29.1,Y,18.4,Y,22.6,5,5151000,1.78
26/02/2022,Melbourne Central,29245,0,N,29.1,Y,18.4,Y,22.6,5,5151000,1.78
26/02/2022,Collins Place (North),1881,0,N,29.1,Y,18.4,Y,22.6,5,5151000,1.78
26/02/2022,Chinatown-Swanston St (North),13195,0,N,29.1,Y,18.4,Y,22.6,5,5151000,1.78
26/02/2022,Bourke Street Mall (North),27192,0,N,29.1,Y,18.4,Y,22.6,5,5151000,1.78
25/02/2022,Collins Place (North),3785,0,N,21.7,Y,18,Y,17.6,4,5151000,1.78
25/02/2022,Bourke Street Mall (North),20017,0,N,21.7,Y,18,Y,17.6,4,5151000,1.78
25/02/2022,Chinatown-Swanston St (North),10148,0,N,21.7,Y,18,Y,17.6,4,5151000,1.78
25/02/2022,Melbourne Central,24102,0,N,21.7,Y,18,Y,17.6,4,5151000,1.78
25/02/2022,QV Market-Peel St,2694,0,N,21.7,Y,18,Y,17.6,4,5151000,1.78
25/02/2022,Southern Cross Station,4862,0,N,21.7,Y,18,Y,17.6,4,5151000,1.78
25/02/2022,Spencer St-Collins St (North),14852,0,N,21.7,Y,18,Y,17.6,4,5151000,1.78
24/02/2022,Spencer St-Collins St (North),14244,0,N,22.7,Y,19.3,Y,15.5,3,5151000,1.78
24/02/2022,Southern Cross Station,5297,0,N,22.7,Y,19.3,Y,15.5,3,5151000,1.78
24/02/2022,QV Market-Peel St,2255,0,N,22.7,Y,19.3,Y,15.5,3,5151000,1.78
24/02/2022,Melbourne Central,19590,0,N,22.7,Y,19.3,Y,15.5,3,5151000,1.78
24/02/2022,Collins Place (North),3721,0,N,22.7,Y,19.3,Y,15.5,3,5151000,1.78
24/02/2022,Chinatown-Swanston St (North),7202,0,N,22.7,Y,19.3,Y,15.5,3,5151000,1.78
24/02/2022,Bourke Street Mall (North),16296,0,N,22.7,Y,19.3,Y,15.5,3,5151000,1.78
23/02/2022,Collins Place (North),3779,0,N,32,Y,15.1,Y,23.9,2,5151000,1.78
23/02/2022,Bourke Street Mall (North),16084,0,N,32,Y,15.1,Y,23.9,2,5151000,1.78
23/02/2022,Chinatown-Swanston St (North),7061,0,N,32,Y,15.1,Y,23.9,2,5151000,1.78
23/02/2022,Spencer St-Collins St (North),14139,0,N,32,Y,15.1,Y,23.9,2,5151000,1.78
23/02/2022,Melbourne Central,18692,0,N,32,Y,15.1,Y,23.9,2,5151000,1.78
23/02/2022,Southern Cross Station,5050,0,N,32,Y,15.1,Y,23.9,2,5151000,1.78
23/02/2022,QV Market-Peel St,2086,0,N,32,Y,15.1,Y,23.9,2,5151000,1.78
22/02/2022,Spencer St-Collins St (North),13492,0,N,22.5,Y,13,Y,25,1,5151000,1.78
22/02/2022,Southern Cross Station,4889,0,N,22.5,Y,13,Y,25,1,5151000,1.78
22/02/2022,QV Market-Peel St,2142,0,N,22.5,Y,13,Y,25,1,5151000,1.78
22/02/2022,Melbourne Central,19243,0,N,22.5,Y,13,Y,25,1,5151000,1.78
22/02/2022,Collins Place (North),4127,0,N,22.5,Y,13,Y,25,1,5151000,1.78
22/02/2022,Chinatown-Swanston St (North),6689,0,N,22.5,Y,13,Y,25,1,5151000,1.78
22/02/2022,Bourke Street Mall (North),16012,0,N,22.5,Y,13,Y,25,1,5151000,1.78
21/02/2022,Collins Place (North),3328,1.6,N,20.3,Y,13.7,Y,23,0,5151000,1.78
21/02/2022,Bourke Street Mall (North),15179,1.6,N,20.3,Y,13.7,Y,23,0,5151000,1.78
21/02/2022,Chinatown-Swanston St (North),6523,1.6,N,20.3,Y,13.7,Y,23,0,5151000,1.78
21/02/2022,Spencer St-Collins St (North),12918,1.6,N,20.3,Y,13.7,Y,23,0,5151000,1.78
21/02/2022,Melbourne Central,17284,1.6,N,20.3,Y,13.7,Y,23,0,5151000,1.78
21/02/2022,QV Market-Peel St,1711,1.6,N,20.3,Y,13.7,Y,23,0,5151000,1.78
21/02/2022,Southern Cross Station,4706,1.6,N,20.3,Y,13.7,Y,23,0,5151000,1.78
20/02/2022,Bourke Street Mall (North),17990,0,N,23.8,Y,12.7,Y,18.7,6,5151000,1.78
20/02/2022,Melbourne Central,21583,0,N,23.8,Y,12.7,Y,18.7,6,5151000,1.78
20/02/2022,Collins Place (North),997,0,N,23.8,Y,12.7,Y,18.7,6,5151000,1.78
20/02/2022,Chinatown-Swanston St (North),9851,0,N,23.8,Y,12.7,Y,18.7,6,5151000,1.78
20/02/2022,QV Market-Peel St,3234,0,N,23.8,Y,12.7,Y,18.7,6,5151000,1.78
20/02/2022,Spencer St-Collins St (North),9883,0,N,23.8,Y,12.7,Y,18.7,6,5151000,1.78
20/02/2022,Southern Cross Station,1274,0,N,23.8,Y,12.7,Y,18.7,6,5151000,1.78
19/02/2022,Spencer St-Collins St (North),12881,0.6,N,21.9,Y,13.3,Y,25.7,5,5151000,1.78
19/02/2022,Southern Cross Station,1714,0.6,N,21.9,Y,13.3,Y,25.7,5,5151000,1.78
19/02/2022,QV Market-Peel St,3766,0.6,N,21.9,Y,13.3,Y,25.7,5,5151000,1.78
19/02/2022,Melbourne Central,28105,0.6,N,21.9,Y,13.3,Y,25.7,5,5151000,1.78
19/02/2022,Collins Place (North),1741,0.6,N,21.9,Y,13.3,Y,25.7,5,5151000,1.78
19/02/2022,Chinatown-Swanston St (North),12461,0.6,N,21.9,Y,13.3,Y,25.7,5,5151000,1.78
19/02/2022,Bourke Street Mall (North),26085,0.6,N,21.9,Y,13.3,Y,25.7,5,5151000,1.78
18/02/2022,Melbourne Central,23032,0,N,21,Y,15.4,Y,17.6,4,5151000,1.78
18/02/2022,Bourke Street Mall (North),18645,0,N,21,Y,15.4,Y,17.6,4,5151000,1.78
18/02/2022,Collins Place (North),3405,0,N,21,Y,15.4,Y,17.6,4,5151000,1.78
18/02/2022,Chinatown-Swanston St (North),9635,0,N,21,Y,15.4,Y,17.6,4,5151000,1.78
18/02/2022,QV Market-Peel St,2514,0,N,21,Y,15.4,Y,17.6,4,5151000,1.78
18/02/2022,Southern Cross Station,3816,0,N,21,Y,15.4,Y,17.6,4,5151000,1.78
18/02/2022,Spencer St-Collins St (North),13534,0,N,21,Y,15.4,Y,17.6,4,5151000,1.78
17/02/2022,Bourke Street Mall (North),16067,0,N,24.3,Y,17.1,Y,21.6,3,5151000,1.78
17/02/2022,Spencer St-Collins St (North),13048,0,N,24.3,Y,17.1,Y,21.6,3,5151000,1.78
17/02/2022,Southern Cross Station,4143,0,N,24.3,Y,17.1,Y,21.6,3,5151000,1.78
17/02/2022,QV Market-Peel St,2171,0,N,24.3,Y,17.1,Y,21.6,3,5151000,1.78
17/02/2022,Melbourne Central,17375,0,N,24.3,Y,17.1,Y,21.6,3,5151000,1.78
17/02/2022,Collins Place (North),3833,0,N,24.3,Y,17.1,Y,21.6,3,5151000,1.78
17/02/2022,Chinatown-Swanston St (North),6504,0,N,24.3,Y,17.1,Y,21.6,3,5151000,1.78
16/02/2022,Bourke Street Mall (North),13676,0,N,25.8,Y,16.4,Y,14,2,5151000,1.78
16/02/2022,Southern Cross Station,3798,0,N,25.8,Y,16.4,Y,14,2,5151000,1.78
16/02/2022,QV Market-Peel St,2184,0,N,25.8,Y,16.4,Y,14,2,5151000,1.78
16/02/2022,Melbourne Central,16898,0,N,25.8,Y,16.4,Y,14,2,5151000,1.78
16/02/2022,Collins Place (North),3806,0,N,25.8,Y,16.4,Y,14,2,5151000,1.78
16/02/2022,Chinatown-Swanston St (North),6299,0,N,25.8,Y,16.4,Y,14,2,5151000,1.78
16/02/2022,Spencer St-Collins St (North),12726,0,N,25.8,Y,16.4,Y,14,2,5151000,1.78
15/02/2022,Melbourne Central,16287,0,N,22.5,Y,17.9,Y,18.2,1,5151000,1.78
15/02/2022,Chinatown-Swanston St (North),6430,0,N,22.5,Y,17.9,Y,18.2,1,5151000,1.78
15/02/2022,Spencer St-Collins St (North),12260,0,N,22.5,Y,17.9,Y,18.2,1,5151000,1.78
15/02/2022,Southern Cross Station,3622,0,N,22.5,Y,17.9,Y,18.2,1,5151000,1.78
15/02/2022,QV Market-Peel St,2225,0,N,22.5,Y,17.9,Y,18.2,1,5151000,1.78
15/02/2022,Collins Place (North),3771,0,N,22.5,Y,17.9,Y,18.2,1,5151000,1.78
15/02/2022,Bourke Street Mall (North),13065,0,N,22.5,Y,17.9,Y,18.2,1,5151000,1.78
14/02/2022,Chinatown-Swanston St (North),7641,0,N,31.6,Y,17.8,Y,26.5,0,5151000,1.78
14/02/2022,Bourke Street Mall (North),15901,0,N,31.6,Y,17.8,Y,26.5,0,5151000,1.78
14/02/2022,Spencer St-Collins St (North),11352,0,N,31.6,Y,17.8,Y,26.5,0,5151000,1.78
14/02/2022,Southern Cross Station,3369,0,N,31.6,Y,17.8,Y,26.5,0,5151000,1.78
14/02/2022,QV Market-Peel St,1656,0,N,31.6,Y,17.8,Y,26.5,0,5151000,1.78
14/02/2022,Melbourne Central,18246,0,N,31.6,Y,17.8,Y,26.5,0,5151000,1.78
14/02/2022,Collins Place (North),3457,0,N,31.6,Y,17.8,Y,26.5,0,5151000,1.78
13/02/2022,Spencer St-Collins St (North),9018,0,N,32.1,Y,17.1,Y,22,6,5151000,1.78
13/02/2022,Southern Cross Station,1007,0,N,32.1,Y,17.1,Y,22,6,5151000,1.78
13/02/2022,QV Market-Peel St,2733,0,N,32.1,Y,17.1,Y,22,6,5151000,1.78
13/02/2022,Melbourne Central,19076,0,N,32.1,Y,17.1,Y,22,6,5151000,1.78
13/02/2022,Chinatown-Swanston St (North),8766,0,N,32.1,Y,17.1,Y,22,6,5151000,1.78
13/02/2022,Bourke Street Mall (North),17201,0,N,32.1,Y,17.1,Y,22,6,5151000,1.78
13/02/2022,Collins Place (North),1056,0,N,32.1,Y,17.1,Y,22,6,5151000,1.78
12/02/2022,Bourke Street Mall (North),24151,0,N,28.3,Y,15.7,Y,26.5,5,5151000,1.78
12/02/2022,Spencer St-Collins St (North),11205,0,N,28.3,Y,15.7,Y,26.5,5,5151000,1.78
12/02/2022,QV Market-Peel St,3330,0,N,28.3,Y,15.7,Y,26.5,5,5151000,1.78
12/02/2022,Melbourne Central,25290,0,N,28.3,Y,15.7,Y,26.5,5,5151000,1.78
12/02/2022,Collins Place (North),1838,0,N,28.3,Y,15.7,Y,26.5,5,5151000,1.78
12/02/2022,Chinatown-Swanston St (North),12267,0,N,28.3,Y,15.7,Y,26.5,5,5151000,1.78
12/02/2022,Southern Cross Station,1399,0,N,28.3,Y,15.7,Y,26.5,5,5151000,1.78
11/02/2022,Melbourne Central,20467,0,N,21.4,Y,15.9,Y,22.3,4,5151000,1.78
11/02/2022,Bourke Street Mall (North),18624,0,N,21.4,Y,15.9,Y,22.3,4,5151000,1.78
11/02/2022,Collins Place (North),3485,0,N,21.4,Y,15.9,Y,22.3,4,5151000,1.78
11/02/2022,Chinatown-Swanston St (North),8927,0,N,21.4,Y,15.9,Y,22.3,4,5151000,1.78
11/02/2022,QV Market-Peel St,2441,0,N,21.4,Y,15.9,Y,22.3,4,5151000,1.78
11/02/2022,Southern Cross Station,3172,0,N,21.4,Y,15.9,Y,22.3,4,5151000,1.78
11/02/2022,Spencer St-Collins St (North),13024,0,N,21.4,Y,15.9,Y,22.3,4,5151000,1.78
10/02/2022,Spencer St-Collins St (North),12062,0,N,22.7,Y,17.3,Y,22.8,3,5151000,1.78
10/02/2022,Southern Cross Station,3243,0,N,22.7,Y,17.3,Y,22.8,3,5151000,1.78
10/02/2022,QV Market-Peel St,2172,0,N,22.7,Y,17.3,Y,22.8,3,5151000,1.78
10/02/2022,Melbourne Central,16941,0,N,22.7,Y,17.3,Y,22.8,3,5151000,1.78
10/02/2022,Collins Place (North),3644,0,N,22.7,Y,17.3,Y,22.8,3,5151000,1.78
10/02/2022,Chinatown-Swanston St (North),6379,0,N,22.7,Y,17.3,Y,22.8,3,5151000,1.78
10/02/2022,Bourke Street Mall (North),14756,0,N,22.7,Y,17.3,Y,22.8,3,5151000,1.78
9/02/2022,Collins Place (North),3384,0,N,30.9,Y,19.1,Y,15.5,2,5151000,1.78
9/02/2022,Bourke Street Mall (North),12800,0,N,30.9,Y,19.1,Y,15.5,2,5151000,1.78
9/02/2022,Chinatown-Swanston St (North),6159,0,N,30.9,Y,19.1,Y,15.5,2,5151000,1.78
9/02/2022,QV Market-Peel St,2257,0,N,30.9,Y,19.1,Y,15.5,2,5151000,1.78
9/02/2022,Melbourne Central,15821,0,N,30.9,Y,19.1,Y,15.5,2,5151000,1.78
9/02/2022,Southern Cross Station,3143,0,N,30.9,Y,19.1,Y,15.5,2,5151000,1.78
9/02/2022,Spencer St-Collins St (North),12045,0,N,30.9,Y,19.1,Y,15.5,2,5151000,1.78
8/02/2022,Spencer St-Collins St (North),11774,0,N,30.5,Y,15.4,Y,25.3,1,5151000,1.78
8/02/2022,Southern Cross Station,3299,0,N,30.5,Y,15.4,Y,25.3,1,5151000,1.78
8/02/2022,QV Market-Peel St,2079,0,N,30.5,Y,15.4,Y,25.3,1,5151000,1.78
8/02/2022,Melbourne Central,14905,0,N,30.5,Y,15.4,Y,25.3,1,5151000,1.78
8/02/2022,Collins Place (North),3572,0,N,30.5,Y,15.4,Y,25.3,1,5151000,1.78
8/02/2022,Chinatown-Swanston St (North),6062,0,N,30.5,Y,15.4,Y,25.3,1,5151000,1.78
8/02/2022,Bourke Street Mall (North),13655,0,N,30.5,Y,15.4,Y,25.3,1,5151000,1.78
7/02/2022,Collins Place (North),2970,0,N,28.6,Y,14.7,Y,28,0,5151000,1.78
7/02/2022,Bourke Street Mall (North),14091,0,N,28.6,Y,14.7,Y,28,0,5151000,1.78
7/02/2022,Chinatown-Swanston St (North),5031,0,N,28.6,Y,14.7,Y,28,0,5151000,1.78
7/02/2022,Spencer St-Collins St (North),11352,0,N,28.6,Y,14.7,Y,28,0,5151000,1.78
7/02/2022,Melbourne Central,14476,0,N,28.6,Y,14.7,Y,28,0,5151000,1.78
7/02/2022,QV Market-Peel St,1423,0,N,28.6,Y,14.7,Y,28,0,5151000,1.78
7/02/2022,Southern Cross Station,2981,0,N,28.6,Y,14.7,Y,28,0,5151000,1.78
6/02/2022,Melbourne Central,19940,0,N,27.9,Y,14.1,Y,26.9,6,5151000,1.78
6/02/2022,Bourke Street Mall (North),18158,0,N,27.9,Y,14.1,Y,26.9,6,5151000,1.78
6/02/2022,Collins Place (North),1041,0,N,27.9,Y,14.1,Y,26.9,6,5151000,1.78
6/02/2022,Chinatown-Swanston St (North),10556,0,N,27.9,Y,14.1,Y,26.9,6,5151000,1.78
6/02/2022,QV Market-Peel St,2642,0,N,27.9,Y,14.1,Y,26.9,6,5151000,1.78
6/02/2022,Southern Cross Station,1220,0,N,27.9,Y,14.1,Y,26.9,6,5151000,1.78
6/02/2022,Spencer St-Collins St (North),7427,0,N,27.9,Y,14.1,Y,26.9,6,5151000,1.78
5/02/2022,Spencer St-Collins St (North),9574,0,N,26.8,Y,13.3,Y,28.1,5,5151000,1.78
5/02/2022,Southern Cross Station,2094,0,N,26.8,Y,13.3,Y,28.1,5,5151000,1.78
5/02/2022,QV Market-Peel St,3259,0,N,26.8,Y,13.3,Y,28.1,5,5151000,1.78
5/02/2022,Melbourne Central,24936,0,N,26.8,Y,13.3,Y,28.1,5,5151000,1.78
5/02/2022,Collins Place (North),1674,0,N,26.8,Y,13.3,Y,28.1,5,5151000,1.78
5/02/2022,Chinatown-Swanston St (North),12340,0,N,26.8,Y,13.3,Y,28.1,5,5151000,1.78
5/02/2022,Bourke Street Mall (North),23482,0,N,26.8,Y,13.3,Y,28.1,5,5151000,1.78
4/02/2022,Collins Place (North),3326,0.2,N,24.5,Y,11.6,Y,25.8,4,5151000,1.78
4/02/2022,Bourke Street Mall (North),17757,0.2,N,24.5,Y,11.6,Y,25.8,4,5151000,1.78
4/02/2022,Chinatown-Swanston St (North),8841,0.2,N,24.5,Y,11.6,Y,25.8,4,5151000,1.78
4/02/2022,Melbourne Central,19008,0.2,N,24.5,Y,11.6,Y,25.8,4,5151000,1.78
4/02/2022,QV Market-Peel St,2357,0.2,N,24.5,Y,11.6,Y,25.8,4,5151000,1.78
4/02/2022,Southern Cross Station,3783,0.2,N,24.5,Y,11.6,Y,25.8,4,5151000,1.78
4/02/2022,Spencer St-Collins St (North),11571,0.2,N,24.5,Y,11.6,Y,25.8,4,5151000,1.78
3/02/2022,Spencer St-Collins St (North),10729,1.2,N,18.2,Y,13.3,Y,8.1,3,5151000,1.78
3/02/2022,Southern Cross Station,3117,1.2,N,18.2,Y,13.3,Y,8.1,3,5151000,1.78
3/02/2022,QV Market-Peel St,2128,1.2,N,18.2,Y,13.3,Y,8.1,3,5151000,1.78
3/02/2022,Melbourne Central,14601,1.2,N,18.2,Y,13.3,Y,8.1,3,5151000,1.78
3/02/2022,Collins Place (North),3184,1.2,N,18.2,Y,13.3,Y,8.1,3,5151000,1.78
3/02/2022,Chinatown-Swanston St (North),5800,1.2,N,18.2,Y,13.3,Y,8.1,3,5151000,1.78
3/02/2022,Bourke Street Mall (North),11064,1.2,N,18.2,Y,13.3,Y,8.1,3,5151000,1.78
2/02/2022,Collins Place (North),3231,3.2,N,19.9,Y,14.9,Y,17.2,2,5151000,1.78
2/02/2022,Bourke Street Mall (North),10563,3.2,N,19.9,Y,14.9,Y,17.2,2,5151000,1.78
2/02/2022,Chinatown-Swanston St (North),5958,3.2,N,19.9,Y,14.9,Y,17.2,2,5151000,1.78
2/02/2022,Spencer St-Collins St (North),11010,3.2,N,19.9,Y,14.9,Y,17.2,2,5151000,1.78
2/02/2022,Melbourne Central,14713,3.2,N,19.9,Y,14.9,Y,17.2,2,5151000,1.78
2/02/2022,Southern Cross Station,3067,3.2,N,19.9,Y,14.9,Y,17.2,2,5151000,1.78
2/02/2022,QV Market-Peel St,1938,3.2,N,19.9,Y,14.9,Y,17.2,2,5151000,1.78
1/02/2022,Spencer St-Collins St (North),10204,0,N,23.6,Y,19.8,Y,18.2,1,5151000,1.78
1/02/2022,Southern Cross Station,2654,0,N,23.6,Y,19.8,Y,18.2,1,5151000,1.78
1/02/2022,QV Market-Peel St,2025,0,N,23.6,Y,19.8,Y,18.2,1,5151000,1.78
1/02/2022,Melbourne Central,14426,0,N,23.6,Y,19.8,Y,18.2,1,5151000,1.78
1/02/2022,Collins Place (North),3045,0,N,23.6,Y,19.8,Y,18.2,1,5151000,1.78
1/02/2022,Chinatown-Swanston St (North),8377,0,N,23.6,Y,19.8,Y,18.2,1,5151000,1.78
1/02/2022,Bourke Street Mall (North),9328,0,N,23.6,Y,19.8,Y,18.2,1,5151000,1.78
31/01/2022,Collins Place (North),2733,0,N,34,Y,20.1,Y,23.9,0,5151000,1.78
31/01/2022,Bourke Street Mall (North),12331,0,N,34,Y,20.1,Y,23.9,0,5151000,1.78
31/01/2022,Chinatown-Swanston St (North),8006,0,N,34,Y,20.1,Y,23.9,0,5151000,1.78
31/01/2022,Spencer St-Collins St (North),10826,0,N,34,Y,20.1,Y,23.9,0,5151000,1.78
31/01/2022,Melbourne Central,14040,0,N,34,Y,20.1,Y,23.9,0,5151000,1.78
31/01/2022,QV Market-Peel St,1318,0,N,34,Y,20.1,Y,23.9,0,5151000,1.78
31/01/2022,Southern Cross Station,2918,0,N,34,Y,20.1,Y,23.9,0,5151000,1.78
30/01/2022,Collins Place (North),947,0,N,29.2,Y,18.7,Y,26,6,5151000,1.78
30/01/2022,Bourke Street Mall (North),16180,0,N,29.2,Y,18.7,Y,26,6,5151000,1.78
30/01/2022,Chinatown-Swanston St (North),9203,0,N,29.2,Y,18.7,Y,26,6,5151000,1.78
30/01/2022,Spencer St-Collins St (North),7671,0,N,29.2,Y,18.7,Y,26,6,5151000,1.78
30/01/2022,Melbourne Central,18193,0,N,29.2,Y,18.7,Y,26,6,5151000,1.78
30/01/2022,Southern Cross Station,1215,0,N,29.2,Y,18.7,Y,26,6,5151000,1.78
30/01/2022,QV Market-Peel St,2462,0,N,29.2,Y,18.7,Y,26,6,5151000,1.78
29/01/2022,Spencer St-Collins St (North),9874,38.6,N,21.8,Y,17.5,Y,12.3,5,5151000,1.78
29/01/2022,Southern Cross Station,1454,38.6,N,21.8,Y,17.5,Y,12.3,5,5151000,1.78
29/01/2022,QV Market-Peel St,3125,38.6,N,21.8,Y,17.5,Y,12.3,5,5151000,1.78
29/01/2022,Melbourne Central,21904,38.6,N,21.8,Y,17.5,Y,12.3,5,5151000,1.78
29/01/2022,Collins Place (North),1647,38.6,N,21.8,Y,17.5,Y,12.3,5,5151000,1.78
29/01/2022,Chinatown-Swanston St (North),10327,38.6,N,21.8,Y,17.5,Y,12.3,5,5151000,1.78
29/01/2022,Bourke Street Mall (North),15615,38.6,N,21.8,Y,17.5,Y,12.3,5,5151000,1.78
28/01/2022,Collins Place (North),2405,1.6,N,32.8,Y,21.7,Y,9,4,5151000,1.78
28/01/2022,Bourke Street Mall (North),11385,1.6,N,32.8,Y,21.7,Y,9,4,5151000,1.78
28/01/2022,Chinatown-Swanston St (North),6157,1.6,N,32.8,Y,21.7,Y,9,4,5151000,1.78
28/01/2022,Spencer St-Collins St (North),11979,1.6,N,32.8,Y,21.7,Y,9,4,5151000,1.78
28/01/2022,Melbourne Central,13550,1.6,N,32.8,Y,21.7,Y,9,4,5151000,1.78
28/01/2022,QV Market-Peel St,1629,1.6,N,32.8,Y,21.7,Y,9,4,5151000,1.78
28/01/2022,Southern Cross Station,2460,1.6,N,32.8,Y,21.7,Y,9,4,5151000,1.78
27/01/2022,Collins Place (North),2623,7,N,32.8,Y,21.2,Y,24.1,3,5151000,1.78
27/01/2022,Bourke Street Mall (North),12915,7,N,32.8,Y,21.2,Y,24.1,3,5151000,1.78
27/01/2022,Chinatown-Swanston St (North),6021,7,N,32.8,Y,21.2,Y,24.1,3,5151000,1.78
27/01/2022,Melbourne Central,14495,7,N,32.8,Y,21.2,Y,24.1,3,5151000,1.78
27/01/2022,Southern Cross Station,2354,7,N,32.8,Y,21.2,Y,24.1,3,5151000,1.78
27/01/2022,Spencer St-Collins St (North),10786,7,N,32.8,Y,21.2,Y,24.1,3,5151000,1.78
27/01/2022,QV Market-Peel St,1681,7,N,32.8,Y,21.2,Y,24.1,3,5151000,1.78
26/01/2022,Chinatown-Swanston St (North),7996,0,N,36,Y,19.6,Y,24.4,2,5151000,1.78
26/01/2022,Spencer St-Collins St (North),7200,0,N,36,Y,19.6,Y,24.4,2,5151000,1.78
26/01/2022,Southern Cross Station,1045,0,N,36,Y,19.6,Y,24.4,2,5151000,1.78
26/01/2022,QV Market-Peel St,1155,0,N,36,Y,19.6,Y,24.4,2,5151000,1.78
26/01/2022,Melbourne Central,15947,0,N,36,Y,19.6,Y,24.4,2,5151000,1.78
26/01/2022,Collins Place (North),789,0,N,36,Y,19.6,Y,24.4,2,5151000,1.78
26/01/2022,Bourke Street Mall (North),12816,0,N,36,Y,19.6,Y,24.4,2,5151000,1.78
