date,total_people,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
17/10/2017,569614,0,N,30.2,Y,12.8,N,24.9,1,4654000,2.49
16/10/2017,537940,0,N,28.6,N,11.3,N,23.8,0,4654000,2.49
15/10/2017,492361,0,N,17.6,N,6.8,N,24.5,6,4654000,2.49
14/10/2017,549778,0,N,16.1,N,8.2,N,23.6,5,4654000,2.49
13/10/2017,615705,0,N,16.7,N,13.1,N,12.5,4,4654000,2.49
12/10/2017,559896,10,N,19.2,N,10.5,N,15.6,3,4654000,2.49
11/10/2017,510423,0,N,25.6,N,9.8,N,7.5,2,4654000,2.49
10/10/2017,548259,0.2,N,18.8,N,8,N,23.6,1,4654000,2.49
9/10/2017,485290,2.4,N,18.7,N,14,N,16.7,0,4654000,2.49
8/10/2017,401027,0,N,25.3,N,11.1,N,19.5,6,4654000,2.49
7/10/2017,515220,0.2,N,23.7,N,7.2,N,17.3,5,4654000,2.49
6/10/2017,628920,2.4,N,15,N,10.1,N,16.8,4,4654000,2.49
5/10/2017,554868,0,N,19.4,N,11.7,N,10.4,3,4654000,2.49
4/10/2017,611442,0,N,20.8,N,8.5,N,21.6,2,4654000,2.49
3/10/2017,578288,0,N,22.3,N,6.8,N,21.8,1,4654000,2.49
2/10/2017,538258,0,N,16.4,N,9.5,N,16.4,0,4654000,2.49
1/10/2017,397958,0,N,17.2,N,9.7,N,9.2,6,4654000,2.49
30/09/2017,486206,1,N,15.4,Y,11,Y,16.1,5,4654000,2.49
29/09/2017,517323,0,N,18.4,Y,10.6,Y,14.5,4,4654000,2.49
28/09/2017,620799,0,N,18.5,Y,10.4,Y,12.8,3,4654000,2.49
27/09/2017,626435,0,N,24.6,Y,9.6,Y,11.7,2,4654000,2.49
26/09/2017,607414,0.4,N,15.1,Y,5,Y,20.4,1,4654000,2.49
25/09/2017,532856,1.6,N,14.2,Y,10.3,Y,10.9,0,4654000,2.49
24/09/2017,422936,0.4,N,19.9,Y,12.9,Y,12,6,4654000,2.49
23/09/2017,555903,0,N,30.6,Y,14.8,Y,17.3,5,4654000,2.49
22/09/2017,681523,0,N,25.6,Y,12.8,Y,15.6,4,4654000,2.49
21/09/2017,585600,0,N,23.6,Y,11.6,Y,13,3,4654000,2.49
20/09/2017,585948,0,N,19.2,Y,6,Y,17.3,2,4654000,2.49
19/09/2017,545164,0.2,N,13.9,Y,9,Y,16.6,1,4654000,2.49
18/09/2017,507641,0,N,22,Y,10.5,Y,15.7,0,4654000,2.49
17/09/2017,427262,0.2,N,18.1,Y,4,Y,19,6,4654000,2.49
16/09/2017,467104,21.4,N,13.3,Y,7.4,Y,16.7,5,4654000,2.49
15/09/2017,555709,0,N,16.7,Y,9.6,Y,7,4,4654000,2.49
14/09/2017,504662,1.4,N,15.3,Y,5.8,Y,10.8,3,4654000,2.49
13/09/2017,484713,2,N,16.4,Y,13.3,Y,8.2,2,4654000,2.49
12/09/2017,469848,0.2,N,19.9,Y,12.2,Y,3.5,1,4654000,2.49
11/09/2017,452278,0,N,18.1,Y,8.1,Y,7,0,4654000,2.49
10/09/2017,366421,0.2,N,16.1,Y,5.3,Y,12.3,6,4654000,2.49
9/09/2017,444444,1.2,N,14.9,Y,7.1,Y,15.9,5,4654000,2.49
8/09/2017,566060,3.2,N,13.5,Y,8,Y,13.1,4,4654000,2.49
7/09/2017,460348,0.8,N,15.2,Y,7.9,Y,9.5,3,4654000,2.49
6/09/2017,446612,4.8,N,15.1,Y,6.7,Y,11,2,4654000,2.49
5/09/2017,437020,0.2,N,13.3,Y,6.5,Y,11,1,4654000,2.49
4/09/2017,427334,0.4,N,13.7,Y,8.8,Y,13.4,0,4654000,2.49
3/09/2017,325414,0,N,17.2,Y,13.4,Y,6.3,6,4654000,2.49
2/09/2017,422721,0,N,18.4,Y,7.3,Y,6.3,5,4654000,2.49
1/09/2017,576144,0,N,17,Y,3.7,Y,14.4,4,4654000,2.49
31/08/2017,526303,0.2,N,16.7,Y,4,Y,15.9,3,4654000,2.49
30/08/2017,495385,0.6,N,13.8,Y,7.7,Y,12.3,2,4654000,2.49
29/08/2017,481031,0,N,12.9,Y,5.4,Y,9.1,1,4654000,2.49
28/08/2017,486357,0.6,N,11.8,Y,5.8,Y,14.6,0,4654000,2.49
27/08/2017,351570,7.8,N,10.7,Y,5.8,Y,11.8,6,4654000,2.49
26/08/2017,499963,0,N,15.3,Y,9.9,Y,8.5,5,4654000,2.49
25/08/2017,594696,0.6,N,15,Y,4.9,Y,13.3,4,4654000,2.49
24/08/2017,514062,9.2,N,13.3,Y,5.2,Y,13,3,4654000,2.49
23/08/2017,478121,0,N,18.1,Y,8.3,Y,9.7,2,4654000,2.49
22/08/2017,502940,1.6,N,16.8,Y,5.7,Y,11.1,1,4654000,2.49
21/08/2017,448122,0.6,N,12.7,Y,6.8,Y,7.9,0,4654000,2.49
20/08/2017,434180,2,N,13.3,Y,5.1,Y,13.9,6,4654000,2.49
19/08/2017,468144,7.2,N,11.8,Y,5.9,Y,11.6,5,4654000,2.49
18/08/2017,561533,2.8,N,12.2,Y,8,Y,9.4,4,4654000,2.49
17/08/2017,529812,1.8,N,15.6,Y,9.3,Y,9.1,3,4654000,2.49
16/08/2017,559789,0.8,N,18.1,Y,12.1,Y,10.9,2,4654000,2.49
15/08/2017,518305,0.2,N,17.5,Y,10.4,Y,3.2,1,4654000,2.49
14/08/2017,546214,0,N,20.1,Y,12.3,Y,12.6,0,4654000,2.49
13/08/2017,459722,2,N,18.7,Y,9.4,Y,11.1,6,4654000,2.49
12/08/2017,484664,2.8,N,17.9,Y,10.3,Y,9.9,5,4654000,2.49
11/08/2017,639015,0,N,16.4,Y,10.3,Y,9.3,4,4654000,2.49
10/08/2017,567353,0,N,18.8,Y,11.4,Y,8.4,3,4654000,2.49
9/08/2017,566755,0,N,16.8,Y,8.9,Y,11.5,2,4654000,2.49
8/08/2017,549773,2.2,N,15,Y,7.9,Y,7.5,1,4654000,2.49
7/08/2017,465351,4.2,N,12.3,Y,7.7,Y,7.3,0,4654000,2.49
6/08/2017,347630,0,N,13,Y,9,Y,8.2,6,4654000,2.49
5/08/2017,482689,0,N,14.2,Y,8.8,Y,11.7,5,4654000,2.49
4/08/2017,585131,6.6,N,12.1,Y,4.3,Y,7.2,4,4654000,2.49
3/08/2017,470376,0,N,9,Y,3.1,Y,4.4,3,4654000,2.49
2/08/2017,505205,0,N,12.9,Y,3.4,Y,7.5,2,4654000,2.49
1/08/2017,500349,0,N,15.5,Y,3.5,Y,11.5,1,4654000,2.49
31/07/2017,484967,0,N,14.8,N,6.7,N,11.5,0,4654000,2.49
30/07/2017,478556,0,N,18.1,N,11.3,N,8.3,6,4654000,2.49
29/07/2017,477362,0,N,17.9,N,9.7,N,10.1,5,4654000,2.49
28/07/2017,659880,2.8,N,14.3,N,6.2,N,9.8,4,4654000,2.49
27/07/2017,532122,2,N,14.2,N,4.4,N,8.7,3,4654000,2.49
26/07/2017,522758,2.4,N,15,N,10.9,N,8.7,2,4654000,2.49
25/07/2017,505963,0,N,17.2,N,9.8,N,9,1,4654000,2.49
24/07/2017,506661,7,N,16.1,N,8.1,N,8.3,0,4654000,2.49
23/07/2017,347022,0,N,14.1,N,8.4,N,5.4,6,4654000,2.49
22/07/2017,423515,0,N,12.4,N,5.4,N,7,5,4654000,2.49
21/07/2017,596345,4.2,N,13.8,N,3.3,N,10.3,4,4654000,2.49
20/07/2017,477583,0.6,N,10.7,N,7.9,N,5.9,3,4654000,2.49
19/07/2017,485645,5,N,13.2,N,8.9,N,7.7,2,4654000,2.49
18/07/2017,473937,0.2,N,14.5,N,9.7,N,5.8,1,4654000,2.49
17/07/2017,457852,0,N,15.3,N,5.7,N,6.3,0,4654000,2.49
16/07/2017,347944,0,N,12.5,N,3,N,7.8,6,4654000,2.49
15/07/2017,493790,0,N,12,N,4.5,N,9.4,5,4654000,2.49
14/07/2017,592801,2,N,15.9,N,9.9,N,8.6,4,4654000,2.49
13/07/2017,544938,0,N,13.3,N,4.8,N,5.5,3,4654000,2.49
12/07/2017,577063,0,N,15.1,N,3.2,N,9.8,2,4654000,2.49
11/07/2017,564010,0.4,N,14.3,N,6.9,N,9.7,1,4654000,2.49
10/07/2017,530213,0,N,16,N,7,N,5.7,0,4654000,2.49
9/07/2017,440201,0.8,N,14.6,N,7.3,N,7.3,6,4654000,2.49
8/07/2017,514516,0,N,13.5,N,5.3,N,5.1,5,4654000,2.49
7/07/2017,693735,0,N,14.2,N,8,N,9.4,4,4654000,2.49
6/07/2017,609906,0,N,15,N,4.8,N,8.7,3,4654000,2.49
5/07/2017,584996,0,N,15.8,N,10.1,Y,6.5,2,4654000,2.49
4/07/2017,554629,3,N,16.2,Y,9,N,6.4,1,4654000,2.49
3/07/2017,515779,0,N,13.9,N,3.8,N,3.9,0,4654000,2.49
2/07/2017,472913,0,N,14.3,N,0.8,N,9.2,6,4654000,2.49
1/07/2017,539578,0,N,12.7,N,1.1,N,9.3,5,4654000,2.49
30/06/2017,616556,4.4,N,12.3,Y,7.1,Y,8.4,4,4654000,2.49
29/06/2017,487136,0,N,13.7,Y,9.2,Y,5,3,4654000,2.49
28/06/2017,509941,0,N,14.1,Y,6.8,Y,5.4,2,4654000,2.49
27/06/2017,479331,0,N,12.1,Y,6,Y,4.4,1,4654000,2.49
26/06/2017,470501,1.4,N,12.6,Y,8.8,Y,7.8,0,4654000,2.49
25/06/2017,393814,0,N,14.3,Y,8.6,Y,5.3,6,4654000,2.49
24/06/2017,478643,1.4,N,12.3,Y,8.3,Y,7.3,5,4654000,2.49
23/06/2017,595332,0,N,14.9,Y,7.4,Y,8.2,4,4654000,2.49
22/06/2017,532914,0.2,N,14.1,Y,6.7,Y,6.7,3,4654000,2.49
21/06/2017,504287,0.6,N,13.5,Y,7.8,Y,5,2,4654000,2.49
20/06/2017,514735,0,N,15.8,Y,6.4,Y,9.2,1,4654000,2.49
19/06/2017,483221,0,N,16.1,Y,7.1,Y,6,0,4654000,2.49
18/06/2017,377909,0,N,16.3,Y,5.4,Y,7.9,6,4654000,2.49
17/06/2017,495107,0,N,15.5,Y,4.2,Y,9.2,5,4654000,2.49
16/06/2017,651313,0,N,17.1,Y,6.6,Y,8.9,4,4654000,2.49
15/06/2017,540598,0,N,19,Y,7.7,Y,7.4,3,4654000,2.49
14/06/2017,521217,0,N,17.4,Y,4,Y,8.9,2,4654000,2.49
13/06/2017,503575,0,N,15.1,Y,8.8,Y,6.6,1,4654000,2.49
12/06/2017,368928,0,N,15.9,Y,6,Y,5.1,0,4654000,2.49
11/06/2017,493541,0.2,N,15.5,Y,3.4,Y,8.6,6,4654000,2.49
10/06/2017,549486,0,N,15.8,Y,7,Y,8.9,5,4654000,2.49
9/06/2017,690046,1.8,N,15,Y,6.6,Y,7.8,4,4654000,2.49
8/06/2017,527611,0,N,15,Y,3.6,Y,7.2,3,4654000,2.49
7/06/2017,543228,0,N,14.3,Y,5.9,Y,9.2,2,4654000,2.49
6/06/2017,493878,6.4,N,13.9,Y,8.7,Y,6.3,1,4654000,2.49
5/06/2017,485705,0,N,17.5,Y,5.6,Y,5,0,4654000,2.49
4/06/2017,388725,0,N,15.8,Y,4.4,Y,9.3,6,4654000,2.49
3/06/2017,490185,0,N,14.3,Y,9.9,Y,8.3,5,4654000,2.49
2/06/2017,593127,0,N,14.7,Y,8,Y,7.3,4,4654000,2.49
1/06/2017,507289,0.4,N,13.9,Y,7.9,Y,4.7,3,4654000,2.49
31/05/2017,517098,5.4,N,13,Y,6.7,Y,8.5,2,4654000,2.49
30/05/2017,497949,2.2,N,13.1,Y,9.3,Y,6.9,1,4654000,2.49
29/05/2017,499744,1.4,N,14.8,Y,7.7,Y,8,0,4654000,2.49
28/05/2017,360728,6.8,N,15.3,Y,10.2,Y,7.6,6,4654000,2.49
27/05/2017,510924,0,N,17.8,Y,11.9,Y,8.3,5,4654000,2.49
26/05/2017,638270,0,N,18,Y,13.1,Y,8.2,4,4654000,2.49
25/05/2017,557409,0,N,18.5,Y,13.7,Y,5.7,3,4654000,2.49
24/05/2017,552751,0,N,17.1,Y,11.7,Y,8,2,4654000,2.49
23/05/2017,531564,0,N,19.3,Y,12.8,Y,7.4,1,4654000,2.49
22/05/2017,529698,0,N,20.3,Y,10.4,Y,10.1,0,4654000,2.49
21/05/2017,424122,0,N,18.7,Y,10.8,Y,6.8,6,4654000,2.49
20/05/2017,549415,0,N,19.3,Y,10.2,Y,9.8,5,4654000,2.49
19/05/2017,615673,0,N,17.8,Y,10.2,Y,2.5,4,4654000,2.49
18/05/2017,576583,0.8,N,20.2,Y,10.7,Y,9.8,3,4654000,2.49
17/05/2017,571979,0,N,17,Y,7.6,Y,3.8,2,4654000,2.49
16/05/2017,540072,0,N,18.2,Y,5.6,Y,9,1,4654000,2.49
15/05/2017,509450,0,N,16.9,Y,6.3,Y,8.2,0,4654000,2.49
14/05/2017,452776,0,N,15.1,Y,6.4,Y,7.7,6,4654000,2.49
13/05/2017,531189,0.2,N,15.6,Y,8.4,Y,10.1,5,4654000,2.49
12/05/2017,642131,0,N,19.5,Y,5.9,Y,9.9,4,4654000,2.49
11/05/2017,566677,0,N,16.5,Y,6.1,Y,8.6,3,4654000,2.49
10/05/2017,567445,0,N,17.7,Y,8.1,Y,11.3,2,4654000,2.49
9/05/2017,537607,1.6,N,15.9,Y,10.9,Y,7.3,1,4654000,2.49
8/05/2017,492233,1.8,N,15.8,Y,10.1,Y,7.2,0,4654000,2.49
7/05/2017,401702,1.4,N,14.8,Y,8.9,Y,9.4,6,4654000,2.49
6/05/2017,490825,0.2,N,20,Y,9.6,Y,6.1,5,4654000,2.49
5/05/2017,667448,0,N,20.5,Y,6.2,Y,10.6,4,4654000,2.49
4/05/2017,600181,0,N,16.9,Y,5.8,Y,12,3,4654000,2.49
3/05/2017,558767,0.8,N,15.3,Y,7.4,Y,10.8,2,4654000,2.49
2/05/2017,525303,2.4,N,15.2,Y,10.4,Y,9.4,1,4654000,2.49
1/05/2017,499847,0,N,20.4,Y,13.6,Y,8.7,0,4654000,2.49
30/04/2017,426618,0,N,17.8,N,13.6,N,7.3,6,4654000,2.49
29/04/2017,506672,0.2,N,18.1,N,14.9,N,7.9,5,4654000,2.49
28/04/2017,635406,0.4,N,19.8,N,9.4,N,6,4,4654000,2.49
27/04/2017,546630,15.4,N,15.6,N,8.3,N,7.1,3,4654000,2.49
26/04/2017,518013,20,N,14.5,N,10.1,N,6.4,2,4654000,2.49
25/04/2017,415333,21.6,N,17.7,N,16.2,N,5.8,1,4654000,2.49
24/04/2017,583910,0,N,24.7,N,15.9,N,9.9,0,4654000,2.49
23/04/2017,489136,0,N,21.8,N,14.4,N,11.9,6,4654000,2.49
22/04/2017,555113,4.6,N,22.5,N,16.9,N,11.8,5,4654000,2.49
21/04/2017,611230,9.4,N,20.9,N,16.5,N,3.6,4,4654000,2.49
20/04/2017,620846,0,N,26.5,N,14.6,N,12.4,3,4654000,2.49
19/04/2017,590251,0,N,26.9,N,13,N,12.7,2,4654000,2.49
18/04/2017,572627,0,N,20.4,N,9.5,N,13.7,1,4654000,2.49
17/04/2017,408088,0,N,18.3,N,11.1,N,10.9,0,4654000,2.49
16/04/2017,479245,0,N,22.6,N,9.9,N,10.1,6,4654000,2.49
15/04/2017,545486,0,N,17.3,N,11.8,N,9.7,5,4654000,2.49
14/04/2017,476735,0,N,17.9,N,13,N,8.9,4,4654000,2.49
13/04/2017,709723,0,N,22.2,N,10.9,N,13.9,3,4654000,2.49
12/04/2017,664670,0,N,19.3,N,10.8,N,14,2,4654000,2.49
11/04/2017,642640,15.4,N,18.5,N,12.3,N,13.5,1,4654000,2.49
10/04/2017,522507,25.4,N,17,N,9,N,3,0,4654000,2.49
9/04/2017,418905,10.6,N,15.2,N,11.7,N,6.5,6,4654000,2.49
8/04/2017,504301,0,N,28.1,N,18.6,N,13.8,5,4654000,2.49
7/04/2017,759412,0,N,26.2,N,12.7,N,15.6,4,4654000,2.49
6/04/2017,694589,0,N,26.6,N,12,N,13.5,3,4654000,2.49
5/04/2017,668784,0,N,25.4,N,11,N,15.8,2,4654000,2.49
4/04/2017,661562,0,N,24.4,N,10,N,16.4,1,4654000,2.49
3/04/2017,634474,0,N,21.5,N,8.2,N,16.8,0,4654000,2.49
2/04/2017,485201,0.4,N,18.2,N,11.7,Y,10.1,6,4654000,2.49
1/04/2017,561962,0,N,19,Y,10,N,13.5,5,4654000,2.49
31/03/2017,675750,2.8,N,17.9,Y,10.1,Y,12.3,4,4654000,2.49
30/03/2017,567779,3.4,N,17.9,Y,10.2,Y,13,3,4654000,2.49
29/03/2017,545768,0.2,N,27.2,Y,13.9,Y,14.7,2,4654000,2.49
28/03/2017,561962,4.2,N,24.3,Y,11.9,Y,17.8,1,4654000,2.49
27/03/2017,499611,0,N,31.9,Y,19.3,Y,7.6,0,4654000,2.49
26/03/2017,420845,0,N,26.7,Y,19.3,Y,14.6,6,4654000,2.49
25/03/2017,537187,0,N,29.7,Y,15.3,Y,13.5,5,4654000,2.49
24/03/2017,677155,0,N,24.7,Y,13.9,Y,16.1,4,4654000,2.49
23/03/2017,605116,0,N,25.1,Y,16.2,Y,17.2,3,4654000,2.49
22/03/2017,536423,9.2,N,21.8,Y,17.8,Y,7.3,2,4654000,2.49
21/03/2017,506101,4.4,N,26.1,Y,19.9,Y,6.1,1,4654000,2.49
20/03/2017,510083,0,N,28,Y,19.3,Y,11.3,0,4654000,2.49
19/03/2017,424130,0,N,33.5,Y,14.5,Y,19.7,6,4654000,2.49
18/03/2017,532525,0,N,30.8,Y,12.4,Y,19.9,5,4654000,2.49
17/03/2017,664396,0,N,22.1,Y,15.8,Y,20.1,4,4654000,2.49
16/03/2017,551600,1.8,N,23,Y,21.7,Y,4.8,3,4654000,2.49
15/03/2017,537596,0,N,33.2,Y,20.8,Y,18.9,2,4654000,2.49
14/03/2017,557157,0,N,32.7,Y,18.8,Y,20.8,1,4654000,2.49
13/03/2017,564544,0.2,N,24.3,Y,15.7,Y,20.7,0,4654000,2.49
12/03/2017,627471,0,N,27.1,Y,17.9,Y,19.6,6,4654000,2.49
11/03/2017,619354,0,N,26.4,Y,18,Y,13.9,5,4654000,2.49
10/03/2017,723502,0,N,23.8,Y,18.5,Y,19.4,4,4654000,2.49
9/03/2017,608265,0,N,32.3,Y,15,Y,21.1,3,4654000,2.49
8/03/2017,609480,0,N,31.5,Y,14.2,Y,22.1,2,4654000,2.49
7/03/2017,601244,0,N,28.2,Y,15,Y,22.4,1,4654000,2.49
6/03/2017,576266,0,N,27.4,Y,17.7,Y,22.3,0,4654000,2.49
5/03/2017,387803,0.2,N,25.4,Y,17.6,Y,16.8,6,4654000,2.49
4/03/2017,498983,0,N,27.4,Y,16.1,Y,23,5,4654000,2.49
3/03/2017,655085,0,N,28.6,Y,18.1,Y,18.1,4,4654000,2.49
2/03/2017,606297,0,N,23.3,Y,17.7,Y,22,3,4654000,2.49
1/03/2017,587944,0,N,30.5,Y,16.6,Y,23.7,2,4654000,2.49
28/02/2017,584184,0,N,33.6,N,17.3,N,23.6,1,4654000,2.49
27/02/2017,564455,0,N,33.1,N,15.6,N,23.9,0,4654000,2.49
26/02/2017,480513,0,N,29.8,N,13.2,N,24.2,6,4654000,2.49
25/02/2017,532382,0,N,19.4,N,13.7,N,23.9,5,4654000,2.49
24/02/2017,631107,1.4,N,20,N,15.8,N,13.2,4,4654000,2.49
23/02/2017,608733,0,N,25,N,15.9,N,23.5,3,4654000,2.49
22/02/2017,585376,0,N,33.3,N,12.8,N,23.1,2,4654000,2.49
21/02/2017,586368,0.2,N,24,N,10.1,N,25,1,4654000,2.49
20/02/2017,542318,3.6,N,20.3,N,11.6,N,22.4,0,4654000,2.49
19/02/2017,458199,0,N,17.3,N,11.7,N,9.9,6,4654000,2.49
18/02/2017,643003,0,N,18.9,N,13.3,N,16.1,5,4654000,2.49
17/02/2017,641560,0,N,25.5,N,13.7,N,18.4,4,4654000,2.49
16/02/2017,626918,0,N,23.6,N,14.9,N,23.2,3,4654000,2.49
15/02/2017,635314,0,N,31.5,N,10,N,26,2,4654000,2.49
14/02/2017,657102,0.6,N,19.5,N,14.5,N,15.6,1,4654000,2.49
13/02/2017,569968,0,N,21,N,14,N,20.5,0,4654000,2.49
12/02/2017,408330,2,N,19.9,N,15.1,N,12.6,6,4654000,2.49
11/02/2017,474229,0,N,24.6,N,18.5,N,21,5,4654000,2.49
10/02/2017,602447,0,N,27.1,N,18.7,N,21.3,4,4654000,2.49
9/02/2017,492667,0,N,36,N,20.3,N,24.4,3,4654000,2.49
8/02/2017,527870,0,N,36,N,16.5,N,27.7,2,4654000,2.49
7/02/2017,534103,0,N,27.6,N,15.4,N,27.9,1,4654000,2.49
6/02/2017,467068,32.4,N,18,N,15.1,N,3.9,0,4654000,2.49
5/02/2017,327881,0,N,30.7,N,18.5,N,9.3,6,4654000,2.49
4/02/2017,444826,0,N,35.9,N,14.6,N,27.3,5,4654000,2.49
3/02/2017,614864,0,N,27.6,N,15.4,N,28.1,4,4654000,2.49
2/02/2017,557404,0,N,24.1,N,14.2,N,28.2,3,4654000,2.49
1/02/2017,537345,0,N,20.6,N,14.3,N,9.3,2,4654000,2.49
31/01/2017,530324,3,N,22.1,Y,16.5,Y,26.8,1,4654000,2.49
30/01/2017,478125,0,N,30,Y,17.8,Y,3.7,0,4654000,2.49
29/01/2017,482085,0,N,27,Y,15.1,Y,29.4,6,4654000,2.49
28/01/2017,533550,0,N,29.2,Y,15,Y,29.2,5,4654000,2.49
27/01/2017,587002,0,N,23.6,Y,17,Y,29.3,4,4654000,2.49
26/01/2017,512310,0,N,21.2,Y,16.4,Y,16.9,3,4654000,2.49
25/01/2017,632096,0,N,21.1,Y,13.5,Y,29.8,2,4654000,2.49
24/01/2017,603879,0.6,N,22,Y,19.1,Y,27.6,1,4654000,2.49
23/01/2017,514257,0,N,36.7,Y,17.8,Y,19.2,0,4654000,2.49
22/01/2017,445390,0,N,29.6,Y,12.7,Y,30.3,6,4654000,2.49
21/01/2017,539631,0.6,N,22.6,Y,15.3,Y,25.1,5,4654000,2.49
20/01/2017,642266,22.6,N,20.8,Y,16.1,Y,13.2,4,4654000,2.49
19/01/2017,620063,0,N,23.4,Y,11,Y,29.7,3,4654000,2.49
18/01/2017,600457,0,N,20.8,Y,15.6,Y,27.5,2,4654000,2.49
17/01/2017,526535,0,N,37.8,Y,16.4,Y,25.5,1,4654000,2.49
16/01/2017,543821,0,N,32.7,Y,12.2,Y,30.5,0,4654000,2.49
15/01/2017,465708,0,N,21.5,Y,15.2,Y,22.7,6,4654000,2.49
14/01/2017,456663,2.6,N,23.5,Y,15.2,Y,16.5,5,4654000,2.49
13/01/2017,532048,1.4,N,28.8,Y,17.5,Y,1.3,4,4654000,2.49
12/01/2017,564571,0,N,26.5,Y,14.9,Y,30.7,3,4654000,2.49
11/01/2017,547461,0,N,24.3,Y,16.6,Y,25.9,2,4654000,2.49
10/01/2017,503211,0,N,26.2,Y,17.7,Y,28.6,1,4654000,2.49
9/01/2017,497620,0,N,24.4,Y,18.5,Y,14.3,0,4654000,2.49
8/01/2017,327419,0,N,33.1,Y,28,Y,29.3,6,4654000,2.49
7/01/2017,346040,0,N,36.7,Y,20.9,Y,28.5,5,4654000,2.49
6/01/2017,483279,0,N,35.2,Y,18.3,Y,30.1,4,4654000,2.49
5/01/2017,529721,0,N,31.7,Y,18.5,Y,29.7,3,4654000,2.49
4/01/2017,546613,0,N,29.3,Y,13.3,Y,31.6,2,4654000,2.49
3/01/2017,535366,0.4,N,19.5,Y,14.6,Y,25.9,1,4654000,2.49
2/01/2017,357221,0.4,N,17.8,Y,14.8,Y,7.8,0,4654000,2.49
1/01/2017,493961,0,N,21.1,Y,16.8,Y,8.5,6,4654000,2.49
31/12/2016,631177,0,N,23.8,Y,17.3,Y,30.8,5,4541000,2.51
30/12/2016,528381,20.4,N,27.8,Y,20.1,Y,28.8,4,4541000,2.51
29/12/2016,422887,0,N,33.5,Y,27,Y,15.7,3,4541000,2.51
28/12/2016,504517,1,N,38.2,Y,20.3,Y,15.1,2,4541000,2.51
27/12/2016,458438,1.6,N,29.8,Y,18,Y,5.8,1,4541000,2.51
26/12/2016,498861,0,N,29.3,Y,25.4,Y,10.2,0,4541000,2.51
25/12/2016,307738,0.2,N,36.3,Y,16.4,Y,32.3,6,4541000,2.51
24/12/2016,444208,0.8,N,34.9,Y,16.2,Y,26.3,5,4541000,2.51
23/12/2016,687310,0,N,26.3,Y,12.5,Y,28.7,4,4541000,2.51
22/12/2016,729149,0,N,20,Y,14.6,Y,29.6,3,4541000,2.51
21/12/2016,715474,0.2,N,19.9,Y,13.5,Y,28.8,2,4541000,2.51
20/12/2016,657124,3,N,21.5,Y,14.4,Y,26,1,4541000,2.51
19/12/2016,640888,0,N,30.2,Y,8.8,Y,29.3,0,4541000,2.51
18/12/2016,503354,0,N,17.5,Y,10,Y,30.3,6,4541000,2.51
17/12/2016,577588,0,N,20.9,Y,15.1,Y,22.5,5,4541000,2.51
16/12/2016,768310,0,N,25.5,Y,9.7,Y,20.5,4,4541000,2.51
15/12/2016,690248,0,N,18.6,Y,11.7,Y,30.8,3,4541000,2.51
14/12/2016,654359,0,N,19.3,Y,15.7,Y,21.3,2,4541000,2.51
13/12/2016,614849,0,N,36.3,Y,16.5,Y,14.1,1,4541000,2.51
12/12/2016,634990,0,N,32.8,Y,10.7,Y,30,0,4541000,2.51
11/12/2016,539674,1,N,19.3,Y,12.9,Y,27,6,4541000,2.51
10/12/2016,637359,0.2,N,18.8,Y,11.2,Y,24.2,5,4541000,2.51
9/12/2016,767218,6.6,N,17.3,Y,10,Y,23.2,4,4541000,2.51
8/12/2016,678673,2.2,N,23.2,Y,15.4,Y,11.6,3,4541000,2.51
7/12/2016,702933,0,N,28.3,Y,10.5,Y,30.8,2,4541000,2.51
6/12/2016,630402,0,N,20.8,Y,12.8,Y,24.2,1,4541000,2.51
5/12/2016,599445,2.4,N,21.5,Y,16.9,Y,21.6,0,4541000,2.51
4/12/2016,418665,0,N,31.7,Y,12.7,Y,14.1,6,4541000,2.51
3/12/2016,601500,0,N,23.9,Y,9.9,Y,31.2,5,4541000,2.51
2/12/2016,718838,0,N,21.6,Y,13,Y,29.7,4,4541000,2.51
1/12/2016,644990,0,N,21.9,Y,12.9,Y,28,3,4541000,2.51
30/11/2016,615546,0,N,18.9,Y,13.3,Y,9.6,2,4541000,2.51
29/11/2016,624330,0.2,N,20,Y,10.4,Y,31,1,4541000,2.51
28/11/2016,648742,0.2,N,19.6,Y,12.2,Y,24.4,0,4541000,2.51
27/11/2016,471210,0.4,N,16.3,Y,11.6,Y,10.1,6,4541000,2.51
26/11/2016,595679,0,N,17.4,Y,12.2,Y,18.8,5,4541000,2.51
25/11/2016,703021,0.8,N,17.9,Y,10.9,Y,15.7,4,4541000,2.51
24/11/2016,628099,2.2,N,17,Y,10.3,Y,21.6,3,4541000,2.51
23/11/2016,591229,5.4,N,16.8,Y,11,Y,16.9,2,4541000,2.51
22/11/2016,525673,8.6,N,14.9,Y,14.5,Y,1.5,1,4541000,2.51
21/11/2016,525499,0,N,35,Y,17.9,Y,19.8,0,4541000,2.51
20/11/2016,487671,0,N,33.3,Y,11.9,Y,22.1,6,4541000,2.51
19/11/2016,602063,0,N,19.4,Y,11.7,Y,29.9,5,4541000,2.51
18/11/2016,694530,0,N,18.9,Y,15.3,Y,15.6,4,4541000,2.51
17/11/2016,694861,0,N,31.4,Y,12,Y,28.8,3,4541000,2.51
16/11/2016,633189,0,N,21.6,Y,11.9,Y,25.8,2,4541000,2.51
